girls,rating_R,cast,man,man,high,high,family,father,country,rating_TV-G,rating_NR,love,love,woman,home,rating_G,american,duration,black,life,life,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,school,movie,type,director,christmas,girl,girl,city,rating_TV-Y7,rating_PG-13
0,0.0,4287,0,0,0,0,0,0,9306,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,3224,0,0,0,0,0.0,0.0
0,0.0,4650,0,0,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.1118196577215,0.0,0,0,1,8624,0,0,0,0,0.0,0.0
0,0.0,6978,0,0,0,0,0,0,3226,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.5379485833328961,0,0.0,0,0.0,0,1,2019.0,0.4620514166671039,0,0,1,9662,0,0,0,0,0.0,0.0
0,0.0,9725,0,0,0,0,0,0,1856,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.1528879824548,0.0,0,0,1,8495,0,0,0,0,0.0,0.0
0,0.0,3789,0,0,0,0,0,0,9729,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.24201073995958078,0,0.0,0,0.0,0,0,2020.7579892600404,0.7579892600404192,0,0,1,1952,0,0,0,0,0.0,0.0
0,0.0,6602,0,0,0,0,0,0,9310,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.18363529301168757,0,0.0,0,0.8163647069883124,0,0,2019.449094120965,0.0,0,0,1,9671,0,0,0,0,0.0,0.0
0,0.0,2954,0,0,0,0,0,0,7981,0.0,0.0,0,0,0,0,0.0,0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,2002.3889654320512,0.8216333983130937,0,0,1,5383,0,0,0,0,0.0,0.0
0,0.0,6167,0,0,0,0,0,0,6593,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.3140177964333,0.0,0,0,1,6548,0,0,0,0,0.0,0.0
0,0.0,9817,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.5338289410554,0.0,0,0,1,1518,0,0,0,0,0.0,0.0
0,0.0,9632,0,0,0,0,0,0,3447,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2017.2555066683674,1.0,0,0,1,5537,0,0,0,0,0.0,0.0
0,0.0,1441,0,1,0,0,0,0,3944,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.6925905858469789,0,0.0,0,0.0,0,0,2017.770362343388,0.30740941415302114,0,0,1,8568,0,0,0,0,0.0,0.0
0,0.0,4105,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.3716134590984259,0,0.0,0,0.0,0,0,2018.6283865409016,0.6283865409015741,0,0,1,7797,0,0,0,0,0.0,0.0
0,0.0,7020,0,0,0,0,0,0,1374,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.965354582647,0.0,0,0,1,7077,0,0,0,0,0.0,0.0
0,0.0,8146,0,0,0,0,0,0,3325,0.0,0.0,1,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,1.0,0,0,1,6423,0,0,0,0,0.0,0.0
0,0.0,4994,0,0,0,0,0,0,4034,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,7621,0,0,0,0,0.0,0.0
0,0.0,6343,0,0,0,0,0,0,3944,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.15848819500154276,0,0.0,0,0.0,0,0,2016.7924409750078,0.8415118049984572,0,0,1,9750,0,0,0,0,0.0,0.0
0,0.0,3410,0,0,0,0,0,0,5288,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,3572,0,0,0,0,0.0,0.0
0,0.0,3198,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.7590227169860004,0,0.0,0,0.0,0,0,2016.313159018902,0.24097728301399957,0,0,1,7799,0,0,0,0,0.0,0.0
0,0.0,9808,0,0,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2017.4755656563882,0.0,0,0,1,3585,0,0,0,0,0.0,0.0
0,0.0,6106,0,0,0,0,0,0,9291,0.0,0.0,0,0,1,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2013.5366304709498,1.0,0,0,1,2497,0,0,0,0,0.0,0.0
0,0.0,3594,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2014.8452065040044,0.0,0,0,1,6304,0,0,0,0,0.0,0.0
0,0.0,9970,0,0,0,0,0,0,3944,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,1963,0,0,0,0,0.0,0.0
0,0.0,3561,0,0,0,0,0,0,4044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,6236,0,0,0,0,0.0,0.0
0,0.0,1740,0,0,0,0,0,0,6158,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.8799398872145,0.0,0,0,1,8958,0,0,0,0,0.0,0.0
0,0.0,8942,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.642286319859397,0,0.0,0,0.357713680140603,0,0,2020.0,0.0,0,0,1,9605,0,0,0,0,0.0,0.0
0,0.0,5410,0,0,0,0,0,0,4012,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.243458648019,0.0,0,0,1,4619,0,0,0,0,0.0,0.0
0,0.0,2101,0,0,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.2506160764789479,0,0.0,0,0.0,0,0,2018.501232152958,0.7493839235210521,0,0,1,7832,0,0,0,0,0.0,0.0
0,0.0,1412,0,0,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,1271,0,0,0,0,0.0,0.0
0,0.0,6379,0,1,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,5672,0,0,0,0,0.0,0.0
0,0.0,5397,0,0,0,0,0,0,6304,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,3142,0,0,0,0,0.0,0.0
0,0.0,5889,0,0,0,0,1,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.417724437621,0.0,0,0,1,6688,0,0,0,0,0.0,0.0
0,0.0,4794,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2016.7275862981867,0.0,0,0,1,2579,0,0,0,0,0.0,0.0
0,0.0,5756,0,0,0,0,0,0,4041,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.32627552900437873,0,0.0,0,0.0,0,0,2016.631377645022,0.6737244709956213,0,0,1,3383,0,0,0,0,0.0,0.0
0,0.0,1438,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.6086135172698615,0,0.0,0,0.0,0,0,2015.0430675863493,0.0,0,0,1,1618,0,0,0,0,0.0,0.0
0,0.0,1801,0,0,0,0,0,0,4089,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2019.8359994889802,1.0,0,0,1,4097,0,0,0,0,0.0,0.0
0,0.0,3909,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.805460546451,0.0,0,0,1,9333,0,0,0,0,0.0,0.0
0,0.0,2175,0,0,0,0,0,0,1718,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,0.893496826923432,0,0.0,0,0.0,0,0,2017.1065031730766,0.10650317307656798,0,0,1,1877,0,0,0,0,0.0,0.0
0,0.0,4815,0,0,0,0,0,0,3291,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.7060084958445804,0,0.0,0,0.0,0,0,2020.0,0.29399150415541964,0,0,1,8855,0,0,0,0,0.0,0.0
0,0.0,2640,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,1,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,8957,0,0,0,0,0.0,0.0
0,0.0,6311,0,0,0,0,0,0,3571,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.738884916528866,0,0.0,0,0.0,0,0,2012.0444603338844,0.0,0,0,1,9534,0,0,0,0,0.0,0.0
0,0.0,8304,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,6338,0,0,0,0,0.0,0.0
0,0.0,1593,0,0,0,0,0,0,3325,0.8485786251762492,0.0,1,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.15142137482375084,0,0,1,2753,0,0,0,0,0.0,0.0
0,0.0,3696,0,0,0,0,0,0,3944,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.1901942869712141,0,0.0,0,0.0,0,0,2016.760777147885,0.8098057130287859,0,0,1,4304,0,0,0,0,0.0,0.0
0,0.0,3076,0,0,0,0,0,0,4065,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.4946832291542823,0,0.0,0,0.0,0,0,2018.9893664583085,0.5053167708457177,0,0,1,3052,0,0,0,0,0.0,0.0
0,0.0,4478,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,1,0.0,0,0,2015.5112610834965,0.0,0,0,1,6535,0,0,0,0,0.0,0.0
0,0.0,4005,0,0,0,0,0,0,8021,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2014.4468180731642,0.26443723461122837,0,0,1,6312,0,0,0,0,0.7355627653887716,0.0
0,0.0,6262,0,0,0,0,0,0,3462,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.6305831363144575,0,0.0,0,0.0,0,0,2010.6305831363145,0.0,0,0,1,9178,0,0,0,0,0.0,0.0
0,0.0,3677,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.6595592286867,0.0,0,0,1,2813,0,0,0,0,0.0,0.0
0,0.0,7009,0,0,0,0,0,0,6304,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2007.7047735268945,0.0,0,0,1,2577,0,0,0,0,0.0,0.0
0,0.0,7312,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2016.929817490773,0.0,0,0,1,2568,0,0,0,0,0.0,0.0
0,0.0,8697,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,7,0,0,0,0.17672839727756584,0,0.0,0,0.0,0,0,2021.0,0.8232716027224342,0,0,1,6695,0,0,0,0,0.0,0.0
0,0.0,9606,0,0,1,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,1.0,0,0,1,8467,0,0,0,0,0.0,0.0
0,0.0,4374,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,1.0,0,0,1,3160,0,0,0,0,0.0,0.0
0,0.0,4562,0,0,0,0,0,0,3654,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,1.0,0,0,1,3290,0,0,0,0,0.0,0.0
0,0.0,9569,0,0,0,0,0,0,3654,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2013.9121074634077,0.6959641788641476,0,0,1,4219,0,0,0,0,0.0,0.0
0,0.0,7801,0,0,0,0,0,0,1735,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0971357002095,0.0,0,0,1,3264,0,0,0,0,0.0,0.0
0,0.0,4110,0,0,0,0,0,0,7694,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.395605212462,0.0,0,0,1,1425,0,0,0,0,0.0,0.0
0,0.0,4189,0,0,0,0,0,0,3567,0.0,0.0,0,1,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2017.776817839651,0.0,0,0,1,1266,0,0,0,0,0.0,0.0
0,0.0,9818,0,0,0,0,0,0,1468,0.0,0.0,0,0,1,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,9721,0,0,0,0,0.0,0.0
0,0.0,2736,0,0,0,0,0,0,5207,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2017.7333929447527,0.0,0,0,1,7338,0,0,0,0,0.0,0.0
0,0.0,4650,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2018.9132805372653,0.7681422819183806,0,0,1,2792,0,0,0,0,0.0,0.0
0,0.0,3474,0,0,0,0,0,0,9327,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.061601624838042435,0,0.0,0,0.0,0,0,2018.8767967503238,0.0,0,0,1,6629,0,0,0,0,0.0,0.0
0,0.0,9480,0,0,0,0,0,0,1196,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.5367306223024113,0,0.0,0,0.0,0,0,2015.5367306223025,0.4632693776975887,0,0,1,5374,0,0,0,0,0.0,0.0
0,0.0,6900,0,0,0,0,0,0,1818,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.9556687153913691,0,0.0,0,0.0,0,0,2016.9556687153913,0.044331284608630894,0,0,1,6444,0,0,0,0,0.0,0.0
0,0.0,1653,0,0,0,0,0,0,2574,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2016.823698117771,0.0,0,0,1,6597,0,0,0,0,0.0,0.0
0,0.0,9195,0,0,0,0,0,0,6304,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,1278,0,0,0,0,0.0,0.0
0,0.0,6006,0,0,0,0,0,0,8361,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2017.0689454397834,0.0,0,0,1,3168,0,0,0,0,0.0,0.0
0,0.0,4684,0,0,0,0,0,0,1856,0.0,0.0,0,0,1,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,5592,0,0,0,0,0.0,0.0
0,0.0,3891,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.5714295151188,0.0,0,0,1,9236,0,0,0,0,0.0,0.0
0,0.0,6288,0,0,0,0,0,0,4004,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.6747713133398,0.0,0,0,1,7236,0,0,0,0,0.0,0.0
0,0.0,9292,0,0,0,0,0,0,9443,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.8324624557880871,0,0.0,0,0.0,0,0,2017.5026126326356,0.16753754421191291,0,0,1,1159,0,0,0,0,0.0,0.0
0,0.0,1063,0,0,0,0,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.7852647337194505,0,0.0,0,0.0,0,0,2017.3557942011585,0.0,0,0,1,1796,0,0,0,0,0.0,0.0
0,0.0,7783,0,0,0,0,0,0,7811,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.5743425865874907,0,0.0,0,0.0,0,0,2019.29737034635,0.0,0,0,1,3729,0,0,0,0,0.4256574134125093,0.0
0,0.0,2619,0,0,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.355808691337,0.0,0,0,1,8496,0,0,0,0,0.0,0.0
0,0.0,8008,0,1,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,5672,0,0,0,0,0.0,0.0
0,0.0,1512,0,0,0,0,0,0,2624,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.1283319695387,0.0,0,0,1,8122,0,0,0,0,0.0,0.0
0,0.0,1084,0,0,0,1,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2016.602272294985,0.0,0,0,1,4106,0,0,0,0,0.0,0.0
0,0.0,6055,0,0,0,0,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2018.2648188164758,1.0,0,0,1,1546,0,0,0,0,0.0,0.0
0,0.0,7753,0,0,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,9075,0,0,0,0,0.0,0.0
0,0.0,7856,0,0,0,0,0,0,5146,0.0,0.0,1,1,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,1.0,0,0,1,7484,0,0,0,0,0.0,0.0
0,0.0,1462,0,0,0,0,0,0,8167,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.5076047217195382,0,0.0,0,0.0,0,0,2017.984790556561,0.0,0,0,1,9460,0,0,0,0,0.0,0.0
0,0.0,8281,0,0,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,8930,0,0,0,0,0.0,0.0
0,0.0,7342,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,1,2708,0,0,0,0,0.0,0.0
0,0.0,1438,0,0,0,0,0,0,8361,0.0,0.0,1,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,3166,0,0,0,0,0.0,0.0
0,0.0,3916,0,0,0,0,0,0,9322,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.5554928619618247,0,0.0,0,0.0,0,0,2019.5554928619617,0.4445071380381753,0,0,1,9883,0,0,0,0,0.0,0.0
0,0.0,4191,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.9804779495853,0.0,0,0,1,2753,0,0,0,0,0.0,0.0
0,0.0,9358,0,0,0,0,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.224068639340555,0,0.0,0,0.0,0,0,2008.2240686393407,0.775931360659445,0,0,1,2813,0,0,0,0,0.0,0.0
