help,rating_R,cast,man,man,little,family,father,country,young,rating_TV-G,rating_NR,love,love,woman,rating_NC-17,american,duration,life,life,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,movie,type,director,rating_TV-PG,christmas,friends,rating_TV-Y7,rating_PG-13
0,0.0,1419,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,1,2014.0,0.0,0,0,1,7234,0.0,0,0,0.0,0.0
0,0.0,8839,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,1,0.0,0,0,2018.0,0.0,0,0,1,3303,0.0,0,0,1.0,0.0
0,0.0,4893,0,0,0,0,0,5146,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,3939,0.0,0,0,1.0,0.0
0,0.0,7020,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,5350,0.0,0,1,1.0,0.0
0,0.0,6710,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,1278,0.0,0,0,1.0,0.0
0,0.0,5423,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,1,1195,1.0,0,0,0.0,0.0
0,0.0,7787,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,9065,1.0,0,0,0.0,0.0
0,0.0,5835,0,0,0,0,0,9337,0,1.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,2216,0.0,0,0,0.0,0.0
0,0.0,8350,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,3431,0.0,0,0,1.0,0.0
0,0.0,4023,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2003.0,0.0,0,0,1,2119,1.0,0,0,0.0,0.0
0,0.0,5330,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2006.0,0.0,1,0,1,1710,1.0,0,0,0.0,0.0
0,0.0,8623,0,0,0,0,0,9337,0,1.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,1,0.0,0,0,2020.0,0.0,0,0,1,8192,0.0,0,0,0.0,0.0
0,0.0,8869,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,1,0,1,1039,0.0,0,0,1.0,0.0
0,0.0,9081,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,4872,1.0,0,0,0.0,0.0
0,0.0,5609,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,1,0,1,2864,0.0,0,1,1.0,0.0
0,0.0,9865,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,7472,0.0,0,0,1.0,0.0
0,0.0,4534,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,3704,1.0,0,0,0.0,0.0
0,0.0,1907,0,0,0,0,0,7694,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,1.0,0,0,2019.0,0.0,0,0,1,6237,0.0,0,0,0.0,0.0
0,0.0,4784,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2010.0,0.0,0,0,1,4728,1.0,0,0,0.0,0.0
0,0.0,2308,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,7519,1.0,0,0,0.0,0.0
0,0.0,6192,0,0,0,0,0,8040,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,9068,0.0,0,0,1.0,0.0
0,0.0,3570,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2008.0,0.0,0,0,1,3873,1.0,0,0,0.0,0.0
0,0.0,5547,0,0,0,0,0,5146,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,3939,0.0,0,0,1.0,0.0
0,0.0,8414,0,0,0,0,0,4096,0,1.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,1,0.0,0,0,1997.0,0.0,0,0,1,2801,0.0,0,0,0.0,0.0
0,0.0,6188,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,1711,0.0,0,0,1.0,0.0
0,0.0,3596,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,1,6069,1.0,0,0,0.0,0.0
0,0.0,6055,0,0,0,0,0,4096,1,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,1999.0,0.0,0,0,1,5806,0.0,0,0,1.0,0.0
0,0.0,8466,0,0,0,0,0,5146,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,2813,1.0,0,0,0.0,0.0
0,0.0,9781,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,1,2021.0,0.0,2,0,1,9791,0.0,0,0,1.0,0.0
0,0.0,4472,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,2,0,1,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,2589,0.0,0,1,1.0,0.0
0,0.0,1953,0,0,0,0,0,8040,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,6537,0.0,0,0,1.0,0.0
0,0.0,3212,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,1,8079,1.0,0,0,0.0,0.0
0,0.0,3048,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2005.0,0.0,0,0,1,8779,1.0,0,0,0.0,0.0
1,0.0,9538,0,0,0,0,0,4034,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,6750,0.0,0,1,1.0,0.0
0,0.0,7982,0,0,0,0,0,7694,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,7995,0.0,0,0,1.0,0.0
0,0.0,6887,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,3591,0.0,0,0,1.0,0.0
0,0.0,4369,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,4,0,0,0.0,1,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,3939,1.0,0,0,0.0,0.0
0,0.0,7259,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,1.0,0,0,2016.0,0.0,0,0,1,7454,0.0,0,0,0.0,0.0
0,0.0,4220,0,0,0,0,0,9337,0,1.0,0.0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,0,0.0,0,0,1967.0,0.0,0,0,1,5716,0.0,0,0,0.0,0.0
0,0.0,9784,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,1,1381,1.0,0,0,0.0,0.0
0,0.0,8494,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,1,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,3302,0.0,0,0,1.0,0.0
0,0.0,4997,0,0,0,0,0,9753,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,1.0,0,0,2019.0,0.0,0,0,1,9632,0.0,0,0,0.0,0.0
0,0.0,4627,0,0,0,0,0,3543,0,1.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,9717,0.0,0,0,0.0,0.0
0,0.0,1915,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,2418,1.0,0,0,0.0,0.0
1,0.0,4297,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,1.0,0,0,2019.0,0.0,0,0,1,2182,0.0,0,0,0.0,0.0
0,0.0,2906,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,1,2016.0,0.0,0,0,1,1176,0.0,0,1,1.0,0.0
0,0.0,7342,0,0,0,0,0,5146,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,1,2708,1.0,0,0,0.0,0.0
0,0.0,9481,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,1,2021.0,0.0,2,0,1,7077,0.0,0,0,1.0,0.0
0,0.0,4996,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,1,5245,1.0,0,0,0.0,0.0
0,0.0,4538,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,3881,1.0,0,0,0.0,0.0
0,0.0,9710,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,1,0.0,0,0,2020.0,0.0,0,0,1,1511,1.0,0,0,0.0,0.0
0,0.0,5034,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,1,2021.0,0.0,0,0,1,5674,0.0,0,0,1.0,0.0
0,0.0,2988,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,3843,1.0,0,0,0.0,0.0
1,0.0,2062,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0.0,0,1,2021.0,0.0,0,0,1,4187,0.0,0,0,1.0,0.0
0,0.0,6192,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,1.0,0,0,2016.0,0.0,0,0,1,5456,0.0,0,0,0.0,0.0
0,0.0,1143,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,1,0.0,0,0,2009.0,0.0,0,0,1,8546,0.0,0,0,1.0,0.0
0,0.0,9169,0,0,0,0,0,7694,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,3939,0.0,0,0,1.0,0.0
0,0.0,7812,0,0,0,0,0,7969,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,1,2020.0,0.0,0,0,1,2354,1.0,0,0,0.0,0.0
0,0.0,5884,0,0,0,0,0,3325,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,1.0,0,0,2019.0,0.0,0,0,1,2074,0.0,0,0,0.0,0.0
0,0.0,7222,0,0,0,0,0,5146,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,3642,1.0,0,0,0.0,0.0
1,0.0,9434,0,0,0,0,0,4034,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,5475,0.0,0,1,1.0,0.0
0,0.0,4024,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,1,4315,1.0,0,0,0.0,0.0
0,0.0,2529,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,1,8770,1.0,0,0,0.0,0.0
0,0.0,2403,0,0,0,0,0,5146,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,4298,0.0,0,0,1.0,0.0
0,0.0,5330,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,4191,1.0,0,0,0.0,0.0
0,0.0,7787,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,7620,1.0,0,0,0.0,0.0
0,0.0,2579,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,1,2014.0,0.0,0,0,1,2253,0.0,0,0,0.0,0.0
0,0.0,2167,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,1,8396,1.0,0,0,0.0,0.0
0,0.0,3833,0,0,0,0,0,3543,0,1.0,0.0,0,0,0,0.0,0,2,0,0,0.0,1,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,1760,0.0,0,0,0.0,0.0
0,0.0,8493,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,2727,1.0,0,0,0.0,0.0
0,0.0,2955,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,8180,0.0,0,1,1.0,0.0
0,0.0,4308,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,1,2021.0,0.0,0,0,1,8562,0.0,0,0,1.0,0.0
0,0.0,2770,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,1,0.0,0,0,2020.0,0.0,0,0,1,8069,0.0,0,0,1.0,0.0
0,0.0,4192,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,6412,0.0,0,0,1.0,0.0
0,0.0,3411,0,0,0,0,0,3543,1,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,5563,0.0,0,0,1.0,0.0
0,0.0,4544,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,1.0,0,0,2018.0,0.0,0,0,1,5372,0.0,0,0,0.0,0.0
0,0.0,3505,0,0,0,0,0,7969,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,1,2015.0,0.0,0,0,1,7254,0.0,0,0,1.0,0.0
0,0.0,9865,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,1,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,2508,0.0,0,0,1.0,0.0
1,0.0,3178,0,0,0,0,0,5146,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,3427,0.0,0,0,1.0,0.0
0,0.0,7882,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,1098,0.0,0,1,1.0,0.0
0,0.0,5468,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,4257,1.0,0,0,0.0,0.0
0,0.0,3615,0,0,0,0,0,4096,1,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,1981.0,0.0,1,0,1,2542,0.0,0,0,1.0,0.0
0,0.0,3176,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2015.0,0.0,1,0,1,9525,0.0,0,1,1.0,0.0
0,0.0,4582,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,6,0,0,0.0,0,0.0,0,0.0,0,0,1998.0,0.0,0,0,1,8839,1.0,0,0,0.0,0.0
0,0.0,1026,0,0,0,0,0,4096,1,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2005.0,0.0,0,0,1,4148,0.0,0,1,1.0,0.0
1,0.0,9986,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,1,0,1,9018,0.0,0,0,1.0,0.0
0,0.0,6451,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,4894,0.0,0,0,1.0,0.0
0,0.0,5601,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,1,8424,1.0,0,0,0.0,0.0
0,0.0,3270,0,0,0,0,0,9337,0,1.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,1,0,1,6417,0.0,0,0,0.0,0.0
0,0.0,3833,0,0,0,0,0,3543,0,1.0,0.0,0,0,0,0.0,0,2,0,0,0.0,1,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,1760,0.0,0,0,0.0,0.0
0,0.0,3256,0,0,0,0,0,3944,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,1,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,6096,0.0,0,0,1.0,0.0
0,0.0,2633,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,3808,0.0,0,0,1.0,0.0
0,0.0,7002,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2011.0,0.0,0,0,1,7431,1.0,0,1,0.0,0.0
0,0.0,8309,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,1,2018.0,0.0,0,0,1,8570,0.0,0,0,1.0,0.0
0,0.0,4443,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,8241,1.0,0,0,0.0,0.0
0,0.0,9447,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,1,0.0,0,0,2020.0,0.0,0,0,1,4852,0.0,0,0,1.0,0.0
1,0.0,2505,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,4544,0.0,0,1,1.0,0.0
0,0.0,5648,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,1,0.0,0,1,2021.0,0.0,0,0,1,4504,0.0,0,0,1.0,0.0
0,0.0,4150,0,0,0,1,0,6044,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,4162,0.0,0,0,1.0,0.0
0,0.0,5139,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,9845,0.0,0,0,1.0,0.0
0,0.0,8996,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,2638,0.0,0,0,1.0,0.0
0,0.0,9766,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,1,0.0,0,1,2021.0,0.0,0,0,1,1487,0.0,0,0,1.0,0.0
0,0.0,6389,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,1,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,7517,0.0,0,0,1.0,0.0
0,0.0,2955,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,1,0.0,0,0,2020.0,0.0,0,0,1,3372,0.0,0,0,1.0,0.0
0,0.0,7812,0,0,0,0,0,7969,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,1,2020.0,0.0,0,0,1,2354,1.0,0,0,0.0,0.0
0,0.0,2153,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,1.0,0,0,2017.0,0.0,0,0,1,9037,0.0,0,1,0.0,0.0
0,0.0,6192,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,1484,0.0,0,0,1.0,0.0
0,0.0,1313,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,2003.0,0.0,0,0,1,6275,0.0,0,1,1.0,0.0
0,0.0,2834,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,1794,1.0,0,0,0.0,0.0
0,0.0,3885,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,1,7189,1.0,0,0,0.0,0.0
1,0.0,4443,0,0,0,0,0,5146,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,7529,0.0,0,1,1.0,0.0
0,0.0,9131,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,2,0,0,0.0,1,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,2869,0.0,0,0,1.0,0.0
0,0.0,7310,0,0,0,0,0,6044,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,1,0.0,0,0,2016.0,0.0,0,0,1,2118,1.0,0,0,0.0,0.0
0,0.0,4304,0,0,0,0,0,3543,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,2993,1.0,0,0,0.0,0.0
0,0.0,9169,0,0,0,0,0,4096,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,3939,0.0,0,0,1.0,0.0
0,0.0,2168,1,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,2496,0.0,0,1,1.0,0.0
0,0.0,1367,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,6067,0.0,0,1,1.0,0.0
0,0.0,9554,0,0,0,0,0,9337,0,0.0,0.0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,6405,1.0,0,0,0.0,0.0
