girls,help,rating_R,cast,little,man,man,high,high,country,young,rating_TV-G,love,love,woman,american,rating_G,king,duration,life,life,rating_TV-Y7-FV,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0,0,0.0,7493,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,88,0,0,0.0,0.0,0,0.4721321960316076,0,0.5278678039683924,0,0,2008.1114712158735,0.0,0,0,0,0,8883,0.0,0,0,0,0.0,0.0
0,0,0.0,6725,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,88,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2014.347533728396,0.0,0,0,0,0,5564,0.0,0,0,0,0.0,0.0
0,0,0.0,5772,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.0,0,103,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2014.160140493609,0.0,0,0,0,0,3163,0.0,0,0,0,0.0,0.0
0,0,0.0,3576,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,92,0,0,0.0,0.0,0,0.07253153941817414,0,0.0,0,0,2019.4922792240727,0.0,0,0,0,0,3815,0.0,0,0,0,0.9274684605818259,0.0
0,0,0.0,5577,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,141,0,0,0.0,0.0,0,0.1929075082994639,0,0.0,0,0,2017.1929075082994,0.0,0,0,0,0,7141,0.0,0,0,0,0.0,0.8070924917005361
0,0,0.0,1728,0,0,0,0,0,3543,0,0.0,0,0,0,0,1.0,0,87,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.7411416607442,0.0,0,0,0,0,7704,0.0,0,0,0,0.0,0.0
0,0,0.0,5626,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.839497717639724,0,88,0,0,0.0,0.0,0,0.16050228236027597,0,0.0,0,0,2015.752968046956,0.0,0,0,0,0,7708,0.0,0,0,0,0.0,0.0
0,0,0.0,1689,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.7242864498892718,0,62,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2008.4114168017716,0.0,0,0,0,0,9375,0.2757135501107282,0,0,0,0.0,0.0
0,0,0.0,9695,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.6751288031082129,0,90,0,0,0.0,0.0,0,0.3248711968917871,0,0.0,0,0,2011.5989695751343,0.0,0,0,0,0,7227,0.0,0,0,0,0.0,0.0
0,0,0.0,6219,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,90,0,0,0.0,0.0,0,0.9876330911048382,0,0.0,0,0,2018.0,0.0,0,0,0,0,7704,0.012366908895161788,0,0,0,0.0,0.0
0,0,0.0,4938,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,88,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,5568,0.0,0,0,0,0.0,0.0
0,0,0.0,2595,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,54,0,0,0.0,0.0,0,0.2096022920614833,0,0.0,0,0,2011.6288068761844,0.0,0,0,0,0,8078,0.0,0,0,0,0.7903977079385167,0.0
0,0,0.0,4698,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,51,0,0,0.0,0.0,0,0.13954171943372984,0,0.0,0,0,2011.1395417194337,0.0,0,0,0,0,3151,0.0,0,0,0,0.8604582805662702,0.0
0,0,0.0,6143,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,92,0,0,0.0,0.0,0,0.675574901461942,0,0.324425098538058,0,0,2009.8663764780708,0.0,0,0,0,0,7623,0.0,0,0,0,0.0,0.0
0,0,0.0,7328,0,0,0,0,0,3972,0,0.0,0,0,0,0,0.0,0,72,0,0,0.0,0.0,0,0.7765748113438761,0,0.22342518865612393,0,0,2018.4468503773123,0.0,0,0,0,0,7812,0.0,0,0,0,0.0,0.0
0,0,0.0,8799,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.0,0,113,0,0,0.0,0.0,0,0.020446012719605222,0,0.0,0,0,2018.7750938600843,0.0,0,0,0,0,1849,0.9795539872803948,0,0,0,0.0,0.0
0,0,0.0,9093,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.7848248961494053,0,71,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2009.4303502077012,0.0,0,0,0,0,3157,0.0,0,0,0,0.21517510385059468,0.0
0,0,0.0,4896,0,0,0,0,0,3677,0,0.7253302493849373,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.3733487530753,0.0,0,0,0,0,6998,0.2746697506150627,0,0,0,0.0,0.0
0,0,0.0,7088,0,0,0,0,0,8040,0,0.0,0,0,0,0,1.0,0,85,0,0,0.0,0.0,0,0.0,0,0.0,0,0,1989.0,0.0,0,0,0,0,6030,0.0,0,0,1,0.0,0.0
0,0,0.0,3704,0,0,0,0,0,4034,0,0.0,0,0,0,0,0.0,0,78,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2018.0,0.0,0,1,0,0,3749,0.0,0,0,0,0.0,0.0
0,0,0.0,9911,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,99,0,0,0.0,0.0,0,0.3830312805538558,0,0.0,0,0,2015.318781036123,0.0,0,0,0,0,3006,0.0,0,0,0,0.6169687194461442,0.0
0,0,0.0,1703,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,96,0,0,0.0,0.0,0,0.553443371046957,0,0.44655662895304304,0,0,2017.767216855235,0.0,0,0,0,0,3882,0.0,0,0,0,0.0,0.0
0,0,0.0,6896,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,87,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2003.7728325429644,0.0,0,0,0,0,5202,0.0,0,0,0,0.0,0.0
0,0,0.0,6189,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.0,0,28,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2020.0,0.0,0,0,0,0,9076,0.0,0,0,0,0.0,0.0
0,0,0.0,8043,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,43,0,0,0.0,0.0,0,0.0,0,0.7012205734530481,0,0,2020.2987794265468,0.2987794265469519,0,0,0,0,1254,0.0,0,0,0,0.0,0.0
0,0,0.0,4556,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0,0.8017618710808359,0,0.0,0,0,2008.5859050313534,0.0,0,0,0,0,3225,0.0,0,0,0,0.19823812891916415,0.0
0,0,0.0,3539,0,0,0,0,0,1325,0,0.0,0,0,0,0,0.0,0,64,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,7912,0.0,0,0,0,1.0,0.0
0,0,0.0,4483,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,127,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.902768698656,0.0,0,0,0,0,4983,0.30092289955197493,0,0,0,0.0,0.6990771004480251
0,0,0.0,9561,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,85,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,1711,0.0,0,0,0,0.0,0.0
0,0,0.0,9106,0,0,0,0,0,9308,0,0.0,0,0,0,0,0.0,0,83,0,0,0.0,0.0,0,0.8664205616686649,0,0.0,0,0,2013.599261685006,0.0,0,0,0,0,9201,0.0,0,0,0,0.13357943833133512,0.0
0,0,0.0,1721,0,0,0,0,0,9337,0,0.0,0,0,0,0,1.0,0,146,0,0,0.0,0.0,0,0.0,0,0.0,0,0,1968.0,0.0,0,0,0,0,1794,0.0,0,0,0,0.0,0.0
0,0,0.0,2268,0,0,0,0,0,1581,0,0.0,0,0,0,0,0.0,0,97,0,0,0.18926827984789218,0.0,0,0.0,0,0.0,0,0,2011.9463413992394,0.0,0,0,0,0,4374,0.8107317201521078,0,0,0,0.0,0.0
0,0,0.0,8685,0,0,0,0,0,3764,0,0.0,0,0,0,0,0.0,0,65,0,0,0.0,0.0,0,0.3999934922713162,0,0.6000065077286838,0,0,2015.5999739690853,0.0,0,0,0,0,6295,0.0,0,0,0,0.0,0.0
0,0,0.0,1894,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,115,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2005.3859027153758,0.0,0,0,0,0,7651,0.0,0,0,0,0.0,0.0
0,0,0.0,4966,0,0,0,0,0,7884,0,0.0,0,0,0,0,0.0,0,104,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2008.75749076911,0.0,0,0,0,0,3428,0.0,0,0,0,0.0,0.0
0,0,0.0,3624,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,78,0,0,0.0,0.0,0,0.23160347235291512,0,0.7683965276470849,0,0,2014.0735861105884,0.0,0,0,0,0,6286,0.0,0,0,0,0.0,0.0
0,0,0.0,9590,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,66,0,0,0.0,0.0,0,0.6995447399845094,0,0.3004552600154906,0,0,2015.802731560093,0.0,0,0,0,0,1752,0.0,0,0,0,0.0,0.0
0,0,0.0,4596,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,109,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.008119611905,0.4959401940474869,0,0,0,0,4985,0.5040598059525131,0,0,0,0.0,0.0
0,0,0.0,3971,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.0,1,75,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,1586,1.0,0,0,0,0.0,0.0
0,0,0.0,8626,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,88,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2013.8266342868626,0.0,0,0,0,0,7370,0.0,0,0,0,0.0,0.0
0,0,0.0,9208,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,35,0,0,0.0,0.0,0,0.0,0,0.8187851385256911,0,0,2019.3624297229487,0.0,0,0,0,0,4610,0.0,0,0,0,0.18121486147430887,0.0
0,0,0.0,6576,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,81,0,0,0.0,0.0,0,0.8156780614131313,0,0.0,0,0,2016.525424491305,0.0,1,0,0,0,6474,0.0,0,0,0,0.18432193858686874,0.0
0,0,0.0,4176,0,0,0,0,0,5100,0,0.0,0,0,0,0,0.0,0,85,0,0,0.0,0.0,0,0.5108489727386225,0,0.0,0,0,2015.4674530817842,0.0,0,0,0,0,9687,0.4891510272613775,0,0,0,0.0,0.0
0,0,0.0,5418,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,105,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,3680,0.0,0,0,0,0.0,0.0
0,0,0.0,8070,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,90,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2015.0,0.0,0,0,0,0,5353,0.0,0,0,0,0.0,0.0
0,0,0.0,9635,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,43,0,0,0.7074655439416704,0.0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,4557,0.0,0,0,0,0.2925344560583296,0.0
0,0,0.0,9543,0,0,0,0,0,9304,0,0.0,0,0,0,0,0.0,0,84,0,0,0.0,0.0,0,0.9951468797123554,0,0.0,0,0,2014.0242656014382,0.0,0,0,0,0,8039,0.0,0,0,0,0.004853120287644619,0.0
0,0,0.0,2589,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.24006280160390336,0,115,0,0,0.0,0.0,0,0.7599371983960966,0,0.0,0,0,1998.3974879358439,0.0,0,0,0,0,1835,0.0,0,0,0,0.0,0.0
0,0,0.0,4098,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,57,0,0,0.0,0.0,0,0.4636261746103263,0,0.0,0,0,2008.827364428507,0.0,0,0,0,0,6780,0.0,0,0,0,0.5363738253896737,0.0
0,0,0.0,3740,0,0,0,0,0,9337,0,0.8172666061923288,0,0,0,0,0.0,0,39,0,0,0.0,0.0,0,0.0,0,0.18273339380767117,0,0,2015.7309335752307,0.0,0,0,0,0,9382,0.0,1,0,0,0.0,0.0
0,0,0.0,9515,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,102,0,0,0.0,0.0,0,0.866285480329225,0,0.13371451967077497,0,0,2018.2674290393416,0.0,0,0,0,0,7900,0.0,0,0,0,0.0,0.0
0,0,0.0,2616,0,0,0,0,0,1345,0,0.0,0,0,0,0,0.0,0,122,0,0,0.0,0.0,0,0.0,0,0.08652975665951546,0,0,2011.692238053276,0.0,0,0,0,0,2138,0.9134702433404845,0,0,0,0.0,0.0
0,0,0.0,1816,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,4126,0.0,0,0,0,0.0,0.0
0,0,0.0,2953,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,81,0,0,0.0,0.0,0,0.8702454044466711,0,0.1297545955533289,0,0,2018.2595091911066,0.0,0,0,0,0,5696,0.0,0,0,0,0.0,0.0
0,0,0.0,7387,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,62,0,0,0.0,0.0,0,0.0,0,0.26441428688114066,0,0,2018.2644142868812,0.0,0,0,0,0,2234,0.0,0,0,0,0.7355857131188593,0.0
0,0,0.0,6355,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.6015784756347523,0,89,0,0,0.0,0.0,0,0.0,0,0.3984215243652477,0,0,1986.5384394502446,0.0,0,0,0,0,6729,0.0,0,0,0,0.0,0.0
0,0,0.0,9218,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,58,0,0,0.0,0.0,0,0.0,0,0.10079715813991541,0,0,2019.1007971581398,0.0,0,0,0,0,9718,0.8992028418600846,0,0,0,0.0,0.0
0,0,0.0,3537,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,69,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.1680869120498,0.0,0,0,0,0,6864,0.6946811520083138,0,0,0,0.3053188479916862,0.0
0,0,0.0,2133,0,0,0,0,0,8040,0,0.0,0,0,0,0,1.0,0,85,0,0,0.0,0.0,0,0.0,0,0.0,0,0,1989.0,0.0,0,0,0,0,7274,0.0,0,0,1,0.0,0.0
0,0,0.0,5575,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,98,0,0,0.0,0.0,0,0.9298184699362794,0,0.0,0,0,2008.9123598908284,0.0,0,0,0,0,3846,0.07018153006372063,0,0,0,0.0,0.0
0,0,0.0,3070,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,16,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,3379,0.0,0,0,0,1.0,0.0
0,0,0.0,5447,0,0,0,0,0,4181,0,0.0,0,0,0,0,0.0,0,100,0,0,0.0,0.0,0,0.0,0,0.15228198348347677,0,0,2019.2385900825825,0.0,0,0,0,0,8912,0.8477180165165232,0,0,0,0.0,0.0
0,0,0.0,4484,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,99,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2007.001988287898,0.0,0,0,0,0,3859,0.0,0,0,0,0.0,0.0
0,0,0.0,4528,0,0,0,0,0,4034,0,0.0,0,0,0,0,0.0,0,71,0,0,0.0,0.0,0,0.0,0,0.985056687879507,0,0,2018.9850566878795,0.0,0,0,0,0,5135,0.0,0,0,0,0.014943312120493046,0.0
0,0,0.0,1276,0,0,0,0,0,7694,0,0.0,0,0,0,0,0.0,0,90,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2014.4294459890968,0.0,0,0,0,0,5022,0.0,0,0,0,0.0,0.0
0,0,0.0,6245,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0,0.6682124570831115,0,0.0,0,0,2018.0,0.0,0,0,0,0,7708,0.3317875429168885,0,0,0,0.0,0.0
0,0,0.0,8127,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,91,0,0,0.0,0.0,0,1.0,0,0.0,0,0,1997.8542468019687,0.0,0,0,0,0,5256,0.0,0,0,0,0.0,0.0
0,0,0.0,8122,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.5946352307644486,0,61,0,0,0.0,0.0,0,0.0,0,0.0,0,0,1998.3233896924178,0.0,0,0,0,0,6198,0.0,0,0,0,0.4053647692355514,0.0
0,0,0.0,4594,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,112,0,0,0.0,0.0,0,0.5980248382870226,0,0.4019751617129774,0,0,2012.607900646852,0.0,0,0,0,0,4407,0.0,0,0,0,0.0,0.0
0,0,0.0,1362,0,0,0,0,0,5204,0,0.0,0,0,0,0,0.0,0,57,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2009.651138532792,0.0,0,0,0,0,6561,0.0,0,0,0,1.0,0.0
0,0,0.0,8669,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,45,0,0,0.0,0.0,0,0.0,0,0.4260518951885368,0,0,2019.4260518951885,0.0,0,0,0,0,9731,0.5739481048114632,0,0,0,0.0,0.0
0,0,0.0,8161,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,85,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.9205690543536,0.0,0,0,0,0,2957,1.0,1,0,0,0.0,0.0
0,0,0.0,8605,0,0,0,0,0,6083,0,0.0,0,0,0,0,0.0,0,74,0,0,0.0,0.0,0,0.0,0,0.15798050243388473,0,0,2003.1596100486777,0.0,0,0,0,0,1528,0.8420194975661153,0,0,0,0.0,0.0
0,0,0.0,2734,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,75,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2012.288785462659,0.0,0,0,0,0,3793,0.0,0,0,0,0.0,0.0
0,0,0.0,1293,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,73,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.268905320012,0.0,0,0,0,0,7968,0.3655473399940119,0,0,0,0.6344526600059881,0.0
0,0,0.0,5444,0,0,0,0,0,1421,0,0.0,0,0,0,0,0.0,0,102,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,3241,0.1808858515849192,0,0,0,0.8191141484150808,0.0
0,0,0.0,5368,0,0,0,0,0,9337,1,0.0,0,0,0,0,0.0,0,104,0,0,0.0,0.0,0,1.0,0,0.0,0,1,2010.0,0.0,0,0,0,0,1891,0.0,0,0,0,0.0,0.0
0,0,0.0,8093,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,101,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,3909,0.0,0,0,0,0.0,0.0
0,0,0.0,3375,0,0,0,0,0,9337,0,0.0,0,0,0,0,1.0,0,78,0,0,0.0,0.0,0,0.0,0,0.0,0,1,2009.0,0.0,0,0,0,0,3160,0.0,0,0,0,0.0,0.0
0,0,0.0,7620,0,0,0,0,0,1425,1,0.0,0,0,0,0,0.0,0,124,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2010.0474466115238,0.0,0,0,0,0,6225,1.0,0,0,0,0.0,0.0
0,0,0.0,6781,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,24,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2019.0,0.0,0,0,0,0,6965,0.0,0,0,0,0.0,0.0
0,0,0.0,7908,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,95,0,0,0.0,0.0,1,1.0,0,0.0,0,0,2004.0,0.0,0,0,0,0,7734,0.0,0,0,0,0.0,0.0
0,0,0.0,8410,0,0,0,0,0,1325,0,0.0,0,0,0,0,0.0,1,90,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,5424,1.0,0,0,0,0.0,0.0
0,0,0.0,8757,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,90,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2015.0,0.0,0,0,0,0,8040,0.0,0,0,0,0.0,0.0
0,0,0.0,7753,0,0,0,0,0,5100,0,0.0,0,0,0,0,0.0,0,76,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.2935013261474,0.0,0,0,0,0,6551,0.0,0,0,0,1.0,0.0
0,0,0.0,6683,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,85,0,0,0.0,0.0,0,0.9532115337897025,0,0.0,0,0,2014.1403653986308,0.0,0,0,0,0,8030,0.0,0,0,1,0.0,0.04678846621029753
0,0,0.0,5562,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,87,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,4544,1.0,1,0,1,0.0,0.0
0,0,0.0,1717,0,0,0,0,0,1856,0,0.0,0,0,0,0,0.0,0,60,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,3290,1.0,0,0,0,0.0,0.0
0,0,0.0,4456,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,85,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2011.450525841762,0.0,0,0,0,0,6976,0.0,0,0,0,0.0,0.0
0,0,0.0,4878,0,0,0,0,0,4655,0,0.0,0,0,0,0,0.0,0,98,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,5315,0.0,0,0,0,0.0,0.0
0,0,0.0,8412,0,0,0,0,0,5146,0,0.0,0,0,0,0,0.0,1,90,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,5424,1.0,0,0,0,0.0,0.0
