girls,help,rating_R,cast,man,man,little,time,house,high,high,father,country,love,love,rating_NR,woman,home,american,rating_G,duration,black,rating_TV-Y7-FV,rating_TV-MA,good,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,day,new,school,type,director,rating_TV-PG,christmas,rating_TV-Y7,rating_PG-13
0,0,1.0,1511,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,94,0,0.0,0.0,0,0.0,0,0.0,0,0,2012.9640914240522,0.0,0,0,0,0,6039,0.0,0,0.0,0.0
0,0,0.0,3710,0,0,0,0,0,0,0,0,6221,0,0,0.0,0,0,0,0.0,75,0,0.0,0.680786029563846,0,0.0,0,0.0,0,0,2009.830567645234,0.0,0,0,0,0,3643,0.0,0,0.0,0.0
0,0,0.0,6333,0,0,0,0,0,0,0,0,1856,0,0,0.0,0,0,0,0.0,88,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.9812472927558,0.0,0,0,0,0,9227,0.0,0,0.0,0.0
0,0,0.0,3932,0,0,0,0,0,0,0,0,3314,0,0,0.0,0,0,0,0.0,96,0,0.0,0.7673659811279583,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,7538,0.0,0,0.0,0.23263401887204171
0,0,0.0,1628,0,0,0,0,0,0,0,0,4096,0,0,0.0,0,0,0,0.0,75,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.227109052783,0.0,0,0,0,0,8170,1.0,0,0.0,0.0
0,0,0.0,1202,0,0,0,0,0,0,0,0,4092,0,0,0.0,0,0,0,0.0,93,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.3984847727231,0.4501894034096101,0,0,0,0,9904,0.5498105965903899,0,0.0,0.0
0,0,0.2546819397526858,1879,0,0,0,0,0,0,0,0,6610,0,0,0.0,0,0,0,0.0,125,0,0.0,0.0,0,0.0,0,0.0,0,0,2008.4531806024731,0.7453180602473142,0,0,0,0,3353,0.0,0,0.0,0.0
0,0,0.0,4520,0,0,0,0,0,0,0,0,1818,0,0,0.0,0,0,0,0.0,113,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.0,1.0,0,0,0,0,8346,0.0,0,0.0,0.0
0,0,0.0,5920,0,0,0,0,0,0,0,0,4466,0,0,0.0,0,0,0,0.0,119,0,0.0,0.9485150012507841,0,0.0,0,0.0,0,0,2018.6396050087556,0.05148499874921586,0,0,0,0,7333,0.0,0,0.0,0.0
0,0,0.0,3689,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,111,0,0.0,0.9985475748772715,0,0.0,0,0.0,0,0,2010.0116194009818,0.0014524251227284735,0,0,0,0,1700,0.0,0,0.0,0.0
0,0,0.0,3310,0,0,0,0,0,0,0,0,1723,0,0,0.0,0,0,0,0.0,103,0,0.0,1.0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,1917,0.0,0,0.0,0.0
0,0,0.0,5804,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,104,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0435127396493,1.0,0,0,0,0,4079,0.0,0,0.0,0.0
0,0,0.0,8299,0,1,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,103,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.0,1.0,0,0,0,0,5416,0.0,0,0.0,0.0
0,0,0.0,3877,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,91,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.0,1.0,0,0,0,0,8116,0.0,0,0.0,0.0
0,0,0.0,2371,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,167,0,0.0,0.6199689858886152,0,0.0,0,0.0,0,0,1995.9582011815396,0.38003101411138485,0,0,0,0,7786,0.0,0,0.0,0.0
0,0,0.0,3382,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,91,0,0.0,0.9177963242324934,0,0.0,0,0.0,0,0,2011.2466110273026,0.0,0,0,0,0,2744,0.0,0,0.0,0.08220367576750665
0,0,0.0,5607,0,0,0,0,0,0,0,0,3967,0,0,0.0,0,0,0,0.0,103,0,0.0,1.0,0,0.0,0,0.0,0,0,2014.777595898935,0.0,0,0,0,0,1206,0.0,0,0.0,0.0
0,0,0.0,3915,0,0,0,0,0,0,0,0,2624,0,0,0.0,0,0,0,0.0,107,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.5247959637672,0.0,0,0,0,0,1694,0.0,0,0.0,0.0
0,0,0.0,7153,0,0,0,0,0,0,0,0,1493,0,0,0.0,0,0,0,0.0,86,0,0.0,1.0,0,0.0,0,0.0,0,0,1986.9058514221774,0.0,0,0,0,0,1105,0.0,0,0.0,0.0
0,0,0.0,3007,0,0,0,0,0,0,0,0,1325,0,3,0.0,0,0,0,0.0,132,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,7371,1.0,0,0.0,0.0
0,0,0.0,8057,0,0,0,0,0,0,0,0,4466,0,0,0.0,0,0,0,0.0,110,0,0.0,0.0025709356591251398,0,0.0,0,0.0,0,0,2013.0128546782955,0.9974290643408749,0,0,0,0,6533,0.0,0,0.0,0.0
0,0,0.0,5069,0,0,0,0,0,0,0,0,3302,0,0,0.0,0,0,0,0.0,113,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.4701711470846,0.0,0,0,0,0,1999,0.0,0,0.0,0.0
0,0,0.0,3253,0,0,0,0,0,0,0,0,6622,0,0,0.0,0,0,0,0.0,100,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.1993869293542,0.0,0,0,0,0,6106,0.0,0,0.0,0.0
0,0,0.0,8947,0,0,0,0,0,0,0,0,6692,0,0,0.0,0,0,0,0.0,99,0,0.0,1.0,0,0.0,0,0.0,0,0,2013.4866785780687,0.0,0,0,0,0,1587,0.0,0,0.0,0.0
0,0,0.0,7443,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,97,0,0.0,0.0,0,0.0,0,0.0,0,0,2009.0,1.0,0,0,0,0,8043,0.0,0,0.0,0.0
0,0,0.0,2226,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,116,0,0.0,0.40622979321821695,0,0.0,0,0.0,0,0,2017.5937702067818,0.0,0,0,0,0,4961,0.0,0,0.0,0.593770206781783
0,0,0.0,1633,0,0,0,0,0,0,0,0,1818,0,0,0.0,0,0,0,0.0,98,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,7013,0.0,0,0.0,0.0
0,0,1.0,2238,0,0,0,0,0,0,0,0,9494,0,0,0.0,0,0,0,0.0,92,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,1814,0.0,0,0.0,0.0
0,0,0.0,3125,0,1,0,0,0,0,0,0,4466,0,0,0.0,0,0,0,0.0,98,0,0.0,1.0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,3218,0.0,0,0.0,0.0
0,0,0.0,2203,0,0,0,0,0,0,0,0,6303,0,0,0.0,0,0,0,0.0,103,0,0.0,0.9449235492582694,0,0.0,0,0.0,0,0,2013.220305802967,0.05507645074173062,0,0,0,0,9005,0.0,0,0.0,0.0
0,0,0.0,7699,0,0,0,0,0,0,0,0,6479,0,0,0.0,0,0,0,0.0,93,0,0.0,1.0,0,0.0,0,0.0,0,0,2016.7173634911605,0.0,0,0,0,0,2838,0.0,0,0.0,0.0
0,0,0.9725440963923799,9014,0,0,0,0,0,0,0,0,9336,0,0,0.0,0,0,0,0.0,95,0,0.0,0.02745590360762007,0,0.0,0,0.0,0,0,2018.7528968675315,0.0,0,0,0,0,9740,0.0,0,0.0,0.0
0,0,0.0,4096,0,0,0,0,0,0,0,0,1785,0,0,0.0,0,0,0,0.0,133,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.2374419434168,0.0,0,0,0,0,1237,0.0,0,0.0,0.0
0,0,0.0,2830,0,0,0,0,0,0,0,0,6692,0,0,0.0,0,0,0,0.0,100,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,5131,0.0,0,0.0,0.0
0,0,0.0,3745,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,96,0,0.0,1.0,0,0.0,0,0.0,0,0,2016.2290571239087,0.0,0,0,0,0,8891,0.0,0,0.0,0.0
0,0,0.0,1570,0,0,0,0,0,0,0,0,4466,0,0,0.0,0,0,0,0.0,108,0,0.0,0.0,0,0.0,0,0.0,0,0,2012.181517759253,1.0,0,0,0,0,7419,0.0,0,0.0,0.0
0,0,0.0,1073,0,0,0,0,0,0,0,0,2625,0,0,0.0,0,0,0,0.0,98,0,0.0,0.2230183600833916,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,8602,0.0,0,0.0,0.7769816399166084
0,0,0.0,7190,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,140,0,0.0,1.0,0,0.0,0,0.0,0,0,2004.8022183139058,0.0,0,0,0,0,8021,0.0,0,0.0,0.0
0,0,0.0,5086,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,94,0,0.0,0.5846179197872148,0,0.0,0,0.0,0,0,2016.6615283208512,0.0,0,0,0,0,9165,0.4153820802127852,0,0.0,0.0
0,0,0.0,5481,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,85,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.86124536792,0.0,0,0,0,0,2063,0.0,0,0.0,0.0
0,0,0.0,5671,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,117,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,2850,0.0,0,0.0,0.0
0,0,0.0,3038,0,0,0,0,0,0,0,0,8681,0,0,0.0,0,0,0,0.0,146,0,0.0,0.9748118915440798,0,0.0,0,0.0,0,0,2018.9244356746322,0.0,0,1,0,0,1046,0.025188108455920233,0,0.0,0.0
0,0,0.0,8868,0,0,0,0,0,0,0,0,4096,0,0,0.0,0,0,0,0.0,102,0,0.0,0.0,0,0.0,0,0.0,0,0,2011.0,1.0,0,0,0,0,9869,0.0,0,0.0,0.0
0,0,0.0,5564,0,0,0,0,0,0,0,0,5057,0,0,0.0,0,0,0,0.0,169,0,0.0,0.11564068548297934,0,0.0,0,0.0,0,0,2012.768718629034,0.0,0,0,0,0,2786,0.0,0,0.0,0.0
0,0,0.0,4899,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,114,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.0,1.0,0,0,0,0,3797,0.0,0,0.0,0.0
0,0,0.0,8413,0,0,0,0,0,0,0,0,4655,0,0,0.0,0,0,0,0.0,107,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,8346,0.0,0,0.0,0.0
0,0,0.0,1317,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,118,0,0.0,0.790058555269423,0,0.0,0,0.0,0,0,2018.9005855526943,0.20994144473057696,0,0,0,0,5918,0.0,0,0.0,0.0
0,0,0.9642217655305787,1023,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,92,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.821108827653,0.0357782344694213,0,0,0,0,5979,0.0,0,0.0,0.0
0,0,0.0,5918,0,0,0,0,0,0,0,0,6304,0,0,0.0,0,0,0,0.0,102,0,0.0,1.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,2077,0.0,0,0.0,0.0
0,0,1.0,5704,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,94,0,0.0,0.0,0,0.0,0,0.0,0,0,2008.9663964902425,0.0,0,0,0,0,5811,0.0,0,0.0,0.0
0,0,0.0,2847,0,0,0,0,0,0,0,0,4655,0,0,0.0,0,0,0,0.0,91,0,0.0,0.22455570162143712,0,0.0,0,0.0,0,0,2014.2245557016215,0.0,0,0,0,0,2849,0.0,0,0.0,0.7754442983785629
0,0,0.0,3922,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,116,0,0.0,1.0,0,0.0,0,0.0,0,0,2003.0,0.0,0,0,0,0,4930,0.0,0,0.0,0.0
0,0,0.0,6400,0,0,0,0,0,0,0,0,1748,0,0,0.0,0,0,0,0.0,94,0,0.0,0.48708560998350026,0,0.0,0,0.0,0,0,2012.6420582901815,0.0,0,0,0,0,1280,0.5129143900164997,0,0.0,0.0
0,0,0.0,3576,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,132,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,1.0,0,0,0,0,2039,0.0,0,0.0,0.0
0,0,0.0,3086,0,0,0,0,0,0,0,0,6304,0,0,0.0,0,0,0,0.0,112,0,0.0,1.0,0,0.0,0,0.0,0,0,2007.1751152097547,0.0,0,0,0,0,4374,0.0,0,0.0,0.0
0,0,0.0,6356,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,125,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.667451032735,1.0,0,0,0,0,3111,0.0,0,0.0,0.0
0,0,0.0,8674,0,0,0,0,0,0,0,0,9494,0,0,0.0,0,0,0,0.0,107,0,0.0,1.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,5089,0.0,0,0.0,0.0
0,0,1.0,8211,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,133,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,4813,0.0,0,0.0,0.0
0,0,0.0,7799,0,0,0,0,0,0,0,0,6304,0,0,0.0,0,1,0,0.0,103,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.0,1.0,0,0,0,0,7274,0.0,0,0.0,0.0
0,0,0.0,5796,0,0,0,0,0,0,0,0,5135,0,0,0.0,0,0,0,0.0,99,0,0.0,1.0,0,0.0,0,0.0,0,1,2016.0,0.0,0,0,0,0,1990,0.0,0,0.0,0.0
0,0,0.0,3873,0,0,0,0,0,0,0,0,3312,0,0,0.0,0,0,0,0.0,123,0,0.0,0.7298390781836108,0,0.0,0,0.0,0,0,2018.4596781563673,0.2701609218163892,0,0,0,0,8941,0.0,0,0.0,0.0
0,0,0.0,4951,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,109,0,0.0,1.0,0,0.0,0,0.0,0,0,2016.615511361423,0.0,0,0,0,0,4597,0.0,0,0.0,0.0
0,0,0.0,7833,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,134,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.6515251935632,1.0,0,0,0,0,6235,0.0,0,0.0,0.0
0,0,0.0,4342,0,0,0,0,0,0,0,0,1325,0,0,0.0,1,0,0,0.0,107,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,3389,0.0,0,0.0,0.0
0,0,0.0,8015,0,0,0,0,0,0,0,0,4466,0,0,0.0,0,0,0,0.0,95,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.8958232423415,1.0,0,0,0,0,5377,0.0,0,0.0,0.0
0,0,0.0,2487,0,0,0,0,0,0,0,0,1335,0,0,0.0,0,0,0,0.0,126,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.4989320208788,1.0,0,0,0,0,5236,0.0,0,0.0,0.0
0,0,0.0,7432,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,82,0,0.0,1.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,5309,0.0,0,0.0,0.0
0,0,0.0,5360,0,0,0,0,0,0,0,0,6044,0,0,0.0,0,0,0,0.0,107,0,0.0,0.8488871178859296,0,0.0,0,0.0,0,0,2011.733306768289,0.0,0,0,0,0,4644,0.0,0,0.0,0.15111288211407037
0,0,0.0,3483,0,0,0,0,0,0,0,0,4020,0,1,0.0,0,0,0,0.0,109,0,0.0,0.5012662449967423,0,0.0,0,0.0,0,0,2019.0025324899934,0.4987337550032577,0,0,0,0,3471,0.0,0,0.0,0.0
0,0,0.0,1865,0,0,0,0,0,0,0,0,1341,0,0,0.0,0,0,0,0.0,107,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,3718,0.0,0,0.0,0.0
0,0,0.0,1212,0,0,0,0,0,0,0,1,6692,0,0,0.0,0,0,0,0.0,99,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,7031,0.0,0,0.0,0.0
0,0,0.0,2919,0,0,0,0,0,0,0,0,6582,0,0,0.0,0,0,0,0.0,95,0,0.0,0.013094686776569775,0,0.0,0,0.0,0,0,1992.274988422308,0.9869053132234302,0,0,0,0,9297,0.0,0,0.0,0.0
0,0,0.0,8618,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,134,0,0.0,0.0,0,0.0,0,0.0,0,0,2000.3812033679196,1.0,0,0,0,0,8659,0.0,0,0.0,0.0
0,0,0.0,4845,0,0,0,0,0,0,0,0,5057,0,1,0.0,0,0,0,0.0,180,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,2793,0.0,0,0.0,0.0
0,0,0.0,2002,0,0,0,0,0,0,0,0,6221,0,0,0.0,0,0,0,0.0,90,0,0.0,1.0,0,0.0,0,0.0,0,0,2014.3878980646045,0.0,0,0,0,0,6768,0.0,0,0.0,0.0
0,0,0.0,9055,0,0,0,0,0,0,0,0,1856,0,0,1.0,0,0,0,0.0,95,0,0.0,0.0,0,0.0,0,0.0,0,0,1985.0,0.0,0,0,0,0,4401,0.0,0,0.0,0.0
0,0,0.0,4658,0,0,0,0,0,0,0,0,4655,0,0,0.0,0,0,0,0.0,90,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,2359,0.0,0,0.0,0.0
0,0,0.0,4042,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,97,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,1,0,0,2118,1.0,0,0.0,0.0
0,0,0.0,1924,0,0,0,0,0,0,0,0,1641,0,1,0.0,0,0,0,0.0,114,0,0.0,0.0,0,0.0,0,0.0,0,0,2021.0,1.0,0,0,0,0,3379,0.0,0,0.0,0.0
0,0,0.0,5769,0,0,0,0,0,0,0,0,1641,0,0,0.0,0,0,0,0.0,116,0,0.0,1.0,0,0.0,0,0.0,0,0,2016.6465943686571,0.0,0,0,0,0,1855,0.0,0,0.0,0.0
0,0,0.0,2928,0,0,0,0,0,0,0,0,7694,0,0,0.0,0,0,0,0.0,92,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.64328205822,0.0,0,0,0,0,8469,0.0,0,0.0,0.0
0,0,0.0,5018,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,97,0,0.0,0.0,0,0.0,0,0.0,0,0,2008.3426415092017,1.0,0,0,0,0,4876,0.0,0,0.0,0.0
0,0,0.0,8464,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,104,0,0.0,0.3363750979142086,0,0.0,0,0.0,0,0,2019.3272498041715,0.0,0,0,0,0,7127,0.6636249020857914,0,0.0,0.0
0,0,0.0,8688,0,0,0,0,0,0,0,0,6916,0,0,0.0,0,0,0,0.0,107,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,6641,0.0,0,0.0,0.0
0,0,0.0,8225,0,0,0,0,0,0,0,0,4595,0,0,0.0,0,0,0,0.0,119,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.0498807506538,1.0,0,0,0,0,6536,0.0,0,0.0,0.0
0,0,0.0,9806,0,0,0,0,0,0,0,0,6304,0,0,0.0,0,0,0,0.0,105,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,4708,0.0,0,0.0,0.0
0,0,0.0,8023,0,0,0,0,0,0,0,0,5397,0,0,0.0,0,0,0,0.0,104,0,0.0,1.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,8844,0.0,0,0.0,0.0
0,0,0.0,2371,0,0,0,0,0,0,0,0,6304,0,0,0.0,0,0,0,0.0,105,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,1,0,0,1738,0.0,0,0.0,0.0
0,0,0.0,1989,0,0,0,0,0,0,0,0,9337,0,0,0.0,0,0,0,0.0,124,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.1943123859692,0.0,0,0,0,0,4432,0.0,0,0.0,0.0
0,0,0.0,3364,0,0,0,0,0,0,0,0,1818,0,0,0.0,0,0,0,0.0,151,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,5069,0.0,0,0.0,0.0
0,0,0.0,3421,0,0,0,0,0,0,0,0,4096,0,0,0.0,0,0,0,0.0,111,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.1033708556788,0.0,0,0,0,0,6509,0.0,0,0.0,0.0
0,0,0.0,8411,0,0,0,0,0,0,0,0,6675,0,0,0.0,0,0,0,0.0,109,0,0.0,1.0,0,0.0,0,0.0,0,0,2016.9958809523832,0.0,0,0,0,0,6987,0.0,0,0.0,0.0
0,0,0.0,8700,0,0,0,0,0,0,0,0,1325,0,0,0.0,0,0,0,0.0,130,0,0.0,0.17094792292186578,0,0.0,0,0.0,0,0,2011.196635460453,0.8290520770781342,0,0,0,0,6918,0.0,0,0.0,0.0
0,0,0.8270430180725109,2376,0,0,0,0,0,0,0,0,4094,0,0,0.0,0,0,0,0.0,115,0,0.0,0.1729569819274891,0,0.0,0,0.0,0,0,2015.1729569819274,0.0,0,0,0,0,8880,0.0,0,0.0,0.0
0,0,0.0,8373,0,0,0,0,0,0,0,0,6286,0,0,0.0,0,0,0,0.0,123,0,0.0,1.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,6706,0.0,0,0.0,0.0
0,0,0.0,1615,0,0,0,0,0,0,0,0,1836,0,0,0.0,0,0,0,0.0,73,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,3358,1.0,0,0.0,0.0
