girls,help,rating_R,cast,man,man,high,high,family,country,young,love,love,rating_NR,woman,rating_G,duration,black,life,life,rating_TV-MA,teen,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,friends,girl,girl,rating_TV-Y7,rating_PG-13
0,0,0.0,4608,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,0.002759648505280987,0,0.0,0,0,0.0,0,0,2015.0027596485054,0.997240351494719,0,0,0,1,0,6458,0,0,0,0.0,0.0
0,0,0.0,8826,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,1609,0,0,0,0.0,0.0
0,0,0.0,1932,0,0,0,0,0,4096,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.1331060595037,0.2074326600551497,0,0,0,1,0,7923,0,0,0,0.0,0.0
0,0,0.0,3532,0,0,0,0,0,7211,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.2540806853674,0.0,0,0,0,1,0,5534,0,0,0,0.0,0.0
0,0,0.0,4269,0,0,0,0,0,3456,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.1899483531415,0.396649451047174,0,0,0,1,0,4251,0,0,0,0.0,0.0
0,0,0.0,1959,0,0,0,0,0,4096,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,8810,0,0,0,0.0,0.0
0,0,0.0,5530,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.8499812018981,1.0,0,0,0,1,0,4805,0,0,0,0.0,0.0
0,0,0.0,1626,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.0607337132858,0.03036685664293992,0,0,0,1,0,5907,0,0,0,0.0,0.0
0,0,0.0,6057,0,0,0,0,0,6647,0,0,0,0.0,0,0.0,1,0,0,0,0.5992263846304092,0,0.0,0,0,0.0,0,0,2019.3969055385217,0.4007736153695908,0,0,0,1,0,5226,0,0,0,0.0,0.0
0,0,0.0,1307,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.4841050490018,0.0,0,0,0,1,0,2995,0,0,0,0.0,0.0
0,0,0.0,9759,0,0,0,0,0,1325,0,0,0,0.0,0,0.0,1,0,0,0,0.3464485964350478,0,0.0,0,0,0.0,0,0,2013.1573831572205,0.6535514035649522,0,0,0,1,0,1320,0,0,0,0.0,0.0
0,0,0.0,7262,0,0,0,0,0,6248,0,0,0,0.0,0,0.0,1,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.070329449637,0.0,0,0,0,1,0,5996,0,0,0,0.0,0.0
0,0,0.0,1183,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.9563149999657241,0,0.0,0,0,0.0,0,0,2020.9126299999314,0.04368500003427589,0,0,0,1,0,7572,0,0,0,0.0,0.0
0,0,0.0,2293,0,0,0,0,0,5138,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.681937713489,1.0,0,0,0,1,0,4616,0,0,0,0.0,0.0
0,0,0.0,6533,0,0,0,0,0,3607,0,0,0,0.0,0,0.0,2,0,0,0,0.5812252638799956,0,0.0,0,0,0.0,0,0,2018.74367579164,0.4187747361200044,0,0,0,1,0,6620,0,0,0,0.0,0.0
0,0,0.0,2376,0,0,0,0,0,3654,0,0,0,0.0,0,0.0,1,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2018.1421483794613,0.0,0,0,0,1,0,5009,0,0,0,0.0,0.0
0,0,0.0,8559,0,0,0,0,0,3348,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.7874961697369,1.0,0,0,0,1,0,6654,0,0,0,0.0,0.0
0,0,0.0,4109,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,4,0,0,0,0.21027916333297592,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,3344,0,0,0,0.0,0.0
0,0,0.0,7005,0,0,0,0,0,1325,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.7528287493544,0.0,0,0,0,1,0,6279,0,0,0,0.0,0.0
0,0,0.0,7755,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2003.0581037256668,0.0,0,0,0,1,0,5110,0,0,0,0.0,0.0
0,0,0.0,7986,0,0,0,0,0,4066,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.3829041252927,0.0,0,0,0,1,0,2916,0,0,0,0.0,0.0
0,0,0.0,2109,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.24704120860874967,0,0.0,0,0,0.0,0,0,2015.5059175827826,0.7529587913912503,0,0,0,1,0,5981,0,0,0,0.0,0.0
0,0,0.0,8879,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.023001681091,1.0,0,0,0,1,0,2418,0,0,0,0.0,0.0
0,0,0.0,6123,0,0,0,0,0,3654,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.1862023641388,0.1862023641387196,0,0,0,1,0,8521,0,0,0,0.0,0.0
0,0,0.0,8239,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,0.7815499077813834,0,0.0,0,0,0.0,0,0,2020.1261996311255,0.21845009221861655,0,0,0,1,0,5264,0,0,0,0.0,0.0
0,0,0.0,3775,0,0,0,1,0,4096,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.785333952666,0.0,0,0,0,1,0,5116,0,0,0,0.0,0.0
0,0,0.0,3766,0,0,0,0,0,6044,0,0,0,0.0,1,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.3536039432845,0.0,0,0,0,1,0,6590,0,0,0,0.0,0.0
0,0,0.0,3390,0,0,0,0,0,3495,0,0,0,0.0,0,0.0,1,0,0,0,0.2201511550769777,0,0.0,0,0,0.0,0,0,2019.3395465347692,0.7798488449230223,0,0,0,1,0,8984,0,0,0,0.0,0.0
0,0,0.0,1132,0,0,0,0,0,7356,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.114495111537,0.0,0,0,0,1,0,3584,0,0,0,0.0,0.0
0,0,0.0,1635,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.1657025763268,1.0,0,0,0,1,0,1143,0,0,0,0.0,0.0
0,0,0.0,7456,0,0,0,0,0,7969,0,0,0,0.0,0,0.0,5,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.9353829862362,0.0,0,0,0,1,0,3327,0,0,0,0.0,0.0
0,0,0.0,1569,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.3805776279362848,0,0.0,0,0,0.0,0,0,2019.3805776279362,0.6194223720637152,0,0,0,1,0,4717,0,0,0,0.0,0.0
0,0,0.0,5490,0,0,0,0,0,1459,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.2280431924207,0.0,0,0,0,1,0,2461,0,0,0,0.0,0.0
0,0,0.0,3839,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,4,0,0,0,0.668373405985391,0,0.0,0,0,0.0,0,0,2019.6632531880293,0.33162659401460903,0,0,0,1,0,3736,0,0,0,0.0,0.0
0,0,0.0,2528,0,0,0,0,0,3654,0,0,0,0.0,0,0.0,1,0,0,0,0.8103242589681121,0,0.0,0,0,0.0,0,0,2018.6206485179362,0.0,0,0,0,1,0,7820,0,0,0,0.0,0.0
0,0,0.0,4980,0,0,0,0,0,6044,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,8394,0,0,0,0.0,0.0
0,0,0.0,8818,0,0,0,0,1,4655,0,0,0,0.0,0,0.0,4,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,9722,0,0,0,0.0,0.0
0,0,0.0,9648,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.9438849100388784,0,0.0,0,0,0.0,0,0,2021.0,0.05611508996112158,0,0,0,1,0,4345,1,0,0,0.0,0.0
0,0,0.0,7948,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.18971872709583348,0,0.0,0,0,0.0,0,0,2019.0,0.8102812729041665,0,0,0,1,0,9041,0,0,0,0.0,0.0
0,0,0.0,4196,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,1,0,2760,0,0,0,0.0,0.0
0,0,0.0,2629,0,0,0,1,0,4655,0,0,0,0.0,0,0.0,1,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,1,0,1,0,4283,0,0,0,0.0,0.0
0,0,0.0,8745,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.9543332133453,1.0,0,0,0,1,0,7244,0,0,0,0.0,0.0
0,0,0.0,7907,0,0,0,0,0,3543,0,0,0,0.0,0,0.0,4,0,0,0,0.7034627270139836,0,0.0,0,0,0.0,0,0,2011.7792236379162,0.2965372729860164,0,0,0,1,0,1278,0,0,0,0.0,0.0
0,0,0.0,9660,0,0,0,0,0,3535,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2009.4246216842566,0.0,0,0,0,1,0,7227,0,0,0,0.0,0.0
0,0,0.0,2358,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.5856874671242,0.0,0,0,0,1,0,4606,0,0,0,0.0,0.0
0,0,0.0,6621,0,0,0,0,0,9337,0,0,1,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.7887492048262,1.0,0,0,0,1,0,8394,0,0,0,0.0,0.0
0,0,0.0,6687,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.022434185393674144,0,0.0,0,0,0.0,0,0,2019.9551316292127,0.0,0,0,0,1,0,9637,0,0,0,0.0,0.0
0,0,0.007541572307953048,2164,0,0,0,0,0,7601,0,0,0,0.0,0,0.0,1,0,0,0,0.992458427692047,0,0.0,0,0,0.0,0,0,2015.007541572308,0.0,0,0,0,1,0,4163,0,0,0,0.0,0.0
0,0,0.0,2518,0,0,0,0,0,6304,0,0,1,0.0,0,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,1,0,9668,0,0,0,0.0,0.0
0,0,0.0,3517,0,0,0,0,0,9312,0,0,0,0.0,0,0.0,1,0,0,1,0.2574925433222722,0,0.0,0,0,0.0,0,0,2018.5149850866446,0.7425074566777278,0,0,0,1,0,2976,0,0,0,0.0,0.0
0,0,0.0,3024,0,0,0,0,0,7746,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.1891066345809,0.0,0,0,0,1,0,3047,0,0,0,0.0,0.0
0,0,0.0,9265,0,0,0,1,0,9337,0,0,1,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,6760,0,0,0,0.0,0.0
0,0,0.0,3215,0,0,0,0,0,5140,0,0,0,0.0,0,0.0,1,0,0,0,0.9339740724805523,0,0.0,0,0,0.0,0,0,2017.0,0.06602592751944769,0,0,0,1,0,2094,0,0,0,0.0,0.0
0,0,0.0,2688,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,3,0,0,0,0.9735199219469567,0,0.0,0,0,0.0,0,0,2018.947039843894,0.02648007805304331,0,0,0,1,0,4307,0,0,0,0.0,0.0
0,0,0.0,8241,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,3,0,0,0,0.6181624700962324,0,0.0,0,0,0.0,0,0,2018.3818375299038,0.3818375299037676,0,0,0,1,0,6286,0,0,0,0.0,0.0
0,0,0.0,2948,0,0,0,0,0,3944,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2013.0,1.0,0,0,0,1,0,1922,0,0,0,0.0,0.0
0,0,0.0,9852,0,0,0,0,0,6692,0,0,0,0.0,0,0.0,1,0,0,0,0.14732944634071432,0,0.0,0,0,0.0,0,0,2016.589317785363,0.8526705536592857,0,0,0,1,0,4395,0,0,0,0.0,0.0
0,0,0.0,7375,0,0,0,0,0,6659,1,0,0,0.0,0,0.0,1,0,0,0,0.916369647108814,0,0.0,0,0,0.0,0,0,2019.9964357653057,0.08363035289118603,0,0,0,1,0,2109,0,0,0,0.0,0.0
0,0,0.0,6993,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.8062689739895,1.0,0,0,0,1,0,6169,0,0,0,0.0,0.0
0,0,0.0,5651,0,0,0,0,0,4066,0,0,0,0.0,0,0.0,1,0,0,0,0.4827727532503182,0,0.0,0,0,0.0,0,0,2018.9310910130014,0.0,0,0,0,1,0,3151,0,0,0,0.0,0.0
0,0,0.0,1530,0,0,0,0,0,6762,0,0,1,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,1,0,2215,0,0,1,0.0,0.0
0,0,0.0,8992,0,0,0,0,0,9324,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.6067122773443,1.0,0,0,0,1,0,6132,0,0,0,0.0,0.0
0,0,0.0,9397,0,0,0,0,0,1325,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,4674,0,0,0,0.0,0.0
0,0,0.0,4706,0,0,0,0,0,1702,0,0,0,0.0,0,0.0,1,0,0,0,0.3309487898615602,0,0.0,0,0,0.0,0,0,2016.661897579723,0.6690512101384398,0,0,0,1,0,2140,0,0,0,0.0,0.0
0,0,0.0,6931,0,0,0,0,0,1818,0,0,0,0.0,0,0.0,1,0,0,0,0.6923256232770649,0,0.0,0,0,0.0,0,0,2017.3076743767228,0.3076743767229351,0,0,0,1,0,6450,0,0,0,0.0,0.0
0,0,0.0,9689,0,0,0,0,0,1723,0,0,0,0.0,0,0.0,1,0,0,0,0.3466980346294162,0,0.0,0,0,0.0,0,0,2018.6533019653705,0.6533019653705838,0,0,0,1,0,2632,0,0,0,0.0,0.0
0,0,0.0,4608,0,0,0,0,0,6044,0,0,0,0.0,0,0.0,9,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,9344,0,0,0,0.0,0.0
0,0,0.0,6419,0,0,0,0,0,6113,0,0,0,0.0,0,0.0,4,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.2662147083354,0.7337852916646517,0,0,0,1,0,9244,0,0,0,0.0,0.0
0,0,0.0,1979,0,0,0,0,0,4096,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2011.4476868055817,1.0,0,0,0,1,0,3337,0,0,0,0.0,0.0
0,0,0.0,6683,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,0.11896085364608966,0,0.0,0,0,0.0,0,0,2017.4051957317695,0.0,0,0,0,1,0,9128,0,0,0,0.0,0.0
0,0,0.0,5013,0,0,0,0,0,1745,0,0,0,0.0,0,0.0,1,0,0,0,0.23562775628554977,0,0.0,0,0,0.0,0,0,2020.0574889748577,0.7643722437144502,0,0,0,1,0,6434,0,0,0,0.0,0.0
0,0,0.0,1817,0,0,0,0,0,3533,0,0,0,0.0,0,0.0,4,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.1704937583875,0.9573765604031258,0,0,0,1,0,2382,0,0,0,0.0,0.0
0,0,0.0,3228,0,0,0,0,0,6304,0,0,0,0.0,0,0.0,1,0,0,0,0.4810858468283544,0,0.0,0,0,0.0,0,0,2007.5945707658582,0.5189141531716456,0,0,0,1,0,3537,0,0,0,0.0,0.0
0,0,0.0,7244,0,0,0,0,0,5274,0,0,0,0.0,0,0.0,1,0,0,0,0.9031827260521424,0,0.0,0,0,0.0,0,0,2018.7095481781564,0.09681727394785755,0,0,0,1,0,5044,0,0,0,0.0,0.0
0,0,0.0,8996,0,0,0,0,0,6044,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.6663521995981,0.0,0,0,0,1,0,8134,0,0,0,0.0,0.0
0,0,0.0,4675,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.29694178303041696,0,0.0,0,0,0.0,0,0,2016.8908253490913,0.0,0,0,0,1,0,3632,0,0,0,0.0,0.0
0,0,0.0,7249,0,0,0,0,0,3654,0,1,0,0.0,0,0.0,1,0,0,0,0.7715715409655076,0,0.0,0,0,0.0,0,0,2012.7715715409654,0.22842845903449238,0,0,0,1,0,1421,0,0,0,0.0,0.0
0,0,0.0,1053,0,0,0,0,0,9277,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.192334383043,0.0,0,0,0,1,0,1635,0,0,0,0.0,0.0
0,0,0.0,6840,0,0,0,0,0,3654,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.7076481096678,0.5415296219335746,0,0,0,1,0,5415,0,0,0,0.0,0.0
0,0,0.0,6446,0,0,0,0,0,5275,0,0,0,0.0,0,0.0,1,0,0,0,0.9134848677505141,0,0.0,0,0,0.0,0,0,2018.2595453967485,0.08651513224948593,0,0,0,1,0,8010,0,0,0,0.0,0.0
0,0,0.0,4347,0,0,0,0,0,6692,0,0,0,0.0,0,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,8868,0,0,0,0.0,0.0
0,0,0.0,6357,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,0.82420044603869,0,0.0,0,0,0.0,0,0,2019.2968017841547,0.17579955396130997,0,0,0,1,0,8241,0,0,0,0.0,0.0
0,0,0.0,7561,0,0,0,0,0,7659,0,0,0,0.0,0,0.0,1,0,0,0,0.6189609866245234,0,0.0,0,0,0.0,0,0,2016.4275318394943,0.38103901337547663,0,0,0,1,0,3550,0,0,0,0.0,0.0
0,0,0.0,8960,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,6,0,0,0,0.00493798829510228,0,0.0,0,0,0.0,0,0,2006.0543178712462,0.9950620117048977,0,0,0,1,0,2472,0,0,0,0.0,0.0
0,0,0.0,9176,0,0,0,0,0,6044,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.90007992423,0.0,0,0,0,1,0,3958,0,0,0,0.0,0.0
0,0,0.0,9301,0,0,0,0,0,9454,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,1135,0,0,0,0.0,0.0
0,0,0.0,9128,0,0,0,0,1,9337,0,0,0,0.0,0,0.0,5,0,0,0,0.3323571767764463,0,0.0,0,0,0.0,0,0,2019.3323571767764,0.6676428232235537,0,0,0,1,0,2457,0,0,0,0.0,0.0
0,0,0.0,9235,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.999147885857,1.0,0,0,0,1,0,4827,0,0,0,0.0,0.0
0,0,0.0,5073,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,4,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.0501144477353,0.0,0,0,0,1,0,2232,0,0,0,0.0,0.0
0,0,0.0,6718,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,0.2434441297272435,0,0.0,0,0,0.0,0,0,2019.7827793513638,0.7565558702727565,0,0,0,1,0,1210,0,0,0,0.0,0.0
0,0,0.0,9952,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2019.7076316742614,0.0,0,0,0,1,0,5564,0,0,0,0.0,0.0
0,0,0.0,8331,0,0,0,0,0,3325,0,0,1,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.3897058685347,0.6102941314652358,0,0,0,1,0,9067,0,0,0,0.0,0.0
0,0,0.0,5451,0,0,0,0,1,8361,0,0,0,0.0,0,0.0,3,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,1,0,0,1,0,1672,0,0,0,0.0,0.0
0,0,0.0,5600,0,0,0,0,0,3654,0,0,1,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.1723316608116,0.0,0,0,0,1,0,2196,0,0,0,0.0,0.0
0,0,0.0,3451,0,0,0,0,1,9337,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,4702,0,0,0,0.0,0.0
0,0,0.0,5081,0,0,0,0,0,2644,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,9611,0,0,0,0.0,0.0
0,0,0.0,3722,0,0,0,0,0,4153,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.8442764899892,0.1557235100108202,0,0,0,1,0,8475,0,0,0,0.0,0.0
0,0,0.0,8056,0,0,0,0,0,9348,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.1525000179668,0.0,0,0,0,1,0,9334,0,0,0,0.0,0.0
0,0,0.0,4184,0,0,0,0,0,1818,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.3465394011866,0.0,0,0,0,1,0,8902,0,0,0,0.0,0.0
0,0,0.0,7342,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.978301042913381,0,0.0,0,0,0.0,0,0,2020.8698062574804,0.021698957086618953,0,0,0,1,0,5008,0,0,0,0.0,0.0
0,0,0.0,3896,0,0,0,0,0,9805,0,0,0,0.0,0,0.0,1,0,0,0,0.8580674955454533,0,0.0,0,0,0.0,0,0,2019.283865008909,0.14193250445454675,0,1,0,1,0,6031,0,0,0,0.0,0.0
0,0,0.0,3173,0,0,0,0,1,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.7252786215747014,0,0.0,0,0,0.0,0,0,2019.7252786215747,0.0,0,0,0,1,0,9810,0,0,0,0.0,0.0
0,0,0.0,1265,0,0,0,0,1,9337,1,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,1,0,5089,0,0,0,0.0,0.0
0,0,0.0,8514,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.7598932874511118,0,0.0,0,0,0.0,0,0,2018.2401067125488,0.0,0,0,0,1,0,9867,0,0,0,0.0,0.0
0,0,0.0,4580,0,0,0,0,0,3931,0,0,0,0.0,0,0.0,1,0,0,0,0.9573530851705454,0,0.0,0,0,0.0,0,0,2020.6588246813644,0.042646914829454596,0,0,0,1,0,7261,0,0,0,0.0,0.0
0,0,0.0,9619,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,8440,0,0,0,0.0,0.0
0,0,0.0,6795,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,3,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2013.9494726188098,1.0,0,0,0,1,0,5145,0,0,0,0.0,0.0
