rating_R,cast,finds,man,man,time,house,high,high,family,father,country,young,love,love,woman,rating_TV-G,home,rating_G,duration,life,life,rating_TV-MA,teen,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,type,director,rating_TV-PG,friends,girl,girl,rating_TV-Y7,rating_PG-13
0.0,6073,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,1.0,0,0.0,2,0,0,0.0,0,0.0,0,1,0.0,0,0,1997.0,0.0,0,0,1,5039,0.0,0,0,0,0.0,0.0
0.0,2943,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,7261,1.0,0,0,0,0.0,0.0
0.0,6958,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,1585,0.0,0,0,0,0.0,0.0
0.0,1209,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,1.0,0,0.0,1,0,0,0.0,0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,1,7095,0.0,0,0,0,0.0,0.0
0.0,3372,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2016.0,0.0,0,0,1,4877,0.0,0,0,0,0.0,0.0
0.0,4753,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,1232,0.0,0,0,0,0.0,0.0
0.0,4795,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,2840,0.0,0,0,0,0.0,0.0
0.0,9257,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,6,0,0,0.0,0,0.0,0,1,0.0,0,0,2017.0,1.0,0,0,1,6150,0.0,0,0,0,0.0,0.0
0.0,7310,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,1,0.0,0,0,2016.0,0.0,0,0,1,2118,1.0,0,0,0,0.0,0.0
0.0,6776,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2021.0,1.0,0,0,1,5961,0.0,0,0,0,0.0,0.0
0.0,7782,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,5356,0.0,0,0,0,0.0,0.0
0.0,7762,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,2,0,0,1.0,0,0.0,0,1,0.0,0,1,2015.0,0.0,0,0,1,7934,0.0,0,0,0,0.0,0.0
0.0,4703,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,1,1.0,0,0,2021.0,0.0,0,0,1,1444,0.0,0,0,0,0.0,0.0
0.0,2649,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,1,2441,0.0,0,0,0,0.0,0.0
0.0,4061,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,9154,1.0,0,0,0,0.0,0.0
0.0,7063,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,4,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,1,4722,0.0,0,0,0,0.0,0.0
0.0,5233,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2016.0,0.0,0,0,1,7687,0.0,0,0,0,0.0,0.0
0.0,7372,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,1.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,1,9585,0.0,0,0,0,0.0,0.0
0.0,4969,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,6927,0.0,0,0,0,0.0,0.0
0.0,1494,0,0,0,0,0,0,0,0,0,3944,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,1,4053,0.0,0,0,0,0.0,0.0
0.0,1039,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,9401,1.0,1,0,0,0.0,0.0
0.0,7023,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,1,7051,0.0,0,0,0,0.0,0.0
0.0,2751,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,1,4216,0.0,1,0,0,0.0,0.0
0.0,8000,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,4,0,0,0.0,0,0.0,0,1,0.0,0,0,2017.0,1.0,0,0,1,6596,0.0,0,0,0,0.0,0.0
0.0,5966,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,2097,0.0,0,0,0,0.0,0.0
0.0,3521,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,1.0,0,0.0,1,0,0,0.0,0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,1,6458,0.0,0,0,0,0.0,0.0
0.0,1507,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,4272,0.0,0,0,0,0.0,0.0
0.0,5231,0,0,0,0,0,0,0,0,0,3944,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2017.0,0.0,0,0,1,7801,0.0,0,0,0,0.0,0.0
0.0,9814,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,1,7051,0.0,0,0,0,0.0,0.0
0.0,5033,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,6029,0.0,0,0,0,0.0,0.0
0.0,2242,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,4311,0.0,0,0,0,0.0,0.0
0.0,3794,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,1,3689,0.0,0,0,0,0.0,0.0
0.0,1804,0,0,0,0,1,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,4836,1.0,0,0,0,0.0,0.0
0.0,4725,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,1,0.0,0,0,2019.0,0.0,0,0,1,4780,1.0,0,0,0,0.0,0.0
0.0,8302,0,0,0,0,0,0,0,0,0,5146,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,8325,1.0,0,0,0,0.0,0.0
0.0,2157,0,0,0,0,0,0,0,0,0,4034,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,4429,0.0,0,0,0,0.0,0.0
0.0,8365,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,1117,0.0,0,0,0,0.0,0.0
0.0,4712,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,1,2021.0,1.0,0,0,1,9121,0.0,0,0,0,0.0,0.0
0.0,1534,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,6074,0.0,0,0,0,0.0,0.0
0.0,9435,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,5196,1.0,0,0,0,0.0,0.0
0.0,7998,0,0,0,0,1,0,0,0,0,7969,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,2417,0.0,0,0,0,0.0,0.0
0.0,7364,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,3715,0.0,0,0,0,0.0,0.0
0.0,1954,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,1,2021.0,0.0,0,0,1,9000,0.0,0,0,0,0.0,0.0
0.0,8310,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,6443,0.0,0,0,0,0.0,0.0
0.0,9071,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,6133,0.0,0,0,0,0.0,0.0
0.0,7023,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,1,7051,0.0,0,0,0,0.0,0.0
0.0,2164,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,1,0.0,0,0,2021.0,1.0,0,0,1,8930,0.0,0,0,0,0.0,0.0
0.0,5423,0,0,0,0,0,0,0,0,0,3543,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,1,0.0,0,0,2019.0,0.0,0,0,1,1195,1.0,0,0,0,0.0,0.0
0.0,5930,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,4,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,3660,0.0,0,0,0,0.0,0.0
0.0,5822,0,0,0,0,0,0,0,0,0,4034,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,4321,0.0,0,0,0,0.0,0.0
0.0,9676,0,0,0,0,0,0,0,0,0,3944,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2017.0,0.0,0,0,1,9681,0.0,0,0,0,0.0,0.0
0.0,2033,0,0,0,0,0,0,0,0,0,3543,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,1,0.0,0,0,2019.0,0.0,0,0,1,4945,1.0,0,0,0,0.0,0.0
0.0,8630,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,2072,0.0,0,0,0,0.0,0.0
0.0,2706,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,1,1605,0.0,0,0,0,0.0,0.0
0.0,3679,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,1,1027,0.0,0,0,0,0.0,0.0
0.0,3634,0,0,0,0,0,0,0,0,0,4034,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,1,0.0,0,0,2018.0,0.0,0,0,1,5889,0.0,0,0,0,0.0,0.0
0.0,3591,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,1175,0.0,0,0,0,0.0,0.0
0.0,3683,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,3199,0.0,0,0,0,0.0,0.0
0.0,1806,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,8470,0.0,0,0,0,0.0,0.0
0.0,9750,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,1.0,0,0,1,2074,0.0,0,0,0,0.0,0.0
0.0,6405,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,5051,0.0,0,0,0,0.0,0.0
0.0,2710,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,3,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,1,2756,0.0,0,0,0,0.0,0.0
0.0,5602,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,5820,0.0,0,0,0,0.0,0.0
0.0,3367,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,2313,0.0,0,0,0,0.0,0.0
0.0,8102,0,0,0,0,0,0,0,0,0,4034,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,4020,1.0,0,0,0,0.0,0.0
0.0,1914,0,0,0,0,0,0,0,0,0,3944,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2017.0,0.0,0,0,1,1343,0.0,0,0,0,0.0,0.0
0.0,7364,0,0,0,0,0,0,0,1,0,4096,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2016.0,0.0,0,0,1,6280,0.0,0,0,0,0.0,0.0
0.0,1324,0,0,0,0,0,0,0,0,0,7969,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,1,0.0,0,0,2017.0,1.0,0,0,1,6925,0.0,0,0,0,0.0,0.0
0.0,9410,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,4836,0.0,0,0,0,0.0,0.0
0.0,7101,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,7250,1.0,0,0,0,0.0,0.0
0.0,8814,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,1,9121,0.0,0,0,0,0.0,0.0
0.0,6131,0,0,0,0,0,0,0,0,0,3944,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,6029,0.0,0,0,0,0.0,0.0
0.0,1287,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,2439,0.0,0,0,0,0.0,0.0
0.0,3543,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,1,7927,1.0,0,0,0,0.0,0.0
0.0,9752,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,4,0,0,1.0,0,0.0,0,1,0.0,0,0,2018.0,0.0,0,0,1,4315,0.0,0,0,0,0.0,0.0
0.0,7324,0,0,0,0,0,0,0,0,0,3543,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,1,0.0,0,0,2019.0,0.0,0,0,1,2212,1.0,0,0,0,0.0,0.0
0.0,6709,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,6009,0.0,0,0,0,0.0,0.0
0.0,5600,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2017.0,0.0,0,0,1,6781,0.0,0,0,0,0.0,0.0
0.0,7337,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,3715,0.0,0,0,0,0.0,0.0
0.0,1168,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,2153,0.0,0,0,0,0.0,0.0
0.0,5966,0,0,0,0,0,0,0,0,0,3944,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2017.0,0.0,0,0,1,6286,0.0,0,0,0,0.0,0.0
0.0,3322,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,8923,0.0,0,0,0,0.0,0.0
0.0,2655,0,0,0,0,0,0,0,0,0,3944,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2017.0,0.0,0,0,1,5433,0.0,0,0,0,0.0,0.0
0.0,1390,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,3950,0.0,0,0,0,0.0,0.0
0.0,3683,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,4888,0.0,0,0,0,0.0,0.0
0.0,8346,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,3,0,0,0.0,0,0.0,0,0,0.0,0,1,2018.0,0.0,0,0,1,9821,1.0,0,0,0,0.0,0.0
0.0,8456,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,1,3921,0.0,0,0,0,0.0,0.0
0.0,2719,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,1,0.0,0,0,2019.0,1.0,0,0,1,4419,0.0,0,0,0,0.0,0.0
0.0,1556,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,1658,0.0,0,0,0,0.0,0.0
0.0,6429,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,4,0,0,1.0,0,0.0,0,1,0.0,0,0,2018.0,0.0,0,0,1,4915,0.0,0,0,0,0.0,0.0
0.0,3357,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2017.0,0.0,0,0,1,3784,0.0,0,0,0,0.0,0.0
0.0,2748,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,4,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,6289,0.0,0,0,0,0.0,0.0
0.0,3719,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,7162,0.0,0,0,0,0.0,0.0
0.0,5067,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,3009,0.0,0,0,0,0.0,0.0
0.0,6657,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,1,3999,0.0,1,0,0,0.0,0.0
0.0,6750,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,1,3354,0.0,0,0,0,0.0,0.0
0.0,7926,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,4888,0.0,0,0,0,0.0,0.0
0.0,1463,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,6617,0.0,0,0,0,0.0,0.0
0.0,8517,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,4,0,0,1.0,0,0.0,0,1,0.0,0,0,2018.0,0.0,0,0,1,8961,0.0,0,0,0,0.0,0.0
0.0,8689,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,1,2496,0.0,0,0,0,0.0,0.0
0.0,5587,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,1,7051,0.0,0,0,0,0.0,0.0
0.0,6440,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,6572,0.0,0,0,0,0.0,0.0
0.0,8254,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,1.0,0,0.0,0,1,0.0,0,0,2018.0,0.0,0,0,1,6289,0.0,0,0,0,0.0,0.0
0.0,4910,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,6860,0.0,0,0,0,0.0,0.0
0.0,7119,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,2865,0.0,0,0,0,0.0,0.0
0.0,2312,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,3,0,0,0.0,0,0.0,0,0,0.0,0,0,2021.0,1.0,0,0,1,6730,0.0,0,0,0,0.0,0.0
0.0,2668,0,0,0,0,0,0,0,0,0,7969,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,1879,0.0,0,0,0,0.0,0.0
0.0,5181,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2021.0,1.0,0,0,1,9144,0.0,0,0,0,0.0,0.0
0.0,6473,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,9246,0.0,0,0,0,0.0,0.0
0.0,5907,0,0,0,0,0,0,0,0,0,3543,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2019.0,0.0,0,0,1,7043,0.0,0,0,0,0.0,0.0
0.0,2348,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,3,0,0,1.0,0,0.0,0,1,0.0,0,0,2018.0,0.0,0,0,1,6487,0.0,0,0,0,0.0,0.0
0.0,8562,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.0,0.0,0,0,1,9236,1.0,0,0,0,0.0,0.0
0.0,9229,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,2523,1.0,0,0,0,0.0,0.0
0.0,2040,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,1874,0.0,0,0,0,0.0,0.0
