girls,help,rating_R,cast,man,man,high,high,family,father,country,young,rating_TV-G,love,love,rating_NC-17,woman,home,american,rating_G,duration,life,life,rating_TV-Y7-FV,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,director,rating_TV-PG,friends,girl,girl,boy,rating_TV-Y7,rating_PG-13
0,0,0.0,1441,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,6459,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1531,0,0,0,0,0,0,7969,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.7764626139412,0.0,0,0,0,1,3784,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9795,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.8317292113006,0.0,0,0,0,1,3380,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6752,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.14037075955378775,0,0.0,0,0.0,0,0,2001.667044431522,0.8596292404462123,0,0,0,1,9813,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8239,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,5,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2000.2112781198698,0.0,0,0,0,1,8774,1.0,0,0,0,0,0.0,0.0
0,0,0.0,3800,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.7047633176374108,0,0.0,0,0.0,0,0,2018.8857100470877,0.29523668236258915,0,0,0,1,8011,0.0,1,0,0,0,0.0,0.0
0,0,0.0,5955,0,0,0,0,0,0,5180,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.2450392951673096,0,0.0,1,0.0,0,0,2018.4900785903346,0.0,0,0,0,1,4255,0.0,0,0,0,0,0.7549607048326904,0.0
0,0,0.0,2107,0,0,0,0,0,0,3642,0,0.10763010177465293,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.8923698982253471,0,0.0,0,0.0,0,0,2009.7534107124225,0.0,0,0,0,1,9339,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7655,0,0,0,0,0,0,3654,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,1,6656,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3655,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.882932824715,0.0,0,0,0,1,1818,0.7056890584283274,0,0,0,0,0.2943109415716726,0.0
0,0,0.0,6225,0,0,0,0,0,0,5266,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.8472226748120991,0,0,2016.4583319755636,0.15277732518790088,0,0,0,1,5029,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9780,0,0,0,0,0,0,9337,0,0.883396762954419,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0671741036354,0.11660323704558095,0,0,0,1,1197,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2892,0,0,0,0,0,0,9337,0,0.23057915175362753,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.7694208482463725,0,0.0,0,0.0,0,0,2019.5388416964927,0.0,0,0,0,1,6603,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3168,0,0,0,0,0,0,4736,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.8333084711148278,0,0.0,0,0.0,0,0,2019.3333830577703,0.16669152888517225,0,0,0,1,9214,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2803,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.013986361873,0.9860136381268503,0,0,0,1,2197,0.013986361873149722,0,0,0,0,0.0,0.0
0,0,0.0,7858,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.1381982871212,0.0,0,0,0,1,7422,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3843,0,0,0,0,0,0,1325,0,0.0,0,1,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.9081764080877,0.0,0,0,0,1,4710,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6048,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.8680410663137,0.6226803554379212,0,0,0,1,9045,0.0,0,0,0,0,0.3773196445620788,0.0
0,0,0.0,9316,0,0,0,0,0,0,7694,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.20165778302051396,0,0.0,0,0.0,0,0,2019.2016577830204,0.0,0,0,0,1,4109,0.0,0,0,0,0,0.798342216979486,0.0
0,0,0.0,3124,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.4045490122329026,0,0.0,0,0.0,0,0,2019.2136470366986,0.0,0,0,0,1,4564,0.0,0,0,0,0,0.5954509877670974,0.0
0,0,0.0,9286,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,13,0,0,0.0,1.0,0,0.0,1,0.0,1,1,2019.0,0.0,0,0,0,1,2187,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7523,0,0,0,0,0,0,8203,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,1,2986,0.0,0,0,0,0,0.0,0.0
0,0,0.0,4124,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.6997972646463,0.6997972646464515,0,0,0,1,8440,0.0,0,0,0,0,0.30020273535354847,0.0
0,0,0.0,5403,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.27938353652819825,0,0.0,0,0.0,0,0,2019.2793835365283,0.7206164634718017,0,0,0,1,4020,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6272,0,0,0,0,0,0,3555,0,0.0,0,0,0.0,0,0,0,0.0,6,0,0,0.0,0.11114711132982547,0,0.0,0,0.0,0,0,2013.8885288867018,0.0,0,0,0,1,1161,0.8888528886701745,0,0,0,0,0.0,0.0
0,0,0.0,6027,0,0,0,0,0,0,3654,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2011.2933928129398,0.0,0,0,0,1,5405,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6181,0,0,0,0,0,0,3543,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,4921,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8042,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,1,0.0,0.15417186586150944,0,0.0,0,0.0,0,0,2018.691656268277,0.0,0,0,0,1,8065,0.0,0,0,0,0,0.8458281341384906,0.0
0,0,0.0,6477,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,1999.0,1.0,0,0,0,1,9105,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9036,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.3555389126602,0.0,0,0,0,1,3876,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9124,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,0.27996819103853987,0,0.0,1,0.0,0,0,2016.8399045731155,0.7200318089614601,0,0,0,1,1562,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2345,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,5,0,0,0.0,0.34295494223138,0,0.0,0,0.0,0,0,2004.8590988446276,0.0,0,0,0,1,5994,0.65704505776862,0,0,0,0,0.0,0.0
0,0,0.0,9561,0,0,0,0,0,0,7747,0,0.0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,0.6514152429123855,0,0.0,0,0.0,0,0,2010.8344323279637,0.0,0,0,0,1,4758,0.0,0,0,0,0,0.3485847570876145,0.0
0,0,0.0,1339,0,0,0,0,0,0,3397,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.3326633877973,0.6665326775594658,0,0,0,1,8817,0.33346732244053423,0,0,0,0,0.0,0.0
0,0,0.0,1820,0,0,0,0,0,0,4969,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.6400719244871548,0,0.0,0,0.0,0,0,2018.9202157734615,0.0,0,0,0,1,6713,0.3599280755128452,0,0,0,0,0.0,0.0
0,0,0.0,5283,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.5393243362651117,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,4946,0.46067566373488833,0,0,0,0,0.0,0.0
0,0,0.0,1779,0,0,0,0,0,0,9337,0,0.5345178087482548,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.46548219125174517,0,0.0,0,0.0,0,0,2019.9309643825036,0.0,0,0,0,1,6229,0.0,0,0,0,0,0.0,0.0
0,0,0.0,5155,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,4606,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3918,0,0,0,0,0,0,3414,0,0.41259899684642876,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.5874010031535712,0,0.0,0,0.0,0,0,2018.3496040126142,0.0,0,0,0,1,1957,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7399,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.08363350489483423,0,0.0,0,0.0,0,0,2015.3345340195792,0.9163664951051658,0,0,0,1,1081,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6642,0,0,0,0,0,0,9337,0,0.19069389865445274,0,0,0.0,0,0,0,0.0,5,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.5255511892356,0.8093061013455473,0,0,0,1,3111,0.0,0,0,0,0,0.0,0.0
0,0,0.0,4506,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.5045398920507554,0,0.0,0,0.0,0,0,2016.9909202158985,0.49546010794924455,0,0,0,1,1216,0.0,0,0,0,0,0.0,0.0
0,0,0.0,5678,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.10752110262,0.0,1,0,0,1,6540,0.0,0,0,0,0,0.0,0.0
0,0,0.0,5838,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2019.2691749287496,0.0,0,0,0,1,2412,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7640,0,0,0,0,0,0,5259,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,5114,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2378,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.469152335292352,0,0.0,0,0.0,0,0,2020.4691523352924,0.530847664707648,0,0,0,1,6871,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2358,0,0,0,0,0,0,3543,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.1043566144122,0.0,0,0,0,1,8406,0.6318811285292703,0,0,0,0,0.36811887147072975,0.0
0,0,0.0,7470,0,0,0,0,0,0,1325,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2018.0,0.0,0,0,0,1,2440,0.0,0,0,0,0,0.0,0.0
0,0,0.0,5300,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.122227218432,0.0,0,0,0,1,8597,0.0,0,0,0,0,1.0,0.0
0,0,0.0,5611,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2012.2781304717719,0.0,0,0,0,1,7148,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1246,0,0,0,0,0,0,3543,0,0.7676477549608124,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.3029432648825,0.0,0,0,0,1,4570,0.0,0,0,0,0,0.2323522450391876,0.0
0,0,0.0,9111,0,0,0,0,0,0,3543,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,5667,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6210,0,0,0,0,0,0,5042,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.0,0,0.0,1,0.0,0,0,2018.3037510854226,0.15187554271135761,0,0,0,1,2084,0.0,0,0,0,0,0.8481244572886424,0.0
0,0,0.0,1787,0,0,0,0,0,0,3543,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.3043146755688,0.0,0,0,0,1,1737,0.0,0,0,0,0,1.0,0.0
0,0,0.0,3413,0,0,0,0,0,0,7694,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,8525,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7314,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.219086716817,0.0,0,0,0,1,8304,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8439,0,0,0,0,0,0,3598,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.3373165026019,0.16865825130095013,0,0,0,1,3104,0.8313417486990499,0,0,0,0,0.0,0.0
0,0,0.0,8268,0,0,0,0,0,0,3435,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.0,0,0.0,0,0.4440680193785339,0,0,2017.6677959418644,0.0,0,0,0,1,4410,0.0,0,0,0,0,0.5559319806214661,0.0
0,0,0.0,9833,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,8,0,0,0.0,0.6134370951577998,0,0.0,0,0.0,0,0,2019.7731258096844,0.0,0,0,0,1,7012,0.0,0,0,0,0,0.38656290484220024,0.0
0,0,0.0,5527,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.8587206153622017,0,0.0,0,0.0,0,0,2016.8587206153622,0.0,0,0,0,1,1190,0.14127938463779832,0,0,0,0,0.0,0.0
0,0,0.0,8812,0,0,0,0,0,0,4040,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.8745347986275823,0,0.0,0,0.0,0,0,2016.6236043958827,0.12546520137241768,0,0,0,1,4849,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9214,0,0,0,0,0,0,3626,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.24886571647485412,0,0.0,0,0.0,0,0,2016.9954628658995,0.7511342835251459,0,0,0,1,4209,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1508,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,7,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2019.0,0.0,1,0,0,1,9336,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7942,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,1,0.0,0.512768640308113,0,0.0,0,0.0,0,0,2004.8192160077028,0.0,0,0,0,1,5351,0.487231359691887,0,0,0,0,0.0,0.0
0,0,0.0,2989,0,0,0,0,0,0,3615,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.3474294512660959,0,0.0,0,0.0,0,0,2015.4320061588626,0.6525705487339041,0,0,0,1,2228,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9222,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.8619385803167,0.0,0,0,0,1,8693,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9763,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.48941798387257485,0,0.0,0,0.0,0,0,2011.3201057258339,0.0,0,0,0,1,7658,0.5105820161274252,0,0,0,0,0.0,0.0
0,0,0.0,2744,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.8026064074618859,0,0.0,0,0.0,0,0,2011.1973935925382,0.19739359253811406,0,0,0,1,7123,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3498,0,0,0,0,0,0,3588,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.8014120029665254,0,0.0,0,0.0,0,0,2018.4042360088995,0.19858799703347463,0,0,0,1,7257,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2864,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2012.3439043326607,0.0,0,0,0,1,4356,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9089,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,0.36704959346202193,0,0.0,0,0.0,0,0,2018.7340991869241,0.0,0,0,0,1,3461,0.0,0,0,0,0,0.6329504065379781,0.0
0,0,0.0,2957,0,0,0,0,0,0,7766,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.7890842479312017,0,0.0,0,0.2109157520687983,0,0,2019.945421239656,0.0,0,0,0,1,8794,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2962,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.2604951668424017,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,1,8134,0.0,0,0,0,0,0.7395048331575983,0.0
0,0,0.0,8705,0,0,0,0,0,0,7969,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.660562050459606,0,0.0,0,0.0,0,0,2019.0183138486211,0.0,0,0,0,1,8405,0.0,0,0,0,0,0.33943794954039397,0.0
0,0,0.0,8043,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,5,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.5601037614167,0.0,0,0,0,1,4960,0.023152433609641365,0,0,0,0,0.9768475663903586,0.0
0,0,0.0,4083,0,0,0,0,0,0,3992,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.5913595736893,1.0,0,1,0,1,7784,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2326,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,5,0,0,0.0,0.392298262259949,0,0.0,0,0.0,0,0,2012.4921756716392,0.607701737740051,0,0,0,1,9048,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2393,0,0,0,0,0,0,3543,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.6213603361081577,0,0.0,0,0.0,0,0,2018.8640810083245,0.0,0,0,0,1,5612,0.0,0,0,0,0,0.37863966389184234,0.0
0,0,0.0,6907,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.8185224817818687,0,0.0,0,0.0,0,0,2019.1814775182181,0.1814775182181313,0,0,0,1,6623,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2058,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.11489533637894056,0,0.0,0,0.0,0,0,2016.344686009137,0.0,0,0,0,1,6725,0.8851046636210594,0,0,0,0,0.0,0.0
0,0,0.0,2201,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.28827301338443545,0,0.0,0,0.0,0,0,2018.0,0.7117269866155645,0,0,0,1,8383,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3216,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.5313186653434,0.0,0,0,0,1,5457,0.0,0,0,0,0,0.0,0.0
