girls,help,rating_R,cast,man,man,high,high,family,father,country,young,rating_TV-G,love,love,rating_NC-17,woman,home,american,rating_G,duration,life,life,rating_TV-Y7-FV,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,director,rating_TV-PG,friends,girl,girl,boy,rating_TV-Y7,rating_PG-13
0,0,0.0,1907,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,1,5422,0.0,0,0,0,0,1.0,0.0
0,0,0.0,2181,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2020.0,0.0,0,0,0,1,6621,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1732,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,1,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,9389,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1947,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2019.0,0.0,0,0,0,1,1309,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3433,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,1.0,0,0,0,1,4445,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2538,0,0,0,0,0,0,3543,0,0.0,0,0,0.0,0,0,0,0.0,8,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2018.0,0.0,0,0,0,1,8028,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8820,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,5911,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7339,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,2813,0.0,0,0,0,0,0.0,0.0
0,0,0.0,4484,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,9202,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1475,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,1,4626,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9753,0,0,0,0,0,0,7969,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,1429,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7057,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,4542,0.0,0,0,0,0,1.0,0.0
0,0,0.0,5462,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,1.0,0,0,0,1,9754,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7087,0,0,0,0,0,0,4034,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,1670,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2357,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,10,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,6991,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1041,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,1,2019.0,1.0,1,0,0,1,2417,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2813,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,8415,0.0,0,0,0,0,0.0,0.0
0,0,0.0,4318,0,0,0,0,0,0,7356,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,1788,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6198,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,5,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,8335,0.0,0,0,0,0,1.0,0.0
0,0,0.0,8639,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,8992,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1706,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.0,1.0,0,0,0,1,7821,0.0,0,0,0,0,0.0,0.0
0,0,0.0,5935,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,4391,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6831,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,3456,0.0,0,0,0,0,0.0,0.0
0,0,0.0,4374,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,5,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,1,6068,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7816,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2012.0,1.0,0,0,0,1,5610,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2415,0,0,0,1,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,5,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,0,1,1995,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7642,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,1,8053,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9242,0,0,0,0,0,0,3654,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,7431,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3359,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,2927,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9703,0,1,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,1,8744,0.0,0,0,0,0,0.0,0.0
0,0,0.0,5547,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,1,3492,0.0,0,0,0,0,1.0,0.0
0,0,0.0,4543,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,4683,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8924,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,1,2016.0,0.0,0,0,0,1,4363,0.0,0,0,0,0,0.0,0.0
0,0,0.0,4587,0,0,0,0,0,0,3654,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.0,1.0,0,0,0,1,7529,0.0,0,0,0,0,0.0,0.0
1,0,0.0,3899,0,0,0,0,0,0,4655,0,0.0,0,0,0.0,0,0,0,0.0,6,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,5487,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2511,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,8521,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1708,0,0,0,0,0,0,9337,0,1.0,0,0,0.0,0,1,0,0.0,3,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,8335,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2566,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,6,0,0,0.0,0.0,0,0.0,1,0.0,0,0,2018.0,0.0,1,0,0,1,6152,0.0,0,0,0,0,1.0,0.0
0,0,0.0,5653,0,0,0,0,0,0,3654,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.0,1.0,0,0,0,1,8255,0.0,1,0,0,0,0.0,0.0
0,0,0.0,5975,0,0,0,0,0,0,3654,0,0.0,0,1,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2011.0,1.0,0,0,0,1,2450,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8737,0,0,0,0,0,0,3543,0,0.0,0,0,0.0,0,0,0,0.0,12,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,1.0,0,0,0,1,3617,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6765,0,0,0,0,0,0,3654,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,9128,0.0,0,0,0,0,0.0,0.0
0,0,0.0,9596,0,0,0,0,0,0,3543,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,0,1,4995,1.0,0,0,0,0,0.0,0.0
0,0,0.0,1979,0,0,0,0,0,0,3654,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,7881,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6774,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,1,2466,1.0,0,0,0,0,0.0,0.0
0,0,0.0,7608,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,6166,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7164,0,0,0,0,0,0,3543,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,0,1,4995,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3731,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,1,2076,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7514,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,8729,1.0,0,0,0,0,0.0,0.0
0,0,0.0,4713,0,0,0,1,0,0,7694,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,4995,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8569,0,0,0,0,0,0,9337,0,1.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,3917,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3708,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2012.0,1.0,0,0,0,1,6938,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2432,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,5879,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1302,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,1948,0.0,0,0,0,0,0.0,0.0
0,0,0.0,4545,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,1,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,1231,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2197,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,1,7082,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7305,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,1.0,0,0,0,1,2813,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2339,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,5,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,1,6029,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1131,0,0,0,0,0,0,9337,0,1.0,0,0,0.0,0,0,0,0.0,6,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,1,5759,0.0,0,0,0,0,0.0,0.0
0,0,0.0,4149,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,1.0,0,0,0,1,2412,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2116,0,0,0,0,0,0,3543,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,1.0,0,1,0,1,6062,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2352,0,0,0,0,0,0,3654,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2013.0,1.0,0,0,0,1,8868,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7217,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2018.0,0.0,0,0,0,1,1308,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6063,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2020.0,0.0,0,0,0,1,7935,0.0,0,0,1,0,0.0,0.0
0,0,0.0,4374,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,5,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,1,3874,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7436,0,1,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,3513,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8838,0,0,0,0,0,0,1856,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,6558,0.0,0,0,0,0,0.0,0.0
0,0,0.0,4989,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,1,9868,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8867,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,1,5250,0.0,0,0,0,0,0.0,0.0
0,0,0.0,5753,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2018.0,0.0,0,0,0,1,1322,0.0,0,0,0,0,0.0,0.0
0,0,0.0,5762,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,5569,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8243,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2017.0,0.0,0,0,0,1,4012,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6469,0,0,1,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,6233,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2100,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,4727,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7042,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,9848,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6154,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,0.0,0,0.0,1,0.0,0,0,2017.0,1.0,0,0,0,1,3936,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2190,0,0,0,0,0,0,7694,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2021.0,0.0,0,0,0,1,8648,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7419,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,1,0.0,1,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2016.0,0.0,0,0,0,1,1829,0.0,0,0,0,0,0.0,0.0
0,0,0.0,5519,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,7,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,3210,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6836,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0.0,0,0.0,1,0.0,0,0,2018.0,0.0,0,0,0,1,7022,1.0,0,0,0,0,0.0,0.0
0,0,0.0,3005,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2007.0,1.0,0,0,0,1,6186,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2574,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,1.0,0,0,0,1,6943,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8617,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2017.0,0.0,0,0,0,1,5162,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3623,0,0,0,0,0,0,8420,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,1,3586,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6924,0,0,0,0,0,0,3654,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,1.0,0,0,0,1,8537,0.0,0,0,0,0,0.0,0.0
0,0,0.0,4993,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,1.0,0,0,0,1,8588,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7208,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,1.0,0,0,0,1,7881,0.0,0,0,0,0,0.0,0.0
0,0,0.0,5434,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2020.0,0.0,0,0,0,1,1909,0.0,0,0,0,0,0.0,0.0
0,0,0.0,5530,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,1,2017.0,0.0,0,0,0,1,8859,0.0,1,0,0,0,0.0,0.0
0,0,0.0,1232,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,1,1958,0.0,0,0,0,0,0.0,0.0
0,0,0.0,2283,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,8180,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8070,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,1.0,0,0,0,1,7331,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3607,0,0,0,0,0,0,6044,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,4356,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8930,0,0,0,0,0,0,3654,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,7410,0.0,0,0,0,0,0.0,0.0
0,0,0.0,1621,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,1,8853,0.0,0,0,0,0,0.0,0.0
0,0,0.0,7305,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,1.0,0,0,0,1,2813,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6549,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,1,1229,0.0,0,0,0,0,1.0,0.0
0,0,0.0,3995,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,6,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,1,6170,0.0,0,0,0,0,0.0,0.0
0,0,0.0,3932,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,1,0.0,9,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,4933,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6227,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,4333,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8372,0,0,0,0,0,0,5146,0,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,1,3394,0.0,0,0,0,0,0.0,0.0
0,0,0.0,8751,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,1.0,0,0.0,1,0.0,0,0,2018.0,0.0,0,0,0,1,7448,0.0,0,0,0,0,0.0,0.0
0,0,0.0,6663,0,0,0,0,0,0,9337,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,1,8137,0.0,0,0,0,0,1.0,0.0
