rating_R,cast,finds,little,time,family,father,country,young,rating_TV-G,love,love,woman,story,american,rating_G,king,duration,life,life,rating_TV-MA,teen,good,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,movie,type,director,rating_TV-PG,christmas,friends,girl,girl,rating_TV-Y7,rating_PG-13
0.0,1135,0,0,0,0,0,5146,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2020.093118904983,1.0,0,1,8705,0.0,0,0,0,0,0.0,0.0
0.0,6117,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.35481959170104194,0,0,0.0,0,0,0.0,0,0,2000.6445877510312,0.6451804082989581,0,1,4284,0.0,0,0,0,0,0.0,0.0
0.0,9233,1,0,0,0,1,9337,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,1,5245,0.0,0,0,0,0,0.0,0.0
0.0,3715,0,0,0,0,0,7969,0,1.0,0,0,0,0,0,0.0,0,1,0,0,0.0,1,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,1,2937,0.0,0,0,0,0,0.0,0.0
0.0,5997,0,0,0,0,0,5146,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,2017.0,1.0,0,1,7274,0.0,0,0,0,0,0.0,0.0
0.0,4208,0,0,0,0,0,1723,1,0.0,0,0,1,0,0,0.0,0,1,0,0,1.0,0,0,0.0,1,0,0.0,0,0,2019.0,0.0,0,1,3254,0.0,0,0,0,0,0.0,0.0
0.0,4305,0,0,0,0,0,7603,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2014.0,1.0,0,1,5961,0.0,0,0,0,0,0.0,0.0
0.0,5664,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.3596818932579673,0,0,0.0,0,0,0.0,0,0,1999.711411117965,0.6403181067420327,0,1,6767,0.0,0,0,0,0,0.0,0.0
0.0,9867,1,0,0,0,0,4096,1,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,1,2016.0,0.0,0,1,4989,0.0,0,0,0,0,0.0,0.0
0.0,5491,0,0,0,1,0,6692,0,0.0,0,0,1,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,1,3492,0.0,0,0,0,0,0.0,0.0
0.0,9048,0,0,0,0,0,4096,1,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,1,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,1,7152,0.0,0,0,0,0,0.0,0.0
0.0,6882,0,0,0,1,0,6692,0,0.0,0,0,1,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,1,4921,0.0,0,0,0,0,0.0,0.0
0.0,9300,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,1,6286,0.0,0,0,0,0,0.0,0.0
0.0,5653,0,0,0,0,0,3654,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,1,0,0.0,0,0,2016.0,1.0,0,1,8255,0.0,0,1,0,0,0.0,0.0
0.0,8889,0,0,0,0,0,6044,0,1.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,1,3370,0.0,0,0,0,0,0.0,0.0
0.0,6685,0,0,0,0,0,6692,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,1,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,1,2580,0.0,0,0,0,1,0.0,0.0
0.0,8666,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,1,4908,0.0,0,0,0,0,0.0,0.0
0.0,4302,0,0,0,0,1,9337,0,0.0,0,0,0,0,0,0.0,0,5,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,1,1558,0.0,0,0,0,0,0.0,0.0
0.0,6754,0,0,0,0,0,6304,1,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2009.0,1.0,0,1,4240,0.0,0,0,0,0,0.0,0.0
0.0,6321,0,0,0,0,0,5146,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,0,1.0,0,0,2018.0,0.0,0,1,5162,0.0,0,1,0,0,0.0,0.0
0.0,4315,0,0,0,0,0,9494,0,0.0,0,0,0,0,0,0.0,0,2,0,0,1.0,1,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,1,1874,0.0,0,0,0,0,0.0,0.0
0.0,7430,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,1,0,0.0,0,0,2016.0,1.0,0,1,5758,0.0,0,0,0,0,0.0,0.0
0.0,9572,0,0,0,1,0,9337,0,0.0,0,0,0,0,0,0.0,0,4,0,0,0.0,1,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,1,2439,0.0,0,0,0,0,0.0,0.0
