help,rating_R,cast,little,finds,high,high,family,father,country,young,love,love,woman,story,american,king,duration,black,life,life,rating_TV-Y7-FV,rating_TV-MA,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0,0.0,1834,0,0,0,0,0,0,5146,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,4713,0.0,0,0,0,1.0,0.0
0,0.0,5470,0,0,0,0,0,0,3944,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2018.0,0.0,0,0,0,1,0,9541,0.0,0,0,0,0.0,0.0
0,0.0,1120,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,0,1,0,5403,0.0,0,0,0,0.0,0.0
0,0.0,8741,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,1,0,2391,0.0,0,0,0,0.0,0.0
0,0.0,1739,0,0,0,0,0,0,9190,0,0,0,0,0,0,0,7,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,1654,0.0,0,0,0,0.0,0.0
0,0.0,1747,0,0,0,0,0,0,4655,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,3850,0.0,0,0,0,0.0,0.0
0,0.0,8487,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2013.0,0.0,1,0,0,1,0,1945,0.0,0,0,0,0.0,0.0
0,0.0,7682,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,3803,0.0,0,0,0,0.0,0.0
0,0.0,7393,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2017.0,0.0,0,0,0,1,0,8137,0.0,0,0,0,0.0,0.0
0,0.0,8601,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,2736,0.0,0,0,0,0.0,0.0
0,0.0,4149,0,0,0,0,0,0,5146,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,7454,0.0,0,0,0,0.0,0.0
0,0.0,4448,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1,0,7233,0.0,0,0,0,0.0,0.0
0,0.0,5612,0,0,0,0,0,0,3654,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,3455,0.0,0,0,0,0.0,0.0
0,0.0,1647,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,7537,0.0,0,0,0,0.0,0.0
0,0.0,9676,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2017.0,0.0,0,0,0,1,0,4228,0.0,0,0,0,0.0,0.0
0,0.0,5795,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,2008.0,1.0,0,0,0,1,0,5357,0.0,0,0,0,0.0,0.0
0,0.0,6721,0,0,0,0,0,0,3654,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,8016,0.0,0,0,0,0.0,0.0
0,0.0,8003,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,8502,0.0,0,0,0,0.0,0.0
0,0.0,5637,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,2803,0.0,0,0,0,0.0,0.0
0,0.0,8260,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,1,0.0,0,0,2018.0,0.0,1,0,0,1,0,2993,0.0,0,0,0,1.0,0.0
0,0.0,9453,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2019.0,1.0,1,0,0,1,0,4352,0.0,0,0,0,0.0,0.0
0,0.0,5652,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0.0,0,0,2019.0,1.0,0,0,0,1,0,3356,0.0,0,0,0,0.0,0.0
0,0.0,2490,0,0,0,0,0,0,7694,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,4713,0.0,0,0,0,0.0,0.0
0,0.0,2191,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,2202,0.0,0,0,0,0.0,0.0
0,0.0,7870,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,2971,1.0,0,0,0,0.0,0.0
0,0.0,7333,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,5045,0.0,0,0,0,0.0,0.0
0,0.0,8355,0,0,0,0,0,0,5146,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,2020.0,1.0,0,0,0,1,0,3027,0.0,0,0,0,0.0,0.0
0,0.0,9081,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,4872,0.0,0,0,0,0.0,0.0
0,0.0,4717,0,0,0,0,0,0,1468,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,2011,0.0,0,0,0,0.0,0.0
0,0.0,9016,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,9159,0.0,0,0,0,0.0,0.0
0,0.0,4618,0,0,0,0,0,0,3944,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,8002,0.0,0,0,0,0.0,0.0
0,0.0,2892,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2018.0,0.0,0,0,0,1,0,4570,0.0,0,0,0,0.0,0.0
0,0.0,8252,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,4,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,7101,0.0,0,0,0,0.0,0.0
0,0.0,5055,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,0,1,0,7805,0.0,0,0,0,0.0,0.0
0,0.0,6009,0,0,0,0,0,0,5146,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,2731,0.0,0,0,0,0.0,0.0
0,0.0,7371,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,8248,0.0,0,0,0,0.0,0.0
0,0.0,7666,0,0,0,0,0,0,3325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,8798,0.0,0,0,0,0.0,0.0
0,0.0,1681,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,1742,0.0,0,0,0,0.0,0.0
0,0.0,9301,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,9953,0.0,0,0,0,0.0,0.0
0,0.0,6803,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2017.0,0.0,1,0,0,1,0,3705,0.0,0,0,0,0.0,0.0
0,0.0,6254,0,0,0,0,0,0,6304,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,1,0,6953,1.0,0,0,0,0.0,0.0
0,0.0,9237,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,2093,0.0,0,0,0,0.0,0.0
0,0.0,7280,0,0,0,0,0,0,3141,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,2814,0.0,0,0,0,0.0,0.0
0,0.0,7604,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,2907,0.0,0,0,0,0.0,0.0
0,0.0,1045,0,0,0,0,0,0,3944,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,4077,0.0,0,0,0,0.0,0.0
0,0.0,4659,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,5,0,0,0,0.0,1.0,0.0,0,0,0.0,0,1,2020.0,0.0,0,0,0,1,0,4467,0.0,0,0,0,0.0,0.0
0,0.0,5784,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,6,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,7695,0.0,0,0,0,0.0,0.0
0,0.0,9459,0,0,0,0,0,0,7694,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,1,0,1685,0.0,0,0,0,0.0,0.0
0,0.0,4406,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,1,2021.0,0.0,0,0,0,1,0,2305,0.0,0,0,0,0.0,0.0
0,0.0,8183,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2018.0,1.0,1,0,0,1,0,7115,0.0,0,0,0,0.0,0.0
0,0.0,8725,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,1,0.0,0,0,2019.0,0.0,0,0,0,1,0,9950,1.0,0,0,0,0.0,0.0
0,0.0,8482,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,2441,0.0,0,0,0,0.0,0.0
0,0.0,6192,0,0,0,0,0,0,8040,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,9068,0.0,0,0,0,1.0,0.0
0,0.0,2342,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,7517,0.0,0,0,0,0.0,0.0
0,0.0,9781,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,7162,0.0,0,0,0,0.0,0.0
0,0.0,7578,0,0,0,0,0,0,3944,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,9932,0.0,0,0,0,0.0,0.0
0,0.0,4438,0,0,0,0,0,0,3543,0,0,0,0,0,0,0,12,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,1060,0.0,0,0,0,0.0,0.0
0,0.0,9143,0,0,0,0,0,0,7694,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,3373,0.0,0,0,0,0.0,0.0
0,0.0,4237,0,0,0,0,0,0,4655,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,1,0,0,1,0,4918,0.0,0,0,0,0.0,0.0
0,0.0,8601,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,4328,0.0,0,0,0,0.0,0.0
0,0.0,4336,0,0,0,0,0,0,5146,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,7454,0.0,0,0,0,0.0,0.0
0,0.0,8517,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2012.0,0.0,0,0,0,1,0,6245,0.0,0,0,0,0.0,0.0
0,0.0,7533,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,1,0,7916,1.0,0,0,0,0.0,0.0
0,0.0,3056,0,0,0,0,0,0,5146,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,1,2017.0,0.0,0,0,0,1,0,5911,0.0,0,0,0,0.0,0.0
0,0.0,4767,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,4872,0.0,0,0,0,0.0,0.0
0,0.0,1820,0,0,0,0,0,0,3654,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,3939,0.0,0,0,0,0.0,0.0
0,0.0,7719,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,5553,0.0,0,0,0,0.0,0.0
0,0.0,3010,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,7927,0.0,0,0,0,0.0,0.0
0,0.0,9946,0,0,0,0,0,0,3944,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,2180,0.0,0,0,0,0.0,0.0
0,0.0,1640,0,0,0,0,0,0,3543,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2018.0,0.0,1,0,0,1,0,7892,0.0,0,0,0,0.0,0.0
0,0.0,5788,0,0,0,0,0,0,3543,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,1,0.0,0,1,2018.0,0.0,0,0,0,1,0,8194,0.0,0,0,0,1.0,0.0
0,0.0,7024,0,0,0,0,0,0,9190,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,2775,0.0,0,0,0,0.0,0.0
0,0.0,8188,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0.0,0,0,2019.0,0.0,0,0,0,1,0,6459,0.0,0,0,0,1.0,0.0
0,0.0,7033,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,1,0,1,0,1708,1.0,0,0,0,0.0,0.0
0,0.0,3562,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,1,0,0,1,0,3479,0.0,0,0,0,0.0,0.0
0,0.0,6715,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,0,1,0,4727,0.0,0,0,0,0.0,0.0
0,0.0,8422,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,3762,0.0,0,0,0,0.0,0.0
0,0.0,8475,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,8858,1.0,0,0,0,0.0,0.0
0,0.0,9010,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,7089,0.0,0,0,0,0.0,0.0
0,0.0,8353,0,0,0,0,0,0,5057,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,8248,0.0,0,0,0,0.0,0.0
0,0.0,4453,0,0,0,0,0,0,5146,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,1730,0.0,0,0,0,0.0,0.0
0,0.0,7987,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,9085,0.0,0,0,0,0.0,0.0
0,0.0,3877,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,1,2017.0,0.0,0,0,0,1,0,8645,0.0,0,0,0,0.0,0.0
0,0.0,9784,0,0,0,0,0,0,3543,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,1,0.0,0,0,2019.0,0.0,0,0,0,1,0,1164,1.0,0,0,0,0.0,0.0
0,0.0,3779,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2018.0,0.0,0,0,0,1,1,8242,0.0,0,0,0,0.0,0.0
0,0.0,2690,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,4308,0.0,0,0,0,0.0,0.0
0,0.0,5628,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,2306,0.0,0,0,0,0.0,0.0
0,0.0,8439,0,0,0,0,0,0,3944,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2017.0,0.0,0,0,0,1,0,4654,0.0,0,0,0,0.0,0.0
0,0.0,9410,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,4836,0.0,0,0,0,0.0,0.0
0,0.0,1864,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,4078,0.0,0,0,0,0.0,0.0
0,0.0,4410,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,3598,0.0,0,0,0,0.0,0.0
0,0.0,5681,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,1,0,1,0,3939,0.0,0,0,0,1.0,0.0
0,0.0,8544,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0,2021.0,0.0,0,0,0,1,0,5284,0.0,0,0,0,1.0,0.0
0,0.0,8150,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,6,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,6842,0.0,0,0,0,0.0,0.0
0,0.0,5733,0,0,0,0,0,0,7694,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,1081,0.0,0,0,0,0.0,0.0
0,0.0,1730,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,3999,0.0,0,0,0,1.0,0.0
0,0.0,7810,0,0,0,0,0,0,7694,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,1,0,4530,0.0,0,0,0,0.0,0.0
0,0.0,2948,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2018.0,0.0,0,0,0,1,0,3939,0.0,0,0,0,0.0,0.0
0,0.0,2550,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,4,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,2379,0.0,0,0,0,0.0,0.0
0,0.0,3048,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,1,0.0,0,0,2018.0,0.0,0,0,0,1,1,1315,0.0,0,0,0,1.0,0.0
0,0.0,1806,0,0,0,0,0,0,3325,0,0,0,0,0,0,1,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,9595,0.0,0,0,0,0.0,0.0
0,0.0,9111,0,0,0,0,0,0,3543,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,4333,0.0,0,0,0,0.0,0.0
0,0.0,3019,0,0,0,0,0,0,3543,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2019.0,0.0,0,0,0,1,0,5975,0.0,0,0,0,0.0,0.0
0,0.0,8313,0,0,0,0,0,0,3944,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2017.0,0.0,0,0,0,1,0,7972,0.0,0,0,0,0.0,0.0
0,0.0,1127,0,0,0,0,0,0,1723,0,0,0,0,0,0,0,4,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,8744,0.0,0,0,0,0.0,0.0
0,0.0,5176,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,1,0.0,0,0,2017.0,1.0,0,0,0,1,0,1509,0.0,0,0,0,0.0,0.0
0,0.0,1188,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,6423,0.0,0,0,0,0.0,0.0
0,0.0,5519,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,1,0,0,1,0,2153,0.0,0,0,0,0.0,0.0
0,0.0,1098,0,0,0,0,0,0,2644,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2021.0,0.0,1,0,0,1,0,3513,0.0,0,0,0,0.0,0.0
0,0.0,2040,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,6516,0.0,0,0,0,0.0,0.0
0,0.0,1188,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,4250,0.0,0,0,0,0.0,0.0
0,0.0,5864,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,7,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,8282,0.0,0,0,0,0.0,0.0
0,0.0,7259,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,1,0,1,0,8872,1.0,0,0,0,0.0,0.0
