rating_R,cast,finds,little,time,family,father,country,young,rating_TV-G,love,love,woman,story,american,rating_G,king,duration,life,life,rating_TV-MA,teen,good,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,movie,type,director,rating_TV-PG,christmas,friends,girl,girl,rating_TV-Y7,rating_PG-13
0.0,8294,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,2,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.630776496677,0.0,0,1,1031,0.0,0,0,0,0,0.0,0.0
0.0,4473,0,0,0,0,0,4569,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.5461915925297278,0,0,0.0,0,0,0.0,0,0,2018.0,0.4538084074702722,0,1,6916,0.0,0,0,0,0,0.0,0.0
0.0,1807,0,0,0,0,0,1723,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.8593024439197412,0,0,0.0,0,0,0.0,0,0,2019.1558146635184,0.1406975560802588,0,1,7630,0.0,0,0,0,0,0.0,0.0
0.0,8863,0,0,0,0,0,4752,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.7581879368654163,0,0,0.0,0,0,0.0,0,0,2017.7581879368654,0.2418120631345837,0,1,1888,0.0,0,0,0,0,0.0,0.0
0.0,6684,0,0,0,0,0,5179,0,0.0,0,0,0,0,0,0.0,0,2,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.5321012823483,0.0,0,1,1436,0.0,0,0,0,0,0.0,0.0
0.0,2077,0,0,0,0,0,9337,0,0.0,0,0,0,1,1,0.0,0,9,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,1,1853,0.0,0,0,0,0,0.0,0.0
0.0,4352,0,0,0,0,0,5146,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.11791813954149777,0,0,0.0,0,0,0.0,0,0,2019.8820818604586,0.8820818604585022,0,1,2482,0.0,0,0,0,0,0.0,0.0
0.0,2990,0,0,0,0,0,3911,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,1,4896,0.0,0,0,0,0,0.0,0.0
0.0,3113,0,0,0,0,0,6304,0,0.0,0,0,0,0,0,0.0,0,3,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,1,4854,0.0,0,0,0,0,0.0,0.0
0.0,6422,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.8259196676087027,0,0,0.0,0,0,0.0,0,0,2017.0,0.17408033239129728,0,1,8122,0.0,0,0,0,0,0.0,0.0
0.0,2040,0,0,0,0,0,7766,0,0.0,0,0,0,0,0,0.0,0,3,0,1,0.2644403950185138,0,0,0.0,0,0,0.0,0,0,2018.528880790037,0.7355596049814862,0,1,4074,0.0,0,0,0,0,0.0,0.0
0.0,1851,0,0,0,0,0,3654,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2005.1090553254573,0.0,0,1,8001,0.0,0,0,0,0,0.0,0.0
0.0,8877,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.6922599742391397,0,0,0.0,0,0,0.0,0,0,2014.2303397681524,0.30774002576086035,0,1,9754,0.0,0,0,0,0,0.0,0.0
0.0,1826,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,3,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.4698945090697,0.0,0,1,9282,0.0,0,0,0,0,0.0,0.0
0.0,6351,0,0,0,0,0,4096,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.9172007591171,0.0,0,1,9549,0.0,0,0,0,0,0.0,0.0
0.0,2051,0,0,0,0,0,3420,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.4385669714835255,0,0,0.0,0,0,0.0,0,0,2018.5614330285164,0.5614330285164745,0,1,6987,0.0,0,0,0,0,0.0,0.0
0.0,4725,0,0,0,0,0,9290,0,0.0,0,0,0,0,0,0.0,0,4,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.6358754507878,0.0,0,1,7399,0.0,0,0,0,0,0.0,0.0
0.0,9071,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.5252023985364437,0,0,0.0,0,0,0.0,0,0,2017.4747976014635,0.0,0,1,2869,0.0,0,0,0,0,0.4747976014635563,0.0
0.0,3355,0,0,0,0,0,9239,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.6628335288758795,0,0,0.0,0,0,0.0,0,0,2018.0114994133723,0.33716647112412046,0,1,1195,0.0,0,0,0,0,0.0,0.0
0.0,9890,0,0,0,0,0,5176,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.2115295468691537,0,0,0.0,0,0,0.0,0,0,2020.3654113593925,0.7884704531308463,0,1,3436,0.0,0,0,0,0,0.0,0.0
0.0,5723,0,0,0,0,0,4096,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.8251885521294254,0,0,0.0,0,0,0.0,0,0,2015.902262625553,0.17481144787057457,0,1,4574,0.0,0,0,0,0,0.0,0.0
0.0,3919,0,0,0,0,0,9805,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,1,3052,0.0,0,0,0,0,0.0,0.0
0.0,7220,0,0,0,1,0,4655,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2016.4797857707115,0.0,0,1,3720,0.0,0,0,0,0,0.0,0.0
0.0,1731,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,2,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.0154427994862,0.0,0,1,3198,0.0,0,0,0,0,0.0,0.0
0.0,9057,0,0,0,0,0,6282,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2012.409356054829,0.0,0,1,8246,0.0,0,0,0,0,0.0,0.0
0.0,9029,0,0,0,1,0,9311,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2017.670619623488,1.0,0,1,6442,0.0,0,0,0,0,0.0,0.0
0.0,7977,0,0,0,0,0,4039,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0854320043109,0.0,0,1,6396,0.0,0,0,0,0,0.0,0.0
0.0,7455,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.7446006062519,0.0,0,1,6296,0.0,0,0,0,0,0.0,0.0
0.0,7268,0,0,0,0,0,5057,0,0.0,0,0,0,0,0,0.0,0,2,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,1,2957,0.0,0,0,0,0,0.0,0.0
0.0,8658,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,8,0,0,0.338525382883627,0,0,0.0,0,0,0.0,0,0,2018.0155761486508,0.661474617116373,0,1,3540,0.0,0,0,0,0,0.0,0.0
0.0,2009,0,0,0,0,0,7949,0,0.0,0,0,0,0,0,0.0,0,7,0,1,0.9288939324522132,0,0,0.0,0,0,0.0,0,0,2019.8577878649044,0.07110606754778681,0,1,7212,0.0,0,0,0,0,0.0,0.0
0.0,1907,0,0,0,0,0,9268,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.064516655742,0.0,0,1,3609,0.0,0,0,0,0,0.0,0.0
0.0,9895,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,2,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2016.0983979994314,0.0,0,1,1035,0.0,0,0,0,0,0.0,0.0
0.0,7450,0,0,0,0,0,4655,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.2930200854187,0.0,0,1,8650,0.0,0,0,0,0,0.0,0.0
0.0,4760,0,0,0,0,0,7694,1,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,1,6617,0.0,0,0,0,0,0.0,0.0
0.0,7316,0,0,0,0,0,7711,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.9371075114807,0.0,0,1,4470,0.0,0,0,0,0,0.0,0.0
0.0,2975,0,0,0,0,0,1382,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.2157760630237,0.0,0,1,8749,0.0,0,0,0,0,0.0,0.0
0.0,9460,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.9952236786526233,0,0,0.0,0,0,0.0,0,0,2019.0,0.004776321347376711,0,1,8355,0.0,0,0,0,0,0.0,0.0
0.0,7901,0,0,0,0,0,7524,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.4145824756747,0.0,0,1,8813,0.0,0,0,0,0,0.0,0.0
0.0,2219,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.9196798642657208,0,0,0.0,0,0,0.0,0,0,2018.1606402714685,0.08032013573427921,0,1,2937,0.0,0,0,0,0,0.0,0.0
0.0,3703,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.6037765497758473,0,0,0.0,0,0,0.0,0,0,2018.3962234502242,0.39622345022415273,0,1,2858,0.0,0,0,0,0,0.0,0.0
0.0,2019,0,0,0,0,0,3676,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.07635729075232811,0,0,0.0,0,0,0.0,0,0,2016.9236427092476,0.0,0,1,8178,0.9236427092476719,0,0,0,0,0.0,0.0
0.0,6470,0,0,0,0,0,9300,0,0.0,0,0,0,0,0,0.0,0,3,0,0,1.0,0,0,0.0,0,1,0.0,0,0,2016.2452147368763,0.0,0,1,6193,0.0,0,0,0,0,0.0,0.0
0.0,1980,0,0,0,0,0,3994,0,0.0,0,0,0,0,0,0.0,0,2,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,1,5591,0.0,0,0,0,0,0.0,0.0
0.0,4265,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,3,0,0,0.473442175041346,0,0,0.0,0,0,0.0,0,0,2017.420326525124,0.526557824958654,0,1,9632,0.0,0,0,0,0,0.0,0.0
0.0,3017,0,0,0,0,0,4039,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.3726529520800801,0,0,0.0,0,0,0.0,0,0,2012.471835424961,0.6273470479199199,0,1,5106,0.0,0,0,0,0,0.0,0.0
0.0,5887,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,3,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.107649368068,0.0,0,1,3713,0.0,0,0,0,0,0.0,0.0
0.0,5585,0,0,0,0,0,1503,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.4486779337285,0.0,0,1,3123,0.0,0,0,0,0,0.0,0.0
0.0,7655,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2017.7981231556512,1.0,0,1,7534,0.0,0,0,0,0,0.0,0.0
0.0,6544,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,4,0,0,0.6483287695188305,0,0,0.0,0,0,0.0,0,0,2018.351671230481,0.35167123048116955,0,1,4621,0.0,0,0,0,0,0.0,0.0
0.0,4989,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,3,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.126868728544,0.0,0,1,6045,0.0,0,0,0,0,0.0,0.0
0.0,3862,0,0,0,0,0,9315,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.3491441548021932,0,0,0.0,0,0,0.0,0,0,2017.9525675355935,0.6508558451978068,0,1,9930,0.0,0,0,0,0,0.0,0.0
0.0,3612,0,0,0,0,0,4055,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.9508382141485,0.0,0,1,7858,0.0,0,0,0,0,0.0,0.0
0.0,6019,0,0,0,0,0,4056,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.2591794199436,0.0,0,1,3977,0.0,0,0,0,0,0.0,0.0
0.0,8774,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,3,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.6726250126471,0.0,0,1,9749,0.0,0,0,0,0,0.0,0.0
0.0,6642,0,0,0,0,0,4507,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.2204320429738834,0,0,0.0,0,0,0.0,0,0,2018.4408640859479,0.7795679570261166,0,1,2048,0.0,0,0,0,0,0.0,0.0
0.0,1468,0,0,0,0,0,4022,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.947158303427,0.0,0,1,3539,0.0,0,0,0,0,0.0,0.0
0.0,5424,0,0,0,0,0,1663,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,1,5657,0.0,0,0,0,0,0.0,0.0
0.0,3343,0,0,0,0,0,4096,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.6444598315944831,0,0,0.0,0,0,0.0,0,0,2016.577839326378,0.35554016840551694,0,1,9529,0.0,0,0,0,0,0.0,0.0
0.0,9049,0,0,0,0,0,9299,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.5158435402793,0.0,0,1,4859,0.0,0,0,0,0,0.0,0.0
0.0,7640,0,0,0,0,0,3944,0,0.0,0,0,0,0,0,0.0,0,2,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.7394127745968,0.0,0,1,1906,0.0,0,0,0,0,0.0,0.0
0.0,2029,1,0,0,0,0,8361,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,1,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,1,1231,0.0,0,0,0,0,0.0,0.0
0.0,1152,0,0,0,0,0,9190,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,1,0.0,0,0,2008.0,0.0,0,1,2736,0.0,0,0,0,0,0.0,0.0
0.0,6993,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2020.6792303202708,1.0,0,1,8142,0.0,0,0,0,0,0.0,0.0
0.0,9146,0,0,0,0,0,6204,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,1,9649,0.0,0,0,0,0,0.0,0.0
0.0,9475,0,0,0,0,0,9285,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.9556050363394,0.0,0,1,3879,0.0,0,0,0,0,0.0,0.0
0.0,8019,0,0,0,0,0,3903,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.860009543715,0.0,0,1,5678,0.0,0,0,0,0,0.0,0.0
0.0,8633,0,0,0,0,0,7969,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,1,7089,0.0,0,0,0,0,0.0,0.0
0.0,4291,0,0,0,0,0,6467,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.42078487718411883,0,0,0.0,0,0,0.0,0,0,2015.5247092631048,0.5792151228158812,0,1,2531,0.0,0,0,0,0,0.0,0.0
0.0,8875,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.2995861331373504,0,0,0.0,0,0,0.0,0,0,2015.3966890650988,0.0,0,1,6574,0.0,0,0,0,0,0.0,0.0
0.0,6072,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.37373428991876867,0,0,0.0,0,0,0.0,0,0,2017.1212028697564,0.6262657100812313,0,1,7069,0.0,0,0,0,0,0.0,0.0
0.0,9736,0,0,0,0,0,4655,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.3578664571899,0.0,0,1,2120,0.0,0,0,0,0,0.0,0.0
0.0,1593,0,0,0,0,0,5288,0,0.0,0,0,0,0,0,0.0,0,3,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,1,2140,0.0,0,0,0,0,0.0,0.0
0.0,2304,0,0,0,0,0,4034,0,0.0,0,0,0,0,0,0.0,0,2,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,1,8669,0.0,0,0,0,0,0.0,0.0
0.0,5977,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,2,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.7631535626958,0.0,0,1,9166,0.0,0,0,0,0,0.0,0.0
0.0,6071,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,3,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.7324905662076,0.0,0,1,7678,0.0,0,0,0,0,0.0,0.0
0.0,8412,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,1,1586,0.0,0,0,0,0,0.0,0.0
0.0,9381,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.3063054193094,0.0,0,1,3859,0.0,0,0,0,0,0.0,0.0
0.0,4501,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,8,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.981543246043,0.0,0,1,7090,0.0,0,0,0,0,0.0,0.0
0.0,9728,0,0,0,0,0,6189,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.8046387635611,0.0,0,1,9592,0.0,0,0,0,0,0.0,0.0
0.0,5606,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2016.2419845553634,1.0,0,1,4598,0.0,0,0,0,0,0.0,0.0
0.0,3619,0,0,0,0,0,9290,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.9566838649546,0.0,0,1,1143,0.0,0,0,0,0,0.0,0.0
0.0,1435,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.8771778006324,0.0,0,1,8442,0.0,0,0,0,0,0.0,0.0
0.0,3196,0,0,0,0,0,7822,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0485951606843,0.0,0,1,3194,0.0,0,0,0,0,0.0,0.0
0.0,8057,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.2409340329023,0.0,0,1,9344,0.0,0,0,0,0,0.0,0.0
0.0,8226,0,0,0,0,0,3652,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.982490985553124,0,0,0.0,0,0,0.0,0,0,2018.9299639422125,0.017509014446876026,0,1,3459,0.0,0,0,0,0,0.0,0.0
0.0,6497,0,0,0,0,0,5215,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.48808718460677203,0,0,0.0,0,0,0.0,0,0,2018.9761743692136,0.511912815393228,0,1,8894,0.0,0,0,0,0,0.0,0.0
0.0,4242,0,0,0,1,0,9337,0,0.0,0,0,0,0,0,0.0,0,4,0,0,0.0,1,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,1,2439,0.0,0,0,0,0,0.0,0.0
0.0,9126,0,0,0,0,0,1325,0,0.0,0,0,0,0,0,0.0,0,1,0,0,1.0,0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,1,7051,0.0,0,0,0,0,0.0,0.0
0.0,7935,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,3,0,1,1.0,0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,1,4824,0.0,0,0,0,0,0.0,0.0
