help,rating_R,cast,man,man,finds,high,high,family,father,country,young,love,love,woman,home,duration,life,life,rating_TV-Y7-FV,rating_TV-MA,teen,good,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,movie,type,group,director,rating_TV-PG,christmas,friends,rating_TV-Y7,rating_PG-13
0,0.0,7560,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2017.956314837697,0.0,0,0,1,0,2551,0.0,0,0,0.0,0.0
0,0.0,9270,0,0,0,0,0,0,0,6044,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2018.1952845093465,0.20117887266336665,0,0,1,0,2551,0.7988211273366334,0,0,0.0,0.0
0,0.0,6290,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2021.0,1.0,1,0,1,0,3443,0.0,0,0,0.0,0.0
0,0.0,8597,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2016.0684166993094,0.0,0,0,1,0,8264,1.0,0,0,0.0,0.0
0,0.0,8186,0,0,0,0,0,0,0,3325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,1.0,1,0,1,0,9155,0.0,0,0,0.0,0.0
0,0.0,3279,0,0,0,0,0,0,0,1325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2014.7449364027398,0.7449364027396981,0,0,1,0,8230,0.2550635972603019,0,0,0.0,0.0
0,0.0,9268,0,0,0,0,0,0,0,1325,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,1,0,4647,0.0,0,0,0.0,0.0
0,0.0,7817,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,0,6763,0.0,0,0,1.0,0.0
0,0.0,2239,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,1,7412,0.0,0,0,0.0,0.0
0,0.0,7664,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,0.9141734844442141,0,0,0.0,0,0,0.0,0,0,2015.343306062223,0.08582651555578591,0,0,1,0,7051,0.0,0,0,0.0,0.0
0,0.0,5639,0,0,0,0,0,0,0,1325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2014.8256470400252,0.8256470400252025,0,0,1,0,6900,0.1743529599747975,0,0,0.0,0.0
0,0.0,8613,0,0,0,0,0,0,0,6044,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,1,1,8588,1.0,0,0,0.0,0.0
0,0.0,4531,0,0,0,0,0,0,0,9337,0,0,0,0,0,13,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,1,0,7909,0.0,0,0,0.0,0.0
0,0.0,8532,0,0,0,0,0,0,0,3944,0,0,0,0,0,3,0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,0,6831,0.0,0,0,1.0,0.0
0,0.0,3847,0,0,0,0,0,1,0,5288,0,0,0,0,0,2,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,0,8348,0.0,0,0,0.0,0.0
0,0.0,8476,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2015.8226312303698,0.0,0,0,1,0,7849,1.0,0,0,0.0,0.0
0,0.0,3234,0,0,0,0,0,0,0,7819,1,0,0,0,0,2,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,0,8676,0.0,0,0,0.0,0.0
0,0.0,5702,0,0,0,0,0,0,0,1325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2014.84872822259,1.0,0,0,1,0,6996,0.0,0,0,0.0,0.0
0,0.0,5233,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2015.7618897399088,0.0,0,0,1,0,5133,0.0,0,0,0.0,0.0
0,0.0,7541,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,0,8388,1.0,0,0,0.0,0.0
0,0.0,1060,0,0,0,0,0,0,0,7819,1,0,0,0,0,2,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,0,2871,0.0,0,0,0.0,0.0
0,0.0,7664,0,1,0,0,0,1,0,7694,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,0,3501,0.0,0,0,0.0,0.0
0,0.0,4211,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.13561825618493994,0,0,1,0,5905,0.86438174381506,0,0,0.0,0.0
0,0.0,7769,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,1999.0,1.0,0,0,1,0,1586,0.0,0,0,0.0,0.0
0,0.0,4960,0,0,0,0,0,0,0,9337,0,0,0,0,1,2,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2013.0,0.0,1,0,1,0,5487,0.0,0,0,0.0,0.0
0,0.0,9321,0,0,1,0,0,0,0,3325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,1,0,5470,0.0,0,0,0.0,0.0
0,0.0,6420,0,0,0,0,0,1,0,9337,0,0,0,0,0,4,0,1,0.0,0.0,1,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,1,0,6730,0.0,0,0,0.0,0.0
0,0.0,9279,0,0,0,0,0,0,0,6044,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,1,1,2258,1.0,0,0,0.0,0.0
0,0.0,4721,0,0,0,0,0,0,0,7819,1,0,0,0,0,2,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,0,9580,0.0,0,0,0.0,0.0
0,0.0,4738,0,0,0,0,0,0,0,6044,1,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,0,4451,0.0,0,0,0.0,0.0
0,0.0,3704,0,0,0,0,0,0,0,6044,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,1,1,5675,1.0,0,0,0.0,0.0
0,0.0,6283,0,0,0,0,0,0,0,4034,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,0,1188,0.0,0,0,0.0,0.0
0,0.0,6232,0,0,0,0,0,0,0,1325,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,1,0,7027,0.0,0,0,0.0,0.0
0,0.0,7753,0,0,0,0,0,0,0,9337,0,0,0,0,0,6,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2002.010724087174,0.0,0,0,1,0,4813,0.8453289163712301,0,0,0.0,0.0
0,0.0,4717,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,1,0,1322,0.0,0,0,0.0,0.0
0,0.0,9050,0,0,0,0,0,0,0,1325,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,1,0,2563,0.0,0,0,0.0,0.0
0,0.0,6088,0,0,0,0,0,1,0,9337,0,0,0,0,0,1,0,0,0.0,0.6829202630289385,0,0,0.0,0,0,0.0,0,0,2020.0,0.3170797369710615,0,0,1,0,4996,0.0,0,0,0.0,0.0
0,0.0,9093,0,1,0,0,0,0,0,4466,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,1,0,5285,0.0,0,0,0.0,0.0
0,0.0,3840,0,0,0,0,0,0,0,3944,0,0,0,0,0,3,0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,0,6335,0.0,0,0,1.0,0.0
0,0.0,2132,0,0,0,0,0,0,0,3543,0,0,0,0,0,8,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2015.133454517559,0.0,0,0,1,0,8116,0.0,0,0,0.0,0.0
0,0.0,4687,0,0,0,0,0,0,0,6044,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,1,1,6467,1.0,0,0,0.0,0.0
0,0.0,8631,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,1,1,3259,1.0,0,0,0.0,0.0
0,0.0,9536,0,0,0,0,0,0,0,1468,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2014.720118541271,1.0,0,0,1,0,5470,0.0,0,0,0.0,0.0
0,0.0,8182,0,0,0,0,0,0,0,7603,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2011.0,1.0,0,0,1,0,2599,0.0,0,0,0.0,0.0
0,0.0,2251,0,0,0,0,0,0,0,6044,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,1,1,4948,1.0,0,0,0.0,0.0
0,0.0,3770,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,0,1703,0.0,0,0,0.0,0.0
0,0.0,5207,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2015.170710817275,0.0,0,0,1,0,5129,0.0,0,0,0.0,0.0
0,0.0,6023,0,0,0,0,1,1,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,0,4946,0.0,0,0,0.0,0.0
0,0.0,7865,0,0,0,0,0,0,0,1325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,1,0,1799,1.0,0,0,0.0,0.0
0,0.0,4348,0,1,0,0,0,1,0,5057,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,0,5434,0.0,0,0,0.0,0.0
0,0.0,1684,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,1,1,1509,0.0,0,0,0.0,0.0
0,0.0,3876,0,0,0,0,0,1,0,5185,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2019.2210770042052,0.0,0,0,1,0,9012,0.0,0,0,0.0,0.0
0,0.0,3479,0,0,0,0,0,0,0,7819,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2017.4372811373585,0.0,0,0,1,0,8617,0.0,0,0,0.0,0.0
0,0.0,4417,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,0.6914736233458539,0,0,0.0,0,0,0.0,0,0,2018.9255791299624,0.30852637665414606,0,0,1,0,7158,0.0,0,0,0.0,0.0
0,0.0,9105,0,0,0,0,0,0,0,1325,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,1,0,5381,0.0,0,0,0.0,0.0
0,0.0,9419,0,0,0,0,0,0,0,9337,1,0,0,1,1,2,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2019.0,0.0,1,0,1,0,7039,0.0,0,0,0.0,0.0
0,0.0,8282,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2019.8117681622264,0.0,0,0,1,0,4289,0.0,0,0,0.0,0.0
0,0.0,7571,0,0,0,0,0,0,0,3325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,1.0,1,0,1,0,9143,0.0,0,0,0.0,0.0
0,0.0,7490,0,0,0,0,0,0,0,9337,0,0,0,0,0,7,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2009.7510769455344,0.0,0,0,1,0,2741,0.0,0,0,0.0,0.0
0,0.0,6545,0,0,0,0,0,0,0,7969,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,0,8502,0.0,0,0,0.0,0.0
0,0.0,6127,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0.09662713253674471,0,0,0.0,0,0,0.0,0,0,2020.4202372047796,0.9033728674632553,1,0,1,0,1862,0.0,0,0,0.0,0.0
0,0.0,9743,0,0,0,0,0,0,0,9337,0,0,0,0,0,9,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2006.2218166255898,0.0,0,0,1,0,9199,0.0,0,0,0.0,0.0
0,0.0,7047,0,0,0,0,0,0,0,6044,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,1,1,6370,1.0,0,0,0.0,0.0
0,0.0,5530,0,1,0,0,0,1,0,5057,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,0,8607,0.0,0,0,0.0,0.0
0,0.0,1737,0,0,0,0,0,0,0,3543,0,0,0,0,0,7,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,0,7972,0.0,0,0,0.0,0.0
0,0.0,5570,0,1,0,0,0,0,0,4466,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,1,0,1945,0.0,0,0,0.0,0.0
0,0.0,6902,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,0,2189,0.0,0,0,0.0,0.0
0,0.0,9362,0,0,0,0,1,0,0,9337,0,0,0,1,0,2,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,1,0,2097,0.0,0,0,0.0,0.0
0,0.0,9413,0,0,0,0,0,0,0,6044,1,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,0,8819,0.0,0,0,0.0,0.0
0,0.0,3630,0,0,0,0,0,0,0,3944,0,0,0,0,0,3,0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,0,6249,0.0,0,0,1.0,0.0
0,0.0,4869,0,0,1,0,0,0,0,3325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,1,0,2034,0.0,0,0,0.0,0.0
0,0.0,8712,0,0,0,0,1,1,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,0,1960,0.0,0,0,0.0,0.0
0,0.0,3462,0,0,0,0,0,0,0,7969,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,0,8299,0.0,0,0,0.0,0.0
0,0.0,7771,0,1,0,0,0,1,0,5057,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,0,1618,0.0,0,0,0.0,0.0
0,0.0,9348,0,0,0,0,0,0,0,6044,0,0,0,0,0,2,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2013.7080053861555,0.44099955115371814,0,0,1,0,2865,0.5590004488462819,0,0,0.0,0.0
0,0.0,2553,0,0,0,0,0,0,0,3543,0,0,0,0,0,9,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2006.8797952004816,0.0,0,0,1,0,7834,0.0,0,0,0.0,0.0
0,0.0,5789,0,1,0,0,0,1,0,5057,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,0,5172,0.0,0,0,0.0,0.0
0,0.0,7423,0,0,0,0,0,0,0,6044,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,1,1,9148,1.0,0,0,0.0,0.0
0,0.0,4556,0,0,0,0,0,0,0,6044,1,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,0,4254,0.0,0,0,0.0,0.0
0,0.0,8531,0,0,0,0,0,0,0,1325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2014.356636382232,0.3566363822320223,0,0,1,0,1798,0.6433636177679777,0,0,0.0,0.0
0,0.0,9250,0,0,0,0,0,0,0,6044,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,1,1,1935,1.0,0,0,0.0,0.0
0,0.0,6746,0,0,0,0,0,0,0,7969,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2018.8073921731495,0.0,0,0,1,0,8313,0.0,0,0,0.0,0.0
0,0.0,7701,0,0,0,0,0,0,0,1325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,1,0,1565,1.0,0,0,0.0,0.0
0,0.0,4328,0,0,0,0,0,0,0,5146,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0046193178518,0.0,0,0,1,0,7401,0.0,0,0,0.0,0.0
0,0.0,4028,0,0,0,0,0,0,0,6044,1,0,0,0,0,1,0,0,0.0,0.17773227790591783,0,0,0.0,0,0,0.0,0,0,2015.8886613895295,0.8222677220940822,0,0,1,0,2599,0.0,0,0,0.0,0.0
0,0.0,7755,0,0,0,0,1,0,0,9337,0,0,0,1,0,2,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,1,0,5866,0.0,0,0,0.0,0.0
0,0.0,1214,0,0,0,0,0,0,0,7140,1,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2018.7644709125777,0.0,0,0,1,0,2457,0.0,0,0,0.0,0.0
0,0.0,3947,0,0,0,0,0,1,1,9337,0,0,0,0,0,2,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,1,0,9289,0.0,0,0,0.0,0.0
0,0.0,3731,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,1,0,0.0,0,0,2021.0,0.0,0,0,1,0,2076,0.0,0,0,0.0,0.0
0,0.0,4839,0,0,0,0,0,0,0,1325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2014.2239479412608,0.22394794126074724,0,0,1,0,1981,0.7760520587392528,0,0,0.0,0.0
0,0.0,6636,0,1,0,0,0,1,0,7694,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,0,9879,0.0,0,0,0.0,0.0
0,0.0,3701,0,0,0,0,0,0,0,6044,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,1,1,5674,1.0,0,0,0.0,0.0
0,0.0,8828,0,0,1,0,0,0,0,3325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,1,0,5701,0.0,0,0,0.0,0.0
0,0.0,8914,0,0,0,0,0,0,0,1325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,1,0,1962,1.0,0,0,0.0,0.0
0,0.0,3348,0,0,0,0,0,0,0,3543,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2015.0,0.0,1,0,1,0,1549,0.0,0,0,0.0,0.0
0,0.0,1031,0,0,0,0,0,0,0,8987,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2018.7698018325184,0.0,0,0,1,0,2760,0.0,0,0,0.0,0.0
0,0.0,9567,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,0.8738797209237377,0,0,0.0,0,0,0.0,0,0,2012.2253538603222,0.0,1,0,1,0,6680,0.12612027907626233,0,0,0.0,0.0
0,0.0,5896,0,0,0,0,0,0,0,1325,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,1,0,6800,0.0,0,0,0.0,0.0
0,0.0,5942,0,0,0,0,0,1,0,9337,0,0,0,0,0,2,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,0,3748,1.0,0,0,0.0,0.0
0,0.0,8844,0,0,1,0,0,0,0,3325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,1,0,4720,0.0,0,0,0.0,0.0
0,0.0,9328,0,0,0,0,0,0,0,6044,0,0,0,0,0,3,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2009.3359579933167,1.0,0,0,1,0,3037,0.0,0,0,0.0,0.0
0,0.0,5943,0,0,0,0,0,0,0,1325,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,1,0,6819,0.0,0,0,0.0,0.0
0,0.0,7245,0,0,0,0,0,0,0,3543,0,0,0,0,0,5,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2010.0809402919517,0.0,0,0,1,0,2971,0.0,0,0,0.0,0.0
0,0.0,3771,0,0,0,0,0,0,0,7846,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,1,0,8631,0.0,0,0,0.0,0.0
0,0.0,2774,0,0,0,0,0,0,0,7603,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2011.0,1.0,0,0,1,0,4820,0.0,0,0,0.0,0.0
0,0.0,8056,0,0,0,0,0,0,0,9337,0,0,0,1,0,2,0,0,0.0,0.09962207853132843,0,0,0.0,0,0,0.0,0,0,2019.9003779214686,0.9003779214686716,0,0,1,0,8744,0.0,0,0,0.0,0.0
0,0.0,5697,0,0,0,0,0,0,0,1325,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,1,0,3092,0.0,0,0,0.0,0.0
0,0.0,6059,0,0,0,0,0,0,0,9337,0,0,0,0,0,4,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,2004.0,1.0,1,0,1,0,2324,0.0,0,0,0.0,0.0
0,0.0,3950,0,0,0,0,0,0,0,9337,0,1,0,0,0,2,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,0,6284,0.0,0,0,0.0,0.0
0,0.0,8618,0,0,0,0,0,1,0,5256,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2020.4588161926354,0.0,0,0,1,0,7063,0.0,0,0,0.0,0.0
0,0.0,3004,0,0,0,0,0,0,0,6044,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,1,1,5265,1.0,0,0,0.0,0.0
0,0.0,2952,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,1,0,0.0,0,0,2021.0,0.0,0,0,1,0,2216,0.0,0,0,0.0,0.0
0,0.0,9701,0,0,0,0,0,0,0,9337,0,1,0,0,0,2,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,1,0,1549,0.0,0,0,0.0,0.0
0,0.0,8586,0,0,0,0,0,0,0,3325,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,1,2019.0,1.0,1,0,1,0,9163,0.0,0,0,0.0,0.0
0,0.0,4595,0,0,0,0,0,0,0,6044,1,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,0,4081,0.0,0,0,0.0,0.0
0,0.0,4408,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,2018.7035860428578,0.0,0,0,1,0,7209,0.0,0,0,0.0,0.0
