help,rating_R,cast,man,man,finds,house,time,high,high,father,country,young,love,love,woman,rating_TV-G,story,rating_NR,home,rating_G,duration,life,life,rating_TV-MA,teen,rating_PG,series,world,world,release_year,rating_TV-14,day,school,movie,type,director,rating_TV-PG,christmas,friends,girl,girl,boy,rating_PG-13
1,1.0,2833,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,0,0.0,116,0,0,0.0,0,0.0,0,0,0,2007.0,0.0,0,0,0,0,7634,0.0,0,0,0,0,0,0.0
0,0.0,6326,0,0,0,0,0,0,0,0,9337,0,0,1,0,0.0,0,0.0,0,0.0,158,0,0,0.0,0,0.0,0,0,0,2012.0,0.0,0,0,0,0,8928,0.0,0,0,0,0,0,1.0
0,0.0,3150,0,0,0,0,0,0,0,0,4034,0,0,0,0,0.0,0,0.0,0,0.0,95,0,1,1.0,0,0.0,0,0,0,2021.0,0.0,0,0,0,0,8449,0.0,0,1,0,0,0,0.0
0,0.0,5919,0,0,0,0,0,0,0,0,3325,0,0,0,0,0.0,0,0.0,0,0.0,100,0,0,0.0,0,1.0,0,0,0,2020.0,0.0,0,0,0,0,5403,0.0,0,0,0,0,0,0.0
0,0.0,6901,0,0,0,0,0,0,0,0,3325,0,0,0,0,0.0,0,0.0,0,0.0,100,0,0,0.0,0,1.0,0,0,0,2020.0,0.0,0,0,0,0,5403,0.0,0,0,0,0,0,0.0
0,0.0,9130,0,0,0,0,0,0,1,0,7969,0,0,0,0,0.0,0,0.0,0,0.0,94,0,0,1.0,0,0.0,0,0,1,2016.0,0.0,0,1,0,0,8396,0.0,0,0,0,0,0,0.0
0,0.0,6815,0,0,0,0,0,0,0,0,3325,0,0,0,0,0.0,0,0.0,0,0.0,100,0,0,0.0,0,1.0,0,0,0,2020.0,0.0,0,0,0,0,5403,0.0,0,0,0,0,0,0.0
0,0.6189127270545026,4792,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,88,0,0,0.3810872729454974,0,0.0,0,0,0,2012.6676109106186,0.0,0,0,0,0,3826,0.0,0,0,0,0,0,0.0
0,0.8035550473408277,5681,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,94,0,0,0.0,0,0.0,0,0,0,2013.0355504734082,0.0,0,0,0,0,1099,0.0,0,0,0,0,0,0.19644495265917228
0,1.0,6963,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,90,0,0,0.0,0,0.0,0,0,0,1997.94381878154,0.0,0,0,0,0,3796,0.0,0,0,0,0,0,0.0
0,0.0,8473,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,131,0,0,0.0,0,0.0,0,0,0,2009.3722949389519,1.0,0,0,0,0,9335,0.0,0,0,0,0,0,0.0
0,0.0,5966,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,0,0.0,109,0,0,0.0013882415097277168,0,0.0,0,0,0,2011.009717690568,0.0,0,0,0,0,1874,0.9986117584902723,0,0,0,0,0,0.0
0,1.0,2744,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,115,0,0,0.0,0,0.0,0,0,0,2013.1106309105287,0.0,0,0,0,0,2441,0.0,0,0,0,0,0,0.0
0,0.0,5457,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,0,1.0,87,0,0,0.0,0,0.0,0,1,1,2018.0,0.0,0,0,0,0,7704,0.0,0,0,0,0,0,0.0
0,0.0,6568,0,0,0,0,0,0,0,0,9304,0,0,0,0,0.0,0,0.0,0,0.0,112,0,0,0.0,0,0.0,0,0,0,2005.0,1.0,0,0,0,0,9203,0.0,0,0,0,0,0,0.0
0,0.0,2980,0,0,0,0,0,0,0,0,9337,1,0,0,0,0.0,0,0.0,0,0.0,83,0,0,1.0,0,0.0,0,0,0,2018.0,0.0,0,0,0,0,3704,0.0,0,0,0,0,0,0.0
0,0.0,8877,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,122,0,0,0.24806632514595428,0,0.0,0,0,0,2013.4883979508757,0.7519336748540457,0,0,0,0,8502,0.0,0,0,0,0,0,0.0
0,0.0,3528,0,0,0,0,0,0,0,0,9337,0,0,0,0,1.0,0,0.0,0,0.0,42,0,0,0.0,0,0.0,0,0,0,2021.0,0.0,0,0,0,0,4923,0.0,0,0,0,0,0,0.0
0,1.0,2145,0,0,0,0,0,0,0,0,9337,1,0,0,0,0.0,0,0.0,0,0.0,96,0,0,0.0,0,0.0,0,0,0,2015.0,0.0,0,0,0,0,1058,0.0,0,0,0,0,0,0.0
0,0.0,1563,0,0,0,0,0,0,0,0,4034,0,0,0,0,0.0,0,0.0,0,0.0,95,0,1,1.0,0,0.0,0,0,0,2021.0,0.0,0,0,0,0,8449,0.0,0,1,0,0,0,0.0
0,0.6197189471502068,5484,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,125,0,0,0.3802810528497932,0,0.0,0,0,0,2005.9859021098457,0.0,0,0,0,0,4391,0.0,0,0,0,0,0,0.0
0,0.0,3212,0,0,0,1,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0.0,88,0,0,1.0,0,0.0,0,0,0,2021.0,0.0,0,0,1,0,5672,0.0,0,0,0,0,0,0.0
0,0.896707006257514,9761,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,91,0,0,0.0,0,0.0,0,0,0,2015.0,0.10329299374248602,0,0,0,0,1103,0.0,0,0,0,0,0,0.0
0,0.0,9473,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,93,0,0,0.9957727914197582,0,0.0,0,0,0,2013.0253632514814,0.004227208580241837,0,0,0,0,2172,0.0,0,0,0,0,0,0.0
0,0.0,5109,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,133,0,0,0.0,0,0.0,0,0,0,2013.9463415985406,0.47317079927029204,0,0,0,0,5480,0.526829200729708,0,0,0,0,0,0.0
0,0.0,3923,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.8262997339863394,0,0.0,0,0.17370026601366062,81,0,0,0.0,0,0.0,0,0,0,2005.9253845712076,0.0,0,0,0,0,6841,0.0,0,0,0,0,0,0.0
1,1.0,5495,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,0,0.0,116,0,0,0.0,0,0.0,0,0,0,2007.0,0.0,0,0,0,0,7634,0.0,0,0,0,0,0,0.0
0,0.0,6209,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,100,0,0,0.49729232349628816,0,0.0,0,0,0,2020.0,0.0,0,0,0,0,2355,0.5027076765037118,0,0,0,0,0,0.0
0,0.0,3672,0,0,0,0,0,0,0,0,4015,0,0,0,0,0.0,0,0.0,0,0.0,95,0,0,0.9612811536630332,0,0.0,0,0,0,2020.922562307326,0.03871884633696676,0,0,0,0,8440,0.0,0,0,0,0,0,0.0
0,0.0,4728,0,0,1,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,115,0,0,0.0,0,0.6644015508164072,0,0,0,2020.3355984491836,0.0,0,0,0,0,2788,0.33559844918359283,0,0,0,0,0,0.0
0,0.0,3922,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.8289987336487743,0,0.0,0,0.1710012663512257,81,0,0,0.0,0,0.0,0,0,0,2006.0819265516288,0.0,0,0,0,0,6841,0.0,0,0,0,0,0,0.0
0,0.0,7753,0,1,0,0,0,0,0,0,1325,1,0,0,0,0.0,0,0.0,0,0.0,128,0,1,0.0,0,0.0,0,0,0,2009.0,1.0,0,0,0,0,5075,0.0,0,0,0,0,0,0.0
0,0.0,9138,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,114,0,0,0.909377017106615,0,0.0,0,0,0,2012.0906229828934,0.0,0,0,0,0,8844,0.090622982893385,0,0,0,0,0,0.0
0,0.0,7364,0,0,0,0,0,0,0,0,4034,0,0,0,0,1.0,0,0.0,0,0.0,81,0,0,0.0,0,0.0,0,0,0,2019.0,0.0,1,1,0,0,5129,0.0,0,1,0,0,0,0.0
0,0.0,4627,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,117,0,0,0.0,0,0.0,0,0,0,2020.514458001946,0.0,0,0,0,0,7744,0.0,0,0,0,0,0,1.0
0,1.0,3455,0,0,0,0,0,0,0,0,9337,1,0,0,0,0.0,0,0.0,0,0.0,109,0,0,0.0,0,0.0,0,0,0,2010.0,0.0,0,0,0,0,3767,0.0,0,0,0,0,0,0.0
0,0.0,4909,0,0,0,0,0,0,1,0,6762,0,0,1,1,0.0,0,0.0,0,0.0,126,0,0,0.0,0,0.0,0,0,0,2017.0,1.0,0,0,0,0,8964,0.0,0,0,0,0,0,0.0
0,0.0,4562,0,0,0,0,0,0,1,0,7969,0,0,0,0,0.0,0,0.0,0,0.0,94,0,0,1.0,0,0.0,0,0,1,2016.0,0.0,0,1,0,0,8396,0.0,0,0,0,0,0,0.0
0,0.0,5297,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.4573790945561945,0,0.0,0,0.0,119,0,0,0.0,0,0.0,0,0,0,2015.9147581891125,0.5426209054438055,0,0,0,0,5262,0.0,0,0,0,0,0,0.0
0,0.0,9442,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,95,0,0,0.6197093548187601,0,0.0,0,0,0,2017.4788374192751,0.0,0,0,0,0,2168,0.0,0,0,0,0,0,0.0
0,0.5919063250279563,6434,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,97,0,0,0.0,0,0.0,0,0,0,2017.0404683748602,0.0,0,0,0,0,8037,0.40809367497204374,0,0,0,0,0,0.0
0,0.0,3859,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,88,0,0,0.8195245853260029,0,0.0,0,0,0,2016.721901658696,0.18047541467399708,0,0,0,0,2910,0.0,0,0,0,0,0,0.0
0,0.0,3342,0,1,0,0,0,0,0,1,1325,1,0,0,0,0.0,0,0.0,0,0.0,151,0,0,0.0,0,0.0,0,0,0,1983.0,1.0,0,0,0,0,8645,0.0,0,0,0,0,0,0.0
0,0.0,7412,0,0,0,0,0,0,0,0,7694,0,0,0,1,0.0,0,0.0,0,0.0,122,0,0,0.0,0,0.0,0,0,0,1993.0,1.0,0,0,0,0,2562,0.0,0,0,0,0,0,0.0
0,0.0,2360,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,132,0,0,0.1726073526513413,0,0.0,0,0,0,2017.1369632367432,0.8273926473486587,0,0,0,0,3454,0.0,0,0,0,0,0,0.0
0,0.0,7347,0,0,0,0,0,0,0,0,4034,0,0,0,0,1.0,0,0.0,0,0.0,81,0,0,0.0,0,0.0,0,0,0,2019.0,0.0,1,1,0,0,5129,0.0,0,1,0,0,0,0.0
0,0.5970905362124792,9858,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.4029094637875208,0,0.0,0,0.0,91,0,0,0.0,0,0.0,0,0,0,2015.805818927575,0.0,0,0,0,0,1091,0.0,0,0,0,0,0,0.0
0,0.0,8535,0,0,0,0,0,0,0,0,7694,0,0,0,1,0.0,0,0.0,0,0.0,122,0,0,0.0,0,0.0,0,0,0,1993.0,1.0,0,0,0,0,2562,0.0,0,0,0,0,0,0.0
0,0.0,2975,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,85,0,0,0.5468657139087001,0,0.0,0,0,0,2014.7188057165479,0.4531342860912999,0,0,0,0,6348,0.0,0,0,0,0,0,0.0
0,0.0,3205,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,105,0,0,0.0,0,0.0,0,0,0,2018.5272505930575,0.9684833728705015,0,0,0,0,8237,0.0,0,0,0,0,0,0.03151662712949854
0,0.0,3268,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,94,0,0,1.0,0,0.0,0,0,0,2019.1619881295812,0.0,0,0,0,0,2401,0.0,0,0,0,0,0,0.0
0,0.0,7210,0,0,0,0,0,0,1,0,7969,0,0,0,0,0.0,0,0.0,0,0.0,94,0,0,1.0,0,0.0,0,0,1,2016.0,0.0,0,1,0,0,8396,0.0,0,0,0,0,0,0.0
0,0.0,1331,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,0,0.0,128,0,0,0.0,0,0.7424968252956352,0,0,0,2011.562420632391,0.2575031747043648,0,0,0,0,2997,0.0,0,0,0,0,0,0.0
0,0.0,7292,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,140,0,0,0.0,0,0.0,0,0,0,2008.2957648321112,1.0,0,0,0,0,6030,0.0,0,0,0,0,0,0.0
0,0.0,2215,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,102,0,0,0.21330058844050204,0,0.0,0,0,0,2006.839410591929,0.0,0,0,0,0,9049,0.0,0,0,0,0,0,0.786699411559498
0,0.0,1170,0,0,0,0,0,1,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,104,0,0,0.0,0,0.0,0,0,0,2019.0,1.0,0,0,0,0,8227,0.0,0,0,0,0,0,0.0
1,0.0,6019,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,131,0,0,0.0,0,1.0,0,0,1,2018.0,0.0,0,0,0,0,3149,0.0,0,0,0,0,0,0.0
0,0.0,9419,0,0,0,0,0,0,0,0,1325,0,0,1,0,0.0,0,0.0,0,0.0,171,0,0,0.0,0,0.0,0,0,0,2003.3470977189486,1.0,0,0,0,0,5905,0.0,0,0,0,0,0,0.0
0,0.0,1565,0,0,0,0,0,0,0,0,1856,0,0,0,0,0.0,0,0.0,0,0.0,60,0,0,0.0,0,0.0,0,0,0,2019.0,0.0,0,1,0,0,3290,1.0,0,0,0,0,0,0.0
0,0.0,8159,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,80,0,0,0.2328451273694898,0,0.0,0,0,0,2015.931380509478,0.0,0,0,0,0,2190,0.0,0,0,0,0,0,0.0
0,0.0,7836,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,113,0,0,0.70998135974829,0,0.0,0,0,0,2018.160074561007,0.0,0,0,0,0,4755,0.0,0,0,0,0,0,0.0
0,0.0,3001,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.6162737002530566,0,0.0,0,0.0,50,0,0,0.3837262997469434,0,0.0,0,0,0,2011.9301896020245,0.0,0,0,0,0,9374,0.0,0,0,0,0,0,0.0
0,0.0,4896,0,0,0,0,0,0,0,0,3654,0,0,1,0,0.0,0,0.0,0,0.0,101,0,0,0.0,0,0.0,0,0,0,2007.0,0.0,0,0,0,0,7817,1.0,0,0,0,0,0,0.0
0,0.0,3775,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,100,0,0,0.0,0,0.0,0,0,0,2016.287215165397,0.0,0,0,0,0,7794,0.9281962086507887,0,0,0,0,0,0.07180379134921133
0,0.0,7482,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,80,0,0,1.0,0,0.0,0,0,0,2016.1474923287906,0.0,0,0,0,0,6287,0.0,0,0,0,0,0,0.0
0,0.0,2563,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.7655690712865185,0,0.0,0,0.0,77,0,0,0.0,0,0.0,0,0,0,2016.5311381425731,0.23443092871348148,0,0,0,0,1225,0.0,1,0,0,0,0,0.0
0,0.0,3180,0,0,0,0,0,0,0,0,4004,0,0,0,0,0.0,0,0.0,0,0.0,95,0,0,0.93659542182739,0,0.0,0,0,0,2020.8731908436548,0.06340457817261003,0,0,0,0,8434,0.0,0,0,0,0,0,0.0
0,0.0,4645,0,0,0,0,0,0,0,0,3944,0,0,0,0,0.0,0,0.0,0,0.0,107,0,0,0.32599573690704986,0,0.0,0,0,0,2018.022012789279,0.6740042630929501,0,0,0,0,1848,0.0,0,0,0,0,0,0.0
0,0.0,3261,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,70,0,0,1.0,0,0.0,0,0,0,2007.0,0.0,0,0,0,0,9351,0.0,0,0,0,0,0,0.0
0,0.0,3042,0,1,0,0,0,0,0,0,4655,0,0,0,0,0.0,0,0.0,0,0.0,97,0,0,1.0,0,0.0,0,0,0,2015.0,0.0,0,0,0,0,2749,0.0,0,0,0,0,0,0.0
0,0.19772567695523846,9625,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,72,0,0,0.8022743230447615,0,0.0,0,0,0,2012.4409378148057,0.0,0,0,0,0,4540,0.0,0,0,0,0,0,0.0
0,0.0,4615,0,0,0,0,0,0,0,0,3654,0,0,1,0,0.0,0,0.0,0,0.0,101,0,0,0.0,0,0.0,0,0,0,2007.0,0.0,0,0,0,0,7817,1.0,0,0,0,0,0,0.0
0,0.0,4837,0,0,0,0,0,0,0,0,4034,0,0,0,0,1.0,0,0.0,0,0.0,81,0,0,0.0,0,0.0,0,0,0,2020.0,0.0,0,0,0,0,5129,0.0,0,0,0,0,0,0.0
0,0.0,7755,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,137,0,0,0.0,0,0.0,0,0,0,2015.5215593241082,0.27990254224324196,0,0,0,0,3226,0.720097457756758,0,0,0,0,0,0.0
0,0.0,7629,0,1,0,0,0,0,0,0,4655,0,0,0,0,0.0,0,0.0,0,0.0,97,0,0,1.0,0,0.0,0,0,0,2015.0,0.0,0,0,0,0,2749,0.0,0,0,0,0,0,0.0
0,0.0,7662,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,125,0,0,1.0,0,0.0,0,0,0,2017.956930434732,0.0,0,0,0,0,7848,0.0,0,0,0,0,0,0.0
0,0.0,8890,0,0,1,0,0,0,0,0,9337,0,0,0,0,1.0,0,0.0,0,0.0,84,0,0,0.0,0,0.0,0,0,0,2017.0,0.0,0,0,0,0,1142,0.0,1,0,0,0,0,0.0
0,0.0,3271,0,0,0,0,0,0,0,0,5288,0,0,0,0,0.0,0,0.0,0,0.0,105,0,0,0.6941567670269633,0,0.0,0,0,0,2010.4467458637844,0.3058432329730367,0,0,0,0,1558,0.0,0,0,0,0,0,0.0
0,0.0,1051,0,0,0,0,0,0,0,0,9337,1,0,0,0,0.0,0,0.0,0,0.0,82,0,0,0.0,0,0.0,0,0,0,2019.0,0.0,0,0,0,0,6700,0.0,0,0,0,0,0,1.0
0,0.0,6445,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.7278585038662536,0,0.0,0,0.0,172,0,0,0.0,0,0.0,0,0,0,1999.2721414961338,0.2721414961337464,0,0,0,0,5074,0.0,0,0,0,0,0,0.0
0,0.0,2348,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,107,0,0,1.0,0,0.0,0,0,0,2019.0090659288567,0.0,0,0,0,0,5874,0.0,0,0,0,0,0,0.0
0,0.0,6216,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,133,0,0,0.0,0,0.0,0,0,0,1978.9271230629552,1.0,0,0,0,0,6900,0.0,0,0,0,0,0,0.0
0,0.0,1403,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,73,0,0,1.0,0,0.0,0,0,0,2019.6888113215286,0.0,0,0,0,0,6182,0.0,0,0,0,0,0,0.0
0,0.0,1036,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,90,0,0,1.0,0,0.0,0,0,0,2019.0371511915303,0.0,0,0,0,0,6022,0.0,0,0,0,0,0,0.0
0,0.9617415499400027,2119,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,0,0.0,121,0,0,0.038258450059997284,0,0.0,0,0,0,2016.0,0.0,0,0,0,0,7091,0.0,0,0,0,0,0,0.0
