help,rating_R,cast,finds,man,man,high,high,family,father,country,young,love,love,woman,home,duration,life,life,rating_TV-MA,teen,rating_PG,old,series,world,world,release_year,rating_TV-14,new,day,school,type,group,director,rating_TV-PG,friends,girl,girl,rating_TV-Y7,rating_PG-13
0,0.0,4145,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,7682,0.0,0,0,0,0.0,0.0
0,0.0,8879,0,0,0,0,0,0,0,9337,1,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,2007.0,0.0,0,0,0,1,0,9487,0.0,0,0,0,1.0,0.0
0,0.0,5289,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,6372,1.0,0,0,0,0.0,0.0
0,0.0,8506,0,0,0,0,0,0,0,6044,0,0,0,0,0,5,0,1,1.0,0,0.0,0,0,0,0,2013.0,0.0,1,0,0,1,0,2458,0.0,0,0,0,0.0,0.0
0,0.0,8509,0,0,0,0,0,0,0,6044,0,0,0,0,0,5,0,1,1.0,0,0.0,0,0,0,0,2013.0,0.0,1,0,0,1,0,2459,0.0,0,0,0,0.0,0.0
0,0.0,5266,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,6314,1.0,0,0,0,0.0,0.0
0,0.0,9421,0,0,0,0,0,0,0,9337,1,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,2007.0,0.0,0,0,0,1,0,9928,0.0,0,0,0,1.0,0.0
0,0.0,1520,0,0,0,0,0,0,0,9337,0,0,0,0,0,4,0,0,0.0,0,0.0,0,0,0,0,2004.0,1.0,1,0,0,1,0,5672,0.0,0,0,0,0.0,0.0
0,0.0,5254,0,0,0,0,0,0,0,6044,0,0,0,0,0,4,0,0,1.0,0,0.0,0,0,0,0,2016.8328650677813,0.0,0,0,0,1,0,5292,0.0,0,0,0,0.0,0.0
0,0.0,6543,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,1993.4148661691831,0.0,0,0,0,1,0,3463,1.0,0,0,0,0.0,0.0
0,0.0,8926,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,1.0,0,0.0,0,1,0,0,2016.0,0.0,0,0,0,1,0,6299,0.0,0,0,0,0.0,0.0
0,0.0,6382,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,2003.009316810695,0.0,0,0,0,1,0,2885,1.0,0,0,0,0.0,0.0
0,0.0,4163,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8229,0.0,0,0,0,0.0,0.0
0,0.0,9908,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,2019.3026336942783,0.9589784526045974,0,0,0,1,0,1179,0.04102154739540265,0,0,0,0.0,0.0
0,0.0,1413,0,0,0,0,1,0,0,9337,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,2020.0,1.0,0,0,1,1,0,7585,0.0,0,0,0,0.0,0.0
0,0.0,6930,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,9754,0.0,0,0,0,0.0,0.0
0,0.0,5991,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,6388,1.0,0,0,0,0.0,0.0
0,0.0,6902,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,9746,0.0,0,0,0,0.0,0.0
0,0.0,3644,0,0,0,0,0,0,0,9337,1,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,2007.0,0.0,0,0,0,1,0,3898,0.0,0,0,0,1.0,0.0
0,0.0,2005,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,2599,0.0,0,0,0,0.0,0.0
0,0.0,6712,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,1986.6132323552447,0.0,0,0,0,1,0,4811,1.0,0,0,0,0.0,0.0
0,0.0,4268,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8274,0.0,0,0,0,0.0,0.0
0,0.0,6825,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.24387683005263727,0,0.0,0,0,0,0,2010.682645130579,0.7561231699473627,0,0,0,1,0,1891,0.0,0,0,0,0.0,0.0
0,0.0,8651,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,0.5039930884402203,0,0.0,0,0,0,0,2010.0479170612825,0.4960069115597797,0,0,0,1,0,4666,0.0,0,0,0,0.0,0.0
0,0.0,8373,0,0,0,0,0,0,0,6044,0,0,0,0,0,4,0,0,1.0,0,0.0,0,0,0,0,2016.4176174219526,0.0,0,0,0,1,0,4453,0.0,0,0,0,0.0,0.0
0,0.0,3065,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,7095,1.0,0,0,0,0.0,0.0
0,0.0,6605,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,1997.806473515648,0.0,0,0,0,1,0,5514,1.0,0,0,0,0.0,0.0
0,0.0,3549,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,7966,0.0,0,0,0,0.0,0.0
0,0.0,9037,0,0,0,0,0,0,0,6044,0,0,0,0,0,3,0,0,1.0,0,0.0,0,0,0,0,2015.111272817439,0.0,0,0,0,1,0,4307,0.0,0,0,0,0.0,0.0
0,0.0,8820,0,0,0,0,0,0,0,9337,1,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,2007.0,0.0,0,0,0,1,0,9438,0.0,0,0,0,1.0,0.0
0,0.0,4802,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,1,2008.0,1.0,0,0,0,1,0,2174,0.0,0,0,0,0.0,0.0
0,0.0,2005,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,1979.0,0.0,0,0,0,1,0,8492,1.0,0,0,0,0.0,0.0
0,0.0,5337,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,2008.7382568255105,0.0,0,0,0,1,0,6556,1.0,0,0,0,0.0,0.0
0,0.0,8948,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,1.0,0,0.0,0,1,0,0,2016.0,0.0,0,0,0,1,0,6219,0.0,0,0,0,0.0,0.0
0,0.0,5229,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,1997.4063254331195,0.0,0,0,0,1,0,6799,1.0,0,0,0,0.0,0.0
0,0.0,4013,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8165,0.0,0,0,0,0.0,0.0
0,0.0,3360,0,0,0,0,0,0,0,6044,0,0,0,0,0,3,0,1,1.0,0,0.0,0,0,0,0,2014.2240202895487,0.0,0,0,0,1,0,4402,0.0,0,0,0,0.0,0.0
0,0.0,4901,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,1.0,0,0.0,0,0,0,0,2014.9552183048256,0.0,0,0,0,1,0,1308,0.0,0,0,0,0.0,0.0
0,0.0,2650,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,6925,1.0,0,0,0,0.0,0.0
0,0.0,4346,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8379,0.0,0,0,0,0.0,0.0
0,0.0,6947,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,9760,0.0,0,0,0,0.0,0.0
0,0.0,3862,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8100,0.0,0,0,0,0.0,0.0
0,0.0,8924,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,1.0,0,0.0,0,0,0,0,2016.1606547444107,0.0,0,0,0,1,0,6280,0.0,0,0,0,0.0,0.0
0,0.0,4481,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8336,0.0,0,0,0,0.0,0.0
0,0.0,3718,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,7822,0.0,0,0,0,0.0,0.0
0,0.0,8034,0,0,0,0,0,0,0,3334,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2019.177732277906,0.0,0,0,0,1,1,1477,0.0,0,0,0,0.0,0.0
0,0.0,1824,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,2761,0.0,0,0,0,0.0,0.0
0,0.0,7755,0,0,0,0,1,0,0,9337,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,2020.0,1.0,0,0,1,1,0,7335,0.0,0,0,0,0.0,0.0
0,0.0,5331,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,6483,1.0,0,0,0,0.0,0.0
0,0.0,3494,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,7942,0.0,0,0,0,0.0,0.0
0,0.0,2124,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,6709,1.0,0,0,0,0.0,0.0
0,0.0,6908,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,9748,0.0,0,0,0,0.0,0.0
0,0.0,2488,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8413,0.0,0,0,0,0.0,0.0
0,0.0,7921,0,0,0,0,0,0,0,6044,0,0,0,0,0,5,0,1,1.0,0,0.0,0,0,0,0,2013.0,0.0,1,0,0,1,0,2383,0.0,0,0,0,0.0,0.0
0,0.0,4502,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8309,0.0,0,0,0,0.0,0.0
0,0.0,5345,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,6519,1.0,0,0,0,0.0,0.0
0,0.0,2427,0,0,0,0,1,0,0,9337,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,2020.0,1.0,0,0,1,1,0,7325,0.0,0,0,0,0.0,0.0
0,0.0,8902,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,1.0,0,0.0,0,1,0,0,2016.0,0.0,0,0,0,1,0,6385,0.0,0,0,0,0.0,0.0
0,0.0,3422,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,7920,0.0,0,0,0,0.0,0.0
0,0.0,8982,0,0,0,0,0,0,0,6044,0,0,0,0,0,3,0,0,1.0,0,0.0,0,0,0,0,2015.5317995363619,0.0,0,0,0,1,0,4823,0.0,0,0,0,0.0,0.0
0,0.0,1562,0,0,0,0,1,0,0,9337,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,2020.0,1.0,0,0,1,1,0,7326,0.0,0,0,0,0.0,0.0
0,0.0,4316,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8295,0.0,0,0,0,0.0,0.0
0,0.0,2388,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8466,0.0,0,0,0,0.0,0.0
0,0.0,2059,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,6682,1.0,0,0,0,0.0,0.0
0,0.0,6917,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,9750,0.0,0,0,0,0.0,0.0
0,0.0,6385,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,2098,1.0,0,0,0,0.0,0.0
0,0.0,7228,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.6399944561887411,0,0.0,0,0,0,0,2015.0399390180762,0.36000554381125893,0,0,0,1,0,1604,0.0,0,0,0,0.0,0.0
0,0.0,2132,0,0,0,0,0,0,0,1891,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2019.7023642448628,0.0,0,0,0,1,0,2482,0.0,0,0,0,0.0,0.0
0,0.0,8705,0,0,0,0,0,0,0,6044,0,0,0,0,0,3,0,0,1.0,0,0.0,0,0,0,0,2015.7905793604114,0.0,0,0,0,1,0,4328,0.0,0,0,0,0.0,0.0
0,0.0,3134,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,3159,0.0,0,0,0,0.0,0.0
0,0.0,2241,0,0,0,0,1,0,0,9337,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,2020.0,1.0,0,0,1,1,0,7318,0.0,0,0,0,0.0,0.0
0,0.0,1904,0,0,0,0,1,0,0,9337,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,2020.0,1.0,0,0,1,1,0,7305,0.0,0,0,0,0.0,0.0
0,0.0,8461,0,0,0,0,0,0,0,6044,0,0,0,0,0,4,0,0,1.0,0,0.0,0,0,0,0,2016.158794937736,0.0,0,0,0,1,0,4402,0.0,0,0,0,0.0,0.0
0,0.0,2644,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,2838,0.0,0,0,0,0.0,0.0
0,0.0,2965,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,7054,1.0,0,0,0,0.0,0.0
0,0.0,2156,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8588,0.0,0,0,0,0.0,0.0
0,0.0,1772,0,0,0,0,0,0,0,9337,0,0,0,0,0,3,0,0,1.0,0,0.0,0,1,0,0,2016.0,0.0,0,0,0,1,0,3523,0.0,0,0,0,0.0,0.0
0,0.0,7005,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,9777,0.0,0,0,0,0.0,0.0
0,0.0,6532,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,2005.3430663619165,0.0,0,0,0,1,0,5987,1.0,0,0,0,0.0,0.0
0,0.0,8203,0,0,0,0,0,0,0,6044,0,0,0,0,0,5,0,0,0.8819839634032026,0,0.0,0,0,0,0,2017.1180160365968,0.11801603659679738,0,0,0,1,0,2793,0.0,0,0,0,0.0,0.0
0,0.0,5104,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,7535,0.0,0,0,0,0.0,0.0
0,0.0,7728,0,0,0,0,0,0,0,9337,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,2018.8356248502866,1.0,0,0,0,1,0,7316,0.0,0,0,0,0.0,0.0
0,0.0,5201,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,6142,1.0,0,0,0,0.0,0.0
0,0.0,4402,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8332,0.0,0,0,0,0.0,0.0
0,0.0,1582,0,0,0,0,1,0,0,9337,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,2020.0,1.0,0,0,1,1,0,7293,0.0,0,0,0,0.0,0.0
0,0.0,9006,0,0,0,0,0,0,0,9337,1,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0,0,2007.0,0.0,0,0,0,1,0,9590,0.0,0,0,0,1.0,0.0
0,0.0,9069,0,0,0,0,0,0,0,6044,0,0,0,0,0,4,0,1,1.0,0,0.0,0,0,0,0,2013.952599182933,0.0,0,0,0,1,0,3325,0.0,0,0,0,0.0,0.0
0,0.0,1431,0,0,0,0,1,0,0,9337,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,2020.0,1.0,0,0,1,1,0,7554,0.0,0,0,0,0.0,0.0
0,0.0,5330,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,6480,1.0,0,0,0,0.0,0.0
0,0.0,6530,0,0,0,0,0,0,0,3860,0,0,0,0,0,1,0,0,0.28673544727991196,0,0.0,0,0,0,0,2012.5806190255191,0.0,0,0,0,1,0,1223,0.713264552720088,0,0,0,0.0,0.0
0,0.0,6506,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,1730,1.0,0,0,0,0.0,0.0
0,0.0,8698,0,0,0,0,0,0,0,1956,0,0,0,0,0,1,0,0,0.9405624024195467,0,0.0,0,0,0,0,2019.7028120120976,0.059437597580453305,0,0,0,1,0,2123,0.0,0,0,0,0.0,0.0
0,0.0,3991,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,2007.3524873689103,0.0,0,0,0,1,0,9105,1.0,0,0,0,0.0,0.0
0,0.0,5236,0,0,0,0,0,0,0,3944,0,0,1,0,0,1,0,0,0.0,0,0.0,0,1,0,0,2010.0,0.0,0,0,0,1,0,6233,1.0,0,0,0,0.0,0.0
0,0.0,1852,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,2735,0.0,0,0,0,0.0,0.0
0,0.0,8888,0,0,0,0,0,0,0,6044,0,0,0,0,0,3,0,0,1.0,0,0.0,0,0,0,0,2015.3735415276535,0.0,0,0,0,1,0,4245,0.0,0,0,0,0.0,0.0
0,0.0,6903,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,9746,0.0,0,0,0,0.0,0.0
0,0.0,5005,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.8829721001730635,0,0.0,0,0,0,0,2017.7126931019036,0.11702789982693651,0,0,0,1,0,1440,0.0,0,0,0,0.0,0.0
0,0.0,1614,0,0,0,0,0,0,0,9337,0,0,0,0,0,4,0,0,1.0,0,0.0,0,0,0,0,2019.0,0.0,0,0,0,1,0,1741,0.0,0,0,0,0.0,0.0
0,0.0,7302,0,0,0,0,0,0,0,9337,0,0,0,0,0,1,0,0,0.8231566454743147,0,0.0,0,0,0,0,2017.0547231002174,0.17684335452568534,0,0,0,1,0,1471,0.0,0,0,0,0.0,0.0
0,0.0,4924,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,7427,0.0,0,0,0,0.0,0.0
0,0.0,3497,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,7944,0.0,0,0,0,0.0,0.0
0,0.0,1618,0,0,0,0,0,0,0,2271,0,0,0,0,0,1,0,0,0.7538613635010517,0,0.0,0,0,0,0,2018.7693068175054,0.2461386364989483,0,0,0,1,0,2461,0.0,0,0,0,0.0,0.0
0,0.0,4072,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8190,0.0,0,0,0,0.0,0.0
0,0.0,2776,0,0,0,0,0,0,0,1856,1,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,1,1,8658,0.0,0,0,0,0.0,0.0
0,0.0,1682,0,0,0,0,0,0,0,1934,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2019.9067536649209,0.0,0,0,0,1,0,8808,0.0,0,0,0,0.0,0.0
0,0.0,9056,0,0,0,0,0,0,0,6044,0,0,0,0,0,3,0,1,1.0,0,0.0,0,0,0,0,2014.0190452764286,0.0,0,0,0,1,0,3379,0.0,0,0,0,0.0,0.0
0,0.0,3459,0,0,0,0,0,0,0,3944,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,1998.1428447477876,0.0,0,0,0,1,0,9004,1.0,0,0,0,0.0,0.0
0,0.0,7161,0,0,0,0,0,0,0,3649,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2018.9604140581719,0.0,0,0,0,1,0,1375,0.0,0,0,0,0.0,0.0
0,0.0,1767,0,0,0,0,0,0,0,2038,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0,0,0,2018.4886309755957,0.0,0,0,0,1,0,2794,0.0,0,0,0,0.0,0.0
0,0.0,2216,0,0,0,0,1,0,0,9337,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,2020.0,1.0,0,0,1,1,0,7317,0.0,0,0,0,0.0,0.0
0,0.0,4443,0,0,0,0,0,0,0,6044,0,0,0,0,0,5,0,0,1.0,0,0.0,0,0,0,0,2016.7943521081468,0.0,0,0,0,1,0,6121,0.0,0,0,0,0.0,0.0
