girls,help,rating_R,cast,little,man,man,high,high,country,young,rating_TV-G,love,love,woman,american,rating_G,king,duration,life,life,rating_TV-Y7-FV,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0,0,0.0,7808,0,0,0,0,0,3543,0,1.0,0,0,0,0,0.0,0,87,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,3001,0.0,0,0,0,0.0,0.0
0,0,0.0,2866,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,111,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2004.0,0.0,0,0,0,0,1670,0.0,0,0,0,0.0,0.0
0,0,0.0,7763,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,46,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2020.0,0.0,0,0,0,0,7602,0.0,0,0,0,0.0,0.0
0,0,0.0,6230,0,0,0,0,0,5057,0,0.0,0,0,0,0,0.0,0,105,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,3680,0.0,0,0,0,0.0,0.0
0,0,0.0,2470,0,0,0,0,0,7694,0,0.0,0,0,0,0,0.0,0,90,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,9827,0.0,0,0,0,0.0,0.0
0,0,0.0,7183,0,0,0,0,0,8646,0,0.0,0,0,0,0,0.0,0,80,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,3751,1.0,0,0,0,0.0,0.0
0,0,0.0,2137,0,0,0,0,0,9337,1,0.0,0,0,0,0,0.0,0,98,0,0,0.0,0.0,0,1.0,0,0.0,0,0,1983.0,0.0,0,0,0,0,6625,0.0,0,0,0,0.0,0.0
0,0,0.0,4289,0,0,0,0,0,4096,0,0.0,0,0,0,0,0.0,0,103,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,6333,0.0,0,0,1,0.0,0.0
0,0,0.0,8737,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,92,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,5262,1.0,1,0,0,0.0,0.0
0,0,0.0,5282,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,100,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2002.0,0.0,0,0,0,0,3909,0.0,0,0,0,0.0,0.0
0,0,0.0,6143,1,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,91,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,3987,0.0,0,0,0,0.0,0.0
0,0,0.0,7431,0,0,0,0,0,7694,0,0.0,0,0,0,0,0.0,0,86,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,5675,0.0,0,0,1,0.0,0.0
0,0,0.0,6995,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,23,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,5774,1.0,0,0,0,0.0,0.0
0,0,0.0,6886,0,0,0,0,0,7694,0,0.0,0,0,0,0,0.0,0,127,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,4470,0.0,0,0,0,0.0,0.0
0,0,0.0,2709,0,0,0,0,0,6582,0,0.0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,1978,0.0,0,0,0,0.0,0.0
0,0,0.0,2553,0,0,0,0,0,7694,1,0.0,0,0,0,0,0.0,0,85,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,4036,0.0,0,0,1,0.0,0.0
0,0,0.0,1028,0,0,0,0,0,3325,0,0.0,0,0,0,0,0.0,0,93,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,2772,0.0,0,0,0,1.0,0.0
0,0,0.0,8151,0,0,0,0,0,9337,0,0.0,0,0,0,0,1.0,0,87,0,0,0.0,0.0,0,0.0,0,0.0,1,1,2018.0,0.0,0,0,0,0,7704,0.0,0,0,0,0.0,0.0
0,1,0.0,3736,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,93,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,7704,0.0,0,0,0,0.0,0.0
0,0,0.0,5036,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,88,0,0,0.0,0.0,0,0.0,0,0.0,0,1,2015.0,0.0,0,0,0,0,8027,1.0,0,0,0,0.0,0.0
0,0,0.0,1235,0,0,0,0,0,9337,1,0.0,0,0,0,0,0.0,0,93,0,0,0.0,0.0,0,1.0,1,0.0,0,0,2014.0,0.0,0,0,0,0,9336,0.0,0,0,0,0.0,0.0
0,0,0.0,9457,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,68,0,0,0.0,0.0,0,0.0,0,0.0,0,2,2012.0,0.0,0,1,0,0,8928,1.0,0,0,0,0.0,0.0
0,0,0.0,9227,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,101,0,1,0.0,0.0,1,1.0,0,0.0,0,0,1986.0,0.0,0,0,0,0,3503,0.0,0,0,0,0.0,0.0
0,0,0.0,7567,0,0,0,0,0,9337,1,0.0,0,0,0,0,0.0,0,87,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,7718,1.0,0,0,0,0.0,0.0
0,0,0.0,3448,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,119,0,0,0.0,0.0,0,1.0,0,0.0,0,0,1979.0,0.0,0,0,0,0,9755,0.0,0,0,0,0.0,0.0
0,0,0.0,9647,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,86,0,0,0.0,0.0,1,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,5646,0.0,0,0,0,0.0,0.0
0,0,0.0,2637,0,0,0,0,0,4096,0,0.0,0,0,0,0,0.0,0,104,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,8900,1.0,0,0,1,0.0,0.0
0,0,0.0,1865,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,91,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,8765,0.0,0,0,0,0.0,0.0
0,0,0.0,3556,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0,1.0,0,0.0,0,0,1990.0,0.0,0,1,0,0,9010,0.0,0,0,0,0.0,0.0
0,0,0.0,8076,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,86,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,6788,1.0,0,0,0,0.0,0.0
0,0,0.0,3669,0,0,0,0,0,9337,0,0.0,0,0,0,0,1.0,0,84,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,2415,0.0,0,0,0,0.0,0.0
0,0,0.0,9752,0,0,0,0,0,9337,1,0.0,0,0,0,0,0.0,0,91,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,8227,1.0,1,0,0,0.0,0.0
0,0,0.0,4161,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,83,0,1,0.0,0.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,4524,0.0,0,0,0,0.0,1.0
0,0,0.0,2952,0,0,0,0,0,9337,0,0.0,0,1,0,0,0.0,0,100,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,7971,0.0,0,0,0,0.0,0.0
0,0,0.0,7945,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,85,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4665,0.0,0,0,0,0.0,0.0
0,0,0.0,3210,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,93,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,7833,0.0,0,0,1,0.0,1.0
0,0,0.0,3498,0,0,0,0,0,5057,1,0.0,0,1,0,0,0.0,0,93,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,5667,0.0,0,0,0,0.0,0.0
0,1,0.0,6990,0,0,0,0,1,6044,0,0.0,0,0,0,0,0.0,0,86,0,0,0.0,0.0,0,1.0,0,0.0,0,1,2018.0,0.0,1,0,0,0,1711,0.0,0,0,0,0.0,0.0
0,0,0.0,2115,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,90,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,3551,1.0,0,0,0,0.0,0.0
0,0,0.0,7726,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,80,0,0,0.0,0.0,0,0.0,0,1.0,0,1,2016.0,0.0,0,0,0,0,3843,0.0,0,0,0,0.0,0.0
0,0,0.0,3618,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.0,1,75,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,1586,1.0,0,0,0,0.0,0.0
0,0,0.0,1097,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,107,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,8868,0.0,0,0,0,0.0,0.0
0,0,0.0,1503,0,0,0,0,0,3325,0,1.0,0,0,0,0,0.0,0,86,0,0,0.0,0.0,0,0.0,0,0.0,0,1,2016.0,0.0,0,0,0,0,2241,0.0,0,0,0,0.0,0.0
0,0,0.0,2567,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,95,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,4780,0.0,0,0,0,0.0,0.0
0,1,0.0,2923,0,0,0,0,0,5057,0,0.0,0,0,0,0,1.0,0,87,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,1,0,0,2068,0.0,0,0,0,0.0,0.0
0,0,0.0,3736,1,0,0,0,0,9337,0,0.0,0,0,0,0,1.0,0,82,0,0,0.0,0.0,0,0.0,0,0.0,0,1,2005.0,0.0,0,0,0,0,4134,0.0,0,0,0,0.0,0.0
0,0,0.0,8220,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,100,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,7604,0.0,0,0,0,0.0,0.0
0,0,0.0,2709,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,5188,0.0,0,0,0,0.0,0.0
0,0,0.0,4322,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,106,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,3445,0.0,0,0,0,1.0,0.0
0,0,0.0,5825,0,0,0,0,0,3325,0,0.0,0,0,0,0,0.0,0,100,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,5403,0.0,0,0,0,0.0,0.0
