help,rating_R,cast,finds,man,man,high,high,family,father,country,young,rating_TV-G,love,love,woman,story,home,rating_G,king,duration,life,life,rating_TV-MA,rating_PG,rating_UR,series,rating_TV-Y,world,world,release_year,rating_TV-14,day,new,school,movie,type,group,director,rating_TV-PG,friends,girl,girl,rating_TV-Y7
0,0.0,2433,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,90,0,0,0.6004607709956312,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,1250,0.3995392290043688,0,0,0,0.0
0,0.0,3806,0,0,0,0,0,0,0,9337,0,0.26872548532538154,0,0,0,0,0,0.0,0,71,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.7312745146746185,0,0,0,0,0,0,6890,0.0,0,0,0,0.0
0,0.0,1765,0,0,0,0,0,0,0,3876,0,0.0,0,0,0,0,0,0.0,0,116,0,0,0.16845985952797826,0.0,0.0,0,0.0,0,0,2019.3261605618882,0.0,0,0,0,0,0,0,7514,0.8315401404720217,0,0,0,0.0
0,0.0,3184,0,0,0,0,0,0,0,4034,0,0.0,0,0,0,0,0,0.0,0,97,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,1661,0.0,0,0,0,0.0
0,0.0,4182,0,0,0,0,0,0,0,3684,0,0.0,0,0,0,0,0,0.0,0,42,0,0,0.28724057422982885,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,1618,0.7127594257701712,0,0,0,0.0
0,0.08740947057544768,5038,0,0,0,0,0,0,0,9337,0,0.9125905294245523,0,0,0,0,0,0.0,0,61,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.3007242353965,0.0,0,0,0,0,0,0,9618,0.0,0,0,0,0.0
0,0.0,4005,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,65,0,0,0.0,0.0,0.0,0,0.0,0,0,2004.30486403584,0.4304864035840047,0,0,0,0,0,0,7518,0.5695135964159953,0,0,0,0.0
0,0.0,9715,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,203,0,1,0.0,0.0,0.0,0,0.0,0,0,2014.9611885688353,1.0,0,0,0,0,0,0,5162,0.0,0,0,0,0.0
0,0.0,8172,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,110,0,0,0.0,0.0,0.0,0,0.0,1,1,2017.0,0.0,0,0,0,0,0,0,1444,1.0,0,0,0,0.0
0,0.0,9306,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0.0,0,0.0,0,1,2014.0,0.0,0,0,0,0,0,0,9516,1.0,0,0,0,0.0
0,0.0,3273,0,0,0,0,0,0,0,1721,0,0.0,0,0,0,0,0,0.0,0,117,0,0,0.4544196264136431,0.0,0.0,0,0.0,0,0,2019.0911607471728,0.0,0,0,0,0,0,0,8795,0.5455803735863569,0,0,0,0.0
0,0.0,3886,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0,0,0.0,1,75,0,0,0.0,0.0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,0,0,1586,1.0,0,0,0,0.0
0,0.0,4329,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,84,0,0,0.44687555177379656,0.0,0.0,0,0.0,0,0,2008.0437599319284,0.0,0,0,0,0,0,0,1476,0.5531244482262034,0,0,0,0.0
0,0.7679639020481783,8958,0,0,0,0,0,0,0,7905,0,0.0,0,0,0,0,0,0.0,0,111,0,1,0.0,0.0,0.0,0,0.0,0,0,2019.0,0.23203609795182167,0,0,0,0,0,0,5322,0.0,0,0,0,0.0
0,0.6663513332291185,4830,0,0,0,0,0,0,0,6097,0,0.0,0,0,0,0,0,0.0,0,117,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.3336486667708,0.0,0,0,0,0,0,0,5248,0.0,0,0,0,0.0
0,0.0,7885,0,0,0,0,0,0,0,3944,0,0.0,0,0,0,0,0,0.0,0,98,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.7046567788277,0.0,0,0,0,0,0,0,4895,0.0,0,0,0,0.0
0,0.0,7805,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,114,0,0,0.8313741555313384,0.0,0.0,0,0.0,0,0,2018.6627483110626,0.16862584446866158,0,0,0,0,0,0,6019,0.0,0,0,0,0.0
0,0.0,7703,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,93,0,0,0.24101142544397025,0.0,0.0,0,0.0,0,0,2015.9640457017758,0.0,0,0,0,0,0,0,5952,0.0,0,0,0,0.0
0,0.0,1154,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,103,0,0,0.0,0.6887186381334955,0.0,0,0.0,0,0,2019.622562723733,0.0,0,0,0,0,0,0,3554,0.31128136186650446,0,0,0,0.0
0,0.0,3694,0,0,0,0,0,0,0,9408,0,0.0,0,0,0,0,0,0.0,0,43,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.9687061999584,0.0,0,0,0,0,0,0,3887,0.8281176999930576,0,0,0,0.0
0,0.0,2385,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,98,0,0,0.27472137842529865,0.0,0.0,0,0.0,0,0,2016.7252786215747,0.0,0,0,0,0,0,0,7000,0.7252786215747014,0,0,0,0.0
0,0.0,3835,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,79,0,0,0.0,0.0,0.0,0,0.0,0,0,2004.1184507565793,0.24226180921054408,0,0,0,0,0,0,7471,0.7577381907894559,0,0,0,0.0
0,0.6315435155532833,3197,0,0,0,0,0,0,0,7867,0,0.0,0,0,0,0,0,0.0,0,94,0,0,0.36845648444671675,0.0,0.0,0,0.0,0,0,2017.8946305466598,0.0,0,0,0,0,0,0,5204,0.0,0,0,0,0.0
0,0.0,8454,0,0,0,0,0,0,0,6696,0,0.0,0,0,0,0,0,0.0,0,81,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.215520802887,0.0,0,0,0,0,0,0,1173,1.0,0,0,0,0.0
0,0.0,4099,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,102,0,0,1.0,0.0,0.0,0,0.0,0,0,2014.3327310614534,0.0,0,0,0,0,0,0,2158,0.0,0,0,0,0.0
0,0.0,8847,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,97,0,0,0.07945734637640489,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,1018,0.9205426536235951,0,0,0,0.0
0,0.0,7587,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,94,0,0,1.0,0.0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,0,4858,0.0,0,0,0,0.0
0,0.0,5270,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,88,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,7711,0.0,0,0,0,0.0
0,0.0,3374,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,1,0,0.0,0,142,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,4470,0.0,0,0,0,0.0
0,0.0,9244,0,0,0,0,0,0,0,4113,0,0.0,0,0,0,0,0,0.0,0,48,0,0,0.2389240058547507,0.0,0.0,0,0.0,0,0,2018.044303976581,0.0,0,0,0,0,0,0,5764,0.7610759941452493,0,0,0,0.0
0,0.0,1787,0,0,0,0,0,0,0,3938,0,0.0,0,0,0,0,0,0.0,0,85,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.9863319373806,0.0,0,0,0,0,0,0,7525,0.0,0,0,0,0.0
0,0.0,7727,0,0,0,0,0,0,0,8650,0,0.0,0,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.0213232412636,0.0,0,0,0,0,0,0,5925,0.007107747087859662,0,0,0,0.0
0,0.0,7661,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,79,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.2716574437188,0.2469060794687371,0,0,0,0,0,0,8775,0.7530939205312629,0,0,0,0.0
0,0.0,7490,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,102,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.0,1.0,0,0,0,0,0,0,7552,0.0,0,0,0,0.0
0,0.10244549489066568,8599,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,75,0,0,0.0,0.0,0.0,0,0.0,0,0,2000.2048909897812,0.0,0,0,0,0,0,0,1596,0.8975545051093343,0,0,0,0.0
0,0.0,8615,0,0,0,0,0,0,0,9602,0,0.0,0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0.0,0,0.0,0,1,2014.0,0.0,0,0,0,0,0,0,9516,1.0,0,0,0,0.0
0,0.0,3586,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,59,0,0,0.7505799995862585,0.0,0.0,0,0.0,0,0,2006.00463999669,0.0,0,0,0,0,0,0,6906,0.24942000041374146,0,0,0,0.0
0,0.0,7617,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,104,0,1,0.7687431436847415,0.0,0.0,0,0.0,0,0,2018.7687431436848,0.0,0,0,0,0,0,0,6421,0.2312568563152585,0,0,0,0.0
0,0.0,5743,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,82,0,0,0.44522633822301927,0.0,0.0,0,0.0,0,0,2016.671358029338,0.5547736617769807,0,0,0,0,0,0,1239,0.0,0,0,0,0.0
0,0.0,9303,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,75,0,0,0.46784678258612267,0.0,0.0,0,0.0,0,0,2017.0643064348278,0.0,0,0,0,0,0,0,6865,0.5321532174138773,0,0,0,0.0
0,0.0,4201,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,52,0,0,0.0,0.0,0.0,0,0.0,0,1,2021.0,1.0,0,0,0,0,0,0,6830,0.0,0,0,0,0.0
0,0.7600283098557716,9402,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,104,0,0,0.0,0.23997169014422837,0.0,0,0.0,0,0,1983.7987260564903,0.0,0,0,0,0,0,0,8014,0.0,0,0,0,0.0
0,0.0,6181,0,0,0,0,0,0,0,3896,0,0.0,0,0,0,0,0,0.0,0,92,0,0,0.8818081862382697,0.0,0.0,0,0.0,0,0,2018.4090409311914,0.0,0,0,0,0,0,0,8775,0.0,0,0,0,0.0
0,0.0,2028,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,82,0,0,0.0,0.658868228941017,0.0,0,0.0,0,0,2013.729054168472,0.0,0,0,0,0,0,0,5638,0.34113177105898296,0,0,0,0.0
0,0.542819328334084,3485,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,158,0,1,0.0,0.0,0.0,0,0.0,0,0,2017.1712773133363,0.457180671665916,0,0,0,0,0,0,5144,0.0,0,0,0,0.0
0,0.0,5861,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,81,0,0,0.0,0.8986585065603387,0.0,0,0.0,0,0,2009.9060954592237,0.0,0,0,0,0,0,0,7305,0.10134149343966126,0,0,0,0.0
0,0.0,5104,0,0,0,0,0,0,0,3370,0,0.0,0,0,0,0,0,0.0,0,90,0,0,0.8218923440415644,0.0,0.0,0,0.0,0,0,2018.1094617202077,0.0,0,0,0,0,0,0,2494,0.17810765595843558,0,0,0,0.0
0,0.0,5964,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0,0,0.33600055720760835,0,91,0,0,0.0,0.6639994427923916,0.0,0,0.0,0,0,2014.9759949851316,0.0,0,0,0,0,0,0,9807,0.0,0,0,0,0.0
0,0.0,4670,0,0,0,0,0,0,0,4802,0,0.0,0,0,0,0,0,0.0,0,110,0,0,0.7672947910608764,0.0,0.0,0,0.0,0,0,2015.0,0.2327052089391236,0,0,0,0,0,0,6340,0.0,0,0,0,0.0
0,0.0,1561,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,61,0,0,0.6954195472578968,0.0,0.0,0,0.0,0,0,2019.3045804527421,0.0,0,0,0,0,0,0,7197,0.3045804527421032,0,0,0,0.0
0,0.0,9306,0,0,0,0,0,0,0,9490,0,0.0,0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0.0,0,0.0,0,1,2014.0,0.0,0,0,0,0,0,0,9516,1.0,0,0,0,0.0
0,0.9300278277837342,6530,0,0,0,0,0,0,0,6055,0,0.0,0,0,0,0,0,0.0,0,119,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.0699721722162,0.0,0,0,0,0,0,0,5154,0.0,0,0,0,0.0
0,0.0,8754,0,0,0,0,0,0,0,6660,0,0.0,0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.068921883473,0.9509958886038358,0,0,0,0,0,0,6934,0.04900411139616423,0,0,0,0.0
0,0.0,9924,0,0,0,0,0,0,0,4034,0,0.0,0,0,0,0,0,0.0,0,97,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,1661,0.0,0,0,0,0.0
0,0.0,1527,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,105,0,0,1.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,0,0,2232,0.0,0,0,0,0.0
0,0.0,5611,0,0,0,0,0,0,0,1373,0,0.0,0,0,0,0,0,0.0,0,75,0,0,0.12067537686562568,0.0,0.0,0,0.0,0,0,2015.1206753768656,0.8793246231343743,0,0,0,0,0,0,6294,0.0,0,0,0,0.0
0,0.567109994564723,6756,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,78,0,0,0.0,0.0,0.0,0,0.0,0,0,2001.1342199891294,0.0,0,0,0,0,0,0,1644,0.432890005435277,0,0,0,0.0
0,0.0,1238,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,137,0,0,0.904270359942064,0.0,0.0,0,0.0,0,0,2019.095729640058,0.0,0,0,0,0,0,0,4478,0.0,0,0,0,0.0
0,0.0,4358,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,68,0,0,0.39008463378815483,0.0,0.0,0,0.0,0,1,2015.730592436517,0.0,0,0,0,0,0,0,8771,0.0,0,0,0,0.0
