help,rating_R,cast,finds,man,man,high,high,family,father,country,young,rating_TV-G,love,love,woman,story,home,rating_G,king,duration,life,life,rating_TV-MA,rating_PG,rating_UR,series,rating_TV-Y,world,world,release_year,rating_TV-14,day,new,school,movie,type,group,director,rating_TV-PG,friends,girl,girl,rating_TV-Y7
0,0.0,1372,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0,0,0.0,0,34,0,0,1.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,0,0,7431,0.0,0,0,0,0.0
0,0.0,6970,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,78,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,1010,0.0,0,0,0,0.0
0,0.0,8175,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,65,0,0,1.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,0,2265,0.0,0,0,0,0.0
0,0.0,2720,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,103,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.0,1.0,0,0,0,0,0,0,9612,0.0,0,0,0,0.0
0,0.0,8469,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,79,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.0,1.0,0,0,0,0,0,0,4126,0.0,0,0,0,0.0
0,1.0,7421,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,71,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,6630,0.0,0,0,0,0.0
0,0.0,8679,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,32,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,0,2128,1.0,0,0,0,0.0
0,0.0,5007,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,105,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,4855,0.0,0,0,0,0.0
0,0.0,3854,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,1,75,0,0,0.0,0.0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,0,0,7426,1.0,0,0,0,0.0
0,0.0,7233,0,0,0,0,0,0,0,9337,0,0.0,0,0,1,0,0,0.0,0,99,0,0,0.0,0.0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,0,0,2448,0.0,0,0,0,0.0
0,0.0,3602,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0,0,0.0,1,75,0,0,0.0,0.0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,0,0,7426,1.0,0,0,0,0.0
0,0.0,3025,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,1,75,0,0,0.0,0.0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,0,0,1586,1.0,0,0,0,0.0
0,0.0,6154,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,89,0,1,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,2,0,0,0,0,1503,0.0,0,0,0,0.0
0,0.0,2255,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,90,0,0,0.0,0.0,0.0,0,0.0,0,1,2019.0,0.0,0,0,0,0,0,0,1585,0.0,0,0,0,0.0
0,0.0,4034,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,105,0,0,1.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,0,0,2232,0.0,0,0,0,0.0
0,0.0,7370,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,93,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,7758,0.0,0,0,0,0.0
0,0.0,5282,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,84,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,7409,0.0,0,0,0,0.0
0,0.0,4348,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0,0,0.0,0,69,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,3811,0.0,0,0,0,0.0
0,0.0,7976,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,75,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,5961,0.0,0,0,0,0.0
0,0.0,6243,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,97,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,7767,0.0,0,0,0,0.0
0,0.0,1007,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,51,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,0,2797,1.0,0,0,0,0.0
0,0.0,5489,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,80,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,9426,0.0,0,0,0,0.0
0,0.0,3416,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,57,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.0,1.0,0,0,0,0,0,0,1498,0.0,0,0,0,0.0
0,0.0,6920,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0,0,0.0,0,80,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,5684,0.0,0,0,0,0.0
0,0.0,1178,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,71,0,0,0.0,1.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,2830,0.0,0,0,0,0.0
0,0.0,1824,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,106,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,4008,1.0,0,0,0,0.0
0,0.0,4271,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,95,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,2744,0.0,0,0,0,0.0
0,0.0,9150,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,102,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,0,0,3054,0.0,0,0,0,0.0
0,0.0,4849,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0,0,0.0,0,113,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,0,5488,0.0,0,0,0,0.0
0,0.0,8609,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,1,75,0,0,0.0,0.0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,0,0,7426,1.0,0,0,0,0.0
0,0.0,3039,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,55,0,0,0.0,0.0,0.0,0,0.0,1,0,2005.0,1.0,0,0,0,0,0,0,2298,0.0,0,0,0,0.0
0,0.0,8344,0,0,0,0,0,0,0,1641,0,0.0,0,0,0,0,0,0.0,0,73,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,4656,1.0,0,0,0,0.0
0,0.0,9246,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,99,0,0,0.0,0.0,0.0,0,0.0,0,0,2002.0,0.0,0,1,0,0,0,0,9563,0.0,0,0,0,0.0
0,0.0,7891,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,89,0,1,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,2,0,0,0,0,1503,0.0,0,0,0,0.0
0,0.0,5657,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,106,0,0,0.0,1.0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,0,0,5560,0.0,0,0,0,0.0
0,0.0,7091,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0,0,0.0,0,96,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,2836,1.0,0,0,0,0.0
0,0.0,2131,0,0,0,0,0,0,0,9494,0,0.0,0,0,0,0,0,0.0,0,103,0,0,0.0,0.0,0.0,0,0.0,0,0,2002.0,0.0,0,0,0,0,0,0,8810,0.0,0,0,0,0.0
0,0.0,8685,0,0,0,0,0,0,0,4096,0,0.0,0,0,0,0,0,0.0,0,208,0,1,1.0,0.0,0.0,0,0.0,0,0,2005.0,0.0,0,0,0,0,0,0,4470,0.0,0,0,0,0.0
0,0.0,7554,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,105,0,0,1.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,0,0,2232,0.0,0,0,0,0.0
0,1.0,9183,0,0,0,0,0,0,0,9337,0,0.0,1,0,0,0,0,0.0,0,91,0,0,0.0,0.0,0.0,0,0.0,0,0,2006.0,0.0,0,0,0,0,0,0,5569,0.0,0,0,0,0.0
0,0.0,7024,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0,0,0.0,0,52,0,0,0.0,0.0,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,0,0,2516,1.0,0,0,0,0.0
0,0.0,5267,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,100,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,9808,0.0,0,0,0,0.0
0,0.0,9764,0,0,0,0,0,0,0,3944,0,0.0,0,0,0,0,0,0.0,0,49,0,0,1.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,0,0,1446,0.0,0,0,0,0.0
0,0.0,3310,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,96,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,3408,0.0,0,0,0,0.0
0,0.0,9894,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,70,0,0,0.0,0.0,0.0,0,0.0,0,0,2004.0,1.0,0,0,0,0,0,0,1774,0.0,0,0,0,0.0
0,0.0,5011,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,79,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.0,1.0,0,0,0,0,0,0,4126,0.0,0,0,0,0.0
0,0.0,5505,0,0,0,0,0,0,0,4034,0,0.0,0,0,0,0,0,0.0,0,133,0,0,0.0,1.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,1661,0.0,0,0,0,0.0
0,0.0,8076,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,98,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,0,0,4737,0.0,0,0,0,0.0
0,0.0,2899,0,0,0,0,0,0,1,9337,0,0.0,0,0,0,0,0,0.0,0,104,0,1,0.0,0.0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,0,0,2458,0.0,0,0,0,0.0
0,0.0,6614,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,89,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,9902,0.0,0,0,0,0.0
0,0.0,9429,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,68,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,6565,1.0,0,0,0,0.0
0,0.0,6564,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,105,0,0,1.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,0,0,2232,0.0,0,0,0,0.0
0,0.0,6363,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,119,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,0,0,7136,0.0,0,0,0,0.0
0,0.0,2018,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,106,0,0,0.0,1.0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,0,0,5560,0.0,0,0,0,0.0
0,0.0,6564,0,0,0,0,0,0,0,4466,0,0.0,0,0,0,0,0,0.0,0,105,0,0,1.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,0,0,2232,0.0,0,0,0,0.0
0,0.0,5059,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,83,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,2467,0.0,0,0,0,0.0
0,0.0,6507,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0,0,0.0,0,77,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,5197,0.0,0,0,0,0.0
0,0.0,4405,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0,0,0.0,0,52,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,1211,0.0,0,0,0,0.0
0,0.0,4073,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,161,0,1,0.0,0.0,0.0,0,0.0,0,0,2014.0,1.0,0,0,0,0,0,0,5162,0.0,0,0,0,0.0
0,0.0,7408,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,87,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,3377,0.0,0,0,0,0.0
0,0.0,1511,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,104,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,2118,0.0,0,0,0,0.0
0,0.0,7598,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,92,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,2935,0.0,0,0,0,0.0
0,0.0,5190,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,90,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,4461,1.0,0,0,0,0.0
0,0.0,1159,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,97,0,0,1.0,0.0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,0,0,2247,0.0,0,0,0,0.0
0,0.0,6520,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,96,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,7012,0.0,0,0,0,0.0
0,0.0,2461,0,0,0,0,0,0,0,8040,0,0.0,0,0,0,0,0,0.0,0,92,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,8388,0.0,0,0,0,0.0
0,0.0,7969,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,109,0,1,1.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,6359,0.0,0,0,0,0.0
0,0.0,4929,0,0,1,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,77,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,0,5325,1.0,0,0,0,0.0
0,0.0,4021,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,0,0,2792,0.0,0,0,0,0.0
0,0.0,4672,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,109,0,0,1.0,0.0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,0,4535,0.0,0,0,0,0.0
0,0.0,3603,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,96,0,0,0.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,0,0,3414,0.0,0,0,0,0.0
0,0.0,2042,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,96,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.0,1.0,0,0,0,0,0,0,8299,0.0,0,0,0,0.0
0,0.0,6488,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,98,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,0,0,4737,0.0,0,0,0,0.0
0,0.0,5381,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,95,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,0,0,7049,0.0,0,0,0,0.0
0,0.0,7434,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,82,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,9201,0.0,0,0,0,0.0
0,0.0,7875,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,83,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,2864,0.0,0,0,0,0.0
0,0.0,8609,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0,0,0.0,1,75,0,0,0.0,0.0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,0,0,7426,1.0,0,0,0,0.0
0,0.0,4317,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,79,0,1,1.0,0.0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,0,2272,0.0,0,0,0,0.0
0,0.0,7962,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,77,0,0,0.0,0.0,0.0,0,0.0,0,0,1998.0,0.0,0,0,0,0,0,0,9377,1.0,0,0,0,0.0
0,0.0,3135,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,102,0,0,0.0,0.0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,0,0,4826,0.0,0,0,0,0.0
0,0.0,6315,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,110,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,0,0,6075,0.0,0,0,0,0.0
0,0.0,3484,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,104,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,2118,0.0,0,0,0,0.0
0,0.0,4369,0,0,0,0,0,0,0,6044,0,0.0,1,0,0,0,0,0.0,0,95,0,1,1.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,9884,0.0,0,0,0,0.0
0,0.0,3343,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,90,0,0,1.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,0,6808,0.0,0,0,0,0.0
0,0.0,4283,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,116,0,0,0.0,0.0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,0,0,2351,0.0,0,0,0,0.0
0,0.0,5032,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,96,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,8182,0.0,0,0,0,0.0
0,0.0,4362,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,84,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,7409,0.0,0,0,0,0.0
0,0.0,4709,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,89,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,9351,0.0,0,0,0,0.0
0,0.0,9642,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,112,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,1256,0.0,0,0,0,0.0
0,0.0,1964,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0,0,0.0,0,109,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,9202,0.0,0,0,0,0.0
0,0.0,6578,0,0,0,0,0,0,0,3944,0,0.0,0,0,0,0,0,0.0,0,89,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,1567,0.0,0,0,0,0.0
0,0.0,7684,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,48,0,0,0.0,0.0,0.0,0,0.0,0,0,1988.0,0.0,0,0,0,0,0,0,8069,1.0,0,0,0,0.0
0,0.0,3078,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0,0,0.0,0,75,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,6996,0.0,0,0,0,0.0
0,1.0,2014,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,96,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,0,0,9919,0.0,0,0,0,0.0
0,0.0,7638,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,124,0,0,0.0,0.0,0.0,0,0.0,0,0,2002.0,0.0,0,0,0,0,0,0,2971,0.0,0,0,0,0.0
0,0.0,3804,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,109,0,1,1.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,6359,0.0,0,0,0,0.0
0,0.0,7147,0,0,0,0,0,0,0,4034,0,0.0,0,0,0,0,0,0.0,0,44,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,3002,0.0,0,0,0,0.0
0,1.0,4137,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,84,0,0,0.0,0.0,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,0,0,9038,0.0,0,0,0,0.0
0,0.0,6994,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0,0,0.0,0,116,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,4633,0.0,0,0,0,0.0
0,0.0,2712,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,47,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,0,0,5329,1.0,0,0,0,0.0
0,0.0,6373,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,78,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,8713,0.0,0,0,0,0.0
0,0.0,5113,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0,0,0.0,1,75,0,0,0.0,0.0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,0,0,7426,1.0,0,0,0,0.0
0,0.0,9023,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,114,0,0,0.0,0.0,0.0,0,0.0,0,0,1995.0,0.0,0,0,0,0,0,0,2676,0.0,0,0,0,0.0
0,0.0,7062,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,81,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.0,1.0,0,0,0,0,0,0,4876,0.0,0,0,0,0.0
0,1.0,8493,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,0,0,4455,0.0,0,0,0,0.0
0,0.0,3540,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,91,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,0,7304,0.0,0,0,0,0.0
0,0.0,6529,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,96,0,0,0.0,0.0,0.0,0,0.0,0,0,1990.0,0.0,0,0,0,0,0,0,8701,0.0,0,0,0,0.0
0,0.0,4834,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,70,0,0,1.0,0.0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,0,0,1554,0.0,0,0,0,0.0
