help,rating_R,cast,finds,man,man,high,high,family,father,country,young,love,love,woman,rating_NR,story,rating_G,duration,life,life,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,rating_TV-PG,christmas,friends,girl,girl,city,rating_PG-13
0,0.0,2132,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,91,0,0,0.013883221531949985,0,0.0,0,0.0,0,0,2016.9861167784682,0.0,0,0,0,0,0,2405,0.98611677846805,0,0,0,0,0,0.0
0,0.0,6372,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,95,0,0,0.0,0,0.9835534612827934,0,0.0,0,0,2017.917767306414,0.016446538717206582,0,0,0,0,0,1556,0.0,0,0,0,0,0,0.0
0,0.0,4027,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,83,0,0,0.0,0,0.0,0,0.0,0,0,2011.83567952097,0.4178397604850057,0,0,0,0,0,1838,0.5821602395149943,0,0,0,0,0,0.0
0,0.0,7057,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,117,0,0,0.0,0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,0,7099,0.0,0,0,0,0,0,1.0
0,0.0,5760,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,98,0,0,0.11798006050210064,0,0.8820199394978994,0,0.0,0,0,2017.882019939498,0.0,0,0,0,0,0,1516,0.0,0,0,0,0,0,0.0
0,0.0,9858,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,99,0,0,0.0,0,0.0,0,0.0,0,0,2001.1260437895785,0.0630218947892015,0,0,1,0,0,7608,0.9369781052107985,0,0,0,0,0,0.0
0,0.0,3402,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,100,0,0,0.40230310215381293,0,0.0,0,0.0,0,0,2007.425334123692,0.5976968978461871,0,0,0,0,0,7462,0.0,0,0,0,0,0,0.0
0,0.0,7212,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,96,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,0,0,4256,0.0,0,0,0,0,0,0.0
0,0.0,4361,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,57,0,0,0.9888001946378073,0,0.0,0,0.0,0,0,2013.9888001946379,0.011199805362192672,0,0,0,0,0,5297,0.0,0,0,0,0,0,0.0
0,0.0,4428,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,90,0,0,0.38848125011618273,0,0.0,0,0.0,0,0,2011.8272187517427,0.0,0,0,0,0,0,4353,0.6115187498838173,0,0,0,0,0,0.0
0,0.0,1993,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,88,0,0,0.6890879794003208,0,0.0,0,0.0,0,0,2003.2182404119935,0.0,0,0,0,0,0,9129,0.31091202059967915,0,0,0,0,0,0.0
0,0.0,3326,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,42,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,4706,0.0,0,0,0,0,0,0.0
0,0.0,6071,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,97,0,0,0.0,0,0.0,0,0.0,0,0,2009.6206426898414,0.3103213449207043,0,0,0,0,0,9869,0.6896786550792957,0,0,0,0,0,0.0
0,0.0,8892,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,74,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,0,3625,0.42911003121692015,0,0,0,0,0,0.0
0,0.0,2633,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,101,0,0,0.0,0,0.0,0,0.0,0,0,2019.3826073048194,0.0,0,0,0,0,0,8964,1.0,0,0,0,0,0,0.0
0,0.0,4217,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,96,0,0,0.9066545820311765,0,0.0,0,0.0,0,0,2016.1866908359377,0.09334541796882345,0,0,0,0,0,1326,0.0,0,0,0,0,0,0.0
0,0.0,7442,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,72,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,1.0,1,0,0,0,0,3717,0.0,0,0,0,0,0,0.0
0,0.0,1282,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,99,0,0,0.0,0,0.0,0,0.0,0,0,1991.0600184099883,0.5243486265212299,0,0,0,0,0,7691,0.0,0,0,0,0,0,0.47565137347877007
0,0.0,1105,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,99,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.8299879707530339,0,0,0,0,0,6293,0.17001202924696612,0,0,0,0,0,0.0
0,0.0,6346,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,112,0,0,0.0,0,0.0,0,0.0,0,0,2018.8673755795874,0.0,0,0,0,0,0,6891,0.9867375579587303,0,0,0,0,0,0.013262442041269695
0,0.0,2097,0,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,96,0,0,0.0,0,1.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,1553,0.0,0,0,0,1,0,0.0
0,0.0,8110,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,75,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,2688,0.0,0,0,0,0,0,0.0
0,0.0,8747,0,0,0,0,1,0,0,4096,0,0,0,0,0.0,0,0.0,96,0,0,1.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,2187,0.0,0,0,0,0,0,0.0
0,0.0,2560,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,91,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,2409,1.0,0,0,0,0,0,0.0
0,0.0,7915,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,91,0,0,0.0,0,0.0,0,0.0,0,1,2018.0,0.0,0,0,0,0,0,1558,1.0,0,0,0,0,0,0.0
0,0.0,5824,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,103,0,0,0.0,0,0.0,0,0.0,0,0,2011.8823200211145,0.0,0,0,0,0,0,3334,0.24019333509286933,0,0,0,0,0,0.7598066649071307
0,0.0,8812,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,94,0,0,0.0,0,0.0,0,0.0,0,0,2009.5342610479968,0.7671305239984445,0,0,1,0,0,1375,0.2328694760015555,0,0,0,0,0,0.0
0,0.0,7913,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,101,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,0,6293,0.0,0,0,0,0,1,0.0
0,0.0,6536,0,0,0,0,1,0,0,4096,0,0,0,0,0.0,0,0.0,104,0,0,0.42696632932665146,0,0.0,0,0.0,0,0,2013.1348316466333,0.0,0,0,0,0,0,2008,0.5730336706733485,0,0,0,0,0,0.0
0,0.0,6801,0,0,0,0,0,0,0,4466,0,0,0,0,0.0,0,0.0,132,0,0,0.0,0,0.0,0,0.0,0,0,1981.107722441774,1.0,0,0,0,0,0,4044,0.0,0,0,0,0,0,0.0
0,0.0,5469,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,97,0,0,0.0,0,0.7351494609308836,0,0.0,0,0,2018.0,0.2648505390691164,0,0,0,0,0,1554,0.0,0,0,0,0,0,0.0
0,0.0,4692,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,112,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,6884,1.0,0,0,0,0,0,0.0
0,0.0,6756,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,91,0,0,0.0,0,0.0,0,0.0,0,1,2018.0,0.0,0,0,0,0,0,1558,1.0,0,0,0,0,0,0.0
0,0.0,6435,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,98,0,0,0.5797939486402113,0,0.0,0,0.0,0,0,2017.2606181540793,0.0,0,0,0,0,0,2313,0.4202060513597887,0,0,0,0,0,0.0
0,0.0,1514,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,102,0,0,0.0,0,0.0,0,0.0,0,0,2011.0,1.0,0,0,1,0,0,9869,0.0,0,0,0,0,0,0.0
0,0.0,9873,0,0,0,0,1,0,0,4096,0,0,0,0,0.0,0,0.0,96,0,0,1.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,2187,0.0,0,0,0,0,0,0.0
0,0.0,3626,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,56,0,0,0.4055265534210627,0,0.0,0,0.0,0,0,2013.4055265534212,0.5944734465789373,0,0,0,0,0,5297,0.0,0,0,0,0,0,0.0
0,0.0,2723,0,0,0,0,0,0,0,4466,0,0,0,0,0.0,0,0.0,120,0,0,0.0,0,0.0,0,0.0,0,0,1988.0,1.0,0,0,0,0,0,4044,0.0,0,0,0,0,0,0.0
0,0.0,6444,0,0,0,0,1,0,0,4096,0,0,0,0,0.0,0,0.0,96,0,0,1.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,1322,0.0,0,0,0,0,0,0.0
0,0.0,6228,0,0,0,0,0,0,0,4466,0,0,0,0,0.0,0,0.0,139,0,0,0.3054941679582698,0,0.0,0,0.0,0,0,1981.3054941679582,0.6945058320417302,0,0,0,0,0,7606,0.0,0,0,0,0,0,0.0
0,0.0,1242,0,0,0,0,0,0,0,4466,0,0,0,0,0.0,0,0.0,134,0,0,0.0,0,0.0,0,0.0,0,0,1981.0,1.0,0,0,0,0,0,7606,0.0,0,0,0,0,0,0.0
0,0.0,1737,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,99,0,0,0.0,0,0.0,0,0.0,0,0,2002.2159607499411,1.0,0,0,1,0,0,7608,0.0,0,0,0,0,0,0.0
0,0.0,5666,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,99,0,1,0.0,0,0.0,0,0.0,0,0,2002.0,1.0,1,0,1,0,0,7608,0.0,0,1,0,0,0,0.0
0,0.0,6970,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,105,0,0,0.0,0,0.0,0,0.0,0,0,2015.1867667661145,0.0,0,0,0,0,0,4759,0.0,0,0,0,0,0,0.381323323388554
0,0.0,1718,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,93,0,0,0.0,0,0.0,0,0.0,0,0,2007.8759398361497,0.0,0,0,1,0,0,5522,1.0,0,0,0,0,0,0.0
0,0.0,8031,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,106,0,0,0.0,0,0.35481652639518646,0,0.0,0,0,2018.2903669472096,0.0,0,0,0,0,0,3673,0.6451834736048135,0,0,0,0,0,0.0
0,0.0,5755,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,110,0,0,0.0,0,0.0,0,0.0,0,0,2010.4175608586133,0.0,0,0,0,0,0,8049,0.15750676206814862,0,0,0,0,0,0.8424932379318514
0,0.0,1780,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,87,0,0,0.0,0,0.0,0,0.0,0,0,2009.9297889651561,0.9297889651561541,0,0,0,0,0,9848,0.0,0,0,0,0,0,0.07021103484384594
0,0.0,4984,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,98,0,0,0.0,0,0.6667310237133051,0,0.0,0,0,2018.0,0.33326897628669494,0,0,0,0,0,1475,0.0,0,0,0,0,0,0.0
0,0.0,9544,0,0,0,0,1,0,0,4096,0,0,0,0,0.0,0,0.0,110,0,0,0.0,0,0.0,0,0.0,0,0,2011.0,0.0,0,1,1,0,0,1875,1.0,0,0,0,0,0,0.0
0,0.0,6735,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,95,0,0,0.9274334173419957,0,0.0,0,0.0,0,0,2016.072566582658,0.0,0,0,0,0,0,2203,0.07256658265800431,0,0,0,0,0,0.0
0,0.0,5339,0,0,0,0,0,0,0,3325,0,0,1,0,0.0,0,0.0,74,0,1,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,8178,1.0,0,0,0,0,0,0.0
0,0.0,5224,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,80,0,0,0.0,0,0.3746472417389344,0,0.0,0,0,2012.3718251756504,0.0,0,0,0,0,0,9857,0.6253527582610656,0,0,0,0,0,0.0
0,0.0,3250,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,93,0,0,0.0,0,0.0,0,0.0,0,0,2005.8285821657335,0.0,0,0,1,0,0,4329,1.0,0,0,0,0,0,0.0
0,0.0,6362,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,58,0,0,1.0,0,0.0,0,0.0,0,1,2013.0,0.0,0,0,0,0,0,9869,0.0,0,0,0,0,0,0.0
0,0.0,8157,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,74,0,0,0.6762823014464379,0,0.0,0,0.0,0,0,2018.7051292057859,0.32371769855356214,0,0,0,0,0,3698,0.0,0,0,0,0,0,0.0
0,0.0,8110,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,75,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,3690,0.0,0,0,0,0,0,0.0
0,0.0,6859,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,102,0,0,0.0,0,0.0,0,0.0,0,0,2017.404707766453,0.9338564184947579,0,0,0,0,0,6307,0.0,0,0,0,0,0,0.06614358150524213
0,0.0,5675,0,0,0,0,0,0,0,3736,0,0,0,0,0.0,0,0.0,117,0,0,0.0,0,0.0,0,0.0,0,0,2014.5912293166964,0.4659357763913575,0,0,0,0,0,7063,0.0,0,0,0,0,0,0.5340642236086425
0,0.0,6473,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,100,0,0,1.0,0,0.0,0,0.0,0,0,2016.4378457666949,0.0,0,0,0,0,0,1376,0.0,0,0,0,0,0,0.0
0,0.0,1678,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,96,0,0,0.0,0,0.0,0,0.0,0,0,2009.0,0.0,0,0,1,0,0,9869,1.0,0,0,0,0,0,0.0
0,0.0,5390,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,57,0,0,0.0,0,0.0,0,0.0,0,0,2012.8166690592525,0.9633338118504973,0,0,0,0,0,5305,0.03666618814950273,0,0,0,0,0,0.0
0,0.0,1953,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,111,0,0,0.0,0,0.0,0,0.0,0,0,2006.2661029820777,0.0,0,0,0,0,0,7522,0.34173712724030525,0,0,0,0,0,0.6582628727596948
0,0.0,8039,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,82,0,0,0.5799986879906492,0,0.0,0,0.0,0,0,2014.1000065600467,0.0,0,0,0,0,0,2427,0.42000131200935076,0,0,0,0,0,0.0
0,0.0,1776,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,93,0,0,0.0,0,0.0,0,0.0,0,0,2007.9839979866726,0.0,0,0,1,0,0,5522,1.0,0,0,0,0,0,0.0
0,0.0,8708,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,97,0,0,0.0,0,0.0,0,0.0,0,0,2016.2469787374207,0.1255035437632014,0,0,1,0,0,9580,0.0,0,0,0,0,0,0.0
0,0.0,1657,0,0,0,0,0,0,0,3436,0,0,0,0,0.0,0,0.0,80,0,0,0.0,0,0.0,0,0.0,0,0,2016.7040014005074,0.0,0,0,0,0,0,2657,0.8560001556119363,0,0,0,0,0,0.14399984438806368
0,0.0,5514,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,88,0,0,0.0,0,0.0,0,0.0,0,0,2008.6696065101396,0.1339213020279001,0,0,0,0,0,5491,0.8660786979720999,0,0,0,0,0,0.0
0,0.0,5277,0,0,0,0,0,0,1,4096,0,0,0,0,0.0,1,0.0,103,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,3651,1.0,0,0,0,0,0,0.0
0,0.0,3216,0,0,0,0,0,0,1,4096,0,0,0,0,0.0,1,0.0,103,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,7517,1.0,0,0,0,0,0,0.0
0,0.0,1287,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,98,0,0,1.0,0,0.0,0,0.0,0,0,2012.4212000879158,0.0,0,0,0,0,0,2441,0.0,0,0,0,0,0,0.0
1,0.0,1737,0,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,88,0,0,0.0,0,0.0,0,0.0,0,0,2004.0,0.0,0,0,1,0,0,7608,1.0,0,0,0,0,0,0.0
0,0.0,7691,0,0,0,0,0,0,0,4342,0,0,0,0,0.0,0,0.0,116,0,0,0.0,0,0.0,0,0.0,0,0,1988.6500988919336,0.6673870046985405,0,0,0,0,0,4081,0.3326129953014595,0,0,0,0,0,0.0
0,0.0,6917,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,97,0,0,0.0,0,0.0,0,0.0,0,0,2018.4537532354902,0.0,0,0,0,0,0,9539,0.0,0,0,0,0,0,0.0
0,0.0,4248,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,104,0,0,0.0,0,0.15191888562864153,0,0.0,0,0,2018.6961622287427,0.0,0,0,0,0,0,3660,0.8480811143713585,0,0,0,0,0,0.0
0,0.0,2754,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,113,0,0,0.0,0,0.0,0,0.0,0,0,2016.0152948925745,0.0,0,0,0,0,0,6970,0.7015294892574397,0,0,0,0,0,0.29847051074256026
0,0.0,7020,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,80,0,0,0.4875638829166551,0,0.0,0,0.0,0,0,2007.7611584587503,0.0,0,0,0,0,0,2644,0.5124361170833449,0,0,0,0,0,0.0
0,0.0,7070,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,101,0,0,0.5105670106790032,0,0.0,0,0.0,0,0,2002.873195871852,0.0,0,0,0,0,0,2658,0.0,0,0,0,0,0,0.48943298932099677
0,0.0,8878,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,75,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,2688,0.0,0,0,0,0,0,0.0
0,0.0,5699,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,91,0,0,0.0,0,0.04445659843011873,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,1557,0.9555434015698813,0,0,0,0,0,0.0
0,0.0,8016,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,79,0,0,0.836048128740343,0,0.0,0,0.0,0,0,2012.8197593562984,0.0,0,0,0,0,0,2435,0.16395187125965704,0,0,0,0,0,0.0
0,0.0,1600,0,0,0,0,0,0,0,4466,0,0,0,0,0.0,0,0.0,139,0,0,0.9118833016104716,0,0.0,0,0.0,0,0,1981.9118833016105,0.0881166983895284,0,0,0,0,0,7606,0.0,0,0,0,0,0,0.0
0,0.0,7944,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,95,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.4223660270341655,0,0,0,0,0,6293,0.5776339729658345,0,0,0,0,0,0.0
0,0.0,7112,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,95,0,0,0.9231486622613192,0,0.0,0,0.0,0,0,2016.0768513377386,0.0,0,0,0,0,0,2204,0.0768513377386808,0,0,0,0,0,0.0
0,0.0,1349,0,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,59,0,0,0.0,0,0.0,0,0.0,0,1,2021.0,0.0,0,0,0,0,0,3431,1.0,0,0,0,0,0,0.0
0,0.0,2070,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,83,0,0,1.0,0,0.0,0,0.0,0,0,1997.2103570218956,0.0,0,0,0,0,0,2636,0.0,0,0,0,0,0,0.0
0,0.0,4539,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,93,0,0,0.0,0,0.0,0,0.0,0,0,2003.4870350373062,0.5129649626938648,0,0,1,0,0,7608,0.4870350373061352,0,0,0,0,0,0.0
0,0.0,8168,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,78,0,0,0.9358175254365546,0,0.0,0,0.0,0,0,2012.449277321944,0.0,0,0,0,0,0,2444,0.06418247456344539,0,0,0,0,0,0.0
0,0.0,9967,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,99,0,0,0.0,0,0.0,0,0.0,0,0,2002.61357274843,1.0,0,0,1,0,0,7608,0.0,0,0,0,0,0,0.0
0,0.0,1620,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,99,0,0,0.0,0,0.0,0,0.0,0,0,2010.1832986377267,0.5916493188633463,0,0,0,0,0,9869,0.40835068113665374,0,0,0,0,0,0.0
0,0.0,9858,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,89,0,0,0.0,0,0.0,0,0.0,0,0,2003.7451842330886,0.1274078834557344,0,0,1,0,0,7608,0.8725921165442656,0,0,0,0,0,0.0
0,0.0,4128,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,98,0,0,0.0,0,0.0,0,0.0,0,0,2017.745379988738,1.0,0,0,0,0,0,1569,0.0,0,0,0,0,0,0.0
0,0.0,1286,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,91,0,0,0.0,0,0.0,0,0.0,0,1,2018.0,0.0,0,0,0,0,0,6293,1.0,0,0,0,0,0,0.0
0,0.0,5812,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,98,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,4788,0.0,0,0,0,0,0,0.0
0,0.0,5384,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,106,0,0,0.0,0,0.0,0,0.0,0,0,2018.8216358261443,1.0,0,0,0,0,0,9839,0.0,0,0,0,0,0,0.0
0,0.0,4366,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,58,0,0,0.0,0,1.0,0,0.0,0,0,2017.9141199233256,0.0,0,0,0,0,0,6333,0.0,0,0,0,0,0,0.0
0,0.0,3099,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,96,0,0,0.6890759990178464,0,0.31092400098215356,0,0.0,0,0,2016.6218480019643,0.0,0,0,0,0,0,1393,0.0,0,0,0,0,0,0.0
0,0.0,2486,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,58,0,0,0.0,0,0.0,0,0.0,0,0,2013.4589848624569,1.0,0,0,0,0,0,1801,0.0,0,0,0,0,0,0.0
0,0.0,3141,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,99,0,0,0.0,0,0.4859289561272816,0,0.0,0,0,2010.8311474735274,0.0,0,0,0,0,0,6467,0.5140710438727184,0,0,0,0,0,0.0
0,0.0,8399,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,67,0,0,0.0,0,0.0,0,0.0,0,0,2017.667674568156,0.6664650863688071,0,0,0,0,0,3621,0.3335349136311929,0,0,0,0,0,0.0
0,0.0,6274,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,100,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,1,0,1,1375,0.0,0,0,0,0,0,0.0
0,0.0,1274,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,102,0,0,1.0,0,0.0,0,0.0,0,0,2012.7297699498974,0.0,0,0,0,0,0,2441,0.0,0,0,0,0,0,0.0
0,0.0,7608,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,100,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,0,1398,0.0,0,0,0,0,0,0.0
0,0.0,7947,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,93,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.2916684268538482,0,0,0,0,0,6293,0.7083315731461518,0,0,0,0,0,0.0
0,0.0,3845,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,97,0,0,0.0,0,0.0,0,0.0,0,0,2009.445942198459,0.2229710992295294,0,0,0,0,0,9869,0.7770289007704706,0,0,0,0,0,0.0
0,0.0,3530,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,57,0,0,0.5494921924477763,0,0.0,0,0.0,0,0,2013.0,0.45050780755222375,0,0,0,0,0,5297,0.0,0,0,0,0,0,0.0
