help,rating_R,cast,little,finds,house,high,high,family,father,country,young,love,love,rating_TV-G,woman,american,home,rating_G,duration,black,life,life,rating_TV-MA,rating_PG,rating_UR,series,rating_TV-Y,world,world,release_year,rating_TV-14,school,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0,0.0,5429,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,1,0.0,123,0,0,0,0.8548547362114505,0.0,0.0,0,0.0,0,0,2018.387385251806,0.14514526378854953,0,0,0,0,2172,0.0,0,0,0,0.0,0.0
0,0.0,4903,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,120,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.501173380531,1.0,0,0,0,0,8359,0.0,0,0,0,0.0,0.0
0,0.0,5816,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,101,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,1760,0.0,0,0,0,0.0,0.0
0,0.0,1309,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,113,0,0,0,0.0,0.0,0.0,1,0.0,0,0,2018.0,1.0,0,0,0,0,8275,0.0,0,0,0,0.0,0.0
0,0.0,1145,0,0,0,0,0,0,0,4655,0,0,0,0.0,0,0,0,0.0,124,0,0,0,0.4476736787588629,0.0,0.0,0,0.0,0,0,2016.8953473575177,0.5523263212411371,0,0,0,0,6673,0.0,0,0,0,0.0,0.0
0,0.0,3550,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,118,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.2846237834083,0.0,0,0,0,0,2434,0.0,0,0,0,0.0,0.0
0,1.0,4785,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,98,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1994.592826284713,0.0,0,0,0,0,6781,0.0,0,0,0,0.0,0.0
0,0.5399419098257594,5772,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,103,0,0,0,0.4600580901742406,0.0,0.0,0,0.0,0,0,2014.9201161803485,0.0,0,0,0,0,7524,0.0,0,0,0,0.0,0.0
0,0.0,3573,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,124,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.349376634071,1.0,0,0,0,0,2910,0.0,0,0,0,0.0,0.0
0,1.0,4350,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,94,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.2583148798958,0.0,0,0,0,0,2099,0.0,0,0,0,0.0,0.0
0,0.0,6523,0,0,0,0,1,0,0,4096,0,0,0,0.0,0,0,0,0.0,96,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,1322,0.0,0,0,0,0.0,0.0
0,0.0,3954,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,138,0,0,0,0.11961496921564041,0.0,0.0,0,0.0,0,0,2009.043080246275,0.8803850307843596,0,0,0,0,6813,0.0,0,0,0,0.0,0.0
0,0.0,1191,0,0,0,0,0,0,0,1325,0,0,1,0.0,1,0,0,0.0,148,0,0,1,1.0,0.0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,5075,0.0,0,0,0,0.0,0.0
0,0.645969116834737,1232,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,105,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2009.9193823366948,0.0,0,0,0,0,5211,0.0,0,0,0,0.0,0.354030883165263
0,0.0,4767,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,85,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,2620,0.0,0,0,0,0.0,0.0
0,0.0,4166,0,0,0,0,0,1,0,5288,0,0,0,0.0,0,0,0,0.0,91,0,0,0,0.0,0.0,0.0,0,0.0,0,1,2019.0,0.0,0,0,0,0,1407,0.0,0,0,0,0.0,1.0
0,0.0,1978,0,0,0,0,0,1,0,7356,0,0,0,0.0,0,0,0,0.0,87,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,7501,0.0,0,0,0,0.0,0.0
0,1.0,7679,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,103,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2003.6556298270839,0.0,0,0,0,0,5895,0.0,0,0,0,0.0,0.0
0,0.0,8865,0,0,0,0,0,0,0,3543,1,0,0,0.0,1,0,0,0.0,88,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,7192,0.0,0,0,0,0.0,0.0
0,0.0,7968,0,0,0,0,0,0,0,9337,0,0,0,0.0,1,0,0,0.0,92,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,7291,0.0,0,0,0,0.0,0.0
0,0.0,1636,0,0,0,0,0,0,0,9265,0,0,0,0.0,0,0,0,0.0,93,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2013.2080896723426,0.0,0,0,0,0,5012,0.0,0,0,0,0.0,0.0
0,1.0,6473,0,0,0,0,0,0,1,3543,1,0,0,0.0,0,0,0,0.0,105,0,0,0,0.0,0.0,0.0,0,0.0,0,1,2018.0,0.0,0,0,0,0,4506,0.0,0,0,1,0.0,0.0
0,0.0,2918,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,131,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.6007350912091,0.0,0,0,0,0,4921,0.0,0,0,0,0.0,1.0
0,0.3492345320931096,8577,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,107,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2001.9846906418622,0.0,0,0,0,0,2636,0.0,0,0,0,0.0,0.6507654679068904
0,0.0,8839,0,0,0,0,0,0,0,1641,0,0,0,0.0,0,0,0,0.0,106,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,2401,0.0,0,0,1,0.0,0.0
0,0.0,9224,0,0,0,0,0,0,0,1723,0,0,0,0.0,0,0,0,0.0,101,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,1,0,0,0,8917,0.0,0,0,0,0.0,0.0
0,0.13310601753067453,8640,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,103,0,0,0,0.8668939824693255,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,8546,0.0,0,0,0,0.0,0.0
0,1.0,5861,0,0,0,0,1,1,0,9337,0,0,0,0.0,0,0,0,0.0,118,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,2496,0.0,0,0,0,0.0,0.0
0,0.0,3431,0,0,0,0,0,0,0,1723,0,0,0,0.0,0,0,0,0.0,101,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,1,0,0,0,8917,0.0,0,0,0,0.0,0.0
1,0.0,1678,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,126,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2005.0,1.0,0,0,0,1,4591,0.0,0,0,0,0.0,0.0
1,0.0,8550,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,131,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.0,1.0,0,0,0,0,3594,0.0,0,0,0,0.0,0.0
0,0.0,9324,0,0,0,0,0,1,0,1325,0,0,0,0.0,0,0,0,0.0,150,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,6436,0.0,0,0,0,0.0,0.0
0,0.5177259607891114,1769,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,113,0,0,0,0.4822740392108886,0.0,0.0,0,0.0,0,0,2004.4468221176326,0.0,0,0,0,0,8036,0.0,0,0,0,0.0,0.0
0,0.0,4884,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,120,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2020.832434213098,0.0,0,0,0,0,2219,0.0,0,0,0,0.0,0.0
0,0.0,6272,0,0,0,0,0,0,0,1641,0,0,0,0.0,0,0,1,0.0,106,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,7586,0.0,0,0,0,0.0,0.0
0,1.0,9778,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,94,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1997.4482520599317,0.0,0,0,0,0,5662,0.0,0,0,0,0.0,0.0
0,0.0,1969,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,106,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,7524,0.0,0,0,0,0.0,0.0
0,0.828402429959034,7671,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,93,0,0,0,0.17159757004096599,0.0,0.0,0,0.0,0,0,2011.5443781303686,0.0,0,0,0,0,7153,0.0,0,0,0,0.0,0.0
0,0.0,2082,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,102,0,0,0,1.0,0.0,0.0,0,0.0,1,0,2018.0,0.0,0,0,0,0,1547,0.0,0,0,0,0.0,0.0
0,0.0,8237,0,0,0,0,0,0,0,3278,0,0,0,0.0,0,0,0,0.0,106,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.0,1.0,0,0,0,1,2282,0.0,0,0,0,0.0,0.0
0,0.23506308474027293,8243,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,106,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2009.2350630847402,0.0,0,0,0,0,7740,0.0,0,0,0,0.0,0.7649369152597271
0,0.0,4422,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,125,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,2604,0.0,0,0,0,0.0,0.0
0,0.0,1912,0,0,0,0,0,1,0,6692,1,0,0,0.0,1,0,0,0.0,119,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,5045,0.0,0,0,0,0.0,0.0
0,0.0,7704,0,0,0,0,0,0,0,5146,0,0,0,0.0,0,0,0,0.0,135,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,9163,0.0,0,0,0,0.0,0.0
0,1.0,6815,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,102,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.0513620847007,0.0,0,0,0,0,8470,0.0,0,0,0,0.0,0.0
0,0.0,1789,0,0,0,0,0,0,0,1641,0,0,0,0.0,1,0,0,0.0,126,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,1258,0.0,0,0,0,0.0,0.0
0,0.9335807501644332,7115,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,101,0,0,0,0.0664192498355668,0.0,0.0,0,0.0,0,0,1997.4612234963824,0.0,0,0,0,0,9135,0.0,0,0,0,0.0,0.0
0,0.08740356060145704,5464,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,100,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.2622106818044,0.0,0,0,0,0,6522,0.0,0,0,0,0.0,0.912596439398543
0,0.0,1860,0,0,0,0,0,0,0,4655,0,0,0,0.0,0,0,0,0.0,111,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,1.0,0,0,0,0,9620,0.0,0,0,0,0.0,0.0
0,0.0,7371,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,96,0,0,0,0.5736295499381828,0.0,0.0,0,0.0,0,0,2019.0,0.4263704500618172,0,0,0,0,4202,0.0,0,0,0,0.0,0.0
0,0.6672834565598409,9939,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,93,0,0,0,0.3327165434401591,0.0,0.0,0,0.0,0,0,2015.3308661737606,0.0,0,0,0,0,8521,0.0,0,0,0,0.0,0.0
0,0.06548403790747603,3102,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,107,0,0,0,0.934515962092524,0.0,0.0,0,0.0,0,0,2019.130968075815,0.0,0,0,0,0,7962,0.0,0,0,0,0.0,0.0
0,0.0,6462,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,98,0,0,0,0.6541085108732242,0.0,0.0,0,0.0,0,0,2018.3458914891269,0.3458914891267758,0,0,0,0,9287,0.0,0,0,0,0.0,0.0
0,0.0,4480,0,0,0,0,0,1,0,9337,0,0,0,0.0,0,0,0,0.0,88,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,1138,0.0,0,0,0,0.0,0.0
0,0.0,1249,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,109,0,0,1,0.0,0.0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,7716,0.0,0,0,0,0.0,1.0
0,0.0,2074,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,100,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.9262109076553,0.0,0,0,0,0,1569,0.0,0,0,0,0.0,0.0
0,0.0,1754,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,91,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.9786832782195,0.0,0,0,0,0,9012,0.0,0,0,0,0.0,0.0
0,0.0,3760,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,131,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,4044,0.0,0,0,0,0.0,0.0
0,0.0,4470,0,0,0,0,0,0,0,1325,1,0,0,0.0,0,0,0,0.0,132,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.0,1.0,0,0,0,0,1054,0.0,0,0,0,0.0,0.0
0,0.0,9779,0,0,0,0,0,0,0,1818,0,0,0,0.0,0,0,0,0.0,144,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.0665417523837,1.0,0,0,0,0,5091,0.0,0,0,0,0.0,0.0
0,0.0,2822,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,117,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.501870962304,0.0,0,0,0,0,8151,0.0,0,0,0,0.0,0.0
0,0.9500467736126733,8089,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,98,0,0,0,0.04995322638732669,0.0,0.0,0,0.0,0,0,2018.9000935472254,0.0,0,0,0,0,3100,0.0,0,0,0,0.0,0.0
0,1.0,6333,0,0,0,0,0,0,0,6582,0,0,0,0.0,0,0,0,0.0,151,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2006.0,0.0,0,0,0,0,4470,0.0,0,0,0,0.0,0.0
0,0.0,6663,0,0,0,0,0,0,0,5057,0,0,0,0.0,0,0,0,0.0,100,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,1,5093,0.0,0,0,0,0.0,0.0
0,0.29622506961779027,4685,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,96,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.6679487468798,0.7037749303822097,0,0,0,0,1126,0.0,0,0,0,0.0,0.0
0,0.0,1725,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,120,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,5826,0.0,0,0,0,0.0,0.0
0,0.0,2137,0,0,0,0,0,0,0,9337,1,0,0,0.0,0,0,0,0.0,98,0,0,0,0.0,1.0,0.0,0,0.0,0,0,1983.0,0.0,0,0,0,0,6625,0.0,0,0,0,0.0,0.0
0,0.6448038333165996,6157,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,91,0,0,0,0.35519616668340037,0.0,0.0,0,0.0,0,0,2015.7103923333668,0.0,0,0,0,0,9780,0.0,0,0,0,0.0,0.0
0,0.0,9777,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,91,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2015.3855101264835,0.0,0,0,0,0,1794,0.0,0,0,0,0.0,0.0
0,0.4389872294234416,7489,0,0,0,0,0,0,0,9337,1,0,0,0.0,1,0,0,0.0,102,0,0,0,0.5610127705765584,0.0,0.0,0,0.0,0,0,2011.9762043292249,0.0,0,0,0,0,3289,0.0,0,0,0,0.0,0.0
0,0.0,7470,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,89,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.5287813968794,0.0,0,0,0,0,5522,0.0,0,0,0,0.0,1.0
0,0.0,8216,0,0,0,0,0,0,0,1325,1,0,0,0.0,0,0,0,0.0,147,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2009.0,1.0,0,0,0,0,3797,0.0,0,0,0,0.0,0.0
0,0.0,2544,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,86,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.3714281443577,1.0,0,0,0,0,8333,0.0,0,0,0,0.0,0.0
0,0.0,8362,0,0,0,0,0,0,0,4655,0,0,0,0.0,1,0,0,0.0,94,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,2202,0.0,0,0,0,0.0,0.0
0,0.0,4116,0,1,0,0,0,0,0,8361,1,0,0,0.0,0,0,0,0.0,86,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,3585,0.0,0,0,0,0.0,0.0
0,0.0,8944,0,0,0,0,0,0,0,4096,0,0,0,0.0,0,0,0,0.0,119,0,0,0,0.0,0.0,0.0,0,0.0,0,1,2020.0,1.0,0,0,0,0,7744,0.0,0,0,0,0.0,0.0
0,1.0,6670,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,113,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.7597572653124,0.0,0,0,0,0,6121,0.0,0,0,0,0.0,0.0
0,0.0,6356,0,0,0,0,0,0,0,1856,0,0,0,0.0,0,0,0,0.0,102,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,2749,0.0,0,0,0,0.0,0.0
0,0.0,5402,0,0,0,0,0,1,0,7356,0,0,0,0.0,0,0,0,0.0,87,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,7501,0.0,0,0,0,0.0,0.0
1,0.0,4459,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,141,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1993.0,0.0,0,0,0,0,9401,0.0,0,0,0,0.0,1.0
0,0.0,6917,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,94,0,0,0,0.32128828433397705,0.0,0.0,0,0.0,0,0,2012.2490179903377,0.0,0,0,0,0,5816,0.0,0,0,0,0.0,0.678711715666023
0,0.0,2626,0,0,0,0,1,0,0,2644,0,0,0,0.0,0,0,0,0.0,114,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,1675,0.0,0,0,0,0.0,0.0
0,0.0,4682,0,0,0,0,0,0,0,4096,0,0,0,0.0,0,0,0,0.0,116,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,4634,0.0,0,0,0,0.0,0.0
0,0.45741111683259406,7102,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.4574111168326,0.0,0,0,0,0,1046,0.0,0,0,0,0.0,0.5425888831674059
0,0.0,5095,0,0,0,0,0,0,0,3278,1,0,0,0.0,0,0,0,0.0,99,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,1247,0.0,0,0,0,0.0,0.0
0,0.0,4746,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,101,0,0,0,0.7082242311585454,0.0,0.0,0,0.0,0,0,2018.5411211557928,0.0,0,0,0,0,2599,0.0,0,0,0,0.0,0.2917757688414546
0,0.0,5624,0,0,0,0,0,0,0,1818,0,0,0,0.0,0,0,0,0.0,117,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.346306288494,0.0,0,0,0,0,7095,0.0,0,0,0,0.0,0.0
0,0.0,5820,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,97,0,0,0,0.342946561484032,0.0,0.0,0,0.0,0,0,2016.685893122968,0.657053438515968,0,0,0,0,1661,0.0,0,0,0,0.0,0.0
0,0.0,5310,0,0,0,0,0,0,0,1325,0,0,0,0.0,1,0,0,0.0,137,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.0,1.0,0,0,0,0,8326,0.0,0,0,0,0.0,0.0
