girls,help,rating_R,cast,little,man,man,high,high,country,young,rating_TV-G,love,love,woman,american,rating_G,king,duration,life,life,rating_TV-Y7-FV,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0,0,0.0,8689,0,0,0,0,0,1441,1,0.0,0,0,0,0,0.0,0,114,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2014.0677090275994,0.0,0,0,0,0,4402,1.0,0,0,0,0.0,0.0
0,0,0.0,7940,0,0,0,0,0,1641,0,0.965237240723072,0,0,0,0,0.0,0,92,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.1390510371077,0.0,0,0,0,0,4918,0.03476275927692796,0,0,0,0.0,0.0
0,0,0.0,7396,0,0,0,0,0,1325,1,0.0,0,0,0,0,0.0,0,127,0,1,0.0,0.0,0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,2129,1.0,0,0,0,0.0,0.0
0,0,0.0,3686,0,0,0,0,0,4655,0,0.0,0,0,0,0,0.0,0,103,0,0,0.0,0.0,0,0.06931470939230577,0,0.0,0,0,2015.792055871823,0.0,0,0,0,0,4216,0.9306852906076942,0,0,0,0.0,0.0
0,0,0.0,3855,0,0,0,0,0,1151,0,0.0,0,0,0,0,0.0,0,99,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.7139332531328,0.0,0,0,0,0,7861,0.0,0,0,0,0.3569666265664394,0.6430333734335606
0,1,0.0,6157,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.0,0,124,0,0,0.0,0.0,1,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,8421,0.0,0,0,0,0.0,1.0
0,0,0.0,4954,0,0,0,0,0,9337,0,0.9384365186657827,0,0,0,0,0.0,0,97,0,1,0.0,0.0,0,0.0,0,0.0,0,0,2019.9384365186659,0.061563481334217296,0,0,0,0,5093,0.0,0,0,0,0.0,0.0
0,0,0.0,3411,0,0,0,0,0,1325,0,0.0,0,0,0,0,0.0,0,81,0,0,0.0,0.0,0,0.0,1,0.0,0,0,2017.0,0.0,0,0,0,0,9105,0.0,0,0,0,1.0,0.0
0,0,0.0,8487,0,0,0,0,0,9337,0,1.0,0,0,0,0,0.0,0,102,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,4446,0.0,0,0,0,0.0,0.0
0,0,0.0,4713,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.0,0,114,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,1850,1.0,0,0,0,0.0,0.0
0,0,0.0,7060,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,88,0,1,0.0,0.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,5456,0.0,0,0,0,1.0,0.0
0,0,0.0,7019,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,88,0,0,0.0,0.0,0,0.0,0,0.0,0,1,2015.0,0.0,0,0,0,0,8027,1.0,0,0,0,0.0,0.0
0,0,0.0,1902,0,0,0,0,0,5288,0,0.0,0,0,0,0,0.0,0,96,0,0,0.0,0.0,0,0.4330116965774471,0,0.0,0,0,2015.2368713376482,0.0,0,0,0,0,2860,0.0,0,0,0,0.5669883034225529,0.0
0,0,0.0,9404,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,93,0,0,0.0,0.0,0,0.09268805465784657,0,0.0,0,0,2017.1658075080793,0.0,0,0,0,0,2958,0.9073119453421534,0,0,0,0.0,0.0
0,0,0.0,3575,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0,0.27927895953756665,0,0.7207210404624333,0,0,2020.1621631213873,0.0,0,0,0,0,2887,0.0,0,0,0,0.0,0.0
0,0,0.0,3739,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,102,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.9206282755392,0.0,0,0,0,0,9644,1.0,0,0,0,0.0,0.0
0,0,0.0,3209,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.0,0,101,0,1,0.0,0.0,1,1.0,0,0.0,0,0,1986.0,0.0,0,0,0,0,3503,0.0,0,0,0,0.0,0.0
0,0,0.0,1065,0,0,0,0,0,4096,1,0.0,0,0,0,0,0.0,0,59,0,0,0.0,0.0,0,0.0,0,0.0,0,1,2021.0,0.0,0,0,0,0,3431,1.0,0,0,0,0.0,0.0
0,0,0.0,2033,0,0,0,0,0,9337,0,0.8012459173679582,0,0,0,0,0.0,0,99,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.1987540826321,0.0,0,0,0,0,2840,0.19875408263204175,0,0,0,0.0,0.0
0,0,0.0,6956,0,0,1,0,0,7969,0,0.0,0,0,0,0,0.0,0,87,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2003.0,0.0,0,0,0,0,4727,0.0,0,0,0,0.0,0.0
0,0,0.0,4119,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,99,0,0,0.0,0.0,0,0.0,0,0.37854200567833496,0,0,2016.864373982965,0.0,0,0,0,0,2652,0.0,0,0,0,0.0,0.621457994321665
0,0,0.0,4511,0,0,0,0,0,4655,0,0.0,0,0,0,0,0.0,0,105,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.4910091525348,0.0,0,0,0,0,4355,0.6272477118663105,0,0,0,0.37275228813368955,0.0
0,0,0.0,6703,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,86,0,0,0.0,0.0,0,0.7032048031123406,0,0.0,0,0,2015.6256384248986,0.0,0,0,0,0,8281,0.0,0,0,0,0.29679519688765943,0.0
0,0,0.0,3026,0,0,0,0,0,1325,0,0.0,0,0,0,0,0.0,0,90,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2005.8224319076096,0.0,0,0,0,0,5095,1.0,0,0,0,0.0,0.0
0,0,0.0,4394,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.0,0,114,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,1850,1.0,0,0,0,0.0,0.0
0,0,0.0,7522,0,0,0,0,0,6304,0,0.0,0,0,0,0,0.0,0,102,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,1,9717,1.0,0,0,0,0.0,0.0
0,0,0.0,8874,0,0,0,0,0,5288,0,0.0,0,0,0,0,0.0,0,105,0,0,0.0,0.0,1,0.0,0,0.0,0,0,2016.7706528840822,1.0,0,0,0,0,1148,0.0,0,0,0,0.0,0.0
0,0,0.0,4744,0,0,0,0,0,4034,0,0.0,0,1,0,0,0.0,0,95,0,0,0.0,0.0,1,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,6929,1.0,0,0,0,0.0,0.0
0,0,0.0,6297,0,0,0,0,0,8170,0,0.0,0,0,0,0,0.677052151914907,0,93,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.0311564557446,0.0,0,0,0,0,2871,0.322947848085093,0,0,0,0.0,0.0
0,0,0.0,7698,0,0,0,0,0,4655,0,0.0,0,0,0,0,0.0,0,84,0,0,0.0,0.0,0,0.8903775487682022,0,0.10962245123179781,0,0,2013.2192449024635,0.0,0,0,0,0,3825,0.0,0,0,0,0.0,0.0
0,0,0.0,4828,0,0,0,0,0,3543,0,0.3886140959408666,0,0,0,0,0.0,0,116,0,0,0.0,0.0,0,0.6113859040591334,0,0.0,0,0,2007.8861409594087,0.0,0,0,0,0,7103,0.0,0,0,0,0.0,0.0
0,0,0.0,2517,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,112,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2020.7131661077879,0.0,0,0,0,0,5597,0.0,0,0,0,0.0,0.0
0,0,0.0,7987,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.11860723483922386,0,88,0,0,0.0,0.0,0,0.0,0,0.8813927651607761,0,0,2012.9836770077331,0.0,0,0,0,0,6884,0.0,0,0,0,0.0,0.0
0,0,0.0,3398,0,0,0,0,0,1325,0,0.0,0,0,0,0,0.0,0,110,0,0,0.0,0.0,0,0.863698406973685,0,0.0,0,0,2020.7273968139473,0.0,0,0,0,0,3704,0.0,0,0,0,0.13630159302631495,0.0
0,0,0.0,9534,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.04726932001311834,0,125,0,0,0.0,0.0,0,0.0,0,0.0,0,0,1988.2436908797902,0.0,0,0,0,0,1652,0.0,0,0,0,0.0,0.9527306799868817
0,0,0.0,5219,0,0,0,0,0,1325,1,0.0,0,0,0,0,0.0,0,127,0,1,0.0,0.0,0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,2129,1.0,0,0,0,0.0,0.0
0,0,0.0,9554,0,0,0,0,0,9337,0,0.0,0,1,0,0,0.0,0,98,0,0,0.0,0.0,1,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,2795,1.0,0,0,0,0.0,0.0
0,0,0.0,3052,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,46,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,8335,0.0,0,0,0,1.0,0.0
0,0,0.0,4540,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.38621560833941004,0,117,0,0,0.0,0.0,0,0.61378439166059,0,0.0,0,0,1992.5513756664236,0.0,0,0,0,0,1773,0.0,0,0,0,0.0,0.0
0,0,0.0,3808,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,96,0,0,0.0,0.0,0,0.5068584885259682,0,0.0,0,0,2020.013716977052,0.0,0,0,0,0,1440,0.49314151147403185,0,0,0,0.0,0.0
0,0,0.0,9400,0,0,0,0,0,4096,0,0.0,0,0,0,0,0.0,0,100,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.1734170758793,0.0,0,0,0,0,4128,0.5433542689698508,0,0,0,0.45664573103014916,0.0
0,0,0.0,5055,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0,0.813175319768353,0,0.0,0,0,2014.3736493604633,0.0,0,0,0,0,9362,0.0,0,0,0,0.186824680231647,0.0
0,0,0.0,1555,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.8488591917583879,0,138,0,0,0.0,0.0,0,0.15114080824161213,0,0.0,0,0,1974.8013363708726,0.0,0,0,0,0,1792,0.0,0,0,0,0.0,0.0
0,0,0.0,8237,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0,0.8540791315932174,0,0.14592086840678264,0,0,1987.5449929994577,0.0,0,0,0,0,3002,0.0,0,0,0,0.0,0.0
0,0,0.0,3124,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,106,0,0,0.0,0.0,0,0.8330904845723444,0,0.0,0,0,2007.1698237005596,0.0,0,0,0,0,7623,0.0,0,0,0,0.16690951542765564,0.0
0,0,0.0,5699,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.252266631349,0.0,0,0,0,0,9197,0.43693334216279744,0,0,0,0.5630666578372026,0.0
0,0,0.0,5928,0,0,0,0,0,5288,0,0.44036149795799373,0,0,0,0,0.0,0,95,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,0.5596385020420063,0,0,0,0,6054,0.0,0,0,0,0.0,0.0
0,0,0.0,1987,0,0,0,0,0,4034,0,0.8672320451356977,0,0,0,0,0.0,0,84,0,0,0.0,0.0,0,0.0,0,0.13276795486430226,0,0,2019.0,0.0,0,0,0,0,5129,0.0,0,0,0,0.0,0.0
0,0,0.0,1300,0,0,0,0,0,4655,0,0.0,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0,0.592388702763595,0,0.407611297236405,0,0,2017.3695548110543,0.0,0,0,0,0,5396,0.0,0,0,0,0.0,0.0
0,0,0.0,2488,0,0,0,0,0,9337,0,0.7748897846193391,0,0,0,0,0.0,0,99,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.5497795692386,0.0,0,0,0,0,2243,0.0,0,0,0,0.2251102153806609,0.0
0,0,0.0,8265,0,0,0,0,0,7694,0,0.0,0,0,0,0,0.0,0,88,0,0,0.0,0.0,0,0.0,1,0.0,0,0,2018.0,0.0,0,0,0,0,1878,1.0,0,0,0,0.0,0.0
0,0,0.0,5864,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,100,0,0,0.0,0.0,0,0.39283515002963865,0,0.0,0,0,2019.3928351500297,0.0,0,0,0,0,2889,0.6071648499703614,1,0,0,0.0,0.0
0,0,0.0,8911,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,99,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.2284386119431,0.0,0,0,0,0,3003,1.0,1,0,0,0.0,0.0
0,0,0.0,6253,0,0,0,0,0,6044,0,0.0,0,0,0,0,0.1410089647459114,0,52,0,0,0.0,0.0,0,0.0,0,0.8589910352540886,0,0,2019.8589910352541,0.0,0,0,0,0,2813,0.0,0,0,0,0.0,0.0
0,0,0.0,8259,0,0,0,0,0,4096,0,0.0,0,0,0,0,0.0,0,95,0,0,0.0,0.0,0,0.4322432966941083,0,0.0,0,0,2018.5677567033058,0.0,0,0,0,0,7632,0.5677567033058917,0,0,0,0.0,0.0
0,0,0.0,4458,0,0,1,0,0,1325,1,0.0,0,0,0,0,0.0,0,129,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,4402,1.0,0,0,0,0.0,0.0
0,0,0.0,8741,0,0,0,0,0,1325,0,0.0,0,0,0,0,0.0,0,95,0,1,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,1,0,0,0,3831,0.0,0,0,0,0.0,0.0
0,0,0.0,8681,0,0,0,0,0,7694,0,0.0,0,0,0,0,0.0,0,88,0,0,0.0,0.0,0,0.0,1,0.0,0,0,2018.0,0.0,0,0,0,0,1878,1.0,0,0,0,0.0,0.0
0,0,0.0,7229,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.46405008880802234,0,110,0,0,0.0,0.0,0,0.5359499111919777,0,0.0,0,0,2001.2156994671518,0.0,0,0,0,0,7136,0.0,0,0,0,0.0,0.0
0,0,0.0,3360,0,0,0,0,0,6635,0,0.0,0,0,0,0,0.0,0,106,0,0,0.0,0.0,0,0.8555549139885557,0,0.0,0,0,2015.5777803440458,0.0,0,0,0,0,9573,0.14444508601144435,0,0,0,0.0,0.0
0,0,0.0,5812,0,0,0,0,0,4655,0,0.0,0,0,0,0,0.0,0,78,0,0,0.0,0.0,0,0.0,0,1.0,0,0,2015.0,0.0,2,0,0,0,8980,0.0,0,0,0,0.0,0.0
0,0,0.0,1660,0,0,0,0,0,1434,0,0.0,0,0,0,0,0.0,0,103,0,0,0.0,0.0,0,0.7259431895707226,0,0.0,0,0,2013.1924544834342,0.27405681042927743,0,0,0,0,5674,0.0,0,0,0,0.0,0.0
0,0,0.0,4172,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.6450175690686633,0,87,0,0,0.0,0.0,0,0.0,0,0.0,0,1,2016.935052707206,0.0,0,0,0,0,7818,0.35498243093133675,0,0,0,0.0,0.0
0,0,0.0,4490,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,115,0,0,0.0,0.0,0,0.8915064995650821,0,0.0,0,0,2018.0,0.0,0,0,0,0,4866,0.0,0,0,0,0.0,0.1084935004349179
0,0,0.0,4944,0,0,0,0,0,3543,0,0.0,0,0,0,0,0.0,0,103,0,0,0.0,0.0,0,0.9224522159175857,0,0.07754778408241425,0,0,2012.8449044318352,0.0,0,0,0,0,3688,0.0,0,0,0,0.0,0.0
0,0,0.0,5940,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,84,0,0,0.0,0.0,0,0.8478238863682578,0,0.0,0,0,2020.6956477727365,0.0,0,0,0,0,2128,0.0,0,0,0,0.15217611363174222,0.0
0,0,0.0,1376,0,0,0,0,0,1641,0,1.0,0,0,0,0,0.0,0,110,0,1,0.0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,1,0,0,0,4760,0.0,0,0,0,0.0,0.0
0,0,0.0,5450,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,102,0,0,0.0,0.0,0,0.8423073929875254,0,0.0,0,0,2015.1038482490874,0.0,0,0,0,0,4586,0.0,0,0,0,0.15769260701247456,0.0
0,0,0.0,6354,0,0,0,0,0,9337,0,0.414179007760911,0,0,0,0,0.0,0,77,0,0,0.0,0.0,0,0.585820992239089,0,0.0,0,0,1979.1716419844781,0.0,0,0,0,0,3347,0.0,0,0,0,0.0,0.0
0,0,0.0,5459,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,102,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2018.1965475612103,0.0,0,0,0,0,2592,0.0,0,0,0,0.19654756121035444,0.8034524387896456
0,0,0.0,5633,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,109,0,0,0.0,0.0,0,0.0024804071855365484,0,0.0,0,0,2020.9851175568867,0.0,0,0,0,0,9682,0.9975195928144635,0,0,0,0.0,0.0
0,0,0.0,8073,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,127,0,0,0.0,0.0,0,0.8616776061772949,0,0.0,0,0,2006.351480694986,0.0,0,0,0,0,8681,0.0,0,0,0,0.13832239382270506,0.0
0,0,0.0,2143,0,0,0,0,0,4360,0,0.0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0,0.4738989238226792,0,0.0,0,0,2016.1566064570638,0.0,0,0,0,0,3740,0.5261010761773208,0,0,0,0.0,0.0
0,0,0.0,1674,0,0,0,0,0,7694,1,0.0,0,1,0,0,0.0,0,93,0,0,0.0,0.0,0,1.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,5667,0.0,0,0,0,0.0,0.0
0,0,0.0,1959,0,0,0,0,0,5288,0,0.0,0,0,0,0,0.0,0,106,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2016.84441572673,1.0,0,0,0,0,1148,0.0,0,0,0,0.0,0.0
0,0,0.0,6742,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,113,0,0,0.0,0.0,0,0.966504294294979,0,0.0,0,0,2018.06699141141,0.0,0,0,0,0,4856,0.0,0,0,0,0.03349570570502103,0.0
0,0,0.0,3250,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,98,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2020.5217860392534,0.0,0,0,0,0,2355,0.0,0,0,0,1.0,0.0
0,0,0.0,4748,0,0,0,0,0,7694,0,0.0,0,0,0,0,0.0,0,87,0,0,0.0,0.0,0,0.2814788320754392,0,0.0,0,0,2016.8740846716983,0.0,0,0,0,0,1880,0.7185211679245608,0,0,0,0.0,0.0
0,0,0.0,2396,0,0,0,0,0,9337,0,0.7484498474308414,0,0,0,0,0.0,0,128,0,0,0.0,0.0,0,0.0,0,0.0,0,0,1969.847659611857,0.0,0,0,0,0,7082,0.0,0,0,0,0.0,0.2515501525691586
0,0,0.0,2713,0,0,0,0,0,3944,0,0.0,0,0,0,0,0.0,0,103,0,0,0.0,0.0,0,0.11074310221664996,0,0.0,0,0,2017.0099362401504,0.88925689778335,0,0,0,0,4666,0.0,0,0,0,0.0,0.0
0,0,0.0,4789,0,0,0,0,0,3944,0,0.0,0,0,0,0,0.0,0,81,0,0,0.0,0.0,0,0.0,1,0.0,0,0,2017.0,0.0,0,0,0,0,9105,0.0,0,0,0,1.0,0.0
0,0,0.0,9488,0,0,0,0,0,9337,0,0.6708701453379411,0,0,0,0,0.0,0,92,0,0,0.0,0.0,0,0.3291298546620589,0,0.0,0,0,2018.0252208720276,0.0,0,0,0,0,4152,0.0,0,0,0,0.0,0.0
0,0,0.0,6761,0,0,0,0,0,9337,0,1.0,0,1,0,0,0.0,0,97,0,1,0.0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,5103,0.0,0,0,0,0.0,0.0
0,0,0.0,8704,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0,0.33663825058555374,0,0.0,0,0,2017.3465530023423,0.0,0,0,0,0,5309,0.6633617494144463,0,0,0,0.0,0.0
0,0,0.0,3855,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,86,0,0,0.0,0.0,0,0.6413511072407632,0,0.0,0,0,2017.206755536204,0.0,0,0,0,0,8879,0.0,0,0,0,0.35864889275923684,0.0
0,0,0.0,8646,0,0,0,0,0,8040,0,0.0,0,0,0,0,0.0,0,93,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,7833,0.0,0,0,1,0.0,1.0
0,0,0.0,3795,0,0,0,0,0,3278,0,0.0,0,0,0,0,0.0,0,116,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,8974,0.0,0,0,0,0.0,0.0
0,0,0.0,8293,0,0,0,0,0,3278,0,0.0,0,0,0,0,0.0,0,116,0,0,0.0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,8974,0.0,0,0,0,0.0,0.0
0,0,0.0,5252,0,0,0,0,0,1325,0,0.0,0,0,0,0,0.0,0,81,0,0,0.0,0.0,0,0.0,1,0.0,0,0,2017.0,0.0,0,0,0,0,9105,0.0,0,0,0,1.0,0.0
0,0,0.0,5285,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,97,0,0,0.0,0.0,0,0.9483518251611757,0,0.051648174838824334,0,0,2002.826370797421,0.0,0,0,0,0,3910,0.0,0,0,0,0.0,0.0
0,0,0.0,6119,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,114,0,0,0.0,0.0,0,1.0,0,0.0,0,0,1980.0,0.0,0,0,0,0,3330,0.0,0,0,0,0.0,0.0
0,0,0.0,9215,0,0,0,0,0,9337,0,0.8658143369672076,0,0,0,0,0.0,0,101,0,0,0.0,0.0,0,0.13418566303279245,0,0.0,0,0,2017.329071684836,0.0,0,0,0,0,3103,0.0,0,0,0,0.0,0.0
0,0,0.0,6108,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,111,0,0,0.0,0.0,0,0.936334681508224,0,0.0,0,0,2018.1909959554753,0.0,0,0,0,0,4859,0.0,0,0,0,0.06366531849177604,0.0
0,0,0.0,6162,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,97,0,0,0.0,0.0,0,0.372848324410167,0,0.0,0,0,2019.8814550267696,0.0,0,0,0,0,4911,0.0,0,0,0,0.627151675589833,0.0
0,0,0.0,2208,0,0,0,0,0,9337,0,0.0,0,0,0,0,0.0,0,61,0,0,0.0,0.0,0,0.0,0,0.0,0,0,2019.1958921922615,0.0,0,0,0,0,4333,0.19589219226150312,0,0,0,0.8041078077384969,0.0
