rating_R,cast,finds,man,man,time,house,high,high,family,father,country,young,love,love,woman,rating_TV-G,home,rating_G,duration,life,life,rating_TV-MA,teen,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,type,director,rating_TV-PG,friends,girl,girl,rating_TV-Y7,rating_PG-13
0.0,4765,0,0,0,0,0,0,0,0,0,4096,0,0,1,0,0.0,0,0.0,2,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0060076603384,0.0,0,0,1,9587,0.0,0,0,0,0.0,0.0
0.0,4990,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.7544788676084,1.0,0,0,1,8776,0.0,0,0,0,0.0,0.0
0.0,2313,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2014.8323289265,0.0,0,0,1,4180,0.0,0,0,0,0.0,0.0
0.0,5890,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.4800226655243,1.0,0,0,1,9148,0.0,0,0,0,0.0,0.0
0.0,6275,0,0,1,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,1,2481,0.0,0,0,0,0.0,0.0
0.0,3479,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2009.0,1.0,0,0,1,1385,0.0,0,0,0,0.0,0.0
0.0,2730,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.32148615880084674,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,1969.4684895924618,0.6785138411991533,0,0,1,6329,0.0,0,0,0,0.0,0.0
0.0,6346,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,1992.3481041347761,0.0,0,0,1,3403,0.0,0,0,0,0.0,0.0
0.20554078617470406,7495,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,4,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.7667552829519,0.0,0,0,1,4559,0.7944592138252959,0,0,0,0.0,0.0
0.0,6841,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.415835122433,0.5841648775670686,0,0,1,6234,0.4158351224329314,0,0,0,0.0,0.0
0.0,2598,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.2967387775661,0.0,0,0,1,6548,0.0,0,0,0,0.0,0.0
0.0,4406,0,0,0,0,0,0,0,0,0,7986,0,0,0,0,0.0,0,0.0,1,0,0,0.012897662403908217,0,0.0,0,0,0.0,0,0,2016.0644883120196,0.0,0,0,1,1106,0.9871023375960918,0,0,0,0.0,0.0
0.0,7992,0,0,1,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,1,6293,0.0,0,0,0,0.0,0.0
0.0,8093,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.4052789388766,0.5947210611234791,0,0,1,6423,0.4052789388765209,0,0,0,0.0,0.0
0.0,2757,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2004.2278415567944,1.0,0,0,1,8622,0.0,0,0,0,0.0,0.0
0.0,7441,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0059585474838482755,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.9821243575484,0.0,0,0,1,1225,0.9940414525161517,0,0,0,0.0,0.0
0.0,2303,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2016.84019481034,0.0,0,0,1,6700,0.0,0,0,0,0.0,0.0
0.0,7056,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.0490294861745,1.0,0,0,1,6275,0.0,0,0,0,0.0,0.0
0.0,5346,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,0.927832349245575,0,0.0,0,0,0.0,0,0,2020.8556646984912,0.072167650754425,0,0,1,3147,0.0,0,0,0,0.0,0.0
1.0,3875,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,1,4517,0.0,0,0,0,0.0,0.0
0.0,5477,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.10544305197634007,0,0.0,0,0,0.0,0,0,2010.948987467787,0.8945569480236599,0,0,1,4141,0.0,0,0,0,0.0,0.0
0.7085325268931634,7619,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.7085325268931,0.2914674731068366,0,0,1,4603,0.0,0,0,0,0.0,0.0
0.0,6051,0,0,0,0,0,0,0,0,0,7694,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,7181,0.0,0,0,0,0.0,0.0
0.0,5768,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.56118065329,1.0,0,0,1,4868,0.0,0,0,0,0.0,0.0
0.0,3658,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.0076138833404,0.9923861166597316,0,0,1,1674,0.007613883340268357,0,0,0,0.0,0.0
0.0,6326,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.8733795324893,1.0,0,0,1,6355,0.0,0,0,0,0.0,0.0
0.0,6887,0,0,0,0,0,0,0,0,0,7694,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,7444,0.0,0,0,0,0.0,0.0
0.0,4753,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.5215592689137,0.5043118537827557,0,0,1,7961,0.49568814621724433,0,0,0,0.0,0.0
0.0,2360,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.6234874944917,0.13765125055084293,0,0,1,1079,0.8623487494491571,0,0,0,0.0,0.0
0.0,4864,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,1.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2004.7869203222863,0.0,0,0,1,6683,0.0,0,0,0,0.0,0.0
0.0,4240,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.577200709809,0.0,0,0,1,1960,1.0,0,0,0,0.0,0.0
0.0,6558,0,0,1,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,1,1558,0.0,0,0,0,0.0,0.0
0.0,7751,0,0,0,0,0,0,0,0,0,7694,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,1896,0.0,0,0,0,0.0,0.0
0.0,5206,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,1992.0069200765006,1.0,0,0,1,4327,0.0,0,0,0,0.0,0.0
0.0,8796,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.1297253795558294,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.778352277335,0.8702746204441706,0,0,1,4577,0.0,0,0,0,0.0,0.0
0.0,3942,0,0,0,0,0,0,0,0,0,7969,0,0,0,0,0.0,0,0.0,1,0,0,0.7393316043323921,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,1,4093,0.2606683956676079,0,0,0,0.0,0.0
0.0,3371,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2011.5448676406274,0.5734717199517302,0,0,1,8364,0.4265282800482698,0,0,0,0.0,0.0
0.0,6265,0,0,1,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,1,6293,0.0,0,0,0,0.0,0.0
0.0,4862,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,1.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2005.380064182038,0.0,0,0,1,6668,0.0,0,0,0,0.0,0.0
0.0,8406,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.13478989004362962,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,1,1308,0.8652101099563704,0,0,0,0.0,0.0
0.0,3417,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0,0,0.7954461450599076,0,0.0,0,0,0.0,0,0,2020.5908922901199,0.20455385494009237,0,0,1,3052,0.0,0,0,0,0.0,0.0
0.0,4109,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0921534172007,1.0,0,0,1,1606,0.0,0,0,0,0.0,0.0
0.0,4627,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.1976849833372,1.0,0,0,1,7634,0.0,0,0,0,0.0,0.0
0.0,1372,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.7631334961694889,0,0.0,4,0,0,0.2368665038305111,0,0.0,0,0,0.0,0,0,2015.7105995114916,0.0,0,0,1,7259,0.0,0,0,0,0.0,0.0
0.0,9543,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2007.8863963751382,1.0,0,0,1,2277,0.0,0,0,0,0.0,0.0
0.0,2098,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.7621981054933089,0,0.0,0,0,0.0,0,0,2017.0487924219733,0.2378018945066911,0,0,1,5292,0.0,0,0,0,0.0,0.0
0.0,8324,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.15837491528443925,0,0.0,0,0,0.0,0,0,2019.3167498305688,0.0,0,0,1,1277,0.8416250847155607,0,0,0,0.0,0.0
0.0,7269,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,1,0,0,0.6476671966948354,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,1,9072,0.3523328033051646,0,0,0,0.0,0.0
0.0,3947,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.2460736512382,0.0,0,0,1,2212,1.0,0,0,0,0.0,0.0
0.0,7863,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,7,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.2506956481561,1.0,0,0,1,6586,0.0,0,0,0,0.0,0.0
0.0,5221,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.8524476678569936,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.704895335714,0.0,0,0,1,7335,0.14755233214300645,0,0,0,0.0,0.0
0.0,1726,0,0,0,0,0,0,0,0,0,3598,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.7253543149218,0.8626771574609327,0,0,1,5364,0.13732284253906735,0,0,0,0.0,0.0
0.0,2318,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.22509593467020028,0,0.0,0,0,0.0,0,0,2018.6752878040106,0.0,0,0,1,9736,0.7749040653297997,0,0,0,0.0,0.0
0.0,6282,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,3,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.7794252950907,0.4068582349697888,0,0,1,3502,0.5931417650302112,0,0,0,0.0,0.0
0.0,4385,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.9084700079159008,0,0.0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.4576499604204,0.09152999208409918,0,0,1,1735,0.0,0,0,0,0.0,0.0
0.0,7960,0,0,1,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,1,6293,0.0,0,0,0,0.0,0.0
0.0,5627,0,0,0,0,0,0,0,0,0,1818,0,0,0,0,0.0,0,0.0,1,0,0,0.8126178137471891,0,0.0,0,0,0.0,0,0,2017.1873821862528,0.1873821862528109,0,0,1,7961,0.0,0,0,0,0.0,0.0
0.0,7683,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,8,0,0,0.12094870151670478,0,0.0,0,0,0.0,0,0,2020.63715389545,0.8790512984832952,0,0,1,6680,0.0,0,0,0,0.0,0.0
0.0,6067,0,0,0,0,0,0,0,0,0,7694,0,0,0,0,0.0,0,0.0,1,0,0,0.19670988483487772,0,0.0,0,0,0.0,0,0,2019.196709884835,0.8032901151651223,0,0,1,7687,0.0,0,0,0,0.0,0.0
0.0,9855,0,0,1,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,1,1558,0.0,0,0,0,0.0,0.0
0.0,1222,0,0,1,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,1,6293,0.0,0,0,0,0.0,0.0
0.0,3385,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.4717961065037,1.0,0,0,1,8211,0.0,0,0,0,0.0,0.0
0.0,6798,0,0,1,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,1,1558,0.0,0,0,0,0.0,0.0
0.0,5783,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.04243947669,1.0,0,0,1,9755,0.0,0,0,0,0.0,0.0
0.0,1655,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.08232735957175052,0,0.0,0,0,0.0,0,0,2012.2469820787153,0.9176726404282495,0,0,1,8869,0.0,0,0,0,0.0,0.0
0.0,5856,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.9629817776521609,0,0.0,0,0,0.0,0,0,2019.9259635553044,0.0,0,0,1,1760,0.037018222347839136,0,0,0,0.0,0.0
0.0,6741,0,0,1,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,1,1558,0.0,0,0,0,0.0,0.0
0.0,8540,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.168132038367,0.22898349520413064,0,0,1,4939,0.7710165047958694,0,0,0,0.0,0.0
0.0,5679,0,0,0,0,0,0,0,0,0,1818,0,0,0,0,0.0,0,0.0,1,0,0,0.8733754434083525,0,0.0,0,0,0.0,0,0,2017.1266245565917,0.1266245565916475,0,0,1,7985,0.0,0,0,0,0.0,0.0
0.0,1800,0,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.3913005016449427,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.8260984950653,0.6086994983550573,0,0,1,7744,0.0,0,0,0,0.0,0.0
0.0,5442,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.005631320857617195,0,0.0,0,0,0.0,0,0,2010.0506818877186,0.9943686791423828,0,0,1,4096,0.0,0,0,0,0.0,0.0
0.0,8274,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2007.6671048507428,0.8717611653274692,0,0,1,1797,0.12823883467253083,0,0,0,0.0,0.0
0.0,4791,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,1997.7332949461836,1.0,0,0,1,4361,0.0,0,0,0,0.0,0.0
0.8209313717991746,1529,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.17906862820082536,0,0.0,0,0,0.0,0,0,2015.7162745128032,0.0,0,0,1,4482,0.0,0,0,0,0.0,0.0
0.0,3479,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2009.0,1.0,0,0,1,1385,0.0,0,0,0,0.0,0.0
0.0,2760,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,1991.8749271658799,1.0,0,0,1,8579,0.0,0,0,0,0.0,0.0
0.0,4854,0,0,0,0,0,0,0,0,0,3436,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,1,1421,0.0,1,0,0,0.0,0.0
0.0,2175,0,0,0,0,0,0,0,1,0,3543,0,0,0,0,1.0,0,0.0,1,0,0,0.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,1,1760,0.0,0,0,0,0.0,0.0
0.0,9584,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.0042929374242,0.0,0,0,1,1375,1.0,0,0,0,0.0,0.0
0.0,6520,0,0,0,0,0,0,0,0,0,4096,0,0,1,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,1,2211,0.0,0,0,0,0.0,0.0
0.0,2760,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,1993.5350195738067,1.0,0,0,1,8585,0.0,0,0,0,0.0,0.0
0.0,5129,0,0,0,0,0,0,0,0,0,5146,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,1,5255,0.0,0,0,0,1.0,0.0
0.0,4992,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.05774982564429976,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.4619986051543,0.9422501743557002,0,0,1,1922,0.0,0,0,0,0.0,0.0
0.0,9250,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.4235172707969417,0,0.0,0,0,0.0,0,0,2020.576482729203,0.0,0,0,1,6355,0.5764827292030583,0,0,0,0.0,0.0
1.0,6699,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,1,4517,0.0,0,0,0,0.0,0.0
0.0,4451,0,0,0,0,0,0,0,0,0,9147,0,0,0,0,0.8617479790283967,0,0.0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.1382520209715,0.0,0,0,1,1654,0.13825202097160327,0,0,0,0.0,0.0
0.0,3870,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.3942420744474,1.0,0,0,1,1916,0.0,0,0,0,0.0,0.0
0.0,5071,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2011.7686344380172,1.0,0,0,1,8776,0.0,0,0,0,0.0,0.0
0.0,5899,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.2180397663988226,0,0.0,0,0,0.0,0,1,2002.083097052886,0.0,0,0,1,3715,0.7819602336011774,0,0,0,0.0,0.0
0.0,7470,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.1918860339165,0.23837720678330143,0,0,1,5407,0.7616227932166986,0,0,0,0.0,0.0
0.0,9292,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.13223612014,1.0,0,0,1,6349,0.0,0,0,0,0.0,0.0
0.0,6865,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.704548783878199,0,0.0,0,0,0.0,0,0,2017.8863536483655,0.0,0,0,1,5271,0.29545121612180103,0,0,0,0.0,0.0
0.0,1095,0,0,1,0,0,0,0,0,0,4096,1,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,1,6293,0.0,0,0,0,0.0,0.0
0.0,9438,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2009.456209568799,0.7119825359334057,0,0,1,8187,0.28801746406659434,0,0,0,0.0,0.0
0.0,2759,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,1997.156728570514,1.0,0,0,1,8597,0.0,0,0,0,0.0,0.0
0.608027092014717,7025,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.39197290798528295,0,0.0,0,0,0.0,0,0,2013.4321083680588,0.0,0,0,1,4403,0.0,0,0,0,0.0,0.0
0.0,6906,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.20896107962412724,0,0.0,4,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.0,0.7910389203758728,1,0,1,4545,0.0,0,0,0,0.0,0.0
0.0,7542,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,1,8057,0.0,0,0,0,0.0,0.0
0.0,2485,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.1840124147766,0.38159875852234837,0,0,1,1151,0.6184012414776516,0,0,0,0.0,0.0
0.0,5555,0,0,0,0,1,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,4,0,0,0.0,0,0.0,0,1,0.0,0,0,2017.0,1.0,1,0,1,9009,0.0,0,0,0,0.0,0.0
0.0,4467,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.2185388091937,1.0,0,0,1,6329,0.0,0,0,0,0.0,0.0
0.0,7982,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.20520194705869943,0,0.0,0,0,0.0,0,0,2019.1791922117652,0.0,0,0,1,7872,0.7947980529413006,0,0,0,0.0,0.0
0.0,9283,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.5422639721018968,0,0.0,2,0,0,0.4577360278981032,0,0.0,0,0,0.0,0,0,2016.7464161673886,0.0,0,0,1,6485,0.0,0,0,0,0.0,0.0
0.0,9297,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0127453333298,0.0,0,0,1,2537,1.0,0,0,0,0.0,0.0
0.0,8695,0,0,0,0,0,0,0,0,0,5882,0,0,0,0,0.0,0,0.0,7,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.7500896192937,1.0,0,0,1,6745,0.0,0,0,0,0.0,0.0
0.0,7964,0,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.2948606663558,0.33608138097457907,0,0,1,2354,0.6639186190254209,0,0,0,0.0,0.0
