help,rating_R,cast,man,man,finds,house,time,high,high,father,country,young,love,love,woman,rating_TV-G,story,rating_NR,home,rating_G,duration,life,life,rating_TV-MA,teen,rating_PG,series,world,world,release_year,rating_TV-14,day,school,movie,type,director,rating_TV-PG,christmas,friends,girl,girl,boy,rating_PG-13
0,0.0,1599,0,0,0,0,0,0,0,1,1325,0,0,0,0,0.0,0,0.0,0,0.0,161,0,0,0.0,0,0.0,0,0,0,2005.0,1.0,0,0,0,0,5682,0.0,0,0,0,0,0,0.0
0,1.0,6144,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,99,0,0,0.0,0,0.0,0,0,0,2007.0,0.0,0,0,0,0,4894,0.0,0,0,0,0,0,0.0
0,0.0,3169,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,121,0,0,0.0,0,0.0,0,0,0,2010.0,1.0,0,0,0,0,7623,0.0,0,0,0,0,0,0.0
0,0.0,1865,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,72,0,0,0.0,0,0.0,0,0,0,2019.0,0.0,0,0,0,0,8791,0.0,0,0,0,0,0,0.0
0,0.0,6430,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,60,0,0,0.0,0,0.0,0,0,0,2021.0,0.0,0,0,0,0,2136,0.0,0,0,0,0,0,0.0
1,0.0,7529,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,173,0,0,0.0,0,0.0,0,0,0,1985.0,1.0,0,0,0,0,2937,0.0,0,0,0,0,0,0.0
0,0.0,5893,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,61,0,0,1.0,0,0.0,0,0,0,2016.0,0.0,0,0,0,0,9801,0.0,0,0,0,0,0,0.0
0,0.0,8142,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,75,0,0,0.0,0,0.0,0,0,0,2020.0,0.0,0,0,0,0,2687,0.0,0,0,0,0,0,0.0
0,0.0,1794,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,102,0,0,0.0,0,0.0,0,0,0,2017.0,1.0,0,0,0,0,9006,0.0,0,0,0,0,0,0.0
0,0.0,4408,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0.0,145,0,0,0.0,0,0.0,0,0,0,2011.0,1.0,0,0,0,0,6682,0.0,0,0,0,1,0,0.0
0,0.0,8131,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,113,0,0,0.0,0,0.0,0,0,0,2008.0,0.0,0,0,0,0,6580,0.0,0,0,0,0,0,0.0
0,0.0,5460,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,159,0,0,0.0,0,0.0,0,0,0,2006.0,1.0,0,0,0,0,7961,0.0,0,0,0,0,0,0.0
0,0.0,2201,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,0,0.0,51,0,0,0.0,0,0.0,0,1,0,2020.0,0.0,0,0,0,0,4128,1.0,0,0,0,0,0,0.0
1,0.0,7664,0,1,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,164,0,0,0.0,0,0.0,0,0,0,1992.0,1.0,0,0,0,0,8645,0.0,0,0,0,0,0,0.0
0,0.0,5948,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,134,0,0,0.0,0,0.0,0,0,0,2007.0,1.0,0,0,0,0,1802,0.0,0,0,0,1,0,0.0
0,0.0,8239,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,71,0,0,1.0,0,0.0,0,0,0,2020.0,0.0,0,0,0,0,9910,0.0,0,0,0,0,0,0.0
0,0.0,8487,0,0,0,0,1,0,0,0,3543,0,0,0,0,0.0,0,0.0,0,0.0,68,0,0,0.0,0,0.0,0,0,2,2012.0,0.0,0,0,1,0,8928,1.0,0,0,0,0,0,0.0
0,0.0,4934,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,141,0,0,0.0,0,0.0,0,0,0,2005.0,1.0,0,0,0,0,6320,0.0,0,0,0,0,0,0.0
0,0.0,9513,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,157,0,1,0.0,0,0.0,0,0,0,2019.0,1.0,0,0,0,0,1862,0.0,0,0,0,0,0,0.0
0,0.0,9656,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,187,0,0,0.0,0,0.0,0,0,0,2003.0,1.0,0,0,0,0,7981,0.0,0,0,0,0,0,0.0
0,0.0,4058,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,90,0,0,0.0,0,0.0,0,0,0,2015.0,0.0,0,0,0,0,5353,0.0,0,0,0,0,0,0.0
0,0.0,1090,0,0,0,0,0,0,0,0,9337,0,0,1,0,0.0,0,0.0,0,0.0,54,0,0,1.0,0,0.0,0,0,1,2017.0,0.0,1,0,0,0,3837,0.0,0,0,0,0,0,0.0
0,0.0,5074,0,0,0,0,0,0,0,0,9337,0,0,0,0,1.0,0,0.0,0,0.0,71,0,0,0.0,0,0.0,0,0,0,2020.0,0.0,0,0,0,0,8928,0.0,0,0,0,0,0,0.0
0,0.0,8172,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,112,0,0,0.0,0,0.0,0,0,1,2012.0,0.0,0,0,0,0,5019,0.0,0,0,0,0,0,1.0
0,0.0,7146,0,0,0,0,0,0,0,0,5397,0,0,0,0,0.0,0,0.0,0,0.0,96,0,0,0.0,0,0.0,0,0,0,2019.0,0.0,0,0,0,0,9754,1.0,0,0,0,0,0,0.0
0,0.0,3486,0,1,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,148,0,0,0.0,0,0.0,0,0,0,2009.0,1.0,0,0,0,0,6516,0.0,0,0,0,0,0,0.0
0,0.0,9128,0,1,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,169,0,0,0.0,0,0.0,0,0,0,2006.0,1.0,0,0,0,0,9666,0.0,0,0,0,0,0,0.0
0,0.0,1543,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,98,0,0,0.0,0,1.0,0,0,0,1976.0,0.0,0,0,0,0,6964,0.0,0,0,0,0,0,0.0
0,0.0,7676,0,1,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,147,0,0,0.0,0,0.0,0,0,0,2013.0,1.0,0,0,0,0,3178,0.0,0,0,0,0,0,0.0
0,1.0,6830,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,97,0,0,0.0,0,0.0,0,0,0,2006.0,0.0,0,0,0,0,5222,0.0,0,0,0,0,0,0.0
0,0.0,6387,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,72,0,0,0.0,0,0.0,0,0,0,2019.0,0.0,0,0,0,0,6762,0.0,0,0,0,0,0,0.0
0,0.0,3240,0,0,0,0,0,0,0,0,1325,0,0,1,0,0.0,0,0.0,0,0.0,158,0,1,0.0,0,0.0,0,0,0,2004.0,0.0,0,0,0,0,9644,1.0,0,0,0,0,0,0.0
0,0.0,1068,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,148,0,0,0.0,0,0.0,0,0,0,1988.0,1.0,0,0,0,0,8645,0.0,0,0,0,0,0,0.0
0,0.0,1521,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,1.0,78,0,0,0.0,0,0.0,0,0,0,2014.0,0.0,0,0,0,0,7465,0.0,0,0,0,0,0,0.0
0,0.0,6213,0,0,0,0,0,0,0,0,1325,1,0,0,0,0.0,0,0.0,0,0.0,157,0,0,0.0,0,0.0,0,0,0,2003.0,1.0,0,0,0,0,3608,0.0,0,1,0,0,0,0.0
0,0.0,6401,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,121,0,0,0.0,0,0.0,0,0,0,2013.0,0.0,0,0,0,0,9644,1.0,0,0,0,0,0,0.0
0,0.0,7346,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,145,0,0,0.0,0,0.0,0,0,0,2005.0,0.0,0,0,0,0,3149,0.0,0,0,0,0,0,1.0
0,0.0,5159,0,1,0,0,0,0,0,0,6762,1,0,0,0,0.0,0,0.0,0,0.0,137,0,0,0.0,0,0.0,0,0,0,2018.0,0.0,0,0,0,0,3491,1.0,0,0,0,1,0,0.0
0,0.0,7395,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,101,0,0,0.0,0,1.0,0,0,0,2005.0,0.0,0,0,0,0,8597,0.0,0,0,0,0,0,0.0
0,0.0,6414,0,0,0,0,0,0,0,0,1325,1,0,0,0,0.0,0,0.0,0,0.0,160,0,0,0.0,0,0.0,0,0,0,1994.0,1.0,0,0,0,0,7033,0.0,0,0,0,0,0,0.0
0,0.0,3911,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,100,0,0,0.0,0,1.0,0,0,1,2013.0,0.0,0,1,0,0,5967,0.0,0,0,0,0,0,0.0
0,0.0,9638,0,1,0,0,0,0,0,0,1325,1,0,0,0,0.0,0,0.0,0,0.0,148,0,0,0.0,0,0.0,0,0,0,2019.0,1.0,0,0,0,0,8876,0.0,0,0,0,0,0,0.0
0,0.0,7993,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,123,0,0,0.0,0,0.0,0,0,0,2013.0,1.0,0,0,0,0,3387,0.0,0,0,0,0,0,0.0
0,0.0,1973,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,144,0,0,0.0,0,0.0,0,0,0,2017.0,1.0,0,0,0,0,4143,0.0,0,0,0,0,0,0.0
0,0.0,3676,0,0,0,0,0,0,0,0,1325,0,0,1,0,0.0,0,0.0,0,0.0,134,0,1,0.0,0,0.0,0,0,0,1975.0,1.0,0,0,0,0,6928,0.0,0,1,0,0,0,0.0
0,0.0,6723,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,131,0,0,0.0,0,0.0,0,0,0,2018.0,1.0,0,0,0,0,3395,0.0,0,0,0,0,0,0.0
0,0.0,5181,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,0,0.0,97,1,0,1.0,0,0.0,0,0,0,2016.0,0.0,0,0,0,0,6369,0.0,0,0,0,0,0,0.0
0,1.0,3824,0,0,0,0,0,0,0,0,5288,0,0,0,0,0.0,0,0.0,0,0.0,94,0,0,0.0,0,0.0,0,0,0,2006.0,0.0,0,0,0,0,2573,0.0,0,0,0,0,0,0.0
0,0.0,3763,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,89,0,0,0.0,0,0.0,0,0,0,2017.0,1.0,0,0,0,0,3832,0.0,0,0,0,0,0,0.0
0,0.0,8574,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,203,0,0,0.0,0,0.0,0,0,0,2009.0,0.0,0,0,0,0,4315,1.0,0,0,0,1,0,0.0
0,0.0,2026,0,0,0,0,1,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,142,0,0,0.0,0,0.0,0,0,0,2013.0,1.0,0,0,0,0,6682,0.0,0,0,0,0,0,0.0
0,0.0,1225,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,33,0,0,0.0,0,0.0,0,0,0,2011.0,0.0,0,0,0,0,6219,0.0,0,0,0,0,0,0.0
0,0.0,3983,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,117,0,0,0.0,0,0.0,0,0,0,2015.0,1.0,0,0,0,0,1994,0.0,0,0,0,1,0,0.0
0,0.0,3496,0,1,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,156,0,0,0.0,0,0.0,0,0,0,2012.0,1.0,0,0,0,0,9620,0.0,0,0,0,0,0,0.0
0,0.0,3249,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,147,0,0,1.0,0,0.0,0,1,0,2020.0,0.0,0,0,0,0,9614,0.0,0,0,0,0,0,0.0
0,0.0,5854,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,0,0.0,139,0,0,0.0,0,0.0,0,0,0,2014.0,0.0,0,0,0,0,8801,0.0,0,0,0,0,0,1.0
0,0.0,6957,0,0,1,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,146,0,0,0.0,0,0.0,0,0,0,2014.0,1.0,0,0,0,0,3868,0.0,0,0,0,0,0,0.0
0,0.0,2750,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,97,0,0,0.0,0,0.0,0,0,0,2014.0,1.0,0,0,0,0,8504,0.0,0,0,0,0,0,0.0
0,0.0,5982,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,60,0,0,0.0,0,0.0,0,0,0,2021.0,0.0,0,0,0,0,2136,0.0,0,0,0,0,0,0.0
0,0.0,2458,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,0,0.0,37,0,0,0.0,0,0.0,0,0,0,2021.0,1.0,0,0,0,0,3831,0.0,0,0,0,0,0,0.0
0,0.0,8149,0,0,0,0,0,0,0,0,1325,0,0,0,0,1.0,0,0.0,0,0.0,176,0,0,0.0,0,0.0,0,0,0,1999.0,0.0,0,0,0,0,5012,0.0,0,0,0,0,0,0.0
0,0.0,9593,0,0,0,0,0,0,0,0,1325,0,0,1,0,0.0,0,0.0,0,0.0,185,0,0,0.0,0,0.0,0,0,0,2001.0,1.0,0,0,0,0,9666,0.0,0,1,0,0,0,0.0
0,1.0,6251,0,0,0,0,0,0,0,0,5288,0,0,0,0,0.0,0,0.0,0,0.0,94,0,0,0.0,0,0.0,0,0,0,2006.0,0.0,0,0,0,0,2573,0.0,0,0,0,0,0,0.0
0,0.0,4699,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,93,0,0,0.0,0,0.0,0,0,0,1991.0,1.0,0,0,0,0,3809,0.0,0,0,0,0,0,0.0
0,0.0,7536,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,127,0,0,0.0,0,0.0,0,0,0,2019.0,0.0,0,0,0,0,4851,1.0,0,0,0,0,0,0.0
0,0.0,2291,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,68,0,0,0.0,0,0.0,0,0,0,2014.0,0.0,0,0,0,0,8928,0.0,0,0,0,0,0,0.0
0,0.0,4142,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,90,0,0,0.0,0,0.0,0,0,0,2017.0,1.0,0,0,0,0,4024,0.0,0,0,0,0,0,0.0
0,1.0,8838,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,80,0,0,0.0,0,0.0,0,0,0,2020.0,0.0,0,0,0,0,3164,0.0,0,0,0,0,0,0.0
0,0.0,2199,0,0,0,0,0,0,0,0,3543,0,0,0,0,0.0,0,0.0,0,0.0,140,0,0,0.0,0,0.0,0,0,0,2015.0,1.0,0,0,0,0,3681,0.0,0,0,0,0,0,0.0
0,0.0,7451,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,96,0,0,0.0,0,0.0,0,0,0,1987.0,0.0,0,0,0,0,4668,1.0,0,0,0,0,0,0.0
0,0.0,7732,0,0,0,0,0,0,0,0,9337,0,0,1,0,0.0,0,0.0,0,0.0,133,0,0,0.0,0,0.0,0,0,0,2007.0,0.0,0,0,0,0,8973,0.0,0,0,0,1,0,1.0
0,0.0,6417,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,80,0,0,0.0,0,0.0,0,0,0,2019.0,1.0,0,0,0,0,9386,0.0,0,0,0,0,0,0.0
0,0.0,2362,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0.0,148,0,0,0.0,0,0.0,0,0,0,2002.0,0.0,0,0,0,0,1671,1.0,0,0,0,0,0,0.0
0,0.0,4523,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,148,0,0,0.0,0,0.0,0,0,0,1994.0,1.0,0,0,0,0,5586,0.0,0,0,0,0,0,0.0
0,0.0,7253,0,0,0,0,0,0,0,0,9337,0,1,0,0,0.0,0,0.0,0,1.0,84,0,0,0.0,0,0.0,0,0,0,1977.0,0.0,0,0,0,0,3373,0.0,0,0,0,0,0,0.0
0,0.0,6259,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,121,0,0,0.0,0,0.0,0,0,0,1999.0,0.0,0,0,0,0,8936,0.0,0,0,0,0,0,1.0
0,0.0,9542,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,129,0,0,0.0,0,0.0,0,0,0,2007.0,1.0,0,0,0,0,8881,0.0,0,0,0,0,0,0.0
0,0.0,8748,0,0,0,0,0,0,0,0,6582,0,0,1,0,0.0,0,0.0,0,0.0,101,0,0,0.0,0,0.0,0,0,0,2007.0,0.0,0,0,0,0,7817,1.0,0,0,0,0,0,0.0
0,0.0,6401,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,1,0.0,136,0,0,0.0,0,0.0,0,0,0,2003.0,1.0,0,0,0,0,4613,0.0,0,0,0,0,0,0.0
0,1.0,3485,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,94,0,0,0.0,0,0.0,0,0,0,2020.0,0.0,0,0,0,0,7527,0.0,0,0,0,0,0,0.0
0,0.0,9798,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,146,0,0,0.0,0,0.0,0,0,0,2014.0,1.0,0,0,0,0,7765,0.0,0,0,0,0,0,0.0
0,0.0,3801,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,100,0,0,1.0,0,0.0,0,0,0,2018.0,0.0,0,0,0,0,4791,0.0,0,0,0,0,0,0.0
0,0.0,2358,0,0,0,0,0,0,0,0,6044,0,0,0,0,0.0,0,0.0,0,0.0,98,0,0,0.0,0,0.0,0,0,0,2016.0,1.0,0,0,0,0,8534,0.0,0,0,0,0,0,0.0
0,0.0,3169,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,88,0,0,0.0,0,1.0,0,0,0,1991.0,0.0,0,0,0,0,6337,0.0,0,0,0,0,0,0.0
0,0.0,9894,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,80,0,0,0.0,0,0.0,0,0,1,2016.0,0.0,0,0,0,0,3843,0.0,0,0,0,0,0,0.0
0,0.0,8296,0,0,0,0,0,0,0,1,1325,0,0,0,0,0.0,0,0.0,0,0.0,152,0,0,0.0,0,0.0,0,0,0,1969.0,0.0,0,0,0,0,8901,1.0,0,0,0,0,0,0.0
0,0.0,4045,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,157,0,0,0.0,0,0.0,0,0,0,2007.0,1.0,0,0,0,0,9632,0.0,0,0,0,0,0,0.0
0,0.0,4748,0,0,0,0,0,0,0,0,1325,1,0,1,0,0.0,0,0.0,0,0.0,126,1,0,0.0,0,0.0,0,0,0,2007.0,1.0,0,0,0,0,4613,0.0,0,0,0,0,0,0.0
0,0.0,7816,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,81,0,0,0.0,0,0.0,0,1,0,2017.0,0.0,0,0,0,0,4036,0.0,0,0,0,0,0,0.0
0,0.0,2926,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,99,0,0,0.0,0,0.0,0,0,0,2016.0,0.0,0,0,0,0,7800,1.0,0,0,0,0,0,0.0
0,0.0,2061,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,143,0,0,1.0,0,0.0,0,0,0,2008.0,0.0,0,0,0,0,3370,0.0,0,0,0,0,0,0.0
0,0.0,1948,0,0,0,0,0,0,0,0,1325,0,0,3,0,0.0,0,0.0,0,0.0,132,0,1,0.0,0,0.0,0,0,0,2013.0,0.0,0,0,0,0,7371,1.0,0,0,0,0,0,0.0
0,0.0,7262,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,81,0,0,0.0,0,0.0,0,1,0,2017.0,0.0,0,0,0,0,4036,0.0,0,0,0,0,0,0.0
0,0.0,3539,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,64,0,0,0.0,0,0.0,0,0,0,2013.0,0.0,0,0,0,0,7912,0.0,0,0,0,0,0,0.0
0,0.0,7527,0,0,0,0,0,0,0,0,4034,0,0,0,0,0.0,0,0.0,0,0.0,71,0,0,0.0,0,0.0,0,0,0,2019.0,0.0,0,0,0,0,5129,0.0,1,0,0,0,0,0.0
0,1.0,8454,0,0,0,1,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,94,0,0,0.0,0,0.0,0,0,0,1991.0,0.0,0,0,0,0,6417,0.0,0,0,0,0,0,0.0
0,0.0,5973,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,42,0,0,0.0,0,0.0,0,0,0,1947.0,0.0,0,0,0,0,4614,1.0,0,0,0,0,0,0.0
0,0.0,4358,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,133,0,0,0.0,0,0.0,0,0,0,2019.0,1.0,0,0,0,0,2748,0.0,0,0,0,0,0,0.0
0,0.0,5054,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,133,0,0,0.0,0,0.0,0,0,0,2019.0,1.0,0,0,0,0,2748,0.0,0,0,0,0,0,0.0
0,0.0,6788,0,0,0,0,0,0,0,0,1325,0,0,1,0,0.0,0,0.0,0,0.0,165,0,0,0.0,0,0.0,0,0,0,1990.0,1.0,0,0,0,0,2174,0.0,0,0,0,0,0,0.0
0,0.0,5743,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,170,0,0,0.0,0,0.0,0,0,0,1993.0,1.0,0,0,0,0,8040,0.0,0,0,0,0,0,0.0
0,0.0,7843,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,100,0,0,0.0,0,1.0,0,0,0,2020.0,0.0,0,0,0,0,5403,0.0,0,0,0,0,0,0.0
0,0.0,8656,0,0,0,0,0,0,0,0,4466,0,0,0,0,0.0,0,0.0,0,0.0,93,0,0,0.0,0,0.0,0,0,0,2009.0,1.0,0,0,0,0,1425,0.0,0,0,0,0,0,0.0
0,0.0,8763,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,94,0,0,0.0,0,0.0,0,0,0,2017.0,0.0,0,0,0,0,7277,1.0,0,0,0,0,0,0.0
0,0.0,5396,0,0,0,0,0,0,0,0,9337,0,0,0,0,0.0,0,0.0,0,0.0,101,0,0,0.0,0,1.0,0,0,0,2005.0,0.0,0,0,0,0,8597,0.0,0,0,0,0,0,0.0
0,0.0,6189,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,177,0,0,0.0,0,0.0,0,0,0,1999.0,0.0,0,0,0,0,8040,1.0,0,0,0,0,0,0.0
0,0.0,6086,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,129,0,0,0.0,0,0.0,0,0,0,2005.0,1.0,0,0,0,0,6917,0.0,0,0,0,0,0,0.0
0,1.0,9884,0,0,0,0,0,0,0,0,5288,0,0,0,0,0.0,0,0.0,0,0.0,94,0,0,0.0,0,0.0,0,0,0,2006.0,0.0,0,0,0,0,2573,0.0,0,0,0,0,0,0.0
0,0.0,1570,0,0,0,0,0,0,0,0,1325,0,0,0,0,0.0,0,0.0,0,0.0,131,0,0,0.0,0,0.0,0,0,0,2018.0,1.0,0,0,0,0,3395,0.0,0,0,0,0,0,0.0
