girls,help,rating_R,cast,little,man,man,time,father,country,young,love,love,woman,rating_TV-G,rating_NR,home,rating_G,duration,black,life,life,rating_TV-MA,teen,good,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,type,director,rating_TV-PG,christmas,rating_TV-Y7,rating_PG-13
0,0,1.0,5637,0,0,0,0,0,6636,0,0,0,0,0.0,0.0,0,0.0,106,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1995.4394318407083,0.0,0,0,0,6572,0.0,0,0.0,0.0
0,0,0.0,9434,0,0,0,0,0,7915,0,0,0,0,0.0,0.8070235552015815,0,0.0,90,0,0,0,0.19297644479841847,0,0,0.0,0,0,0.0,0,0,1982.5438115583875,0.0,0,0,0,8892,0.0,0,0.0,0.0
0,0,0.27943700741176025,5042,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,138,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1969.3831102223528,0.7205629925882397,0,0,0,6503,0.0,0,0.0,0.0
0,0,0.706173568756845,2811,0,0,0,0,0,4096,0,0,1,0,0.0,0.0,0,0.0,112,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1997.2888757623768,0.0,0,0,0,3649,0.0,0,0.0,0.293826431243155
0,0,1.0,1425,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,117,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1993.9354569730272,0.0,0,0,0,7231,0.0,0,0.0,0.0
0,0,1.0,6793,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,169,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1995.9074874401974,0.0,0,0,0,1671,0.0,0,0.0,0.0
0,0,1.0,3847,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,113,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,2007.0,0.0,0,1,0,1705,0.0,0,0.0,0.0
0,0,1.0,1368,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,116,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1978.279589673962,0.0,0,0,0,4489,0.0,0,0.0,0.0
0,0,1.0,6640,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,123,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1990.5618818075375,0.0,1,0,0,3227,0.0,0,0.0,0.0
0,0,0.5162836899897091,7147,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,95,0,0,0,0.0,0,0,0.4837163100102909,0,0,0.0,0,0,1991.0699291496398,0.0,0,0,0,3107,0.0,0,0.0,0.0
0,0,0.0,7867,0,0,0,0,0,4026,0,0,0,0,0.0,0.0,0,0.0,114,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.8225181669093,0.0,0,0,0,3976,0.0,0,0.0,0.0
0,0,0.0,2524,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,122,0,0,0,0.6541607520590199,0,0,0.0,0,0,0.0,0,0,2000.324680611187,0.0,0,0,0,5948,0.0,0,0.0,0.3458392479409801
0,0,0.7759902866955368,5041,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,94,0,0,0,0.0,0,0,0.22400971330446318,0,0,0.0,0,0,1968.5680679931313,0.0,0,0,0,4470,0.0,0,0.0,0.0
0,0,0.0,7151,0,0,0,0,0,1325,0,0,0,0,0.0,0.0,0,0.0,166,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1985.3570505581506,1.0,0,0,0,6992,0.0,0,0.0,0.0
0,0,0.4954482186950009,9719,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,102,0,0,0,0.0,0,0,0.5045517813049991,0,0,0.0,0,0,1981.94537862434,0.0,0,0,0,6654,0.0,0,0.0,0.0
0,0,1.0,7476,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,94,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2006.0,0.0,0,0,0,2573,0.0,0,0.0,0.0
0,0,0.6690679731221268,3569,0,0,0,1,0,9337,0,0,0,0,0.0,0.0,0,0.0,208,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1978.705087569954,0.0,0,0,0,3302,0.0,0,0.0,0.33093202687787315
0,0,0.0,2923,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,90,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2009.6050768786386,0.0,0,0,0,9871,0.0,0,0.0,1.0
0,0,0.0,9726,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,156,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1961.0,1.0,0,0,0,6537,0.0,0,0.0,0.0
0,0,0.2146727470363864,7909,0,0,0,0,0,4063,0,0,0,0,0.0,0.0,0,0.0,134,0,0,0,0.0,0,0,0.7853272529636136,0,0,0.0,0,0,1992.0,0.0,0,0,0,6249,0.0,0,0.0,0.0
0,0,0.6611308451680347,7301,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,129,0,0,0,0.0,0,0,0.33886915483196534,0,0,0.0,0,0,2009.1894019743688,0.0,0,0,0,5995,0.0,0,0.0,0.0
0,0,0.5257135708166568,6752,0,0,0,0,0,7646,0,0,0,0,0.0,0.0,0,0.0,135,0,0,0,0.4742864291833432,0,0,0.0,0,0,0.0,0,0,2002.0399849871499,0.0,0,0,0,9581,0.0,0,0.0,0.0
0,0,0.0,5812,0,0,0,0,0,1325,0,0,0,0,0.0,0.0,0,0.0,125,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1972.224004093213,0.0,1,0,0,6548,1.0,0,0.0,0.0
0,0,0.0,2605,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,102,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1994.278088935268,0.0,0,0,0,7242,0.0,0,0.0,1.0
0,0,0.8738036125304829,7579,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,103,0,0,0,0.1261963874695171,0,0,0.0,0,0,0.0,0,0,1977.921659111311,0.0,0,0,0,6659,0.0,0,0.0,0.0
0,0,0.18239444660798854,2667,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,130,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1987.3457721551524,0.0,0,0,0,7859,0.0,0,0.0,0.8176055533920115
0,1,0.0,8685,0,0,0,0,1,9337,0,0,0,0,0.0,0.0,0,1.0,128,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1969.0,0.0,0,0,0,8547,0.0,0,0.0,0.0
0,0,0.8022253701257288,9850,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,103,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2005.5735788698069,0.0,0,0,0,4936,0.1977746298742712,0,0.0,0.0
0,0,0.0,2039,0,0,0,0,0,4868,0,0,0,0,0.0,0.0,0,0.0,94,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2004.5977523299362,0.0,0,0,0,9564,0.0,0,0.0,0.0
0,0,0.0,5132,0,0,0,0,0,9337,0,0,0,0,0.0,0.35983202791891866,0,0.6401679720810813,104,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1978.1966405583785,0.0,0,0,0,6696,0.0,0,0.0,0.0
0,0,0.1566794069547095,4339,0,0,0,0,0,5925,0,0,0,0,0.0,0.0,0,0.0,175,0,0,0,0.0,0,0,0.8433205930452905,0,0,0.0,0,0,1982.4837792434148,0.0,0,0,0,8710,0.0,0,0.0,0.0
0,0,0.0,6882,0,0,0,0,0,4466,0,0,0,0,0.0,0.0,0,0.0,79,0,0,0,0.11433438051393952,0,0,0.0,0,0,0.0,0,0,1960.7440251323346,0.8856656194860605,0,0,0,8087,0.0,0,0.0,0.0
0,0,0.0,2045,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,120,0,0,0,0.0,0,0,1.0,0,0,0.0,0,1,1976.0,0.0,0,0,0,8620,0.0,0,0.0,0.0
0,0,0.0,1301,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,110,0,0,0,0.7253202874050327,0,0,0.0,0,0,0.0,0,0,2010.1115303465813,0.0,0,0,0,2137,0.0,0,0.0,0.27467971259496726
0,0,0.0,7661,0,0,0,0,0,9337,1,0,0,0,0.0,0.0,0,0.0,116,0,0,0,0.06866793752869027,0,0,0.9313320624713097,0,0,0.0,0,0,1986.4033778135042,0.0,0,0,0,1670,0.0,0,0.0,0.0
0,0,0.21575622931688787,8004,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,87,0,0,0,0.7842437706831121,0,0,0.0,0,0,0.0,0,0,2012.0376067257116,0.0,0,0,0,8750,0.0,0,0.0,0.0
0,0,0.1866391064364855,3644,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,104,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1984.5736916163257,0.0,0,0,0,9891,0.0,0,0.0,0.8133608935635145
0,0,0.0,2809,0,0,0,0,0,9317,0,0,0,0,0.0,0.0,0,0.0,96,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1992.8611792492343,1.0,0,0,0,9166,0.0,0,0.0,0.0
0,0,0.0,3270,0,0,0,0,0,6044,0,0,0,0,0.0,0.16026917269414298,0,0.0,138,0,0,0,0.0,0,0,0.839730827305857,0,0,0.0,0,0,1991.8397308273059,0.0,0,0,0,6257,0.0,0,0.0,0.0
0,0,0.6553392825136087,7288,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,110,0,0,0,0.34466071748639127,0,0,0.0,0,0,0.0,0,0,2019.6213571300545,0.0,0,0,0,8120,0.0,0,0.0,0.0
0,0,0.7380998794440522,2275,0,0,0,0,0,3543,0,0,0,0,0.0,0.0,0,0.0,87,0,0,0,0.2619001205559478,0,0,0.0,0,0,0.0,0,0,2008.738099879444,0.0,0,0,0,3616,0.0,0,0.0,0.0
0,0,0.0,8900,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,127,0,0,1,0.0,1,0,1.0,0,0,0.0,0,0,1984.0,0.0,0,0,0,8620,0.0,0,0.0,0.0
0,0,0.0,6977,0,0,0,0,0,1325,0,0,0,0,0.0,0.0,0,0.0,153,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1982.0,1.0,0,0,0,8190,0.0,0,0.0,0.0
0,0,0.0,4338,0,0,0,0,0,1402,0,0,0,0,0.0,0.0,0,0.0,114,0,0,0,0.5386274810690505,0,0,0.0,0,0,0.0,0,0,1976.8454900757238,0.0,0,0,0,6602,0.46137251893094955,0,0.0,0.0
0,0,0.0,7262,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,90,0,0,0,0.0,0,0,0.45786831874369094,0,0,0.0,0,0,1995.769530612765,0.0,0,0,0,3491,0.0,0,0.0,0.5421316812563091
0,0,0.49954599329242055,3182,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,101,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2003.5104421542744,0.0,0,0,0,3688,0.0,0,0.0,0.5004540067075794
0,0,0.0,5139,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,108,0,0,0,0.6757242066107196,0,0,0.0,0,0,0.0,0,0,1996.2191766032538,0.0,0,0,0,7494,0.0,0,0.0,0.32427579338928036
0,0,1.0,6150,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,118,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2018.451625581334,0.0,0,0,0,8046,0.0,0,0.0,0.0
0,0,0.7068567021226201,6974,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.2931432978773799,109,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1975.775423723349,0.0,0,0,0,2047,0.0,0,0.0,0.0
0,0,0.7079116387550015,7016,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,91,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2018.292088361245,0.0,0,0,0,9533,0.0,0,0.2920883612449985,0.0
0,0,1.0,5419,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,124,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1988.7121997445608,0.0,0,0,0,7926,0.0,0,0.0,0.0
0,1,0.0,8694,0,0,0,0,1,9337,0,0,0,0,0.0,0.0,0,1.0,128,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1969.0,0.0,0,0,0,8547,0.0,0,0.0,0.0
0,0,0.0,4216,0,0,0,0,0,1414,0,0,0,0,0.0,0.0,0,0.0,111,0,0,0,0.6288990007021326,0,0,0.0,0,0,0.0,0,0,1976.4844039971915,0.0,0,0,0,6612,0.37110099929786744,0,0.0,0.0
0,0,0.0,9273,0,0,0,0,0,6692,0,0,0,0,0.0,0.0,0,0.0,133,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1958.5640914321336,0.6435908567866373,0,0,0,6055,0.0,0,0.0,0.3564091432133627
0,0,0.7743828607914067,2939,0,0,0,0,0,5035,0,0,0,0,0.0,0.0,0,0.0,125,0,0,0,0.22561713920859328,0,0,0.0,0,0,0.0,0,0,2008.4876572158282,0.0,0,0,0,5611,0.0,0,0.0,0.0
0,0,1.0,1019,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,94,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,1979.0,0.0,0,0,0,2153,0.0,0,0.0,0.0
0,0,0.0,8187,0,0,0,0,0,1325,0,0,0,0,0.0,0.0,0,0.0,134,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1981.3769727435142,1.0,0,0,0,5666,0.0,0,0.0,0.0
0,0,1.0,9491,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,117,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1981.8954744236155,0.0,0,0,0,4368,0.0,0,0.0,0.0
0,0,0.7074068256126173,6100,0,0,0,0,0,9337,0,0,0,0,0.0,0.29259317438738275,0,0.0,110,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1982.051832070829,0.0,0,0,0,3845,0.0,0,0.0,0.0
0,0,1.0,6754,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,131,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1992.7805877948824,0.0,0,0,0,7805,0.0,0,0.0,0.0
0,0,0.0,9559,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,114,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1984.0808344094535,0.0,0,0,0,2140,0.0,0,0.0,1.0
0,0,0.0,1242,0,0,0,0,0,3644,0,0,0,0,0.0,0.0,0,0.0,108,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,7903,0.0,0,0.0,0.0
0,0,0.0,4259,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,124,0,0,0,0.0,0,0,0.3092022990091011,0,0,0.0,0,0,1987.4539885049544,0.0,0,0,0,1660,0.0,0,0.0,0.6907977009908989
0,0,1.0,4420,0,0,0,0,0,5146,0,0,0,0,0.0,0.0,0,0.0,126,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,5758,0.0,0,0.0,0.0
0,0,0.0,1895,0,0,0,0,0,1449,0,0,0,0,0.0,0.0,0,0.0,99,0,0,0,0.8698410881287725,0,0,0.0,0,0,0.0,0,0,1975.6507945593562,0.0,0,0,0,6636,0.13015891187122752,0,0.0,0.0
0,0,1.0,7684,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,132,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1974.4717931926095,0.0,0,0,0,9073,0.0,0,0.0,0.0
0,0,0.0,6032,0,0,0,0,0,9337,0,0,1,0,0.0,0.0,0,0.0,96,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2019.2798953287806,0.0,0,0,0,9891,0.0,0,0.0,1.0
0,0,1.0,9710,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,142,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1987.4335258056526,0.0,0,0,0,4494,0.0,0,0.0,0.0
0,0,0.0,7989,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,1.0,94,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1973.0,0.0,0,0,0,1505,0.0,0,0.0,0.0
0,0,0.12444226636576983,3726,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.8755577336342302,138,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1972.4799215891678,0.0,0,0,0,1807,0.0,0,0.0,0.0
0,0,1.0,4443,0,0,0,0,0,5075,0,0,0,0,0.0,0.0,0,0.0,110,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2016.969990244083,0.0,0,0,0,6017,0.0,0,0.0,0.0
0,0,0.38938482975182154,6081,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,87,0,0,0,0.6106151702481785,0,0,0.0,0,0,0.0,0,0,2012.71676687273,0.0,0,0,0,2508,0.0,0,0.0,0.0
0,0,1.0,8507,0,0,0,0,0,9337,0,0,1,0,0.0,0.0,0,0.0,103,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1995.7920676956564,0.0,0,0,0,1150,0.0,0,0.0,0.0
0,0,0.49945174407285575,7316,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,109,0,0,0,0.5005482559271442,0,0,0.0,0,0,0.0,0,0,2017.9967104644372,0.0,0,0,0,8135,0.0,0,0.0,0.0
0,0,1.0,4982,0,0,0,0,0,7969,0,0,0,0,0.0,0.0,0,0.0,93,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1979.0,0.0,0,0,0,1741,0.0,0,0.0,0.0
0,0,1.0,5120,0,0,0,0,0,7694,0,0,0,0,0.0,0.0,0,0.0,122,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1992.7403661793326,0.0,0,0,0,3251,0.0,0,0.0,0.0
0,0,0.9070898894749188,6784,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,105,0,0,0,0.09291011052508125,0,0,0.0,0,0,0.0,0,0,2002.3936516578763,0.0,0,0,0,7497,0.0,0,0.0,0.0
0,0,0.2429998506208848,5828,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,124,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1999.8039958173847,0.0,0,0,0,7917,0.0,0,0.0,0.7570001493791152
0,0,0.0,1417,0,0,0,0,0,4466,0,0,0,0,0.0,0.0,0,0.0,163,0,0,0,0.609489052431196,0,0,0.0,0,0,0.0,0,0,1959.4854014718808,0.390510947568804,0,0,0,8087,0.0,0,0.0,0.0
0,0,0.8106046545697839,1421,0,0,0,0,0,6248,0,0,0,0,0.0,0.0,0,0.0,123,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2007.9620466921986,0.0,0,0,0,6059,0.0,0,0.0,0.18939534543021608
0,0,0.0,1184,0,0,0,0,0,6575,0,0,0,0,0.0,0.0,0,0.0,102,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1981.8095753593718,0.9887985505512854,0,0,0,6008,0.0,0,0.0,0.011201449448714595
0,0,0.19200225683536465,7291,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,92,0,0,1,0.8079977431646354,0,0,0.0,0,0,0.0,0,0,2017.1920022568354,0.0,0,0,0,5819,0.0,0,0.0,0.0
0,0,0.0,1762,0,0,0,0,0,7969,0,0,0,0,0.0,0.9520198333818127,0,0.0,88,0,0,0,0.04798016661818727,0,0,0.0,0,0,0.0,0,0,1982.6313256650183,0.0,0,0,0,9065,0.0,0,0.0,0.0
0,0,0.0,6751,0,0,0,0,0,1325,0,0,0,0,0.0,0.0,0,0.0,161,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1979.0,1.0,0,0,0,4148,0.0,0,0.0,0.0
0,0,0.8667878529418968,4812,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,119,0,0,0,0.13321214705810325,0,0,0.0,0,0,0.0,0,0,2019.3339392647094,0.0,0,0,0,8446,0.0,0,0.0,0.0
0,0,0.18244671832437653,2736,0,0,0,0,0,9310,0,0,0,0,0.0,0.0,0,0.0,111,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1973.7228729717294,0.8175532816756235,0,0,0,9222,0.0,0,0.0,0.0
0,0,0.0,7540,0,0,0,0,0,9337,0,0,0,0,0.0,0.8942308668532413,0,0.0,79,0,0,0,0.10576913314675873,0,0,0.0,0,0,0.0,0,0,2004.2500025381842,0.0,0,0,0,2563,0.0,0,0.0,0.0
0,0,0.0,4975,0,0,0,0,0,1325,0,0,0,0,0.0,0.0,0,0.0,175,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1991.4998983388843,1.0,0,0,0,9443,0.0,0,0.0,0.0
0,0,1.0,4078,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,123,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1985.0631593853032,0.0,0,0,0,7900,0.0,0,0.0,0.0
0,0,0.0,1178,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,88,0,0,0,0.7784666063282688,0,0,0.0,0,0,0.0,0,0,2009.7970649771914,0.0,0,0,0,9783,0.0,0,0.0,0.2215333936717312
0,0,1.0,6784,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,114,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,4977,0.0,0,0.0,0.0
0,0,0.6668093818922061,9747,0,0,0,0,0,7724,0,0,0,0,0.0,0.33319061810779393,0,0.0,143,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2001.6710908386583,0.0,0,0,0,8650,0.0,0,0.0,0.0
0,0,1.0,7312,0,0,0,0,0,6526,0,0,0,0,0.0,0.0,0,0.0,98,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1985.7196583249845,0.0,0,0,0,6340,0.0,0,0.0,0.0
0,0,0.0,1182,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,111,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1955.0,0.0,1,0,0,7337,0.0,0,0.0,1.0
