girls,help,rating_R,cast,little,man,man,time,father,country,young,love,love,woman,rating_TV-G,rating_NR,home,rating_G,duration,black,life,life,rating_TV-MA,teen,good,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,type,director,rating_TV-PG,christmas,rating_TV-Y7,rating_PG-13
0,0,1.0,2442,0,0,0,0,0,7694,0,0,0,0,0.0,0.0,0,0.0,90,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,2563,0.0,0,0.0,0.0
0,0,1.0,1476,0,0,0,0,0,7969,0,0,0,1,0.0,0.0,0,0.0,119,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,9526,0.0,0,0.0,0.0
0,0,0.0,8357,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,126,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1993.0,0.0,0,0,0,7872,0.0,0,0.0,1.0
0,0,1.0,6596,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,122,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2007.0,0.0,1,0,0,3748,0.0,0,0.0,0.0
0,0,0.0,4269,0,0,0,0,0,7694,0,0,0,0,0.0,0.0,0,0.0,94,0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,1991.0,0.0,0,0,0,9255,0.0,0,0.0,0.0
0,0,1.0,4980,0,0,0,0,0,7603,0,0,0,0,0.0,0.0,0,0.0,172,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,9876,0.0,0,0.0,0.0
0,0,0.0,5218,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,1,0.0,50,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,4441,0.0,0,0.0,0.0
0,0,0.0,4102,0,0,0,0,0,9337,0,0,0,0,0.0,1.0,1,0.0,112,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,1991.0,0.0,1,0,0,6711,0.0,0,0.0,0.0
0,0,1.0,7321,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,89,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,4625,0.0,0,0.0,0.0
0,0,1.0,2695,0,0,0,0,0,5288,0,0,0,0,0.0,0.0,0,0.0,94,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2006.0,0.0,0,0,0,2573,0.0,0,0.0,0.0
0,0,1.0,3061,0,0,0,0,0,5288,0,0,0,0,0.0,0.0,0,0.0,98,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,2004.0,0.0,0,0,0,9529,0.0,0,0.0,0.0
0,0,1.0,4322,0,0,0,0,0,9753,0,0,0,0,0.0,0.0,0,0.0,90,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,2060,0.0,0,0.0,0.0
0,0,0.0,6066,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,103,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2010.0,0.0,0,0,0,6580,0.0,0,0.0,1.0
0,0,1.0,4423,0,0,0,0,0,5146,0,0,0,0,0.0,0.0,0,0.0,126,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,5758,0.0,0,0.0,0.0
0,0,0.0,7420,0,0,0,0,0,3543,0,0,0,0,0.0,0.0,0,0.0,95,0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,2004.0,0.0,0,0,0,7734,0.0,0,0.0,0.0
0,0,1.0,3355,0,0,0,0,0,9337,0,0,1,0,0.0,0.0,0,0.0,112,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1992.0,0.0,0,0,0,3748,0.0,0,0.0,0.0
0,0,0.0,3350,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,89,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1997.0,0.0,0,0,0,1448,0.0,0,0.0,1.0
0,0,0.0,6448,0,0,0,0,0,1325,0,0,0,0,0.0,0.0,0,0.0,120,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1980.0,0.0,0,0,0,6548,1.0,0,0.0,0.0
0,0,0.0,9236,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,99,0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,2423,0.0,0,0.0,0.0
0,0,1.0,7187,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,117,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1996.0,0.0,0,0,0,5392,0.0,0,0.0,0.0
0,0,1.0,7337,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,111,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2003.0,0.0,0,0,0,4517,0.0,0,0.0,0.0
0,0,1.0,8479,0,0,0,0,0,5146,0,0,0,0,0.0,0.0,0,0.0,126,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,5758,0.0,0,0.0,0.0
0,0,0.0,3102,0,0,0,0,0,5057,0,0,0,0,0.0,0.0,0,0.0,94,0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,1991.0,0.0,0,0,0,9255,0.0,0,0.0,0.0
0,0,1.0,5347,0,0,0,0,0,7694,0,0,0,0,0.0,0.0,0,0.0,128,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1992.0,0.0,0,0,0,3149,0.0,0,0.0,0.0
0,0,1.0,5778,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,111,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,4977,0.0,0,0.0,0.0
0,0,0.0,3018,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,127,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1960.0,0.0,0,0,0,5051,1.0,0,0.0,0.0
0,0,0.0,5973,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,42,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1947.0,0.0,0,0,0,7353,1.0,0,0.0,0.0
0,0,1.0,6331,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,110,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,1987.0,0.0,0,0,0,5158,0.0,0,0.0,0.0
0,0,0.0,7750,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,114,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1995.0,0.0,0,0,0,2676,0.0,0,0.0,1.0
0,0,1.0,1799,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,96,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,8547,0.0,0,0.0,0.0
0,0,0.0,4268,0,0,0,0,0,6692,0,0,0,0,0.0,0.0,0,0.0,94,0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,1991.0,0.0,0,0,0,9255,0.0,0,0.0,0.0
0,0,0.0,3963,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,100,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1995.0,0.0,0,0,0,1763,0.0,0,0.0,1.0
0,0,1.0,3195,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,119,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1995.0,0.0,0,0,0,6917,0.0,0,0.0,0.0
0,0,0.0,1188,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,108,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1995.0,0.0,1,0,0,7765,0.0,0,0.0,1.0
0,0,0.0,2396,0,0,1,0,0,4466,0,0,0,0,0.0,0.0,0,0.0,124,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1976.0,0.0,0,0,0,8087,0.0,0,0.0,0.0
0,0,0.0,2811,0,0,0,0,0,9337,1,0,0,0,0.0,0.0,0,0.0,200,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1965.0,0.0,0,0,0,5948,0.0,0,0.0,1.0
0,0,0.0,6595,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,107,0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,1994.0,0.0,1,0,0,6510,0.0,0,0.0,0.0
0,0,1.0,2549,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,94,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2001.0,0.0,0,0,0,9085,0.0,0,0.0,0.0
0,0,0.0,3803,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,119,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2003.0,0.0,0,0,0,7247,0.0,0,0.0,1.0
0,0,0.0,2970,0,0,0,0,0,7969,0,0,0,0,0.0,0.0,0,0.0,104,0,0,0,1.0,0,0,0.0,1,0,0.0,0,0,1998.0,0.0,0,0,0,4093,0.0,0,0.0,0.0
0,0,0.0,2559,0,0,0,0,0,1325,0,0,0,0,0.0,0.0,0,0.0,181,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1960.0,1.0,0,0,0,7822,0.0,0,0.0,0.0
0,0,0.0,5683,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,111,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1994.0,0.0,0,0,0,7998,0.0,0,0.0,1.0
0,0,0.0,7882,0,0,0,0,0,3278,0,0,0,0,0.0,0.0,0,0.0,110,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1054,0.0,0,0.0,0.0
0,0,0.0,3223,0,0,0,0,0,4466,0,0,0,0,0.0,0.0,0,0.0,131,0,0,0,1.0,1,0,0.0,0,0,0.0,0,1,1979.0,0.0,0,0,0,8087,0.0,0,0.0,0.0
0,0,1.0,5893,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,97,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1999.0,0.0,0,0,0,5820,0.0,0,0.0,0.0
0,0,1.0,9058,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,110,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,5682,0.0,0,0.0,0.0
0,0,1.0,9338,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,139,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,1798,0.0,0,0.0,0.0
0,0,1.0,1519,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,165,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,4517,0.0,0,0.0,0.0
0,0,0.0,1883,0,0,0,0,0,6692,0,0,0,1,0.0,0.0,0,0.0,97,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1955.0,1.0,0,0,0,6115,0.0,0,0.0,0.0
0,0,0.0,6086,0,0,0,0,0,3543,0,0,0,0,0.0,0.0,0,0.0,46,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2004.0,0.0,0,0,0,3616,0.0,0,0.0,0.0
0,0,0.0,4150,0,0,0,0,0,9337,1,0,0,0,0.0,0.0,0,0.0,119,0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,1984.0,0.0,0,0,0,1660,0.0,0,0.0,0.0
0,0,0.0,9719,0,0,0,0,0,1325,0,0,0,0,0.0,0.0,0,0.0,115,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,1972.0,1.0,0,0,0,2196,0.0,0,0.0,0.0
0,0,1.0,4960,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,129,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1980.0,0.0,0,0,0,4470,0.0,0,0.0,0.0
0,0,1.0,9201,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,119,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1995.0,0.0,0,0,0,6917,0.0,0,0.0,0.0
0,0,0.0,6171,0,0,0,0,0,6044,0,0,1,0,0.0,0.0,0,0.0,112,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,2010.0,0.0,0,0,0,3412,0.0,0,0.0,1.0
0,0,1.0,8082,0,0,0,0,0,9337,0,0,0,1,0.0,0.0,0,0.0,100,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2010.0,0.0,0,0,0,7819,0.0,0,0.0,0.0
0,0,0.0,9417,0,0,0,0,0,5057,0,0,0,0,0.0,0.0,0,0.0,94,0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,1991.0,0.0,0,0,0,9255,0.0,0,0.0,0.0
0,0,1.0,1249,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,96,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,8547,0.0,0,0.0,0.0
0,0,1.0,7083,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,114,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1990.0,0.0,0,0,0,3149,0.0,0,0.0,0.0
0,0,0.0,3568,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,119,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2005.0,0.0,0,0,0,9070,0.0,0,0.0,1.0
0,0,1.0,6472,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,172,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,8434,0.0,0,0.0,0.0
0,0,1.0,7297,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,165,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,4517,0.0,0,0.0,0.0
0,0,1.0,8667,0,0,0,0,0,9337,0,0,0,1,0.0,0.0,0,0.0,119,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,9526,0.0,0,0.0,0.0
0,0,1.0,3681,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,134,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,4540,0.0,0,0.0,0.0
0,0,0.0,4501,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,108,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1995.0,0.0,1,0,0,7765,0.0,0,0.0,1.0
0,0,1.0,8300,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,168,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,4517,0.0,0,0.0,0.0
0,0,1.0,2566,0,0,0,0,0,9337,0,0,0,1,0.0,0.0,0,0.0,116,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2007.0,0.0,0,0,0,6108,0.0,0,0.0,0.0
0,0,1.0,8521,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,103,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1981.0,0.0,0,0,0,9887,0.0,0,0.0,0.0
0,0,1.0,2275,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,99,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1992.0,0.0,0,0,0,6764,0.0,0,0.0,0.0
0,0,0.0,3178,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,85,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,4731,0.0,0,0.0,0.0
0,0,1.0,9649,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,87,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,1988.0,0.0,0,0,0,6775,0.0,0,0.0,0.0
0,0,0.0,2667,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,93,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1991.0,1.0,0,0,0,3809,0.0,0,0.0,0.0
0,0,1.0,5678,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,122,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2007.0,0.0,1,0,0,3748,0.0,0,0.0,0.0
0,0,1.0,9858,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,111,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,4977,0.0,0,0.0,0.0
0,0,0.0,4906,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,119,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2010.0,0.0,0,0,0,9312,0.0,0,0.0,1.0
0,0,1.0,6141,0,0,0,0,0,6692,0,0,0,0,0.0,0.0,0,0.0,113,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1993.0,0.0,0,0,0,9037,0.0,0,0.0,0.0
0,0,0.0,1163,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,108,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,2006.0,0.0,0,0,0,8087,0.0,0,0.0,1.0
0,0,0.0,9116,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,121,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,5758,0.0,0,0.0,0.0
0,0,1.0,3161,0,0,0,0,0,3944,0,0,0,0,0.0,0.0,0,0.0,111,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1999.0,0.0,0,0,0,4615,0.0,0,0.0,0.0
0,0,0.0,1185,0,0,0,0,0,6582,0,0,0,0,0.0,0.0,0,0.0,90,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1985.0,1.0,0,0,0,6009,0.0,0,0.0,0.0
0,0,1.0,3334,0,0,0,0,0,9753,0,0,0,0,0.0,0.0,0,0.0,90,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,2060,0.0,0,0.0,0.0
0,0,0.0,2562,0,0,0,0,0,7694,0,0,0,0,0.0,0.0,0,0.0,94,0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,1991.0,0.0,0,0,0,9255,0.0,0,0.0,0.0
0,0,1.0,4593,0,0,1,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,118,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1994.0,0.0,0,0,0,7247,0.0,0,0.0,0.0
0,0,1.0,6946,0,0,0,0,0,9337,0,0,0,1,0.0,0.0,0,0.0,95,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,4382,0.0,0,0.0,0.0
0,0,0.0,2690,0,0,0,0,0,3278,0,0,0,0,0.0,0.0,0,0.0,110,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1054,0.0,0,0.0,0.0
0,0,0.0,4438,0,0,0,0,0,3543,0,0,0,0,0.0,0.0,0,0.0,46,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2004.0,0.0,0,0,0,3616,0.0,0,0.0,0.0
0,0,0.0,1209,0,0,0,0,0,3278,0,0,0,0,0.0,0.0,0,0.0,110,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1054,0.0,0,0.0,0.0
0,0,1.0,3961,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,94,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1991.0,0.0,0,0,0,4908,0.0,0,0.0,0.0
0,0,1.0,8122,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,94,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1991.0,0.0,0,0,0,6417,0.0,0,0.0,0.0
0,0,1.0,5015,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,120,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1986.0,0.0,0,0,0,4540,0.0,0,0.0,0.0
0,0,1.0,3274,0,0,0,0,0,5288,0,0,0,0,0.0,0.0,0,0.0,172,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,9876,0.0,0,0.0,0.0
0,0,0.0,2970,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,100,0,0,1,0.0,0,0,1.0,0,0,0.0,0,0,2004.0,0.0,0,0,0,3373,0.0,0,0.0,0.0
