help,rating_R,cast,man,man,little,house,time,high,high,family,country,young,rating_TV-G,woman,story,american,rating_G,king,duration,black,life,life,rating_TV-Y7-FV,rating_TV-MA,teen,good,rating_PG,old,series,world,world,release_year,rating_TV-14,new,day,movie,type,group,director,christmas,friends,girl,girl,rating_NC-17,rating_PG-13
0,0.0,5566,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,108,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2019.0,0.0,0,0,0,0,0,5875,0,0,0,0,0.0,0.0
0,0.0,7942,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,91,0,0,0,0.0,0.0,0,0,0.2609933014818405,0,0,0,0,2016.8680803822178,0.0,0,0,0,0,0,8362,0,0,0,0,0.0,0.0
0,0.0,1372,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,34,0,0,0,0.0,0.931326325721382,0,0,0.0,0,0,0,0,2021.0,0.06867367427861804,0,0,0,0,0,4294,0,0,0,0,0.0,0.0
0,0.0,5482,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,163,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.0,1.0,0,0,0,0,0,2871,0,0,0,0,0.0,0.0
0,0.0,7499,0,0,0,0,0,0,0,0,5397,0,0.0,0,0,0,0.0,0,104,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2014.0,0.0,0,0,0,0,0,8844,0,1,0,0,0.0,0.0
0,0.4672035860336001,4268,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,79,0,0,0,0.0,0.5327964139663999,0,0,0.0,0,0,0,0,2015.1311856558657,0.0,0,0,0,0,0,2203,0,0,0,0,0.0,0.0
0,0.5910204872475676,4041,1,0,0,0,0,0,0,0,8361,0,0.0,0,0,0,0.0,0,101,0,0,0,0.0,0.4089795127524324,0,0,0.0,0,0,0,0,2016.0,0.0,0,0,0,0,0,8702,0,0,0,0,0.0,0.0
0,0.0,2276,0,0,0,0,0,0,0,1,5057,0,0.0,0,0,0,0.0,0,95,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2016.0,0.0,0,0,0,0,0,7667,0,0,0,0,0.0,0.0
0,0.0,8879,0,0,0,0,0,0,0,0,1325,1,0.0,0,0,0,0.0,0,113,0,0,0,0.0,0.4876409155047814,0,0,0.0,0,0,0,0,2018.4629227465143,0.5123590844952186,0,0,0,0,0,9144,0,0,0,0,0.0,0.0
0,0.0,1097,0,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,0,98,0,0,0,0.0,0.0,0,0,0.0,0,1,0,0,2000.0,0.0,0,0,0,0,0,2620,0,0,0,0,0.0,1.0
0,0.0,1511,0,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0.0,0,99,0,0,0,0.0,0.0,1,0,0.0,0,0,0,0,2015.0,0.0,0,0,0,0,0,8514,0,0,0,1,0.0,1.0
0,0.0,8161,0,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0.0,0,85,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,9755,0,0,0,0,0.0,0.0
0,0.0,1046,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,88,0,0,0,0.0,0.0,0,0,1.0,1,0,0,0,2020.0,0.0,1,0,0,0,0,5560,0,1,0,0,0.0,0.0
0,0.0,5653,0,1,0,0,0,0,0,0,1818,1,0.0,0,0,0,0.0,0,87,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.0,1.0,0,0,0,0,0,9460,0,0,0,0,0.0,0.0
0,1.0,4584,0,0,0,0,0,0,0,0,4034,1,0.0,1,0,0,0.0,0,86,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2012.0,0.0,1,0,0,0,0,1818,0,0,0,0,0.0,0.0
0,0.0,6984,0,0,0,0,0,0,0,1,9337,0,1.0,0,0,0,0.0,0,92,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2011.0,0.0,0,0,0,0,0,1745,0,0,0,0,0.0,0.0
0,0.0,8067,0,0,0,0,0,0,0,0,4310,0,0.0,0,0,0,0.0,0,84,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2016.0,1.0,0,0,0,0,0,5726,0,0,0,0,0.0,0.0
0,0.0,3551,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,148,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2002.0,0.0,0,0,0,0,0,1671,0,0,0,0,0.0,0.0
1,0.0,7820,0,0,0,0,0,0,0,0,3278,0,0.0,0,0,0,0.0,0,117,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2015.0,1.0,0,0,0,0,0,4666,0,0,0,0,0.0,0.0
0,0.0,6753,0,1,0,0,0,0,0,0,7694,1,0.0,0,0,0,0.0,0,80,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2015.0,0.0,0,0,0,0,0,9069,0,0,0,0,0.0,0.0
0,0.0,7234,0,1,0,0,0,0,0,0,3944,1,0.0,0,0,0,0.0,0,94,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2017.0,0.0,0,0,0,0,0,1581,0,0,0,0,0.0,0.0
0,0.0,7704,0,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0.0,0,86,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.542010438285,0.0,0,0,0,0,0,5923,0,0,0,0,0.0,0.022899478085752434
1,0.0,2287,0,0,0,0,0,0,0,0,5057,0,0.0,0,0,0,1.0,0,87,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2019.0,0.0,0,0,1,0,0,2068,0,0,0,0,0.0,0.0
0,0.0,2307,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,114,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2021.0,1.0,0,0,0,0,0,6485,0,0,0,0,0.0,0.0
0,0.0,4421,0,0,0,0,0,0,0,0,9467,0,0.0,0,0,0,0.0,0,85,0,0,0,0.0,0.8283975278843265,0,0,0.0,0,0,0,0,2020.3135901115372,0.0,0,0,0,0,0,9473,0,0,0,0,0.0,0.0
0,0.0,1835,0,0,0,0,1,0,0,0,6916,0,1.0,0,0,0,0.0,0,92,0,0,0,0.0,0.0,0,0,0.0,1,0,0,0,2020.0,0.0,0,0,0,0,0,5987,0,0,0,0,0.0,0.0
0,0.0,6885,0,1,0,0,0,0,0,0,4560,1,0.0,0,0,0,0.0,0,94,0,0,0,0.0,0.49933308787672304,0,0,0.0,0,0,0,0,2010.4939977908905,0.500666912123277,0,0,0,0,0,9120,0,0,0,0,0.0,0.0
0,0.0,5236,0,0,0,0,0,0,0,0,6203,0,0.0,0,0,0,0.0,0,99,0,0,0,0.0,0.0,0,0,0.3881312480004957,0,0,0,0,2016.776262496001,0.6118687519995043,0,0,0,0,0,1797,0,0,0,0,0.0,0.0
0,0.0,4774,0,0,0,0,0,0,0,0,9337,1,0.0,0,0,0,0.0,0,89,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,2019.0,1.0,0,0,0,0,0,2379,0,0,0,1,0.0,0.0
0,0.0,1553,0,0,0,0,0,0,0,0,1723,0,0.0,0,0,0,0.0,0,112,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2013.0,0.0,0,0,0,0,0,2988,0,1,0,0,0.0,0.0
0,0.0,9427,0,0,0,0,0,0,0,0,9494,1,0.0,1,0,0,0.0,0,118,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2010.0,0.0,0,0,0,0,0,9477,0,1,0,0,0.0,0.0
0,0.0,4064,0,0,0,0,0,0,0,0,7819,0,0.0,0,0,0,0.0,0,82,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,9309,0,0,0,0,0.0,0.0
0,0.0,4328,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0,112,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0,2010.0,0.0,0,0,0,0,0,3412,0,0,0,1,0.0,1.0
0,0.0,7132,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,58,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,1998.0,0.0,0,0,0,0,0,7192,0,0,0,0,0.0,0.0
0,0.776270201320281,2970,0,0,0,0,0,0,0,0,4096,0,0.0,0,0,0,0.0,0,98,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2015.433891409242,0.0,0,0,0,0,0,2992,0,0,0,0,0.0,0.22372979867971898
0,1.0,8196,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,96,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2015.023888106982,0.0,0,0,0,0,0,4684,0,0,0,0,0.0,0.0
0,0.0,1294,0,0,0,0,0,0,0,1,5146,0,0.0,0,0,0,0.0,0,106,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,0,0,4541,0,0,0,0,0.0,0.0
0,0.0,9997,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0,133,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2020.0,1.0,1,0,0,0,0,6485,0,0,0,0,0.0,0.0
0,1.0,1460,0,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,0,98,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0,2004.0,0.0,0,0,0,0,0,9529,0,0,0,0,0.0,0.0
0,0.0,8633,0,0,0,0,0,0,0,0,3944,0,0.0,0,0,0,0.0,0,97,0,0,1,0.0,1.0,0,0,0.0,0,0,0,0,2021.0,0.0,0,0,0,0,0,9026,0,0,0,0,0.0,0.0
0,0.0,7431,0,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0.0,0,93,0,0,0,0.0,1.0,0,1,0.0,0,0,0,0,2017.0,0.0,0,0,0,0,0,9377,0,0,0,0,0.0,0.0
0,0.0,9766,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,120,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2019.1200296514105,1.0,0,0,0,0,0,1611,0,0,0,0,0.0,0.0
0,0.0,8407,0,1,0,0,0,0,0,0,4655,1,0.0,0,0,0,0.0,0,80,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2015.0,0.0,0,0,0,0,0,9069,0,0,0,0,0.0,0.0
0,0.0,8572,0,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0.0,0,118,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,3544,0,0,0,0,0.0,0.0
0,0.0,9101,0,0,0,0,0,0,0,1,4655,0,0.0,0,0,0,0.0,0,106,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,0,0,4541,0,0,0,0,0.0,0.0
0,0.0,1145,0,1,0,0,0,0,0,0,1325,0,0.0,1,0,0,0.0,0,135,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2008.0,0.0,0,0,0,0,0,5816,0,0,0,0,0.0,0.0
0,0.0,8864,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,98,0,0,1,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,9572,0,0,0,0,0.0,0.0
0,0.0,5297,0,0,0,0,0,0,0,0,1856,0,0.0,0,0,0,0.0,0,82,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,4159,0,0,0,0,0.0,0.0
0,0.0,7832,0,0,0,0,0,0,0,0,3944,0,0.0,0,0,0,0.0,0,108,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.9442686352636,0.706324090751958,0,0,0,0,0,4637,0,0,0,1,0.0,0.293675909248042
0,0.18004542771630616,2979,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0,103,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2014.739682005986,0.0,0,0,0,0,0,6085,0,0,0,0,0.0,0.8199545722836938
0,0.0,8751,0,1,0,0,0,0,0,0,6304,0,0.0,0,0,0,0.0,0,122,0,0,0,0.0,1.0,0,0,0.0,0,0,0,1,2019.0,0.0,0,0,0,0,0,2277,0,0,0,0,0.0,0.0
0,0.0,8559,0,0,0,0,0,0,0,0,1325,0,0.0,1,0,0,0.0,0,126,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.0,0.0,0,0,0,0,0,8730,0,0,0,0,0.0,0.0
0,0.0,7323,0,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0.0,0,125,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2017.4265241605635,0.0,0,0,0,0,0,2830,0,0,0,0,0.0,0.0
0,0.3580611065980617,2686,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,109,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2009.8644888527845,0.0,0,0,0,0,0,5012,0,0,0,0,0.0,0.6419388934019383
0,0.0,6330,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,121,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2013.0,1.0,2,0,0,0,0,9644,0,0,0,0,0.0,0.0
0,0.0,3712,0,0,0,0,0,0,0,1,7694,0,0.0,0,0,0,0.0,0,95,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2016.0,0.0,0,0,0,0,0,7667,0,0,0,0,0.0,0.0
0,0.0,5012,0,0,0,0,0,0,0,0,6582,0,0.0,0,0,0,0.0,0,91,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1999.8877426942286,1.0,0,0,0,0,0,8341,0,0,0,0,0.0,0.0
0,0.0,6307,0,0,0,0,0,0,0,0,4466,0,0.0,0,0,0,0.0,0,124,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2015.75161436226,0.0,0,0,0,0,0,7335,0,0,0,0,0.0,0.0
0,0.0,3116,0,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0.0,0,102,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2021.0,0.0,0,0,0,0,0,8040,0,0,0,0,0.0,0.0
0,0.8446124230953238,1510,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,117,0,0,0,0.0,0.1553875769046762,0,0,0.0,0,0,0,0,1993.1954645764263,0.0,0,0,0,0,0,7910,0,0,0,0,0.0,0.0
0,1.0,4170,0,0,0,0,0,0,0,0,9337,0,0.0,1,0,0,0.0,0,108,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,1996.0,0.0,0,0,0,0,0,8221,0,0,0,0,0.0,0.0
0,0.0,1667,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,152,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2008.252682723848,1.0,0,0,0,0,0,4872,0,0,0,0,0.0,0.0
0,0.0,4761,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0,87,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2016.4589329508997,0.0,0,0,0,0,0,4280,0,0,0,0,0.0,0.0
0,0.0,1496,0,0,0,0,0,1,0,0,9337,0,0.0,0,0,0,0.0,0,89,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2019.0,0.0,0,0,0,0,0,2585,0,1,0,0,0.0,0.0
0,0.0,2352,0,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,0,98,0,0,0,0.0,0.0,0,0,0.0,0,1,0,0,2000.0,0.0,0,0,0,0,0,2620,0,0,0,0,0.0,1.0
0,0.0,1390,0,1,0,0,0,0,0,0,1325,1,0.0,0,0,0,0.0,0,128,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2017.0,0.0,0,0,0,0,0,5281,0,0,0,0,0.0,0.0
0,0.0,2232,0,0,0,0,0,0,0,1,4655,0,0.0,0,0,0,0.0,0,98,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2004.0,0.0,0,0,0,0,0,2190,0,0,0,0,0.0,0.0
0,1.0,6483,0,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,0,109,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2010.3000413275076,0.0,0,0,0,0,0,6209,0,0,0,0,0.0,0.0
0,0.0,5351,0,0,0,0,0,0,0,0,8682,0,0.0,0,0,0,0.0,0,148,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2019.0,0.0,2,0,0,0,0,1044,0,1,0,0,0.0,0.0
0,0.0,1548,0,0,0,0,0,0,0,0,9494,0,0.0,0,0,0,0.0,0,98,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2018.0,1.0,0,0,0,0,0,8609,0,0,0,0,0.0,0.0
0,0.0,7631,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,168,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1989.617599323928,1.0,0,0,0,0,0,4877,0,0,0,0,0.0,0.0
0,0.0,2135,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,133,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2017.3182371555934,0.0,0,0,0,0,0,2891,0,0,0,0,0.0,0.0
0,0.0,4113,0,0,0,0,0,0,0,1,4034,0,0.0,0,0,0,0.0,0,46,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2019.0,0.0,0,0,0,0,0,3002,0,0,0,0,0.0,0.0
0,0.0,8272,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,187,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2008.081844854251,0.45907757287457907,0,0,0,0,0,4219,0,0,0,0,0.0,0.0
0,0.0,5930,0,0,0,0,0,0,0,0,6582,0,0.0,0,0,0,0.0,0,102,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2011.5776102891925,1.0,0,0,0,0,0,8510,0,0,0,0,0.0,0.0
0,0.0,4427,0,0,0,0,0,0,0,0,6106,0,0.0,0,0,0,0.0,0,95,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2019.3937015901108,0.0,0,0,0,0,0,9896,0,0,0,0,0.0,0.0
0,0.0,2275,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,160,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1977.8615042527742,1.0,0,0,0,0,0,4874,0,0,0,0,0.0,0.0
0,0.0,8729,0,1,0,0,0,0,0,0,6304,0,0.0,0,0,0,0.0,0,114,0,0,0,0.0,0.47460352112341175,0,0,0.0,0,0,0,1,2017.4238105633701,0.0,0,0,0,0,0,2196,0,0,0,0,0.0,0.0
0,0.0,3728,0,1,0,0,0,0,0,0,6304,1,0.0,1,0,0,0.0,0,95,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,2014.0,1.0,1,0,0,0,0,4350,0,0,0,0,0.0,0.0
0,0.0,1112,0,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0.0,0,105,0,0,0,0.0,0.9663997982980342,0,0,0.0,0,0,0,0,2019.033600201702,0.0,0,0,0,0,0,3443,0,0,0,0,0.0,0.0
0,0.0,9065,0,1,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,114,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2011.0,1.0,0,0,0,0,0,5915,0,0,0,1,0.0,0.0
0,0.0,2096,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,121,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,2891,0,0,0,0,0.0,0.0
0,0.0,1833,0,0,0,0,0,0,0,0,3944,0,0.0,0,0,0,0.0,0,133,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2014.46394503055,0.0,0,0,0,0,0,3432,0,0,0,0,0.0,0.0
0,0.0,2459,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0,97,0,1,0,0.0,1.0,0,0,0.0,0,0,0,0,2016.0,0.0,0,0,0,0,0,6369,0,0,0,0,0.0,0.0
0,0.0,9656,0,0,0,0,0,0,0,1,1325,0,0.0,0,0,0,0.0,0,125,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1972.0,0.0,1,0,0,0,0,6548,0,0,0,0,0.0,0.0
0,0.0,5715,0,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0.0,0,97,0,0,1,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,9361,0,1,0,0,0.0,0.0
0,0.0,3842,0,0,0,0,0,0,0,0,6692,0,0.0,0,0,0,0.0,0,89,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,0,0,2452,0,0,0,0,0.0,0.0
0,0.0,1371,0,1,0,0,0,0,0,0,6304,0,0.0,1,0,0,0.0,0,94,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2016.0,1.0,0,0,0,0,0,1322,0,0,0,0,0.0,0.0
0,0.0,2814,0,0,0,0,0,0,0,0,2561,0,0.0,0,0,0,0.0,0,109,0,0,0,0.0,0.7743323724733027,0,0,0.0,0,0,0,0,2017.5486647449466,0.22566762752669733,0,0,0,0,0,3549,0,0,0,0,0.0,0.0
0,0.0,9239,0,0,0,0,0,0,0,1,3278,0,0.0,1,0,0,0.0,0,114,0,0,1,0.0,0.0,0,0,0.0,0,0,0,1,2019.0,1.0,0,0,0,0,0,9277,0,0,0,0,0.0,0.0
0,0.0,7612,0,0,0,0,0,0,0,0,5153,0,0.0,0,0,0,0.0,0,92,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,5197,0,1,0,0,0.0,0.0
0,0.0,1392,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,97,0,0,0,0.0,0.8060205850297009,0,0,0.19397941497029914,0,0,0,0,2019.6120411700595,0.0,0,0,0,0,0,4823,0,0,0,0,0.0,0.0
