girls,rating_R,cast,man,man,house,high,high,family,father,country,young,rating_TV-G,love,love,woman,rating_NC-17,rating_NR,rating_G,king,duration,life,life,rating_TV-Y7-FV,rating_TV-MA,teen,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,movie,type,group,director,friends,girl,girl,rating_TV-Y7,rating_PG-13
0,0.0,8026,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,119,0,0,0.0,0.0,0,1.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,0,2927,0,0,0,0.0,0.0
0,0.0,8767,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,97,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2002.0,0.0,0,0,0,0,5552,0,0,0,0.0,1.0
0,0.0,4298,0,0,0,0,0,0,0,6762,0,0.0,0,0,0,0.0,0.0,0.0,0,118,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,0,3047,1,0,0,0.0,0.0
0,0.0,6692,0,0,0,0,0,0,0,9304,0,0.0,0,0,0,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,2988,0,0,0,0.0,0.0
0,0.0,3531,0,1,0,0,0,0,0,3325,1,0.0,0,0,0,0.0,0.0,0.0,0,107,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,0,4322,0,0,0,0.0,0.0
0,0.0,2947,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,0.0,0.0,0,81,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,0,5667,0,0,0,0.0,0.0
0,0.0,3137,0,0,0,0,0,0,0,1325,1,0.0,0,0,0,0.0,0.0,0.0,0,162,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2003.0,1.0,0,0,0,0,5797,0,0,0,0.0,0.0
0,0.0,5320,0,0,0,0,0,0,0,9337,0,0.0,1,1,0,0.0,0.0,0.0,0,140,0,1,0.0,0.0,0,0.0,0,0,0.0,0,1,2010.0,0.0,0,0,0,0,5390,0,0,0,0.0,1.0
0,0.0,3510,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,106,0,0,0.0,0.0,1,1.0,0,0,0.0,0,0,2011.0,0.0,0,0,0,0,5560,0,0,0,0.0,0.0
0,0.0,9979,0,0,0,0,0,0,0,1325,1,0.0,0,0,1,0.0,0.0,0.0,0,114,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,0,1791,0,0,0,0.0,0.0
0,0.20736695728311294,3509,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0.0,0.0,0.0,0,89,0,0,0.0,0.7926330427168871,0,0.0,0,0,0.0,0,0,2017.414733914566,0.0,0,0,0,0,4915,0,0,0,0.0,0.0
0,0.0,3932,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,0.0,0.0,0,85,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,0,2834,0,0,0,0.0,0.0
0,0.0,5494,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0.0,0.0,0.0,0,107,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,0,6881,0,0,0,0.0,0.0
0,0.0,4764,0,0,0,0,0,1,0,6304,0,0.0,1,0,0,0.0,0.0,0.0,0,110,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,7666,0,0,0,0.0,0.0
0,0.0,6331,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,1,75,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2000.0,0.0,0,0,0,0,1586,0,0,0,0.0,0.0
0,0.0,5048,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,128,0,0,0.0,0.9056844864606248,0,0.0,0,0,0.0,0,0,2016.510325999043,0.09431551353937517,0,0,0,0,1102,0,0,0,0.0,0.0
0,0.0,1868,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0.0,0.0,0,100,0,0,0.0,0.30718648161738227,0,0.0,0,0,0.0,0,0,1997.8496946286784,0.0,0,0,0,0,6626,0,0,0,0.0,0.6928135183826177
0,0.0,4172,0,0,0,0,0,0,0,9337,0,0.0,0,1,0,0.0,0.0,0.0,0,54,0,0,0.0,1.0,0,0.0,0,0,0.0,0,1,2017.0,0.0,1,0,0,0,3837,0,0,0,0.0,0.0
0,0.0,8544,0,0,0,0,0,0,0,3944,0,0.0,0,0,0,0.0,0.0,0.0,0,82,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,0,2927,0,0,0,0.0,0.0
0,0.0,1019,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,0.0,0.0,0,93,0,0,0.0,1.0,1,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,0,8027,0,0,0,0.0,0.0
0,0.0,5816,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,0.0,0.0,0,95,0,1,0.0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,0,9961,0,0,0,0.0,0.0
0,0.0,7847,0,0,0,0,0,0,0,4034,0,0.0,0,0,0,0.0,0.0,0.0,0,97,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,1661,0,0,0,0.0,1.0
0,0.0,3993,0,0,0,0,0,0,0,6582,0,0.0,0,0,0,0.0,0.0,0.0,0,96,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1986.9911714730677,1.0,0,0,0,0,3145,0,0,0,0.0,0.0
0,0.0,7983,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,86,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,1,1657,0,0,0,0.0,0.0
0,0.0,3019,0,0,0,0,0,1,0,1641,0,0.0,0,0,0,0.0,0.0,0.0,0,106,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,0,5879,0,0,0,0.0,0.0
0,0.2960771175475615,3736,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2018.4078457649048,0.0,0,0,0,0,1502,0,0,0,0.0,0.0
0,0.0,5496,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,97,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,0,9697,0,0,0,0.0,0.0
0,0.0,9375,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,0.0,0.0,0,108,0,0,0.0,0.6097936603474126,0,0.0,0,0,0.0,0,0,2009.8056668672957,0.0,0,0,0,0,5287,0,0,0,0.0,0.39020633965258744
0,0.23794843331267435,4397,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0.0,0.0,0,163,0,0,0.0,0.0,0,0.7620515666873257,0,0,0.0,0,0,1986.0420404658817,0.0,0,0,0,0,8726,0,0,0,0.0,0.0
0,0.0,9523,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,86,0,0,0.0,0.1978079323831291,0,0.8021920676168709,0,0,0.0,0,0,2008.8569937580387,0.0,0,0,0,0,9188,0,0,0,0.0,0.0
0,0.0,8552,0,0,0,0,0,0,0,6692,0,0.0,0,0,0,0.0,0.0,0.0,0,115,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,0,1687,0,0,0,0.0,0.0
0,0.0,4016,0,0,0,0,1,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,110,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,0,4202,0,0,0,0.0,0.0
0,0.0,3031,0,0,0,0,0,0,0,1818,0,0.0,0,0,0,0.0,0.0,0.0,0,98,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,2019.0,1.0,0,0,0,0,7925,0,0,0,0.0,0.0
0,0.0,2619,0,0,0,0,0,0,0,4096,0,0.0,0,0,0,0.0,0.0,0.0,0,91,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,0,2409,0,0,0,0.0,0.0
0,0.0,3993,0,0,0,0,0,0,0,7334,0,0.0,0,0,0,0.0,0.0,0.0,0,102,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,8674,0,0,0,0.0,0.0
0,0.0,3497,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,122,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2007.1630615472268,0.0,0,0,0,0,3004,0,0,0,0.0,1.0
0,0.0,2633,0,0,0,0,0,1,0,7694,0,0.0,0,0,0,0.0,0.0,0.0,0,92,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,0,7636,0,0,0,0.0,0.0
0,0.0,1614,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,22,0,0,0.0,0.0,0,0.0,0,0,1.0,0,0,2015.0,0.0,0,0,0,0,3178,1,0,0,0.0,0.0
0,0.0,2458,0,0,0,0,0,0,0,1468,0,0.0,0,0,0,0.0,0.0,0.0,0,93,0,0,0.0,1.0,0,0.0,0,0,0.0,0,1,1967.0,0.0,0,0,0,0,4280,0,0,0,0.0,0.0
0,0.0,5805,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0.0,0.5323847130744477,0,107,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2014.143768156181,0.0,0,0,0,0,7176,0,0,0,0.0,0.4676152869255523
0,0.0,1273,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,116,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,2612,0,0,0,0.0,0.0
0,0.0,1714,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0.0,0.0,0,112,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1999.0,0.0,0,0,0,0,4746,0,0,0,0.0,1.0
0,0.0,5179,0,0,0,0,0,1,0,4655,0,0.0,0,0,0,0.0,0.0,0.0,0,104,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,1,0,0,0,7316,0,0,0,0.0,0.0
0,1.0,8338,0,0,0,0,0,0,0,6692,0,0.0,0,0,0,0.0,0.0,0.0,0,229,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1984.0,0.0,1,0,0,1,3302,0,0,0,0.0,0.0
0,1.0,7705,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,123,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,9445,0,0,0,0.0,0.0
0,0.22935089722315238,1929,0,0,0,0,0,0,0,8646,0,0.0,0,0,0,0.0,0.0,0.0,0,95,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2016.3119473083304,0.0,1,0,0,0,4471,0,0,0,0.0,0.0
0,0.0,1890,0,0,0,0,0,0,0,1818,0,0.0,0,0,0,0.0,0.0,0.0,0,103,0,0,0.0,0.6217948663084959,0,0.0,0,0,0.0,0,0,2018.8653845989254,0.0,0,0,0,0,7051,0,0,0,0.0,0.0
0,0.0,6327,0,0,0,0,0,0,0,6304,0,0.0,0,0,0,0.0,0.0,0.0,0,118,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2006.0,0.0,0,0,0,0,4350,0,0,0,0.0,0.0
0,0.0,3097,0,0,0,0,0,0,0,9337,1,0.0,0,0,1,0.0,0.0,0.0,0,90,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,3291,0,0,0,0.0,0.0
0,0.0,3912,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,91,0,0,0.0,0.0,1,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,0,6470,0,0,1,0.0,1.0
0,0.0,3844,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,131,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,0,4044,0,0,0,0.0,0.0
0,0.0,9065,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,133,0,0,0.0,0.0,0,0.0,0,0,0.0,0,1,2010.0,1.0,0,0,0,0,6682,0,0,0,0.0,0.0
0,0.0,4560,0,0,0,0,0,0,0,1818,0,0.0,0,0,0,0.0,0.0,0.0,0,136,0,0,0.0,1.0,0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,0,0,1261,0,0,0,0.0,0.0
0,0.0,2834,0,0,0,0,0,0,0,1325,0,0.0,0,1,0,0.0,0.0,0.0,0,140,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1998.7226138945175,1.0,0,0,0,0,1906,0,0,0,0.0,0.0
0,0.0,5130,0,0,0,0,0,0,0,6692,0,0.0,0,0,0,0.0,0.0,0.0,0,114,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,0,7501,0,0,0,0.0,0.0
0,0.0,6737,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0.0,0.0,0,127,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2019.593487454221,1.0,0,0,0,0,6485,0,0,0,0.0,0.0
0,0.0,8824,0,0,0,0,1,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,97,0,1,0.0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,0,9361,1,0,0,0.0,0.0
0,0.0,2268,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,143,0,0,0.0,0.0,0,0.0,0,0,0.0,0,1,1994.0,1.0,0,0,0,0,6740,0,0,0,0.0,0.0
0,0.0,4075,0,0,0,0,0,0,0,3543,0,1.0,0,0,0,0.0,0.0,0.0,0,87,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,0,3001,1,0,0,0.0,0.0
0,0.0,2996,0,0,0,0,0,0,0,6044,0,0.0,0,1,0,0.0,0.0,0.0,0,111,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,0,6122,0,0,0,0.0,0.0
0,0.0,1153,0,0,0,0,0,0,0,1325,1,0.0,0,0,0,0.0,0.0,0.0,0,149,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,0,0,7684,0,0,0,0.0,0.0
0,0.0,2938,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,83,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,6188,0,0,0,0.0,0.0
0,0.0,1361,0,0,0,0,0,0,0,8361,0,0.0,0,0,0,0.0,0.0,0.0,0,91,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,0,7043,0,0,0,0.0,0.0
0,1.0,3430,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,115,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,0,8597,0,0,0,0.0,0.0
0,0.0,4020,0,0,0,0,0,0,0,3944,0,0.0,0,0,0,0.0,0.0,0.0,0,82,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,0,2927,0,0,0,0.0,0.0
0,0.0,6291,0,0,0,0,0,0,0,4466,0,0.0,0,0,0,0.0,0.0,0.0,0,85,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2013.7078484443118,0.0,0,0,0,0,7747,0,0,0,0.0,0.0
0,0.0,5578,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,142,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,0,9881,0,0,0,0.0,0.0
0,1.0,5191,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,95,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2008.0,0.0,0,0,0,0,5292,0,0,0,0.0,0.0
0,0.0,5390,0,0,0,0,0,1,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,163,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1990.0,1.0,0,0,0,0,7033,0,0,0,0.0,0.0
0,0.0,3701,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0.0,0.0,0.0,0,110,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,0,8531,0,0,0,0.0,0.0
0,1.0,8990,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,0.0,0.0,0,90,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,0,6807,0,0,0,0.0,0.0
0,0.0,1263,0,0,0,0,0,0,0,9304,0,0.0,0,0,0,0.0,0.0,0.0,0,104,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,0,8844,1,0,0,0.0,0.0
0,0.0,4716,0,0,0,0,0,0,0,1856,0,0.0,0,1,1,0.0,0.0,0.0,0,84,0,1,0.0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,0,1735,0,0,0,0.0,0.0
0,0.0,6795,0,1,0,0,0,0,0,3944,1,0.0,0,0,1,0.0,0.0,0.0,0,100,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,0,0,7274,0,0,0,0.0,0.0
0,0.0,1175,0,0,0,0,0,0,1,9337,0,0.0,0,0,0,0.0,0.0,1.0,0,128,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1969.0,0.0,0,0,0,0,8547,0,0,0,0.0,0.0
0,0.0,5104,0,0,0,0,0,0,0,1468,0,0.0,0,0,0,0.0,0.0,0.0,0,97,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,1,0,0,1,4416,1,0,0,0.0,0.0
0,0.0,8601,0,0,0,0,0,1,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,150,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,0,6436,0,0,0,0.0,0.0
0,0.0,6393,0,0,0,0,0,0,0,3564,1,0.0,1,0,0,0.0,0.0,0.0,0,105,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4449,0,0,0,0.0,0.0
0,0.0,4831,0,0,0,0,0,0,0,3654,0,0.0,0,1,0,0.0,0.0,0.0,0,101,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2007.0,0.0,0,0,0,0,7817,0,0,0,0.0,0.0
0,0.0,6589,0,1,0,0,0,0,0,4466,0,0.0,0,0,0,0.0,0.0,0.0,0,96,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2013.0,1.0,1,0,0,0,2133,0,0,0,0.0,0.0
0,0.0,4288,0,0,0,0,0,0,0,9337,1,0.0,0,0,1,0.0,0.0,0.0,0,90,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,3291,0,0,0,0.0,0.0
0,0.0,9346,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,142,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,0,3434,0,0,0,0.0,0.0
0,0.0,1796,0,0,0,0,0,0,0,1468,0,0.0,0,0,0,0.0,0.0,0.0,0,107,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,0,3210,0,0,0,0.0,0.0
0,0.0,9091,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,112,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2018.4565113579906,0.45651135799057974,0,0,0,0,2795,0,0,0,0.0,0.0
0,0.0,7520,0,0,0,0,0,0,0,4096,0,0.0,0,0,0,0.0,0.0,0.0,0,182,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,0,5010,0,0,0,0.0,0.0
0,0.0,8324,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,97,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,0,8377,0,0,0,0.0,0.0
0,0.0,7910,0,0,0,0,1,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,97,0,1,0.0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,0,9361,1,0,0,0.0,0.0
0,0.0,1758,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0.0,0.0,0,88,0,0,0.0,0.06953535959001644,0,0.0,0,0,0.0,0,0,2014.34767679795,0.9304646404099836,0,0,0,0,7849,0,0,0,0.0,0.0
0,0.0,2010,0,0,0,0,0,0,0,2561,0,0.0,0,0,0,0.0,0.0,0.0,0,98,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,0,6226,1,0,0,0.0,0.0
0,0.0,9188,0,0,0,0,0,0,1,7819,0,0.0,0,0,0,0.0,0.0,0.0,0,101,0,1,0.0,0.0,1,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,0,6961,0,0,0,0.0,1.0
0,0.0,1150,0,0,0,0,0,1,1,5146,0,0.0,0,0,1,0.0,0.0,0.0,0,102,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,0,5255,0,0,0,0.0,0.0
0,0.0,8938,0,0,0,0,0,0,0,9337,0,0.0,0,1,0,0.0,0.0,0.0,0,107,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,1,0,0,0,5412,1,0,0,0.0,0.0
0,0.0,2666,0,0,0,0,0,0,1,6928,0,0.0,0,0,0,0.0,0.0,0.0,0,88,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,9929,0,0,0,0.0,0.0
0,0.0,4442,0,0,0,0,0,0,0,9337,0,0.0,0,0,1,0.0,0.0,0.0,0,90,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,0,1939,0,0,0,0.0,0.0
0,0.0,3622,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,125,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,2604,0,0,0,0.0,0.0
0,0.0,7923,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,0.0,0.0,0,87,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,0,5285,0,0,0,0.0,0.0
0,0.0,6328,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0.0,0.0,0,98,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,0,0,9571,0,0,0,0.0,0.0
0,0.0,1187,0,1,0,0,0,0,0,4034,1,0.0,0,0,0,0.0,0.0,0.0,0,99,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,0,1044,0,0,0,0.0,0.0
0,0.0,7727,0,0,0,0,0,0,0,1818,0,0.0,0,0,0,0.0,0.0,0.0,0,105,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,0,0,3895,0,0,0,0.0,0.0
0,0.0,2244,0,0,0,0,0,0,0,4466,0,0.0,0,0,0,0.0,0.0,0.0,0,130,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,1970.0,0.0,0,0,0,1,8087,0,0,0,0.0,0.0
0,0.0,3203,0,0,0,0,0,0,0,1723,0,0.0,0,0,0,0.0,0.0,0.0,0,101,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,0,5003,0,0,0,0.0,0.0
