help,rating_R,cast,little,finds,house,high,high,family,father,country,young,love,love,rating_TV-G,woman,american,home,rating_G,duration,black,life,life,rating_TV-MA,rating_PG,rating_UR,series,rating_TV-Y,world,world,release_year,rating_TV-14,school,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0,1.0,7467,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,110,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,4191,0.0,0,0,0,0.0,0.0
0,0.0,5664,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,90,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,6471,0.0,0,0,0,0.0,0.0
0,1.0,2022,0,0,0,0,0,0,0,9337,0,0,0,0.0,1,0,0,0.0,109,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,2557,0.0,0,0,0,0.0,0.0
0,1.0,4686,0,0,0,0,0,0,0,7969,0,0,0,0.0,0,0,0,0.0,141,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,1833,0.0,0,0,0,0.0,0.0
0,1.0,7909,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,6807,0.0,0,0,0,0.0,0.0
0,0.0,3380,0,0,0,0,0,0,0,1818,0,0,0,0.0,0,0,0,0.0,99,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,6991,0.0,0,0,0,0.0,0.0
0,0.0,4967,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,116,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,8064,0.0,0,0,0,0.0,0.0
0,0.0,3782,0,0,0,0,0,0,0,2644,0,0,0,0.0,0,0,0,0.0,106,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,8797,0.0,0,0,0,0.0,0.0
0,0.0,5863,0,1,0,0,0,0,0,3543,0,0,0,0.0,1,0,0,0.0,84,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,1176,0.0,0,0,0,0.0,0.0
0,0.0,8762,0,0,0,0,0,0,0,6692,0,0,0,0.0,0,0,0,0.0,95,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.0,1.0,0,0,0,0,6909,0.0,0,0,0,0.0,0.0
0,1.0,6171,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,100,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,5569,0.0,0,0,0,0.0,0.0
0,1.0,7206,0,0,0,0,0,0,0,4655,0,0,0,0.0,0,0,0,0.0,91,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,3350,0.0,0,0,0,0.0,0.0
0,0.0,8440,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,1,0.0,136,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2003.0,1.0,0,0,0,0,1916,0.0,0,0,0,0.0,0.0
0,0.0,6851,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,110,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,1903,0.0,0,0,0,0.0,1.0
0,1.0,6233,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,134,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,4540,0.0,0,0,0,0.0,0.0
0,0.0,4976,0,0,0,0,0,0,0,8646,0,0,0,0.0,0,0,0,0.0,80,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.0,1.0,0,0,0,1,3153,0.0,0,0,0,0.0,0.0
0,0.0,2201,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,145,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,5908,0.0,0,0,0,0.0,0.0
0,0.0,1443,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,95,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,9896,0.0,0,0,0,0.0,0.0
0,1.0,5452,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,120,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1986.0,0.0,0,0,0,0,4540,0.0,0,0,0,0.0,0.0
0,0.0,8843,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,106,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,3149,0.0,0,0,0,0.0,0.0
1,0.0,2284,0,0,0,0,0,0,0,9337,1,0,0,0.0,1,0,0,0.0,93,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,5008,0.0,0,0,0,0.0,0.0
0,0.0,2951,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,110,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,1903,0.0,0,0,0,0.0,1.0
0,1.0,6295,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,115,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,6788,0.0,0,0,0,0.0,0.0
0,1.0,1473,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,95,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,6851,0.0,0,0,0,0.0,0.0
0,0.0,7690,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,94,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,8798,0.0,0,0,0,0.0,0.0
0,0.0,2447,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,133,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.0,1.0,0,0,0,0,7505,0.0,0,0,0,0.0,0.0
0,0.0,3380,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,81,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2006.0,0.0,0,0,0,0,5296,0.0,0,0,0,0.0,0.0
0,1.0,9733,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,100,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,6605,0.0,0,0,0,0.0,0.0
0,0.0,8089,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,114,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2007.0,0.0,0,0,0,0,3157,0.0,0,0,0,0.0,1.0
0,1.0,2254,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,93,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,6029,0.0,0,0,0,0.0,0.0
0,0.0,2474,0,0,0,0,0,1,0,6044,0,0,0,0.0,0,0,1,0.0,91,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,4485,0.0,0,0,0,0.0,0.0
0,1.0,7363,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,102,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1994.0,0.0,0,0,0,0,8717,0.0,0,0,0,0.0,0.0
0,1.0,8719,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,146,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,6024,0.0,0,0,0,0.0,0.0
0,1.0,2641,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,117,0,0,1,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,2171,0.0,0,0,0,0.0,0.0
0,0.0,7649,0,0,0,0,0,0,0,3944,0,0,0,0.0,0,0,0,0.0,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,1229,0.0,0,0,0,0.0,0.0
0,0.0,9639,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,73,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1992.0,0.0,0,0,0,0,4510,0.0,0,0,0,0.0,1.0
0,0.0,2754,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,119,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.0,0.0,0,0,0,0,7136,0.0,0,0,0,0.0,1.0
0,1.0,6980,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,111,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,9726,0.0,0,0,0,0.0,0.0
0,1.0,9256,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,140,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,6707,0.0,0,0,0,0.0,0.0
0,0.0,7076,0,1,0,0,0,0,0,6044,0,0,0,0.0,1,0,0,0.0,84,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,1176,0.0,0,0,0,0.0,0.0
0,0.0,5244,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,86,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,1,1657,0.0,0,0,0,0.0,0.0
0,0.0,3681,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,100,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,8542,0.0,0,0,0,0.0,0.0
0,1.0,8588,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,103,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,1806,0.0,0,0,0,0.0,0.0
0,1.0,4046,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,107,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,1,2925,0.0,0,0,0,0.0,0.0
0,1.0,4744,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,101,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,2243,0.0,0,0,0,0.0,0.0
0,0.0,8941,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,84,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,5271,0.0,0,0,0,0.0,0.0
0,1.0,5015,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,120,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1986.0,0.0,0,0,0,0,4540,0.0,0,0,0,0.0,0.0
0,0.0,5683,0,0,0,0,0,1,0,9337,0,0,0,0.0,0,0,0,0.0,111,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1994.0,0.0,0,0,0,0,7998,0.0,0,0,0,0.0,1.0
0,0.0,9542,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,129,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2007.0,1.0,0,0,0,0,8881,0.0,0,0,0,0.0,0.0
0,0.0,7093,0,0,0,0,0,0,0,3944,0,0,0,0.0,0,0,0,0.0,122,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,4467,0.0,0,0,1,0.0,1.0
0,0.0,4788,0,0,0,0,0,0,0,1468,0,0,0,0.0,0,0,0,0.0,94,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,5285,0.0,0,0,0,0.0,0.0
0,1.0,5781,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,118,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,8059,0.0,0,0,0,0.0,0.0
0,1.0,3550,0,0,0,0,0,0,0,9337,0,0,0,0.0,1,0,0,0.0,95,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,4382,0.0,0,0,0,0.0,0.0
0,1.0,2623,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,5267,0.0,0,0,0,0.0,0.0
0,1.0,5926,0,0,1,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,94,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1991.0,0.0,0,0,0,0,6417,0.0,0,0,0,0.0,0.0
0,0.0,2741,0,0,0,0,0,0,0,1723,0,0,0,0.0,0,0,0,0.0,100,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,7543,0.0,0,0,0,0.0,0.0
0,0.0,3184,0,0,0,0,0,0,0,1325,0,0,0,0.0,0,0,0,0.0,145,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,5908,0.0,0,0,0,0.0,0.0
0,1.0,3465,0,0,0,0,0,0,0,8361,0,0,0,0.0,0,0,0,0.0,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,2060,0.0,0,0,0,0.0,0.0
0,1.0,8798,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,93,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,0,6029,0.0,0,0,0,0.0,0.0
0,1.0,9221,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,121,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2003.0,0.0,0,0,0,0,7818,0.0,0,0,0,0.0,0.0
0,0.0,8804,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,84,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,5394,0.0,0,0,0,0.0,0.0
0,1.0,9725,0,0,0,0,0,1,0,9337,0,0,0,0.0,0,0,0,0.0,104,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2008.0,0.0,0,0,0,0,6067,0.0,0,0,0,0.0,0.0
0,0.0,5970,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,90,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,3757,0.0,0,0,0,0.0,0.0
0,1.0,2405,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,112,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,8915,0.0,0,0,0,0.0,0.0
0,1.0,1974,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,130,0,0,0,0.0,0.0,0.0,0,0.0,0,1,2016.0,0.0,0,0,0,0,9921,0.0,0,0,0,0.0,0.0
0,1.0,5495,0,0,0,0,0,0,0,7356,1,0,0,0.0,0,0,0,0.0,144,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,8874,0.0,0,0,0,0.0,0.0
0,1.0,4656,0,0,0,0,0,0,0,8443,0,0,0,0.0,0,0,0,0.0,110,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,9487,0.0,0,0,0,0.0,0.0
0,0.0,9006,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,1,0.0,89,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,6847,0.0,0,0,0,0.0,0.0
0,1.0,5698,0,0,1,0,0,0,0,9337,1,0,0,0.0,0,0,1,0.0,84,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,8553,0.0,0,0,0,0.0,0.0
0,0.0,8844,0,0,0,0,0,0,0,5288,0,0,0,0.0,0,0,0,0.0,95,0,0,0,1.0,0.0,0.0,0,0.0,0,0,1998.0,0.0,0,0,0,0,8364,0.0,0,0,0,0.0,0.0
0,1.0,9122,0,0,0,0,0,0,0,9337,0,0,0,0.0,1,0,0,0.0,137,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1968.0,0.0,0,0,0,0,9075,0.0,0,0,0,0.0,0.0
0,0.0,4381,0,0,0,0,0,0,0,8646,0,0,0,0.0,0,0,0,0.0,71,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.0,1.0,0,0,0,0,3153,0.0,0,0,0,0.0,0.0
0,1.0,6291,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,92,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2009.0,0.0,0,0,0,0,1440,0.0,0,0,0,0.0,0.0
0,0.0,4810,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,124,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2007.0,0.0,0,0,0,0,2999,0.0,0,0,0,0.0,1.0
0,0.0,8354,0,0,0,0,0,0,0,8040,0,0,0,0.0,0,0,0,0.0,106,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,7490,0.0,0,0,0,0.0,0.0
0,0.0,2406,0,0,0,0,0,0,1,9337,0,0,0,0.0,0,0,0,0.0,96,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,4780,0.0,0,0,0,0.0,1.0
0,1.0,1083,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,91,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,1498,0.0,0,0,0,0.0,0.0
0,0.0,4107,0,0,0,0,0,0,0,7694,1,0,0,0.0,0,0,0,0.0,93,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,3736,0.0,0,0,0,0.0,0.0
0,0.0,6813,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,104,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,2657,0.0,0,0,0,0.0,0.0
0,0.0,1686,0,0,0,0,0,0,0,7694,0,0,0,0.0,0,0,0,0.0,96,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,8515,0.0,0,0,0,0.0,0.0
0,1.0,7267,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,97,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2010.0,0.0,0,0,0,1,1052,0.0,0,0,0,0.0,0.0
0,0.0,2409,0,0,0,0,0,0,0,9337,0,0,0,0.0,1,0,0,0.0,92,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,5294,0.0,0,0,0,0.0,0.0
0,0.0,3486,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,98,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2005.0,0.0,0,0,0,0,9563,0.0,0,0,0,0.0,1.0
0,0.0,9807,0,0,0,0,0,0,0,3543,0,0,0,0.0,0,0,0,0.0,89,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,8006,0.0,0,0,0,0.0,0.0
0,0.0,4898,0,0,0,0,0,0,0,3564,1,0,0,0.0,0,0,0,0.0,126,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,8599,0.0,0,0,0,0.0,0.0
0,0.0,7352,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,88,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,3403,0.0,0,0,0,0.0,0.0
0,1.0,4605,0,0,0,0,0,0,0,6044,0,0,0,0.0,0,0,0,0.0,120,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1986.0,0.0,0,0,0,0,4540,0.0,0,0,0,0.0,0.0
0,1.0,2704,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,86,0,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,4995,0.0,0,0,0,0.0,0.0
0,0.0,1542,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,91,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,9123,0.0,0,0,0,0.0,0.0
0,0.0,1390,0,0,0,0,0,0,0,1325,1,0,0,0.0,0,0,0,0.0,128,0,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,5281,0.0,0,0,0,0.0,0.0
0,0.0,6756,0,0,0,0,0,0,0,9337,0,0,0,0.0,0,0,0,0.0,108,0,0,1,1.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,8281,0.0,0,0,0,0.0,0.0
