help,rating_R,cast,man,man,little,house,time,high,high,family,country,young,rating_TV-G,woman,story,american,rating_G,king,duration,black,life,life,rating_TV-Y7-FV,rating_TV-MA,teen,good,rating_PG,old,series,world,world,release_year,rating_TV-14,new,day,movie,type,group,director,christmas,friends,girl,girl,rating_NC-17,rating_PG-13
0,0.0,5075,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,84,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2000.0,0.0,0,0,0,0,0,4508,0,0,0,0,0.0,0.0
0,0.0,3465,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,70,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2009.0,0.0,0,0,0,0,0,1554,0,0,0,0,0.0,0.0
0,0.0,6226,0,0,0,0,0,0,1,0,3543,0,0.0,0,0,0,0.0,0,94,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2005.0,0.0,0,0,0,0,0,9728,0,0,0,0,0.0,1.0
0,0.0,5790,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,91,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,2011.0,0.0,1,0,0,0,0,9836,0,0,0,0,0.0,1.0
0,0.0,9318,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,107,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2010.0,0.0,0,0,0,0,0,2893,0,0,0,0,0.0,1.0
0,0.0,7908,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,111,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2010.0,0.0,0,0,0,0,0,6336,0,0,0,0,0.0,1.0
0,1.0,4166,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,100,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2011.0,0.0,0,0,0,0,0,5569,0,0,0,0,0.0,0.0
0,0.0,7209,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,83,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,2012.0,1.0,0,0,0,0,0,3144,0,0,0,0,0.0,0.0
0,0.0,1531,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,86,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2018.0,1.0,0,0,0,0,0,7253,0,0,0,0,0.0,0.0
0,0.0,9208,0,0,0,0,0,0,0,0,4466,0,0.0,1,0,0,0.0,0,93,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2008.0,0.0,0,0,0,0,0,3218,0,0,0,0,0.0,0.0
0,1.0,2974,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,100,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2019.0,0.0,0,0,0,0,0,6923,0,0,0,0,0.0,0.0
0,0.0,7715,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,97,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2010.0,0.0,0,0,0,0,0,9644,0,0,0,0,0.0,0.0
0,0.0,7804,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,94,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,2019.0,0.0,0,0,0,0,0,4702,0,0,0,0,0.0,0.0
0,1.0,7867,1,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,106,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,2009.0,0.0,0,0,0,0,0,6060,0,0,0,0,0.0,0.0
0,0.0,3442,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,94,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2015.0,0.0,0,0,0,0,0,8473,0,0,0,0,0.0,0.0
1,1.0,6478,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,101,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2015.0,0.0,0,0,0,0,0,4480,0,0,0,0,0.0,0.0
0,0.0,5844,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,106,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2016.0,0.0,0,0,0,0,0,7490,0,0,0,0,0.0,0.0
0,1.0,1831,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,140,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,6707,0,0,0,0,0.0,0.0
0,0.0,8428,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,86,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,5675,0,0,0,1,0.0,0.0
0,0.0,4857,0,0,0,0,0,0,0,0,1818,1,0.0,0,0,0,0.0,0,102,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2016.0,0.0,0,0,0,0,0,9023,0,0,0,0,0.0,0.0
0,0.0,6036,0,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0.0,0,91,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2009.0,0.0,0,0,0,0,0,1487,0,0,0,0,0.0,0.0
0,0.0,3321,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,93,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2011.0,0.0,0,0,0,0,0,3451,0,0,0,0,0.0,0.0
0,0.0,7975,0,0,0,0,0,0,0,0,9998,0,0.0,0,0,0,0.0,0,136,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,2055,0,0,0,0,0.0,0.0
1,0.0,7581,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2019.0,0.0,0,0,0,0,0,9355,1,1,0,0,0.0,0.0
0,0.0,5796,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0,88,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2012.0,0.0,0,0,0,0,0,3171,0,0,0,0,0.0,0.0
0,0.0,5411,0,0,0,0,0,0,0,0,8178,0,0.0,0,0,0,0.0,0,107,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.0,0.0,0,0,0,0,0,7652,0,0,0,0,0.0,0.0
0,0.0,6052,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,110,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2003.0,0.0,0,0,0,0,0,9096,0,0,0,0,0.0,1.0
0,0.0,9400,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,110,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2014.0,0.0,0,0,0,0,0,5699,0,0,0,0,0.0,0.0
0,0.0,2494,0,1,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,77,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2014.0,0.0,0,0,0,0,0,5325,0,0,0,0,0.0,0.0
0,0.0,7343,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,90,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2015.0,0.0,0,0,0,0,0,2705,0,0,0,0,0.0,0.0
0,0.0,7387,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,62,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,3055,0,0,0,0,0.0,0.0
0,0.0,9675,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,101,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2005.0,0.0,0,0,0,0,0,4570,0,0,0,0,0.0,1.0
0,0.0,3397,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,104,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,2008.0,0.0,0,0,0,0,0,2458,0,0,0,0,0.0,1.0
0,0.0,1188,0,0,0,0,0,0,0,0,9337,1,0.0,0,0,0,0.0,0,104,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2001.0,0.0,0,0,0,0,0,4406,0,0,0,0,0.0,0.0
0,1.0,9739,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0,87,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.0,0.0,0,0,0,0,0,8654,0,0,0,0,0.0,0.0
0,0.0,8522,0,0,1,0,0,0,0,0,9337,0,0.0,0,0,0,1.0,0,82,0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,2005.0,0.0,0,0,0,0,0,4134,0,1,0,0,0.0,0.0
0,0.0,9552,0,0,0,0,0,0,0,0,5146,0,0.0,0,0,0,0.0,0,81,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.0,0.0,0,0,1,0,0,9541,0,0,0,0,0.0,0.0
0,0.0,3178,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,91,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2014.0,0.0,0,0,0,0,0,4104,0,1,0,0,0.0,0.0
0,0.0,9236,0,0,0,0,0,0,0,0,3278,0,0.0,0,0,0,0.0,0,116,0,1,0,0.0,0.0,0,0,0.0,0,0,0,0,2009.0,0.0,0,0,0,0,0,5770,0,0,0,0,0.0,0.0
0,0.0,4190,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,136,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2003.0,1.0,0,0,0,0,0,4613,0,0,0,0,0.0,0.0
0,0.0,7023,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,120,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.0,0.0,0,0,0,0,0,7633,0,0,0,0,0.0,0.0
0,0.0,4296,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,65,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2019.0,0.0,0,0,0,0,0,8354,0,0,0,0,0.0,0.0
0,0.0,7423,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,130,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2011.0,1.0,0,0,0,0,0,9676,0,0,0,0,0.0,0.0
0,0.0,1430,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,94,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2019.0,0.0,0,0,0,0,0,9584,0,0,0,0,0.0,1.0
0,0.0,9488,0,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0.0,0,83,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.0,1.0,0,0,0,0,1,2989,0,0,0,0,0.0,0.0
0,0.0,1213,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,119,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2018.0,1.0,0,0,0,0,0,9540,0,0,0,0,0.0,0.0
0,0.0,7227,0,0,0,0,0,0,0,0,2644,0,0.0,0,0,0,0.0,0,100,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2016.0,0.0,0,0,0,0,0,3492,0,0,0,0,0.0,0.0
0,0.0,4390,0,0,0,0,0,0,0,0,5288,0,1.0,0,0,0,0.0,0,87,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2010.0,0.0,0,0,0,0,0,2911,0,0,0,1,0.0,0.0
0,0.0,9088,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,111,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2010.0,0.0,0,0,0,0,0,5926,0,0,0,0,0.0,0.0
0,1.0,1927,0,0,0,0,0,0,0,0,9337,0,0.0,1,0,0,0.0,0,100,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2010.0,0.0,0,0,0,0,0,7819,0,0,0,0,0.0,0.0
0,0.0,5642,0,0,0,0,0,0,0,0,4466,0,0.0,0,0,0,0.0,0,106,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2012.0,1.0,0,0,0,0,0,6275,0,0,0,0,0.0,0.0
0,0.0,6333,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,1,98,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2005.0,0.0,0,0,0,0,0,9563,0,0,0,0,0.0,1.0
0,0.0,4790,1,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,99,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2016.0,0.0,0,0,0,0,0,2889,0,0,0,0,0.0,0.0
0,0.0,7814,0,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,0,71,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,2142,0,0,0,0,0.0,0.0
0,0.0,1448,0,0,0,0,0,0,0,0,1641,0,0.0,0,0,0,0.0,0,91,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2018.0,1.0,0,0,0,0,0,6480,0,0,0,0,0.0,0.0
0,0.0,6441,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,98,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2019.0,1.0,0,0,0,0,0,2302,0,0,0,0,0.0,0.0
0,0.0,3362,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,78,0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,2007.0,0.0,0,0,0,0,0,7528,0,0,0,0,0.0,0.0
0,1.0,8646,0,0,0,0,0,0,0,0,3944,0,0.0,0,0,0,0.0,0,106,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2001.0,0.0,0,0,0,0,0,8357,0,0,0,0,0.0,0.0
0,0.0,4272,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,137,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1979.0,0.0,0,0,0,0,0,6548,0,0,0,0,0.0,0.0
0,0.0,7709,0,0,1,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,107,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2015.0,0.0,0,0,0,0,0,9549,0,0,0,1,0.0,0.0
0,0.0,7136,0,0,0,0,0,0,0,0,9998,0,0.0,0,0,0,0.0,0,136,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,2055,0,0,0,0,0.0,0.0
0,1.0,1083,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,91,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2013.0,0.0,0,0,0,0,0,1498,0,0,0,0,0.0,0.0
0,0.0,1527,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0,87,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2008.0,0.0,0,0,0,0,0,7234,0,0,0,0,0.0,1.0
0,0.0,6358,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,92,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2014.0,0.0,0,0,1,0,0,6642,0,0,0,0,0.0,0.0
0,0.0,9897,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,83,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,2429,0,0,0,0,0.0,0.0
1,0.0,9952,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,90,0,0,0,0.0,0.0,0,0,0.0,1,0,0,0,2019.0,0.0,0,0,0,0,0,6490,0,0,0,0,0.0,0.0
0,0.0,4580,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,104,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2019.0,0.0,0,0,0,0,0,6858,0,0,0,0,0.0,0.0
0,0.0,1367,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,108,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2006.0,0.0,0,0,0,0,0,9380,0,0,0,0,0.0,1.0
0,0.0,4058,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,90,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2015.0,0.0,0,0,0,0,0,8123,0,0,0,0,0.0,0.0
0,0.0,9534,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,48,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1988.0,0.0,0,0,0,0,0,2974,1,0,0,0,0.0,0.0
0,0.0,7950,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,101,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,2016.0,0.0,0,0,0,0,0,4355,0,0,0,0,0.0,0.0
0,0.0,9213,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,97,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2010.0,0.0,0,0,0,0,0,3870,0,0,0,0,0.0,1.0
0,1.0,3025,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,91,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2012.0,0.0,0,0,0,0,0,3366,0,0,0,0,0.0,0.0
0,0.0,9360,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,96,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2015.0,0.0,0,0,0,0,0,3967,0,0,0,0,0.0,1.0
0,1.0,6226,0,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,0,88,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2004.0,0.0,0,0,0,0,0,1906,0,0,0,0,0.0,0.0
0,1.0,3410,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,112,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2014.0,0.0,0,0,0,0,0,4416,0,0,0,0,0.0,0.0
0,0.0,2841,0,0,0,0,0,0,0,0,3325,0,0.0,0,0,0,0.0,0,106,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2004.0,1.0,0,0,0,0,0,3795,0,0,0,0,0.0,0.0
0,0.0,6593,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,1.0,0,79,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2000.0,0.0,0,0,1,0,0,5835,0,0,0,0,0.0,0.0
0,1.0,1852,0,0,0,0,0,0,0,0,9337,0,0.0,1,0,0,0.0,0,101,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2016.0,0.0,0,0,0,0,0,2155,0,0,0,0,0.0,0.0
0,1.0,9594,0,1,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,96,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2018.0,0.0,1,0,0,0,0,5298,0,0,0,0,0.0,0.0
0,0.0,7909,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,107,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2010.0,0.0,0,0,0,0,0,2893,0,0,0,0,0.0,1.0
0,0.0,8122,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,105,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2017.0,0.0,0,0,0,0,0,8969,0,0,0,0,0.0,0.0
0,0.0,7627,0,0,0,0,0,0,0,1,3543,0,0.0,0,0,0,0.0,0,92,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2020.0,0.0,0,0,0,0,0,5961,0,0,0,0,0.0,0.0
0,1.0,1090,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,94,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2006.0,0.0,0,0,0,0,0,2573,0,0,0,0,0.0,0.0
0,0.0,7490,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0,102,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2014.0,1.0,0,0,0,0,0,7552,0,0,0,0,0.0,0.0
0,0.0,7726,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,80,0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,2016.0,0.0,0,0,0,0,0,3843,0,0,0,0,0.0,0.0
0,0.0,2269,0,0,0,0,0,0,0,0,6582,0,0.0,0,0,0,0.0,0,79,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1995.0,1.0,0,0,0,0,0,9297,0,0,0,0,0.0,0.0
0,0.0,8555,0,0,0,0,0,0,0,0,4034,0,0.0,0,0,0,0.0,0,71,0,0,1,0.0,1.0,0,0,0.0,0,0,0,0,2013.0,0.0,0,0,0,0,0,5542,0,0,0,0,0.0,0.0
0,0.0,4538,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,98,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.0,1.0,0,0,0,0,0,6542,0,0,0,0,0.0,0.0
0,0.0,6240,0,0,0,0,0,0,0,0,1818,0,0.0,0,0,0,0.0,0,93,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.0,1.0,0,0,0,0,0,5307,0,0,0,0,0.0,0.0
0,0.0,7945,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,85,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2015.0,0.0,0,0,0,0,0,4665,0,1,0,0,0.0,0.0
0,0.0,9065,0,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,0,89,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2013.0,0.0,0,0,0,0,0,7389,0,0,0,0,0.0,0.0
0,0.0,4322,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,71,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2017.0,0.0,1,1,0,0,0,1815,0,0,0,0,0.0,0.0
0,0.0,1496,0,0,0,0,0,0,0,0,6692,0,0.0,0,0,0,0.0,0,115,0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,2015.0,0.0,0,0,0,0,0,4722,0,0,0,0,0.0,1.0
0,0.0,8883,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,137,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1979.0,0.0,0,0,0,0,0,6548,0,0,0,0,0.0,0.0
0,0.0,3864,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,94,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,7642,0,1,0,0,0.0,0.0
0,0.0,8412,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,90,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2015.0,0.0,0,0,0,0,0,4315,0,0,0,0,0.0,0.0
0,0.0,6202,0,0,0,0,0,0,0,0,3564,0,0.0,0,0,0,0.0,0,96,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2019.0,1.0,0,0,0,0,0,7181,0,0,0,0,0.0,0.0
0,0.0,9077,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,146,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,2019.0,1.0,0,0,0,0,0,1862,0,0,0,0,0.0,0.0
0,0.0,4322,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,102,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,0,0,2551,0,0,0,0,0.0,1.0
0,0.0,9574,0,1,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,120,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2017.0,0.0,0,0,0,0,0,8445,0,0,0,0,0.0,1.0
0,0.0,8017,0,0,0,0,0,0,0,0,4466,0,0.0,0,0,0,0.0,0,99,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,2014.0,1.0,0,0,0,0,0,5377,0,0,0,0,0.0,0.0
0,0.0,4389,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,95,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2018.0,0.0,1,0,0,0,0,6470,0,0,0,0,0.0,0.0
0,0.0,4699,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,102,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2014.0,0.0,0,0,0,0,0,4606,0,0,0,0,0.0,0.0
