help,rating_R,cast,little,finds,high,high,family,father,country,young,love,love,woman,story,american,king,duration,black,life,life,rating_TV-Y7-FV,rating_TV-MA,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0,0.0,9544,0,0,0,0,0,0,6304,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2013.3511861085033,1.0,0,0,0,1,0,7861,0.0,0,0,0,0.0,0.0
0,0.0,6225,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.40078670785258486,0.0,0,0,0.0,0,0,2016.6031468314104,0.5992132921474151,0,0,0,1,0,9073,0.0,0,0,0,0.0,0.0
0,0.0,4712,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0,2021.0,0.0,0,0,0,1,0,7311,0.0,0,0,0,1.0,0.0
0,0.0,4512,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,0.0,0,0,2017.2289297777074,0.7429765925691254,0,0,0,1,0,7927,0.0,0,0,0,0.0,0.0
0,0.0,1329,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,2129,0.0,0,0,0,0.0,0.0
0,0.0,4094,0,0,0,0,0,0,9337,0,1,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,8599,0.0,0,0,0,0.0,0.0
0,0.0,3812,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0021185216793616624,0.0,0,0,0.0,0,0,2004.036014868549,0.9978814783206383,0,0,0,1,0,5997,0.0,0,0,0,0.0,0.0
0,0.0,4920,0,0,0,0,0,0,7852,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2018.444141319207,0.0,0,0,0,1,0,9580,0.0,0,0,0,0.0,0.0
0,0.0,6061,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,4960,0.0,0,0,0,0.0,0.0
0,0.0,5197,0,0,0,0,0,0,5146,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,0,1,0,4596,0.0,0,0,0,0.0,0.0
0,0.0,6832,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,2021.0,1.0,0,0,0,1,0,3620,0.0,0,0,0,0.0,0.0
0,0.0,6259,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,1,4557,1.0,0,0,0,0.0,0.0
0,0.0,6392,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.48748242875223535,0.0,0,0,0.0,0,0,2016.949929715009,0.5125175712477646,0,0,0,1,0,9155,0.0,0,0,0,0.0,0.0
0,0.0,3160,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.8125792553615,0.0,0,0,0,1,0,3946,0.0,0,0,0,0.0,0.0
0,0.0,9305,0,0,0,0,0,0,1325,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,2049,0.0,0,0,1,0.0,0.0
0,0.0,4522,0,0,0,0,1,0,3325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,8496,0.0,0,0,0,0.0,0.0
0,0.0,2660,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,1,2441,1.0,0,0,0,0.0,0.0
0,0.0,6481,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,9289,0.0,0,0,0,0.0,0.0
0,0.0,7346,0,0,0,0,0,0,7819,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,2020.0,0.0,0,0,0,1,0,4797,1.0,0,0,1,0.0,0.0
0,0.0,3491,0,0,0,0,0,0,6304,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2018.0,1.0,1,0,0,1,0,1448,0.0,0,0,0,0.0,0.0
0,0.0,4448,0,0,0,0,0,0,7819,1,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,4517,0.0,0,0,0,0.0,0.0
0,0.0,5745,0,0,0,1,0,0,3654,0,0,0,0,0,0,0,1,0,0,0,0.0,0.3552589164845317,0.0,0,0,0.0,0,0,2010.8026697516393,0.6447410835154683,0,1,0,1,0,4425,0.0,0,0,0,0.0,0.0
0,0.0,4512,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.3063631699256,0.0,0,0,0,1,0,6900,0.0,0,0,0,0.0,0.0
0,0.0,2696,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,1,8588,1.0,0,0,0,0.0,0.0
0,0.0,6612,0,0,0,0,0,0,1325,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,5224,0.0,0,0,1,0.0,0.0
0,0.0,5252,0,0,0,0,0,0,6044,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,5008,0.0,0,0,0,0.0,0.0
1,0.0,4114,0,1,0,0,1,0,6044,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1,0,7375,1.0,0,0,0,0.0,0.0
0,0.0,2568,0,1,0,0,0,0,8420,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,1,0,5177,0.0,0,0,0,0.0,0.0
0,0.0,6259,0,0,0,1,0,0,3654,0,0,0,0,0,0,0,1,0,0,0,0.0,0.7837751568701781,0.0,0,0,0.0,0,0,2006.9460235881684,0.21622484312982193,0,1,0,1,0,8812,0.0,0,0,0,0.0,0.0
0,0.0,8320,0,0,0,0,0,0,7694,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.7789121162014,0.0,0,0,0,1,0,3052,0.0,0,0,0,0.0,0.0
0,0.0,7352,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0,1,0.0,0,1,2021.0,0.0,0,0,0,1,0,9530,0.0,0,0,0,0.0,0.0
0,0.0,6483,0,0,0,0,0,0,6044,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,4839,1.0,0,0,0,0.0,0.0
0,0.0,5477,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,9541,0.0,0,0,0,0.0,0.0
0,0.0,5955,0,0,0,0,0,0,1723,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2018.1215237243277,0.0,0,0,0,1,0,4467,0.0,0,0,0,0.0,0.0
0,0.0,7670,0,0,0,0,1,0,3325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,9595,0.0,0,0,0,0.0,0.0
0,0.0,6913,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,2021.0,1.0,0,0,0,1,0,1031,0.0,0,0,0,0.0,0.0
0,0.0,6566,0,0,0,0,0,0,5146,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,2021.0,1.0,0,0,0,1,0,8238,0.0,0,0,0,0.0,0.0
1,0.0,4227,0,1,0,0,1,0,6044,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1,0,7375,1.0,0,0,0,0.0,0.0
0,0.0,8546,0,0,0,0,0,0,7819,1,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,6214,0.0,0,0,0,0.0,0.0
0,0.0,9184,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,2008.0,1.0,0,0,0,1,0,3003,0.0,0,0,0,0.0,0.0
0,0.0,1511,0,0,0,0,0,0,6304,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2013.1923263447443,1.0,0,0,0,1,0,5018,0.0,0,0,0,0.0,0.0
0,0.0,6068,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2015.2827579386114,0.24781613742590125,0,0,0,1,0,2628,0.0,0,0,0,0.0,0.0
0,0.0,9936,0,1,0,0,0,0,9337,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,6279,0.0,0,0,0,1.0,0.0
0,0.0,5674,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.06589347732303819,0.0,0,0,0.0,0,0,2015.329467386615,0.9341065226769618,0,0,0,1,0,8226,0.0,0,0,0,0.0,0.0
0,0.0,5354,0,0,0,0,0,0,3543,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,0,1,0,5797,0.0,0,0,0,0.0,0.0
0,0.0,1329,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2018.9002704313234,0.0,0,0,0,1,0,5285,1.0,0,0,0,0.0,0.0
0,0.0,7609,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2008.0,0.0,0,0,0,1,0,5199,1.0,0,0,0,0.0,0.0
0,0.0,9542,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,1,0,0,1,0.0,0.06047447982750409,0.0,0,0,0.0,0,1,2019.120948959655,0.0,0,0,0,1,0,6060,0.9395255201724959,0,0,0,0.0,0.0
0,0.0,9300,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,1,2550,1.0,0,0,0,0.0,0.0
0,0.0,3991,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2011.3769046480982,1.0,0,0,0,1,0,2452,0.0,0,0,0,0.0,0.0
0,0.0,4421,0,0,0,0,1,1,7694,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,6715,0.0,0,0,0,0.0,0.0
0,0.0,9560,0,0,0,0,0,0,3325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,1,0,2441,0.0,0,0,0,0.0,0.0
0,0.0,6241,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,1,2021.0,0.0,0,0,0,1,1,4307,0.0,0,0,0,0.0,0.0
0,0.0,1441,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,1,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,8729,0.0,0,0,0,0.0,0.0
0,0.0,1385,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2015.978832940205,0.0,0,0,0,1,0,6534,1.0,0,0,0,0.0,0.0
0,0.0,4746,0,0,0,0,0,0,5057,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,6626,0.0,0,0,0,0.0,0.0
0,0.0,4124,0,0,0,0,0,0,3325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2003.102333992346,1.0,0,1,0,1,0,2073,0.0,0,0,0,0.0,0.0
0,0.0,9493,0,0,0,1,0,0,3566,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2011.0632765534986,1.0,0,1,0,1,0,7066,0.0,0,0,0,0.0,0.0
0,0.0,8330,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2020.0,0.0,0,0,0,1,0,2798,0.0,0,0,0,0.0,0.0
0,0.0,8936,0,0,0,0,1,0,3654,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,1,0,8000,0.0,0,0,0,0.0,0.0
0,0.0,5354,0,0,0,0,0,0,9337,1,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2018.0,0.0,1,0,0,1,0,4289,0.0,0,0,0,0.0,0.0
1,0.0,4511,0,1,0,0,1,0,6044,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1,0,7375,1.0,0,0,0,0.0,0.0
0,0.0,5907,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,9340,0.0,0,0,0,0.0,0.0
0,0.0,1754,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2004.6930240731458,1.0,0,0,0,1,0,6762,0.0,0,0,0,0.0,0.0
0,0.0,8040,0,0,0,0,0,1,3325,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,5758,0.0,0,0,0,0.0,0.0
0,0.0,3283,0,0,0,0,0,0,3543,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2020.0,1.0,0,0,0,1,0,9530,0.0,0,0,0,0.0,0.0
0,0.0,4502,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,12,0,0,0,0.0,0.4219741700730093,0.0,0,0,0.0,0,0,2013.5143357890508,0.5780258299269907,0,0,0,1,0,5507,0.0,0,0,0,0.0,0.0
0,0.0,5910,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,9334,0.0,0,0,0,0.0,0.0
0,0.0,2324,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,1,0,6582,0.0,0,0,0,0.0,0.0
0,0.0,8990,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2011.0,0.0,0,0,0,1,0,9415,1.0,0,0,0,0.0,0.0
0,0.0,2371,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,1,0,0.0,0,0,2020.0,0.0,1,0,0,1,0,1960,0.0,0,0,0,0.0,0.0
0,0.0,4209,0,0,0,0,0,0,7694,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,8241,0.0,0,0,0,0.0,0.0
0,0.0,9838,0,0,0,0,0,0,3325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2003.1047170893974,1.0,0,1,0,1,0,6807,0.0,0,0,0,0.0,0.0
0,0.0,8767,0,0,0,0,0,0,9337,1,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2018.0,0.0,1,0,0,1,0,9277,0.0,0,0,0,0.0,0.0
0,0.0,5478,0,0,0,0,0,0,6044,1,0,0,0,0,0,0,1,0,0,0,0.0,0.7915463018596526,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,4888,0.20845369814034742,0,0,0,0.0,0.0
0,0.0,4119,0,0,0,0,0,0,3325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2003.298653354937,1.0,0,1,0,1,0,2062,0.0,0,0,0,0.0,0.0
1,0.0,4562,0,1,0,0,1,0,6044,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1,0,7375,1.0,0,0,0,0.0,0.0
0,0.0,7577,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2008.0,0.3038198580047856,0,0,0,1,0,5093,0.6961801419952144,0,0,0,0.0,0.0
0,0.0,8281,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,0.5501367330487048,0.0,0,0,0.0,0,0,2012.9512305974383,0.0,0,0,0,1,0,1322,0.4498632669512952,0,0,0,0.0,0.0
0,0.0,9551,0,0,0,0,0,0,7819,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,2020.0,0.0,0,0,0,1,0,2282,1.0,0,0,1,0.0,0.0
0,0.0,5552,0,0,0,0,0,0,3529,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2016.1200991746698,1.0,0,0,0,1,0,8609,0.0,0,0,0,0.0,0.0
0,0.0,8759,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,4,0,0,1,0.0,0.7080074364190201,0.0,0,0,0.0,0,0,2017.832029745676,0.0,0,0,0,1,0,4971,0.0,0,0,0,0.0,0.0
0,0.0,2321,0,0,0,0,0,0,4933,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.3879696056702,0.0,0,0,0,1,0,5793,0.0,0,0,0,0.0,0.0
0,0.0,9596,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.9412041817606206,0.0,0,0,0.0,0,1,2020.8824083635213,0.0,0,0,0,1,1,6307,0.058795818239379405,0,0,0,0.0,0.0
0,0.0,9748,0,0,0,0,0,0,7969,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,4992,0.0,0,0,0,0.0,0.0
0,0.0,2842,0,0,0,0,0,0,1971,0,0,0,0,0,0,0,1,0,0,0,0.0,0.489829486554499,0.0,0,0,0.0,0,0,2015.979658973109,0.510170513445501,0,0,0,1,0,4721,0.0,0,0,0,0.0,0.0
0,0.0,7747,0,0,0,1,0,0,3325,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2003.0,1.0,0,2,0,1,0,2583,0.0,0,0,0,0.0,0.0
0,0.0,5988,0,0,0,0,1,0,7694,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,2090,0.0,0,0,0,0.0,0.0
0,0.0,4246,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,1,2101,1.0,0,0,0,0.0,0.0
0,0.0,7933,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0,1,0.0,0,1,2021.0,0.0,0,0,0,1,0,3877,0.0,0,0,0,0.0,0.0
0,0.0,5629,0,0,0,0,0,0,1325,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,8209,0.0,0,0,1,0.0,0.0
0,0.0,2231,0,0,0,0,0,0,1325,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,4341,0.0,0,0,1,0.0,0.0
0,0.0,8486,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2012.9275423978222,1.0,0,0,0,1,0,8936,0.0,0,0,0,0.0,0.0
0,0.0,4246,0,0,0,0,1,1,7694,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,6587,0.0,0,0,0,0.0,0.0
0,0.0,8570,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,7927,0.0,0,0,0,0.0,0.0
1,0.0,4048,0,1,0,0,1,0,6044,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1,0,7375,1.0,0,0,0,0.0,0.0
0,0.0,5208,0,0,0,0,1,0,3325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,8546,0.0,0,0,0,0.0,0.0
0,0.0,4820,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,2,0,0,0,0.0,0.6722627934163419,0.0,0,0,0.0,0,0,2013.1175186617431,0.3277372065836581,0,0,0,1,0,8434,0.0,0,0,0,0.0,0.0
0,0.0,3559,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2020.266444042072,0.0,0,0,0,1,0,1569,0.0,0,0,0,0.0,0.0
0,0.0,2017,0,0,0,0,0,0,1468,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,2636,0.0,0,0,0,0.0,0.0
0,0.0,1026,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,6396,1.0,0,0,0,0.0,0.0
0,0.0,4454,0,0,0,0,1,0,3325,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,8571,0.0,0,0,0,0.0,0.0
0,0.0,5764,0,0,0,0,0,0,3944,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2017.790443068503,0.0,0,0,0,1,0,2994,0.0,0,0,0,0.0,0.0
0,0.0,3628,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,3,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2016.9895324410477,0.0,0,0,0,1,0,4573,0.0,0,0,0,0.0,0.0
0,0.0,2947,0,0,0,0,0,0,7694,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,0,1,0,3100,0.0,0,0,0,0.0,0.0
0,0.0,2691,0,0,0,0,0,0,5146,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,2021.0,1.0,0,0,0,1,0,3019,0.0,0,0,0,0.0,0.0
0,0.0,8428,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,1,2021.0,0.0,0,0,0,1,1,4134,0.0,0,0,0,0.0,0.0
0,0.0,7201,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,1,0,0,1,0.0,0.32332965542291703,0.0,0,0,0.0,0,1,2019.6466593108457,0.0,0,0,0,1,0,2020,0.676670344577083,0,0,0,0.0,0.0
0,0.0,3863,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0.0,0,0,2019.3593455282928,0.0,0,0,0,1,0,4625,0.0,0,0,0,0.0,0.0
0,0.0,6256,0,0,0,1,0,0,3654,0,0,0,0,0,0,0,1,0,0,0,0.0,0.6173273205172757,0.0,0,0,0.0,0,0,2008.4440541153444,0.3826726794827243,0,1,0,1,0,8886,0.0,0,0,0,0.0,0.0
0,0.0,6932,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,2021.0,1.0,0,0,0,1,0,5499,0.0,0,0,0,0.0,0.0
