rating_R,cast,finds,man,man,time,high,high,family,father,country,young,rating_TV-G,love,love,woman,story,home,duration,life,life,rating_TV-MA,teen,rating_PG,old,rating_UR,series,world,world,release_year,rating_TV-14,new,school,type,group,director,rating_TV-PG,friends,girl,girl,rating_TV-Y7,rating_PG-13
0.0,8212,0,0,0,0,0,0,0,0,3970,0,0.7059988017895779,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2018.5880023964207,0.0,0,0,1,0,1123,0.29400119821042214,0,0,0,0.0,0.0
0.0,7899,0,0,0,0,0,0,0,0,7969,0,0.0,0,0,0,0,0,2,0,0,0.16204955323633685,0,0.0,0,0.0,0,0,0,2017.8379504467637,0.8379504467636631,0,0,1,0,1575,0.0,0,0,0,0.0,0.0
0.0,2729,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.25564463186580777,0,0.0,0,0.0,0,0,0,2017.0,0.7443553681341922,0,0,1,0,7956,0.0,0,0,0,0.0,0.0
0.0,2885,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,3,0,0,0.5783601862282242,0,0.0,0,0.0,0,0,0,2017.7350805586848,0.0,0,0,1,0,3784,0.42163981377177584,0,0,0,0.0,0.0
0.0,9611,0,0,0,0,0,0,0,0,9337,0,0.5114802993445464,0,0,0,0,0,1,0,0,0.4885197006554536,0,0.0,0,0.0,0,0,0,2019.5344408980336,0.0,0,0,1,0,4713,0.0,0,0,0,0.0,0.0
0.0,2920,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2016.812120765727,1.0,0,0,1,0,3423,0.0,0,0,0,0.0,0.0
0.0,1488,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2019.824272858058,0.0,0,0,1,0,4085,0.0,0,0,0,0.0,0.0
0.0,4894,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2020.0,0.0,0,0,1,0,6934,0.0,0,0,0,0.0,0.0
0.0,9765,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.701146081210443,0,0.0,0,0.0,0,0,0,2019.0,0.298853918789557,0,0,1,0,9004,0.0,0,0,0,0.0,0.0
0.0,9051,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.16907450059776374,0,0.0,0,0.0,0,0,0,2019.6618509988045,0.0,0,0,1,0,5206,0.8309254994022363,0,0,0,0.0,0.0
0.0,2800,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,0.7320285856479924,0,0.0,0,0.0,0,0,0,2018.267971414352,0.26797141435200755,0,0,1,0,4316,0.0,0,0,0,0.0,0.0
0.0,6636,0,0,0,0,0,0,0,0,4655,0,0.0,2,1,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,1,2021.0,0.0,0,0,1,0,1773,1.0,0,0,0,0.0,0.0
0.0,4562,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2016.1817940149351,0.5908970074676129,0,0,1,0,3627,0.40910299253238713,0,0,0,0.0,0.0
0.0,2400,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,0.7660012007237427,0,0.0,0,0.0,0,0,0,2019.4679975985525,0.0,0,0,1,0,2799,0.23399879927625733,0,0,0,0.0,0.0
0.0,2554,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.689007510845079,0,0.0,0,0.0,0,0,1,2021.0,0.0,0,0,1,0,2621,0.31099248915492095,0,0,0,0.0,0.0
0.0,3290,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2020.0,1.0,0,0,1,0,8463,0.0,0,0,0,0.0,0.0
0.0,3109,0,0,0,0,0,0,0,0,1508,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,1,0,0,2015.1057047817776,0.5176174636296121,0,0,1,0,3253,0.48238253637038786,0,0,0,0.0,0.0
0.0,4848,0,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,3,0,0,1.0,0,0.0,0,0.0,0,0,0,2019.0,0.0,0,0,1,0,5438,0.0,0,0,0,0.0,0.0
0.0,6409,0,0,0,0,0,0,0,0,6044,0,0.04661416472861257,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2017.0932283294571,0.9533858352713874,0,0,1,0,2407,0.0,0,0,0,0.0,0.0
0.0,6186,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.7992772803195657,0,0.0,0,0.0,0,0,0,2019.401445439361,0.20072271968043431,0,0,1,0,2202,0.0,0,0,0,0.0,0.0
0.0,2955,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2020.4067851592642,0.0,0,0,1,0,2034,0.0,0,0,0,0.0,0.0
0.0,1910,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.4254567760313054,0,0.0,0,0.0,0,0,0,2019.0,0.5745432239686946,0,0,1,0,6047,0.0,0,0,0,0.0,0.0
0.0,4051,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0.0,0,1,1,2016.0,0.0,0,0,1,0,2927,1.0,0,0,0,0.0,0.0
0.0,3407,0,0,0,0,0,0,0,0,7969,0,0.0,0,0,0,0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,0,2018.0,1.0,1,0,1,0,2133,0.0,0,0,0,0.0,0.0
0.0,2729,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2013.7857245412015,1.0,0,0,1,0,4770,0.0,0,0,0,0.0,0.0
0.0,9888,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,1.0,0,0.0,0,0.0,0,0,0,2019.1567860133384,0.0,0,0,1,0,3707,0.0,0,0,0,0.0,0.0
0.0,1411,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,1,0,0,2016.0,0.0,0,0,1,0,6817,1.0,0,0,0,0.0,0.0
0.0,5488,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,3,0,0,0.1640690071792833,0,0.0,0,0.0,0,0,0,2020.6718619856415,0.0,0,0,1,0,4364,0.8359309928207167,0,0,0,0.0,0.0
0.0,8644,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,1,2020.0,0.0,0,0,1,0,3688,1.0,0,0,0,0.0,0.0
0.0,3637,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2010.092079685745,0.0,0,0,1,0,9360,0.0,0,0,0,0.0,0.0
0.0,6487,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,1,0,0,2019.7632968481128,0.1183515759435666,0,0,1,0,8075,0.8816484240564334,0,0,0,0.0,0.0
0.0,6282,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.032746628324165084,0,0.0,0,0.0,0,0,0,2020.9017601150274,0.9672533716758349,0,0,1,0,2073,0.0,0,0,0,0.0,0.0
0.0,1209,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.8231912417674787,0,0.0,0,0.0,0,0,0,2012.5304262746977,0.0,0,0,1,0,4712,0.1768087582325213,0,0,0,0.0,0.0
0.0,8503,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2019.2168754633888,0.0,0,0,1,0,4708,0.0,0,0,0,0.0,0.0
0.0,5918,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2018.9330799035904,0.9330799035904191,0,0,1,0,8562,0.06692009640958085,0,0,0,0.0,0.0
0.0,7182,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.33496069730521416,0,0.0,0,0.0,1,0,0,2017.6748034865261,0.0,0,0,1,0,7021,0.6650393026947858,0,0,0,0.0,0.0
0.0,1940,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.20412135613468962,0,0.0,0,0.0,0,0,0,2019.4082427122694,0.7958786438653104,0,0,1,0,8523,0.0,0,0,0,0.0,0.0
0.0,7446,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.29358233023589086,0,0.0,0,0.0,0,0,0,2017.293582330236,0.7064176697641091,0,0,1,0,5148,0.0,0,0,0,0.0,0.0
0.0,7511,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,0,0,0,2010.3696849433416,1.0,0,0,1,0,2399,0.0,0,0,0,0.0,0.0
0.0,2987,0,0,0,0,0,0,0,0,4096,0,0.0,2,1,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,1,2021.0,0.0,0,0,1,0,5287,1.0,0,0,0,0.0,0.0
0.0,2409,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.886727687989377,0,0.0,0,0.0,0,0,0,2018.3398169360319,0.0,0,0,1,0,9708,0.11327231201062304,0,0,0,0.0,0.0
0.0,8800,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,0.6971704391198805,0,0.0,0,0.0,0,0,0,2019.3028295608801,0.3028295608801195,0,0,1,0,5505,0.0,0,0,0,0.0,0.0
0.0,8919,0,0,0,0,0,0,0,0,3993,0,0.4517444361538234,1,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,1,2019.6447666915385,0.0,0,0,1,0,1606,0.5482555638461766,0,0,0,0.0,0.0
0.0,6023,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.7828954590419783,0,0.0,0,0.0,0,0,0,2016.5657909180838,0.0,0,0,1,0,9638,0.21710454095802167,0,0,0,0.0,0.0
0.0,5418,0,0,0,0,0,0,0,0,1611,0,0.19300470457058616,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2017.6139905908587,0.8069952954294138,0,0,1,0,2118,0.0,0,0,0,0.0,0.0
0.0,2712,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2012.6621151868535,0.0,0,0,1,0,1480,1.0,0,0,0,0.0,0.0
0.0,3780,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2016.3743958871307,1.0,0,0,1,0,5669,0.0,0,0,0,0.0,0.0
0.0,5522,0,0,0,0,0,0,0,0,7969,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2019.52054970281,0.7041099405620052,0,0,1,0,6212,0.29589005943799485,0,0,0,0.0,0.0
0.0,2563,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2018.8248220492071,0.17517795079297926,0,0,1,0,3976,0.8248220492070207,0,0,0,0.0,0.0
0.0,1999,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2021.0,0.0,0,0,1,0,4625,0.0,0,0,0,0.0,0.0
0.0,9382,0,0,0,0,0,0,0,0,4034,0,0.0,1,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2020.1089079056508,0.0,0,0,1,0,1678,1.0,0,0,0,0.0,0.0
0.0,4894,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2020.0,0.0,0,0,1,0,6934,0.0,0,0,0,0.0,0.0
0.0,2712,0,0,0,0,0,0,0,0,6044,0,0.7065808047171039,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,1,0,0,2016.1197424141512,0.29341919528289606,0,0,1,0,4760,0.0,0,0,0,0.0,0.0
0.0,1167,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,0.6909849598315891,0,0.0,0,0.0,0,0,0,2018.381969919663,0.30901504016841086,0,0,1,0,3318,0.0,0,0,0,0.0,0.0
0.0,6528,0,0,0,0,0,0,0,0,3688,0,0.0,0,0,0,0,0,1,0,0,0.7037782752412955,0,0.0,0,0.0,0,0,0,2014.8886651742762,0.0,0,0,1,0,7376,0.29622172475870445,0,0,0,0.0,0.0
0.0,2838,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.030378908344156685,0,0.0,0,0.0,0,0,0,2017.0607578166882,0.0,0,0,1,0,6060,0.9696210916558433,0,0,0,0.0,0.0
0.0,4894,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,1,1.0,0,0.0,0,0.0,1,0,0,2020.0,0.0,0,0,1,0,6934,0.0,0,0,0,0.0,0.0
0.0,6278,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2021.0,1.0,0,0,1,0,3939,0.0,0,0,0,0.0,0.0
0.0,1964,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.5926247353861251,0,0.0,0,0.0,0,0,0,2018.1852494707723,0.40737526461387485,0,0,1,0,9092,0.0,0,0,0,0.0,0.0
0.0,2289,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.031094613824664274,0,0.0,0,0.0,0,0,0,2019.9689053861753,0.9689053861753357,0,0,1,0,2546,0.0,0,0,0,0.0,0.0
0.0,6329,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2012.3136241695606,0.0,0,0,1,0,4139,0.0,0,0,0,0.0,0.0
0.0,2629,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2021.0,0.0,0,0,1,0,9673,1.0,0,0,0,0.0,0.0
0.0,4894,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2020.0,0.0,0,0,1,0,6934,0.0,0,0,0,0.0,0.0
0.0,6082,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.6361514079423463,0,0.0,0,0.0,0,0,0,2018.2723028158846,0.36384859205765374,0,0,1,0,2249,0.0,0,0,0,0.0,0.0
0.0,6909,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,1,0.9535979358149531,0,0.0,0,0.0,1,0,0,2020.860793807445,0.04640206418504689,0,0,1,0,8264,0.0,0,0,0,0.0,0.0
0.0,8182,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2017.3005677982715,0.0,0,0,1,0,4267,0.0,0,0,0,0.0,0.0
0.0,8019,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,0.9285612852476942,0,0.0,0,0.0,0,0,0,2017.3570515672293,0.07143871475230579,0,0,1,0,1010,0.0,0,0,0,0.0,0.0
0.0,6436,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.5141323797175195,0,0.0,0,0.0,0,0,1,2018.94347048113,0.0,0,0,1,0,8550,0.48586762028248054,0,0,0,0.0,0.0
0.0,9192,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2018.0567191739942,0.056719173994242866,0,0,1,0,9041,0.9432808260057571,0,0,0,0.0,0.0
0.0,8600,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2018.402110805471,0.0,0,0,1,0,5150,0.0,0,0,0,0.0,0.0
0.0,3913,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,4,0,0,0.6223699187739051,0,0.0,0,0.0,0,0,0,2020.0,0.37763008122609487,0,0,1,0,6368,0.0,0,0,0,0.0,0.0
0.0,4381,0,0,0,0,0,0,0,0,4002,0,0.0,0,0,0,0,0,1,0,0,0.934852812989715,0,0.0,0,0.0,0,0,0,2019.2833809428869,0.0,0,0,1,0,2115,0.06514718701028499,0,0,0,0.0,0.0
0.0,1038,0,0,0,0,0,0,0,0,7077,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2015.7570144906679,0.0,0,0,1,0,4953,0.0,0,0,0,0.0,0.0
0.0,3906,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,1.0,0,0.0,0,0.0,0,0,0,2017.9065709862766,0.0,0,0,1,0,3216,0.0,0,0,0,0.0,0.0
0.0,2781,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.7079657083933802,0,0.0,0,0.0,0,0,0,2018.0,0.0,0,0,1,0,4313,0.29203429160661976,0,0,0,0.0,0.0
0.0,3918,0,0,0,0,0,0,0,0,9408,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2002.62894931874,0.0,0,0,1,0,5703,0.0,0,0,0,0.0,0.0
0.0,2712,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2011.9433324561053,0.0,0,0,1,0,1480,1.0,0,0,0,0.0,0.0
0.0,5231,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.21167577000294158,0,0.0,0,0.0,0,0,0,2015.6350273100088,0.0,0,0,1,0,3104,0.7883242299970584,0,0,0,0.0,0.0
0.0,2586,0,0,0,0,0,0,0,0,9337,0,0.0,1,0,0,0,0,1,0,0,0.3895111972999936,0,0.0,0,0.0,0,0,1,2021.0,0.0,0,0,1,0,2638,0.6104888027000064,0,0,0,0.0,0.0
0.0,6460,0,0,0,0,0,0,0,0,4794,0,0.0,1,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2021.0,0.3466980346294162,0,0,1,0,2582,0.6533019653705838,0,0,0,0.0,0.0
0.0,6505,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,1,0,0,2015.3935424409253,0.0,0,0,1,0,7957,1.0,0,0,0,0.0,0.0
0.0,8167,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,0,2018.0,0.7021285909236474,0,0,1,0,4571,0.29787140907635257,0,0,0,0.0,0.0
0.0,8085,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,4,0,0,0.15100013590241101,0,0.0,0,0.0,0,0,0,2016.1510001359024,0.0,0,0,1,0,3198,0.848999864097589,0,0,0,0.0,0.0
0.0,1997,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.9406665298834783,0,0.0,0,0.0,0,0,0,2020.5846657091843,0.05933347011652168,0,0,1,0,4187,0.0,0,0,0,0.0,0.0
0.0,8483,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,1,0,0,2015.0,0.0,0,0,1,0,2093,1.0,0,0,0,0.0,0.0
0.0,1999,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2021.0,0.0,0,0,1,0,4625,0.0,0,0,0,0.0,0.0
0.0,7080,0,0,0,0,0,0,0,0,1407,0,0.4236808334326603,0,0,0,0,0,1,0,0,0.5763191665673397,0,0.0,0,0.0,0,0,0,2014.0,0.0,0,0,1,0,9514,0.0,0,0,0,0.0,0.0
0.0,9427,0,0,0,0,0,0,0,0,3912,0,0.0,1,0,0,0,0,1,0,0,0.24648892733551697,0,0.0,0,0.0,0,0,0,2020.507022145329,0.0,0,0,1,0,1417,0.753511072664483,0,0,0,0.0,0.0
0.0,2927,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0.0,0,0,0,2007.815376290943,0.42531044222764525,0,0,1,0,5426,0.5746895577723548,0,0,0,0.0,0.0
0.0,8952,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2008.2405515238754,0.0,0,0,1,0,4477,0.0,0,0,0,0.0,0.0
0.0,3862,0,0,0,0,0,0,0,0,7758,0,0.0,0,0,0,0,0,1,0,0,0.765379709318652,0,0.0,0,0.0,0,0,0,2011.1115826161322,0.23462029068134804,0,0,1,0,2494,0.0,0,0,0,0.0,0.0
0.0,4995,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2017.2999556286786,0.0,0,0,1,0,9045,0.0,0,0,0,0.0,0.0
0.0,5040,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.6415816517902142,0,0.0,0,0.0,0,0,0,2014.3584183482099,0.0,0,0,1,0,3700,0.3584183482097858,0,0,0,0.0,0.0
0.0,5974,0,0,0,0,0,0,0,0,6044,0,0.5590926180092636,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2014.5590926180093,0.0,0,0,1,0,6525,0.4409073819907364,0,0,0,0.0,0.0
0.0,6231,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.1870017613924353,0,0.0,0,0.0,0,0,0,2021.0,0.8129982386075647,0,0,1,0,8435,0.0,0,0,0,0.0,0.0
0.0,1484,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,0.585000062502539,0,0.0,0,0.0,0,0,0,2014.8500006250254,0.414999937497461,0,0,1,0,5644,0.0,0,0,0,0.0,0.0
0.0,2941,0,0,0,0,0,0,0,0,4082,0,0.0,1,0,0,0,0,1,0,0,0.023995371467622872,0,0.0,0,0.0,0,0,0,2020.9520092570647,0.0,0,0,1,0,2664,0.9760046285323771,0,0,0,0.0,0.0
0.0,7313,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2020.2966955555864,0.0,0,0,1,0,2212,0.0,0,0,0,0.0,0.0
0.0,2040,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,1.0,0,0.0,0,0.0,0,0,0,2019.4705030673517,0.0,0,0,1,0,1387,0.0,0,0,0,0.0,0.0
0.0,4854,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0.0,0,0.0,0,0,0,2019.4579893220239,0.0,0,0,1,0,4846,0.0,0,0,0,0.0,0.0
0.0,2712,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,1,0,0,2011.5780283138047,0.0,0,0,1,0,1480,1.0,0,0,0,0.0,0.0
0.0,8342,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,2,0,0,0.9546307601990848,0,0.0,0,0.0,0,0,0,2018.954630760199,0.0,0,0,1,0,3024,0.04536923980091523,0,0,0,0.0,0.0
0.0,2712,0,0,0,0,0,0,0,0,9337,0,0.2035083123020981,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2011.3894750630936,0.0,0,0,1,0,7391,0.7964916876979019,0,0,0,0.0,0.0
0.0,2721,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,1,0,0,0.02798182684855499,0,0.0,0,0.0,0,0,0,2018.9720181731514,0.972018173151445,0,0,1,0,4416,0.0,0,0,0,0.0,0.0
0.0,9610,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,2,0,0,1.0,0,0.0,0,0.0,0,0,0,2012.0,0.0,0,0,1,0,6346,0.0,0,0,0,0.0,0.0
0.0,3781,0,0,0,0,0,0,0,0,6044,0,0.735512984128242,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,2009.8514091111024,0.0,0,0,1,0,4215,0.26448701587175805,0,0,0,0.0,0.0
