girls,help,rating_R,cast,little,man,man,time,father,country,young,love,love,woman,rating_TV-G,rating_NR,home,rating_G,duration,black,life,life,rating_TV-MA,teen,good,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,type,director,rating_TV-PG,christmas,rating_TV-Y7,rating_PG-13
0,0,0.07861735391821245,7255,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,98,0,0,0,0.9213826460817875,0,0,0.0,0,0,0.0,0,0,2017.2358520617547,0.0,0,0,0,8255,0.0,0,0.0,0.0
0,0,1.0,1955,0,0,0,0,0,7694,0,0,0,0,0.0,0.0,0,0.0,122,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,2018.0,0.0,1,0,0,5905,0.0,0,0.0,0.0
0,0,0.0,6025,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,90,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1997.0338632876217,0.0,0,0,0,9809,0.0,0,0.0,1.0
0,0,0.0,3658,0,0,0,0,0,1856,0,0,0,0,0.0,0.0,0,0.0,97,0,0,1,1.0,1,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,3784,0.0,0,0.0,0.0
0,0,0.0,7776,0,0,0,0,0,4655,0,0,0,1,0.0,0.0,0,0.0,119,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,5129,0.0,0,0.0,0.0
0,0,0.0,5176,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,83,0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,2017.0,0.0,1,0,0,8760,0.0,0,0.0,0.0
0,0,0.0,2394,0,0,0,0,0,9337,1,0,0,1,0.0,0.0,1,0.0,90,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1182,0.0,0,0.0,0.0
0,0,0.0,5860,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,132,0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,5390,0.0,0,0.0,1.0
0,0,0.0,1094,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,78,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2012.7214975891447,0.0,0,0,0,6455,0.0,0,0.0,0.0
0,0,0.0,3120,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,95,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2015.3257268394516,0.07065909924131608,0,0,0,9912,0.0,0,0.0,0.9293409007586839
0,0,0.0,7337,0,0,0,0,0,1325,0,0,1,1,0.0,0.0,0,0.0,153,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1971.0,1.0,0,0,0,1862,0.0,0,0.0,0.0
0,0,1.0,8258,0,0,0,0,0,5146,0,0,0,0,0.0,0.0,0,0.0,126,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,5758,0.0,0,0.0,0.0
0,0,0.23963811791952871,8476,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,93,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2013.4378287075172,0.7603618820804713,0,0,0,5793,0.0,0,0.0,0.0
0,0,0.0,4318,0,0,0,0,0,3543,0,0,0,0,0.0,0.0,0,0.0,105,0,0,0,0.0971809694932948,0,0,0.0,0,0,0.0,0,0,2009.8056380610135,0.0,0,0,0,3431,0.0,0,0.0,0.9028190305067052
0,0,0.0,8363,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,91,0,0,0,0.743029427394824,0,0,0.0,0,0,0.0,0,0,2017.4302942739482,0.0,0,0,0,3524,0.0,0,0.0,0.256970572605176
0,0,0.0,1559,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,93,0,0,0,0.7440454095467915,0,0,0.0,0,0,0.0,0,0,2011.2975439245909,0.0,0,0,0,8308,0.0,0,0.0,0.25595459045320845
0,0,0.22418270202221902,4851,0,0,0,0,0,3543,0,0,0,0,0.0,0.0,0,0.0,105,0,0,0,0.775817297977781,0,0,0.0,0,0,0.0,0,0,2010.2065383838221,0.0,0,0,0,1245,0.0,0,0.0,0.0
0,0,1.0,9826,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,118,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2020.0996173386065,0.0,0,0,0,8054,0.0,0,0.0,0.0
0,0,0.0,2843,0,0,0,0,0,1856,0,0,0,0,0.0,0.0,0,0.0,96,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2015.6504130589149,0.0,0,0,0,3844,0.0,0,0.0,0.0
0,0,0.0,7279,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,72,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2015.3567386876728,0.0,0,0,0,3428,0.0,0,0.5951931875192075,0.40480681248079253
0,0,0.0,8295,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,88,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.1206059596211,0.0,0,0,0,3001,0.0,0,0.0,0.0
0,0,0.03373136297718904,1217,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,90,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2014.3471632141177,0.0,0,0,0,4461,0.966268637022811,0,0.0,0.0
0,0,1.0,7597,0,0,0,0,0,5057,0,0,0,0,0.0,0.0,0,0.0,106,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,2018.0,0.0,0,0,0,6085,0.0,0,0.0,0.0
0,0,0.6002599980701381,6427,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,89,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2016.5989600077194,0.0,0,0,0,9569,0.0,0,0.3997400019298619,0.0
0,0,0.0,1103,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,80,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2013.308543863407,0.0,0,0,0,6446,0.0,0,0.0,0.0
0,0,1.0,4916,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,122,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,1,0,0,8483,0.0,0,0.0,0.0
0,0,0.0,5174,0,0,0,0,0,3559,0,0,0,0,0.0,0.0,0,0.0,54,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,8281,0.0,0,0.0,0.0
0,0,0.09973381238064216,5364,0,0,0,0,0,7694,0,0,0,0,0.0,0.0,0,0.0,94,0,0,0,0.9002661876193578,0,0,0.0,0,0,0.0,0,0,2017.401597125716,0.0,0,0,0,4820,0.0,0,0.0,0.0
0,0,0.0,4425,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,122,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,2004.0,0.0,0,0,0,2333,0.0,0,0.0,1.0
0,0,0.0,6336,0,0,0,0,0,1723,0,0,0,0,0.0,0.0,0,0.0,112,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,2,0,0,1061,1.0,0,0.0,0.0
0,0,1.0,5556,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,106,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2016.6078818611215,0.0,0,0,0,9553,0.0,0,0.0,0.0
0,0,0.0,1792,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,94,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.8836870845123,0.0,0,0,0,5597,0.0,0,0.0,0.0
0,0,0.7434129701857778,3001,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,112,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2005.3481911813324,0.0,0,0,0,4995,0.2565870298142222,0,0.0,0.0
0,0,1.0,4361,0,0,0,0,0,5288,0,0,0,0,0.0,0.0,0,0.0,89,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2004.6590505186862,0.0,0,0,0,2125,0.0,0,0.0,0.0
0,0,0.9057140812365352,2998,0,0,0,0,0,3543,0,0,0,0,0.0,0.0,0,0.0,89,0,0,0,0.09428591876346482,0,0,0.0,0,0,0.0,0,0,2005.5085747002154,0.0,0,0,0,1927,0.0,0,0.0,0.0
0,0,0.2138400457407028,2840,0,0,0,0,0,7969,0,0,0,0,0.0,0.0,0,0.0,91,0,0,0,0.7861599542592972,0,0,0.0,0,0,0.0,0,0,2011.2325581246312,0.0,0,0,0,1586,0.0,0,0.0,0.0
0,0,0.0,2898,0,0,0,0,0,3944,0,0,0,1,0.0,0.0,0,0.0,101,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,4615,0.0,0,0.0,0.0
0,0,0.0,6957,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,88,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.3528314832467,0.0,0,0,0,2927,0.0,0,0.0,0.0
0,1,0.0,5616,0,0,0,0,0,4655,0,0,0,0,0.0,0.0,0,0.0,113,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,3140,0.0,0,0.0,0.0
0,0,0.0,7155,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,89,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.9499093262975,0.0,0,0,0,2739,0.0,0,0.0,0.0
0,0,0.0,1501,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,88,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,3039,0.0,0,0.0,0.0
0,0,0.0,3887,0,0,0,0,0,1325,0,0,0,0,0.0,0.0,0,0.0,131,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,5450,0.0,0,0.0,0.0
0,0,0.896054588927124,9342,0,0,0,0,0,5288,0,0,0,0,0.0,0.0,0,0.0,88,0,0,0,0.10394541107287603,0,0,0.0,0,0,0.0,0,0,2005.3512903439473,0.0,0,0,0,1882,0.0,0,0.0,0.0
0,0,0.0,1609,0,1,0,0,0,7969,0,0,1,0,0.0,0.0,0,0.0,128,0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,2015.0,0.0,1,0,0,8671,0.0,0,0.0,0.0
0,0,0.0,2933,0,0,0,0,0,1856,0,0,0,0,0.0,0.0,0,0.0,95,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1989.0782269900194,0.0,0,0,0,4326,0.0,0,0.0,0.0
0,0,1.0,2776,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,88,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2010.4787778641378,0.0,0,0,0,3909,0.0,0,0.0,0.0
0,0,0.36340171817371814,9376,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,88,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2011.0025811000892,0.0,0,0,0,9536,0.0,0,0.0,0.6365982818262819
0,0,0.5346128300056415,2115,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,92,0,0,0,0.4653871699943585,0,0,0.0,0,0,0.0,0,0,1997.15009962978,0.0,0,0,0,2418,0.0,0,0.0,0.0
0,0,0.9699147337948509,1965,0,0,0,0,0,7694,0,0,0,0,0.0,0.0,0,0.0,94,0,0,0,0.030085266205149064,0,0,0.0,0,0,0.0,0,0,2012.1805115972309,0.0,0,0,0,4575,0.0,0,0.0,0.0
0,0,0.0,2213,0,0,0,0,0,3944,0,0,0,1,0.0,0.0,0,0.0,101,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2016.0,0.0,0,0,0,4615,0.0,0,0.0,0.0
0,0,0.0,2223,0,0,0,0,0,1739,0,0,0,0,0.0,0.0,0,0.0,106,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,4115,0.0,0,0.0,0.0
0,0,0.0,1951,0,0,0,0,0,7969,0,0,0,0,0.0,0.21742561027650897,0,0.0,118,0,0,0,0.782574389723491,0,0,0.0,0,0,0.0,0,0,2007.6075292505986,0.0,0,0,0,8761,0.0,0,0.0,0.0
0,0,0.0,1433,0,0,0,0,0,6044,0,0,0,0,0.0,0.0,0,0.0,88,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2017.0,0.0,0,0,0,3039,0.0,0,0.0,0.0
0,0,0.0,6762,0,0,0,0,0,3278,0,0,0,0,0.0,0.0,0,0.0,110,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2012.0,0.0,0,0,0,1054,0.0,0,0.0,0.0
0,0,0.30831363506447296,5660,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,106,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,8092,0.0,0,0.0,0.691686364935527
0,0,0.0,6362,0,0,0,0,0,9337,1,0,0,0,0.0,0.0,0,0.0,94,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,7805,0.0,0,0.0,0.0
0,0,0.0,6430,0,0,0,0,0,3831,0,0,0,0,0.0,0.0,0,0.0,70,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2004.3559359021958,0.0,0,0,0,8271,0.0,0,0.0,0.0
0,0,0.9369889486679012,9532,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.06301105133209883,99,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2001.1014916387235,0.0,0,0,0,9549,0.0,0,0.0,0.0
0,0,0.0,1776,0,0,0,0,0,6692,0,0,0,0,0.0,0.0,0,0.0,132,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1958.4813122064277,0.6518687793572422,0,0,0,6056,0.0,0,0.0,0.3481312206427578
0,0,1.0,3781,0,0,0,0,0,5288,0,0,0,0,0.0,0.0,0,0.0,89,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2004.3389983646773,0.0,0,0,0,2019,0.0,0,0.0,0.0
0,0,0.0,2368,0,0,0,0,0,9337,0,0,1,0,0.0,0.0,0,0.0,93,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,1,0,9906,0.0,0,0.0,1.0
0,0,0.0,1808,0,0,0,0,0,1723,0,0,0,0,0.0,0.0,0,0.0,111,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2010.5961914147385,0.0,1,0,0,1061,1.0,0,0.0,0.0
0,0,0.0,4711,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,132,0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,5390,0.0,0,0.0,1.0
0,0,0.0,4175,0,0,1,0,0,4034,0,0,0,1,0.0,0.0,0,0.0,101,0,0,0,1.0,0,0,0.0,0,0,0.0,0,1,2017.0,0.0,0,0,0,1879,0.0,0,0.0,0.0
0,0,0.0,2629,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,90,0,0,0,0.0,0,0,0.052414740228814205,0,0,0.0,0,0,2015.8509956506186,0.9475852597711858,0,0,0,1181,0.0,0,0.0,0.0
0,0,0.0,2676,0,0,0,0,0,4655,0,0,0,1,0.0,0.0,0,0.0,119,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,5129,0.0,0,0.0,0.0
0,0,0.0,9821,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,56,0,0,0,0.7126491093195232,0,0,0.0,0,0,0.0,0,0,1944.1379473279585,0.2873508906804768,0,0,0,3330,0.0,0,0.0,0.0
0,0,0.0,1925,0,0,0,0,0,6044,0,0,0,0,0.0,1.0,1,0.0,112,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,1991.0,0.0,1,0,0,6711,0.0,0,0.0,0.0
0,0,0.4306193748247811,4716,0,0,0,0,0,9337,0,0,0,0,0.0,0.0,0,0.0,110,0,0,0,0.0,0,0,0.5693806251752189,0,0,0.0,0,0,1983.8899099971966,0.0,0,0,0,1278,0.0,0,0.0,0.0
