help,rating_R,cast,man,man,little,house,time,high,high,family,country,young,rating_TV-G,woman,story,american,rating_G,king,duration,black,life,life,rating_TV-Y7-FV,rating_TV-MA,teen,good,rating_PG,old,series,world,world,release_year,rating_TV-14,new,day,movie,type,group,director,christmas,friends,girl,girl,rating_NC-17,rating_PG-13
0,0.0,9669,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,125,0,0,0,0.0,0.2363474768815993,0,0,0.0,0,0,0,0,1993.0358142139744,0.7636525231184007,0,0,0,0,0,7761,0,0,0,0,0.0,0.0
0,0.0,4847,0,0,0,0,0,0,0,0,6304,0,0.0,0,0,0,0.0,0,104,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2014.3449947715108,0.0,0,0,0,0,0,1738,0,0,0,0,0.0,0.0
0,0.0,5743,0,1,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,155,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1998.0,1.0,0,0,0,0,0,7430,0,0,0,0,0.0,0.0
0,0.0,7321,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,101,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2005.0,0.0,0,0,0,0,0,4570,0,0,0,0,0.0,1.0
0,0.0,7753,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,118,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2005.0,0.0,0,0,0,0,0,6336,0,0,0,0,0.0,1.0
0,0.2781247601127621,1530,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,94,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1993.5093685230445,0.0,0,0,0,0,0,5584,0,0,0,0,0.0,0.7218752398872379
0,0.0,4642,0,0,0,0,0,0,0,0,6045,0,0.0,0,0,0,0.0,0,98,0,0,0,0.0,0.005655511918064016,0,0,0.994344488081936,0,0,0,0,2011.0056555119181,0.0,0,0,0,0,0,6344,0,0,0,0,0.0,0.0
0,0.2677155905500046,1988,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,94,0,0,0,0.0,0.7322844094499954,0,0,0.0,0,0,0,0,2015.9291376378,0.0,0,0,0,0,0,9453,0,0,0,0,0.0,0.0
0,0.0,7906,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,86,0,0,0,0.0,0.0,0,0,0.9576999405118389,0,0,0,0,2004.549900773346,0.0,0,0,0,0,0,4272,0,0,0,0,0.0,0.0
0,0.0,8452,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,94,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2016.0,0.0,2,0,0,0,0,3231,0,0,0,0,0.0,1.0
0,0.0,2432,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,1,98,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2005.0,0.0,0,0,0,0,0,9563,0,0,0,0,0.0,1.0
0,0.7487595896462876,5193,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,99,0,0,0,0.0,0.0,0,0,0.25124041035371236,0,0,0,0,2009.0198465656595,0.0,0,0,0,0,0,9064,0,0,0,0,0.0,0.0
0,0.0,7335,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,107,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2019.4915241662382,0.0,0,0,0,0,0,3432,0,0,0,0,0.0,0.2542379168808774
0,1.0,7493,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,94,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2012.0,0.0,0,0,0,0,0,4567,0,0,0,0,0.0,0.0
0,0.0,4540,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,126,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2011.2385750614135,1.0,0,0,0,0,0,6121,0,0,0,0,0.0,0.0
0,0.0,1406,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,93,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1998.6776217530169,0.0,0,0,0,0,0,3218,0,0,0,0,0.0,0.8512432359435017
0,0.0,7871,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.39048541089519906,0,86,0,0,0,0.0,0.0,0,0,0.6095145891048009,0,0,0,0,2002.438058356419,0.0,0,0,0,0,0,5864,0,0,0,0,0.0,0.0
0,1.0,5358,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,107,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2019.1493500774084,0.0,0,0,0,0,0,8206,0,0,0,0,0.0,0.0
0,1.0,7102,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,101,0,1,0,0.0,0.0,0,0,0.0,0,0,0,0,2013.0,0.0,0,0,0,0,0,1323,0,0,0,0,0.0,0.0
0,0.0,7900,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,92,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2014.1493810457905,0.0,0,0,0,0,0,4508,0,0,0,0,0.0,0.0
0,0.0,8167,0,0,0,0,0,0,0,0,4472,0,0.0,0,0,0,0.0,0,100,0,0,0,0.0,0.0,0,0,0.03295423584066659,0,0,0,0,2017.0659084716813,0.9670457641593334,0,0,0,0,0,5362,0,0,0,0,0.0,0.0
0,0.0,2590,0,0,0,0,0,0,0,0,3567,0,0.0,0,0,0,0.0,0,80,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2014.8718248473792,0.21795621184478597,0,0,0,0,0,9341,0,0,0,0,0.0,0.0
0,0.30040912347690296,2733,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,110,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2007.4032729878152,0.0,0,0,0,0,0,6315,0,0,0,0,0.0,0.699590876523097
0,0.9621000430710193,5367,0,0,0,0,0,0,0,0,9342,0,0.0,0,0,0,0.0,0,91,0,0,0,0.0,0.03789995692898074,0,0,0.0,0,0,0,0,2017.8105002153552,0.0,0,0,0,0,0,1436,0,0,0,0,0.0,0.0
0,0.7887077796686817,8103,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,86,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2012.4225844406626,0.21129222033131834,0,0,0,0,0,7445,0,0,0,0,0.0,0.0
0,0.3904120483418516,4699,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,95,0,0,0,0.0,0.6095879516581484,0,0,0.0,0,0,0,0,2010.45887469477,0.0,0,0,0,0,0,6624,0,0,0,0,0.0,0.0
0,0.07725318942688209,7834,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,99,0,0,0,0.0,0.0,0,0,0.9227468105731179,0,0,0,0,2007.4592276740118,0.0,0,0,0,0,0,8817,0,0,0,0,0.0,0.0
0,0.0,3750,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,91,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,0,0,7964,0,0,0,0,0.0,0.0
0,0.5746928718650312,8803,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,93,0,0,0,0.0,0.0,0,0,0.42530712813496885,0,0,0,0,2013.425307128135,0.0,0,0,0,0,0,9425,0,0,0,0,0.0,0.0
0,0.0,2382,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,66,0,0,0,0.0,0.6995731730722482,0,0,0.0,0,0,0,0,2016.6995731730722,0.0,0,0,0,0,0,6267,0,0,0,0,0.0,0.0
0,0.0,6846,0,0,0,0,0,0,0,0,7795,0,0.0,0,0,0,0.0,0,92,0,0,0,0.0,0.6316945478385462,0,0,0.36830545216145383,0,0,0,0,2012.4754182175782,0.0,0,0,0,0,0,4804,0,0,0,0,0.0,0.0
0,0.9314848976912483,4025,0,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,0,94,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2006.822181227705,0.0,0,0,0,0,0,3624,0,0,0,0,0.0,0.0
0,0.0,1980,0,0,0,0,0,0,0,1,3325,0,0.0,0,0,0,0.0,0,106,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2020.0,0.0,0,0,0,0,0,4541,0,0,0,0,0.0,0.0
0,0.0,6725,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,113,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,8246,0,0,0,0,0.0,0.0
0,0.0,7688,0,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0.0,0,143,0,0,0,0.0,0.09094433804842084,0,0,0.0,0,0,0,0,2019.2724452956127,0.9090556619515792,0,0,0,0,0,8686,0,0,0,0,0.0,0.0
0,0.0,9528,0,0,0,0,0,0,0,0,6626,0,0.0,0,0,0,0.0,0,91,0,0,0,0.0,0.4023879910194508,0,0,0.5976120089805492,0,0,0,0,2016.0,0.0,0,0,0,0,0,5188,0,0,0,0,0.0,0.0
0,0.0,4641,0,0,0,0,0,0,0,0,6304,0,0.0,0,0,0,0.0,0,104,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2004.7745580035603,0.7745580035601918,0,0,0,0,0,2277,0,0,0,0,0.0,0.0
0,0.0,6251,0,0,0,0,0,0,0,0,4466,0,0.0,0,0,0,0.0,0,100,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2008.0,0.0,0,0,0,0,0,4911,0,0,0,0,0.0,0.0
0,0.8530859661123319,5675,0,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,0,103,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2014.2938280677754,0.0,0,0,0,0,0,2353,0,0,0,0,0.0,0.1469140338876681
0,0.0,2264,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,85,0,0,0,0.0,0.0,0,0,0.37340467558512114,0,0,0,0,2014.7723345418083,0.0,0,0,0,0,0,2146,0,0,0,0,0.0,0.0
0,0.0,8712,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,86,0,0,0,0.0,0.0,0,0,1.0,0,0,0,1,2006.9273381657083,0.0,0,0,0,0,0,6879,0,0,0,0,0.0,0.0
0,0.0,8616,0,0,0,0,0,0,0,0,1834,0,0.0,0,0,0,0.0,0,97,0,0,0,0.0,0.42785419124930213,0,0,0.0,0,0,0,0,2016.716437426252,0.5721458087506979,0,0,0,0,0,8619,0,0,0,0,0.0,0.0
0,0.0,4052,0,0,0,0,0,0,0,0,9337,0,0.4961523106894107,0,0,0,0.0,0,106,0,0,0,0.0,0.0,0,0,0.5038476893105893,0,0,0,0,2017.4884569320682,0.0,0,0,0,0,0,1953,0,0,0,0,0.0,0.0
0,0.0,7576,0,0,0,0,0,0,0,0,3643,0,0.0,0,0,0,0.0,0,119,0,0,0,0.0,0.9056421248519514,0,0,0.09435787514804861,0,0,0,0,2018.9620633733714,0.0,0,0,0,0,0,1088,0,0,0,0,0.0,0.0
0,0.0,9871,0,0,0,0,0,0,0,0,9852,0,0.0,0,0,0,0.0,0,111,0,0,0,0.0,1.0,0,0,0.0,0,0,0,0,2014.9941437832508,0.0,0,0,0,0,0,8916,0,0,0,0,0.0,0.0
0,1.0,2716,0,0,0,0,0,0,0,0,6097,0,0.0,0,0,0,0.0,0,133,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2003.9493408689696,0.0,0,0,0,0,0,3328,0,0,0,0,0.0,0.0
0,0.3203397219583496,1760,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,91,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2012.6016986097918,0.0,0,0,0,0,0,4622,0,0,0,0,0.0,0.6796602780416504
0,0.0,2971,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,67,0,0,0,0.0,0.7102545847780906,0,0,0.28974541522190944,0,0,0,0,2009.8871283737865,0.0,0,0,0,0,0,8953,0,0,0,0,0.0,0.0
0,0.0,4169,0,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,0,101,0,0,0,0.0,0.0,0,0,1.0,1,0,0,0,2009.0,0.0,0,0,0,0,0,2977,0,0,0,0,0.0,0.0
0,0.0,9630,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,113,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,2018.0,0.0,0,0,0,0,0,4854,0,0,0,0,0.0,0.0
0,0.0,2940,0,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,0,93,0,0,0,0.0,0.26732737344365565,0,0,0.0,0,0,0,0,2018.7326726265565,0.0,0,0,0,0,0,4766,0,0,0,0,0.0,0.7326726265563444
