help,rating_R,cast,finds,man,man,high,high,family,father,country,young,rating_TV-G,love,love,woman,story,home,rating_G,king,duration,life,life,rating_TV-MA,rating_PG,rating_UR,series,rating_TV-Y,world,world,release_year,rating_TV-14,day,new,school,movie,type,group,director,rating_TV-PG,friends,girl,girl,rating_TV-Y7
0,0.0,4975,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,1,0,0.0,0,142,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,4470,0.0,0,0,0,0.0
0,1.0,6535,0,0,0,0,0,0,0,7969,0,0.0,0,0,1,0,0,0.0,0,120,0,1,0.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,5129,0.0,0,0,0,0.0
0,0.0,9980,0,0,0,0,0,0,0,9304,0,0.0,0,0,0,0,0,0.0,0,92,0,0,0.0,0.0,0.0,0,0.0,0,0,1980.946512332586,1.0,0,0,0,0,0,0,9249,0.0,0,0,0,0.0
0,0.0,4154,0,0,0,0,0,0,0,4655,0,0.0,0,1,0,0,0,0.0,0,108,0,1,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,4924,0.0,0,0,0,0.0
0,0.0,8441,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0,0,0.0,0,98,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.6622358268964,0.0,0,0,0,0,0,0,6976,0.0,0,0,0,0.0
0,0.9552416442163503,9295,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,114,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.9552416442164,0.0,0,0,0,0,0,0,2045,0.04475835578364973,0,0,0,0.0
0,0.0,3804,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,1,0.0,0,93,0,0,0.0,0.0,0.0,0,0.0,0,0,1980.0,1.0,0,0,0,0,0,0,9255,0.0,0,0,0,0.0
0,0.0,3296,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.1228679495742071,0,95,0,0,0.8771320504257929,0.0,0.0,0,0.0,0,0,2009.1058115461678,0.0,0,0,0,0,0,1,2522,0.0,0,0,0,0.0
0,0.0,6859,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,108,0,0,0.3519527007450677,0.0,0.0,0,0.0,0,0,2017.2960945985099,0.6480472992549323,0,0,0,0,0,0,5348,0.0,0,0,0,0.0
0,0.0,3581,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,58,0,0,0.9991853826912451,0.0,0.0,0,0.0,0,0,1998.0122192596314,0.0,0,0,0,0,0,0,8510,0.0,0,0,0,0.0
0,0.0,4917,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,97,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.668284982958,0.0,0,0,0,0,0,0,2701,0.0,0,0,0,0.0
0,0.47815040011213295,9291,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,105,0,0,0.0,0.0,0.0,0,0.0,0,0,2017.521849599888,0.0,0,0,0,0,0,0,5961,0.521849599887867,0,0,0,0.0
0,0.0,5062,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,84,0,0,0.4809256722383418,0.0,0.0,0,0.0,0,0,2006.7329594113369,0.0,0,0,0,0,0,0,7289,0.5190743277616582,0,0,0,0.0
0,0.0,1948,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,107,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.2793428487646,0.0,0,0,0,0,0,0,1027,0.0,0,0,0,0.0
0,0.0,5924,0,0,0,0,0,0,0,9337,0,0.47233355544425226,0,0,0,0,0,0.0,0,71,0,0,0.5276664445557477,0.0,0.0,0,0.0,0,0,2017.889334221777,0.0,0,0,0,0,0,0,9560,0.0,0,0,0,0.0
0,0.0,4154,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,87,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.6196445925111,0.0,0,0,0,0,0,0,7704,0.0,0,0,0,0.0
0,0.8446295125781522,9610,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,110,0,0,0.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,0,0,2631,0.15537048742184778,0,0,0,0.0
0,0.0,7406,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,57,0,0,1.0,0.0,0.0,0,0.0,0,0,2017.879634060492,0.0,0,0,0,0,0,0,5701,0.0,0,0,0,0.0
0,0.0,2617,0,0,0,0,0,0,0,6044,0,0.43038276794521035,0,0,0,0,0,0.0,0,72,0,1,0.0,0.5696172320547896,0.0,0,0.0,0,0,2017.8480861602739,0.0,0,0,0,0,0,0,8190,0.0,0,0,0,0.0
0,0.0,2055,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.4158518966756,0.0,0,0,0,0,0,0,4561,0.14603702583111622,0,0,0,0.0
0,0.0,9893,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,87,0,0,0.9011583240254598,0.0,0.0,0,0.0,0,0,2016.2965250279235,0.0,0,1,0,0,0,0,5407,0.09884167597454019,0,0,0,0.0
0,0.0,4630,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,135,0,0,0.27914440996246004,0.72085559003754,0.0,0,0.0,0,0,2012.929411490413,0.0,0,0,0,0,0,0,4541,0.0,0,0,0,0.0
0,0.0,1497,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,103,0,0,1.0,0.0,0.0,0,0.0,0,0,2013.3729328135373,0.0,0,0,0,0,0,0,2246,0.0,0,0,0,0.0
0,0.0,9255,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0,0,0.0,0,131,0,0,0.34692974603906357,0.0,0.0,0,0.0,0,0,2013.3877189841562,0.0,0,0,0,0,0,0,7174,0.6530702539609364,0,0,0,0.0
0,0.0,3686,0,0,0,0,0,1,0,7819,0,0.0,0,0,1,0,0,0.0,0,90,0,0,1.0,0.0,0.0,1,0.0,0,0,2015.0,0.0,0,0,0,0,0,0,1181,0.0,0,0,0,0.0
0,0.0,8202,0,0,0,0,0,0,0,9337,0,1.0,0,0,0,0,0,0.0,0,58,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,0,9590,0.0,0,0,0,0.0
0,0.0,7495,0,0,1,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,86,0,0,1.0,0.0,0.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,0,0,4471,0.0,0,0,0,0.0
0,0.0,7270,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0,0,0.0,0,162,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,0,0,2205,1.0,0,0,0,0.0
0,0.0,1259,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0,0,0.0,0,116,0,1,0.0,0.0,0.0,0,0.0,0,0,1990.0,1.0,0,0,0,0,0,0,1385,0.0,0,0,0,0.0
0,0.0,7458,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,81,0,0,0.0,0.0,0.0,0,0.0,0,0,2013.0,0.0,0,0,0,0,0,0,1660,0.4438919148621585,0,0,0,0.0
0,0.0,4510,0,1,0,0,0,0,1,1723,0,0.0,0,0,0,0,0,0.0,0,92,0,0,0.0,0.0,0.0,0,0.0,0,0,2008.0,1.0,0,0,0,0,0,0,7709,0.0,0,0,0,0.0
0,0.0,6643,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,108,0,0,0.9411952773795531,0.0,0.0,0,0.0,0,0,2016.0588047226204,0.05880472262044689,0,0,0,0,0,0,2999,0.0,0,0,0,0.0
0,0.6826212498968077,3200,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,133,0,1,0.0,0.0,0.0,0,0.0,0,0,2017.4131062494841,0.3173787501031923,0,0,0,0,0,0,5139,0.0,0,0,0,0.0
0,0.0,5179,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,102,0,0,0.0,0.8388059706464629,0.0,0,0.0,0,0,2017.7104477651717,0.0,0,0,0,0,0,0,1913,0.0,0,0,0,0.0
0,0.0,3804,0,0,0,0,0,0,0,9304,0,0.0,0,0,0,0,1,0.0,0,93,0,0,0.0,0.0,0.0,0,0.0,0,0,1980.0,1.0,0,0,0,0,0,0,9255,0.0,0,0,0,0.0
0,0.0,5764,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,97,0,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,0,0,7825,0.0,1,0,0,0.0
0,0.0,2958,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0,0,0.0,0,162,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,0,0,2205,1.0,0,0,0,0.0
0,0.0,9119,0,0,0,0,0,0,0,6106,0,0.0,0,0,0,0,0,0.0,0,87,0,0,0.9040623875331745,0.0,0.0,0,0.0,0,0,2018.7121871625995,0.09593761246682553,0,0,0,0,0,0,4356,0.0,0,0,0,0.0
0,0.0,7995,0,0,0,0,0,1,0,1325,0,0.0,0,0,0,0,0,0.0,0,141,0,0,0.0,0.0,0.0,0,0.0,0,0,2008.0,1.0,0,0,0,0,0,0,6445,0.0,0,0,0,0.0
0,0.0,3412,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,25,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,4308,0.0,0,0,0,0.0
0,0.0,8494,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,137,0,0,1.0,0.0,0.0,0,0.0,0,0,2013.0666365788425,0.0,0,0,0,0,0,0,4590,0.0,0,0,0,0.0
0,0.1300262330343852,6010,0,0,0,0,0,0,0,9337,0,0.0,0,0,1,0,0,0.0,0,89,0,0,0.8699737669656148,0.0,0.0,0,0.0,0,0,2019.8699737669656,0.0,0,0,0,0,0,0,5223,0.0,0,0,0,0.0
0,0.0,2811,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,95,0,0,0.3759599880510135,0.0,0.0,0,0.0,0,0,1999.4577605257555,0.0,0,0,0,0,0,0,1980,0.0,0,0,0,0.0
0,0.0,6457,0,0,0,0,0,0,0,4655,0,0.0,0,1,0,0,0,0.0,0,108,0,1,1.0,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,4924,0.0,0,0,0,0.0
0,0.0,4229,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,98,0,0,0.0,0.8567518445302665,0.0,0,0.0,0,0,2013.2864963109394,0.14324815546973346,0,0,0,0,0,0,3157,0.0,0,0,0,0.0
0,0.0,2834,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,95,0,0,0.9241168037861082,0.07588319621389183,0.0,0,0.0,0,0,2019.075883196214,0.0,0,0,0,0,0,0,7836,0.0,0,0,0,0.0
0,0.0,7094,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0,0,0.0,0,67,0,0,1.0,0.0,0.0,0,0.0,0,0,2019.6564052563053,0.0,0,0,0,0,0,0,3381,0.0,0,0,0,0.0
0,0.9963670790472781,6705,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,98,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.9963670790473,0.0,0,0,0,0,0,0,5498,0.0,0,0,0,0.0
0,1.0,8379,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,92,0,0,0.0,0.0,0.0,0,0.0,0,0,2004.2597718381096,0.0,0,0,0,0,0,0,3873,0.0,0,0,0,0.0
0,0.0,6920,0,0,1,0,0,0,1,9337,1,0.0,0,0,0,0,0,0.0,0,89,0,1,0.0,0.0,0.0,0,0.0,0,1,2018.0,0.0,0,0,0,0,0,0,6630,1.0,0,0,0,0.0
0,0.0,5285,0,0,0,0,0,0,0,6044,0,0.9304170885299116,0,0,0,0,0,0.0,0,82,0,0,0.06958291147008844,0.0,0.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,0,8109,0.0,0,0,0,0.0
0,0.0,7614,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,54,0,0,0.6282118675424176,0.0,0.0,0,0.0,0,1,2017.3974830727968,0.0,0,0,0,0,0,0,8762,0.0,0,0,0,0.0
0,0.0,1730,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,81,0,0,0.0,0.0,0.0,0,0.0,0,0,1992.180187016437,1.0,0,0,0,0,0,0,3665,0.0,0,0,0,0.0
0,0.0,9351,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,93,0,0,0.9450357350836177,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,0,5671,0.0,0,0,0,0.0
0,0.0,5672,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0,0,0.0,0,86,0,0,0.0,0.6852694043676273,0.0,0,0.0,0,0,2010.462036551956,0.0,0,0,0,0,0,0,3289,0.3147305956323727,0,0,0,0.0
0,0.0,4241,0,0,1,0,0,0,0,1641,0,0.0,0,0,0,0,0,0.0,0,121,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.0,1.0,0,0,0,0,0,0,5091,0.0,0,0,0,0.0
0,0.0,6747,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,51,0,0,0.0,0.0,0.0,0,0.0,1,0,2020.0,0.0,0,1,0,0,0,0,4128,1.0,0,0,0,0.0
0,0.0,3219,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0,1,0.0,0,110,0,0,0.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,2069,1.0,0,0,0,0.0
0,0.0,8154,0,0,0,0,0,0,0,7397,0,0.0,0,0,0,0,0,0.0,0,73,1,0,0.0,0.0,0.0,0,0.0,0,0,2018.0,1.0,0,0,0,0,0,0,5966,0.0,0,0,0,0.0
0,1.0,8842,0,0,0,0,0,0,0,7969,0,0.0,0,0,1,0,0,0.0,0,120,0,1,0.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,5129,0.0,0,0,0,0.0
0,0.0,2681,0,1,0,0,0,0,1,1723,0,0.0,0,0,0,0,0,0.0,0,92,0,0,0.0,0.0,0.0,0,0.0,0,0,2008.0,1.0,0,0,0,0,0,0,7709,0.0,0,0,0,0.0
0,0.0,2580,0,0,0,0,0,0,0,9337,0,0.9359607869156327,0,0,0,0,0,0.0,0,111,0,1,0.0,0.06403921308436733,0.0,0,0.0,0,0,2018.1280784261687,0.0,0,0,0,0,0,0,5233,0.0,0,0,0,0.0
0,0.0,9007,0,0,0,0,0,0,1,3543,0,0.0,1,0,0,0,0,0.0,0,112,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,1.0,0,0,0,0,0,0,3083,0.0,0,0,0,0.0
0,0.0,3600,0,0,0,0,0,0,0,3238,0,0.0,0,0,0,0,0,0.3255052393164617,0,100,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.3959580854682,0.6744947606835383,0,0,0,0,0,0,2834,0.0,0,0,0,0.0
0,0.0,7184,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,68,0,0,0.5608011815260024,0.0,0.0,0,0.0,0,0,2006.78397636948,0.0,0,0,0,0,0,0,7273,0.43919881847399755,0,0,0,0.0
0,0.0,4045,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,141,0,1,0.2872748714480283,0.0,0.0,0,0.0,0,0,2014.5745497428961,0.7127251285519717,0,0,0,0,0,0,5091,0.0,0,0,0,0.0
0,1.0,6465,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0,0,0.0,0,89,0,0,0.0,0.0,0.0,0,0.0,0,1,1997.0,0.0,0,0,0,0,0,0,3799,0.0,0,0,0,0.0
0,0.520779120314806,3831,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,139,0,1,0.0,0.0,0.0,0,0.0,0,0,2016.603895601574,0.479220879685194,0,0,0,0,0,0,5144,0.0,0,0,0,0.0
0,0.0,1188,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,44,0,0,1.0,0.0,0.0,1,0.0,0,0,2020.0,0.0,0,0,0,0,0,0,8355,0.0,0,0,0,0.0
0,0.0,9600,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,115,0,0,0.7881253377331381,0.0,0.0,0,0.0,0,0,2016.2118746622668,0.0,0,0,0,0,0,0,8239,0.0,0,0,0,0.0
0,0.0,2295,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,97,0,0,0.0,0.9265879064256076,0.0,0,0.0,0,0,2020.8531758128513,0.07341209357439238,0,0,0,0,0,0,8463,0.0,0,0,0,0.0
0,0.0,5007,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0,0,0.0,0,78,0,0,1.0,0.0,0.0,0,0.0,0,0,2008.2926607099548,0.0,0,0,0,0,0,0,6976,0.0,0,0,0,0.0
0,0.0,9107,0,0,0,0,0,0,0,9337,0,0.0,0,1,0,0,0,0.0,0,101,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,0,4219,0.0,0,0,0,0.0
0,0.0,6306,0,0,0,0,0,0,0,4655,0,0.0,0,0,0,0,0,0.5246460904913768,0,85,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.3274773665603,0.4753539095086232,0,0,0,0,0,0,9955,0.0,0,0,0,0.0
0,0.0,6883,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0,0,0.0,0,107,0,0,0.0,0.0,0.0,0,0.0,0,0,2014.4887007041007,0.16290023470019077,0,0,0,0,0,0,8865,0.0,0,0,0,0.0
0,0.0,1021,0,0,0,0,0,1,0,3944,0,0.0,0,0,0,0,0,0.0,0,123,0,0,0.0,0.0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,0,7490,1.0,0,0,1,0.0
0,0.0,2753,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0,0,0.0,0,162,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.0,0.0,0,0,0,0,0,0,2205,1.0,0,0,0,0.0
0,0.0,5382,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,82,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.3060724185125,0.0,0,0,0,0,0,0,2219,0.30607241851237554,0,0,0,0.0
0,0.0,3856,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,75,0,0,0.0,0.0,0.0,0,0.0,0,0,2016.0,1.0,0,0,0,0,0,0,6912,0.0,0,0,0,0.0
0,0.0,2516,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,98,0,0,1.0,0.0,0.0,0,0.0,0,0,2009.0073188045021,0.0,0,0,0,0,0,0,2496,0.0,0,0,0,0.0
0,0.0,4895,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,88,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.4740093464445,0.0,0,0,0,0,0,0,7765,0.0,0,0,0,0.0
0,0.0,9940,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,97,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.2079368403702,0.0,0,0,0,0,0,0,4062,0.0,0,0,0,0.0
0,0.0,1767,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0,0,0.0,0,91,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.4318260077255,0.0,0,0,0,0,0,0,4849,0.0,0,0,0,0.0
0,0.21552731090439248,5303,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,95,0,0,0.0,0.0,0.0,0,0.0,0,0,2012.689453781912,0.0,0,0,0,0,0,0,3873,0.7844726890956075,0,0,0,0.0
0,0.22639214518322393,9910,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,94,0,0,0.0,0.0,0.0,0,0.0,0,1,2006.2832942578013,0.0,0,0,0,0,0,0,3952,0.0,0,0,0,0.0
0,0.0,2371,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,102,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.8866118209648,0.0,0,0,0,0,0,0,6912,0.0,0,0,0,0.0
0,0.0,1236,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,117,0,0,0.0,0.9297259455639586,0.0,0,0.0,0,0,2013.140548108872,0.0702740544360414,0,0,0,0,0,0,9666,0.0,0,0,0,0.0
0,0.0,4282,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,97,0,0,0.0,1.0,0.0,0,0.0,0,0,2009.8280051806084,0.0,0,1,0,0,0,0,3226,0.0,0,0,0,0.0
0,1.0,3609,0,0,0,0,0,0,0,7969,0,0.0,0,0,1,0,0,0.0,0,120,0,1,0.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,5129,0.0,0,0,0,0.0
0,0.4324419660085038,6661,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,92,0,0,0.0,0.0,0.0,0,0.0,0,1,2003.810696407898,0.0,0,0,0,0,0,0,3911,0.0,0,0,0,0.0
0,0.0,2390,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0,0,0.0,0,114,0,1,0.0,0.0,0.0,0,0.0,0,0,2010.0017970651136,1.0,0,0,0,0,0,0,1209,0.0,0,0,0,0.0
0,0.6931122276313485,9773,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,91,0,0,0.0,0.0,0.0,0,0.0,0,1,2001.9102043578985,0.3068877723686515,0,0,0,0,0,0,3744,0.0,0,0,0,0.0
0,0.0,1765,0,0,0,0,0,0,0,1325,0,0.0,0,0,0,0,0,0.0,0,115,0,1,0.0,0.0,0.0,0,0.0,0,0,1991.6609365887307,1.0,0,0,0,0,0,0,1370,0.0,0,0,0,0.0
0,0.0,2239,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,119,0,1,1.0,0.0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,0,2067,0.0,0,0,0,0.0
0,0.0,4538,0,0,0,0,0,0,0,9337,0,0.0,0,0,1,0,0,0.0,0,73,0,0,0.0,0.0,0.0,0,0.0,0,0,2015.6677516277218,0.7220413953796841,0,0,0,0,0,0,1203,0.27795860462031585,0,0,0,0.0
0,0.0,8468,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,85,0,0,0.0,0.0,0.0,0,0.0,0,0,2011.8234926462521,0.695499567426599,0,0,0,0,0,0,1605,0.304500432573401,0,0,0,0.0
0,0.0,3076,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0,0,0.0,0,88,0,0,0.0,1.0,0.0,0,0.0,0,0,2014.2534426574052,0.0,0,0,0,0,0,0,3395,0.0,0,0,0,0.0
0,0.0,1371,0,0,0,0,0,0,0,3543,1,0.0,0,0,0,0,0,0.0,0,83,0,0,1.0,0.0,0.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,0,7636,0.0,0,0,0,0.0
