help,rating_R,cast,little,finds,time,high,high,family,father,country,young,rating_TV-G,love,love,woman,rating_NR,duration,life,life,rating_TV-MA,teen,rating_PG,old,series,rating_TV-Y,release_year,rating_TV-14,new,school,movie,type,director,rating_TV-PG,friends,girl,girl,rating_TV-Y7,rating_PG-13
0,1.0,5718,0,1,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,97,0,0,0.0,0,0.0,0,0,0.0,2010.0,0.0,0,0,0,0,7121,0.0,0,0,0,0.0,0.0
0,1.0,8924,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,99,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,1665,0.0,0,0,0,0.0,0.0
0,0.0,9675,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,101,0,0,0.0,0,0.0,0,0,0.0,2005.0,0.0,0,0,0,0,4570,0.0,0,0,0,0.0,1.0
0,0.0,9187,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,138,0,0,0.0,0,0.0,0,0,0.0,2002.0,0.0,0,0,0,0,8050,0.0,0,0,0,0.0,1.0
0,1.0,6393,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,105,0,0,0.0,0,0.0,0,0,0.0,2015.0,0.0,0,0,0,0,8205,0.0,0,0,0,0.0,0.0
0,0.0,3884,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,106,0,0,0.0,0,0.0,0,0,0.0,2016.0,0.0,0,0,0,0,2587,0.0,0,0,0,0.0,1.0
0,0.0,8514,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,109,0,0,1.0,0,0.0,0,0,0.0,2015.0,0.0,0,0,0,0,3840,0.0,0,0,0,0.0,0.0
0,1.0,5762,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,101,0,0,0.0,0,0.0,0,0,0.0,2013.0,0.0,0,0,0,0,2551,0.0,0,0,0,0.0,0.0
0,0.0,2535,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,58,0,1,1.0,0,0.0,0,0,0.0,2012.0,0.0,0,0,0,0,7928,0.0,0,0,0,0.0,0.0
0,1.0,4189,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,118,0,0,0.0,0,0.0,0,0,0.0,1998.0,0.0,0,0,0,0,9070,0.0,0,0,0,0.0,0.0
0,0.0,9865,0,0,0,0,0,0,0,6582,0,0.0,0,0,0,0.0,94,0,0,0.0,0,1.0,0,0,0.0,2016.0,0.0,0,0,0,0,5188,0.0,0,0,0,0.0,0.0
0,1.0,1842,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,112,0,0,0.0,0,0.0,0,0,0.0,2017.0,0.0,0,0,0,0,1563,0.0,0,0,0,0.0,0.0
0,0.0,1164,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,94,0,0,0.0,0,1.0,0,0,0.0,2016.0,0.0,0,0,0,0,5636,0.0,0,0,0,0.0,0.0
0,1.0,4094,0,0,0,0,0,0,0,9337,0,0.0,0,0,1,0.0,100,0,0,0.0,0,0.0,0,0,0.0,2010.0,0.0,0,0,0,0,7819,0.0,0,0,0,0.0,0.0
0,0.0,4379,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,80,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,4557,0.0,0,0,0,0.0,1.0
0,0.0,9596,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,119,0,0,0.0,0,0.0,0,0,0.0,1997.0,0.0,0,0,0,0,2577,0.0,0,0,0,0.0,1.0
0,0.0,9031,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,131,0,0,0.0,0,1.0,0,0,0.0,2004.0,0.0,0,0,0,0,8683,0.0,0,0,0,0.0,0.0
0,0.0,7282,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,85,0,0,0.0,0,0.0,0,0,0.0,2008.0,0.0,1,0,0,0,4728,0.0,0,0,0,0.0,1.0
0,0.0,3441,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,110,0,0,0.0,0,1.0,0,0,0.0,2011.0,0.0,0,0,0,0,8617,0.0,0,0,0,0.0,0.0
0,0.0,4056,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,106,0,0,0.0,0,0.0,0,0,0.0,2016.0,0.0,0,0,0,0,2587,0.0,0,0,0,0.0,1.0
0,0.0,8425,0,0,0,0,0,0,0,7969,0,0.0,0,0,0,0.0,99,0,0,0.0,0,0.0,0,0,0.0,2012.0,0.0,0,0,0,0,1903,0.0,0,0,0,0.0,1.0
0,0.0,3316,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,106,0,0,0.0,0,0.0,0,0,0.0,1996.0,0.0,0,0,0,0,7634,0.0,0,0,0,0.0,1.0
0,0.0,7194,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,89,0,0,0.0,0,0.0,0,0,0.0,1997.0,0.0,0,0,1,0,1448,0.0,0,0,0,0.0,1.0
0,1.0,8712,0,0,0,0,0,0,1,3543,0,0.0,0,0,0,0.0,94,0,0,0.0,0,0.0,0,0,0.0,2012.0,0.0,0,0,0,0,5159,0.0,0,0,0,0.0,0.0
0,0.0,1555,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,102,0,0,0.0,0,0.0,0,0,0.0,2014.0,0.0,0,0,0,0,4387,0.0,0,0,0,0.0,1.0
0,0.0,6725,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,87,0,0,0.0,0,0.0,0,0,0.0,2011.0,0.0,0,0,0,0,8865,0.0,0,0,0,0.0,1.0
0,0.0,7010,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,99,0,0,0.0,0,1.0,0,0,0.0,2009.0,0.0,0,0,0,0,5904,0.0,0,0,0,0.0,0.0
0,1.0,9419,0,0,0,0,0,0,0,1680,0,0.0,0,0,0,0.0,104,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,6349,0.0,0,0,0,0.0,0.0
0,1.0,5453,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,96,0,0,0.0,0,0.0,0,0,0.0,2015.0,0.0,0,0,0,0,6209,0.0,0,0,0,0.0,0.0
0,0.0,7202,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,88,0,0,0.0,0,0.0,0,0,0.0,2002.0,0.0,0,0,0,0,9907,0.0,0,0,0,0.0,1.0
0,0.0,9318,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,123,0,0,0.0,0,0.0,0,0,0.0,2008.0,0.0,0,0,0,0,8301,0.0,0,0,0,0.0,1.0
0,0.0,6358,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,105,0,0,0.0,0,0.0,0,0,0.0,2018.0,0.0,0,0,0,0,2620,0.0,0,0,0,0.0,1.0
0,0.0,2350,0,0,0,0,0,0,0,7969,0,0.0,0,0,0,0.0,121,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,8717,0.0,0,0,0,0.0,1.0
0,0.0,1868,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,117,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,9570,0.0,0,0,0,0.0,1.0
0,1.0,3330,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,106,0,1,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,2587,0.0,0,0,0,0.0,0.0
0,1.0,6896,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,100,0,1,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,2171,0.0,0,0,0,0.0,0.0
0,0.0,9544,0,0,0,0,0,0,0,7969,0,0.0,0,0,0,0.0,106,0,1,0.0,0,0.0,0,0,0.0,2010.0,0.0,0,0,0,0,9838,0.0,0,0,0,0.0,1.0
0,0.0,5055,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,145,0,0,0.0,0,0.0,0,0,0.0,2005.0,0.0,0,0,0,0,3149,0.0,0,0,0,0.0,1.0
0,0.0,5742,0,0,0,0,0,0,0,4096,0,0.0,0,0,0,0.0,117,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,2682,0.0,0,0,0,0.0,1.0
0,0.0,4666,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,110,0,0,0.0,0,0.0,0,0,0.0,2014.0,0.0,0,0,0,0,8976,0.0,0,0,0,0.0,1.0
0,0.0,9751,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,124,0,0,0.0,0,0.0,0,0,0.0,2007.0,0.0,0,0,0,0,2999,0.0,0,0,0,0.0,1.0
0,1.0,4037,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,134,0,0,0.0,0,0.0,0,1,0.0,2010.0,0.0,0,0,0,0,6495,0.0,0,0,0,0.0,0.0
0,0.0,4055,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,92,0,0,0.0,0,1.0,0,0,0.0,2018.0,0.0,0,0,0,0,5561,0.0,0,0,0,0.0,0.0
0,0.0,8559,0,0,0,0,0,0,0,6692,0,0.0,0,0,0,0.0,115,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,2620,0.0,0,0,0,0.0,1.0
0,1.0,5622,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,106,0,0,0.0,0,0.0,0,0,0.0,2015.0,0.0,0,0,0,0,1674,0.0,0,0,0,0.0,0.0
0,0.0,3105,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,115,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,2620,0.0,0,0,0,0.0,1.0
0,1.0,3195,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,110,0,0,0.0,0,0.0,0,0,0.0,2012.0,0.0,0,0,0,0,7356,0.0,0,0,0,0.0,0.0
0,0.0,1379,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,128,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,1675,0.0,0,0,0,0.0,1.0
0,0.0,7719,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,101,0,0,0.0,0,0.0,0,0,0.0,2002.0,0.0,0,0,0,0,7716,0.0,0,0,0,0.0,1.0
0,0.0,3995,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,119,0,0,0.0,0,0.0,0,0,0.0,2014.0,0.0,0,0,0,0,3088,0.0,0,0,0,0.0,1.0
0,1.0,1753,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,129,0,0,0.0,0,0.0,0,0,0.0,2015.0,0.0,0,0,0,0,4559,0.0,0,0,0,0.0,0.0
1,1.0,3810,0,0,0,0,0,0,0,9337,1,0.0,0,0,0,0.0,101,0,0,0.0,0,0.0,0,0,0.0,2003.0,0.0,0,0,0,0,8051,0.0,0,0,0,0.0,0.0
0,0.0,7865,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,118,0,0,0.0,0,0.0,0,0,0.0,2005.0,0.0,0,0,0,0,6336,0.0,0,0,0,0.0,1.0
0,0.0,8649,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,100,0,0,1.0,0,0.0,0,0,0.0,2018.0,0.0,0,0,0,0,8542,0.0,0,0,0,0.0,0.0
0,0.0,2234,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,106,0,0,0.0,0,0.0,0,0,0.0,1996.0,0.0,0,0,0,0,7634,0.0,0,0,0,0.0,1.0
0,1.0,2598,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,89,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,4455,0.0,0,0,0,0.0,0.0
0,0.0,4975,0,0,0,0,0,0,1,1196,0,0.0,0,0,0,0.0,112,0,0,0.0,0,0.0,0,0,0.0,2016.0,0.0,0,0,0,0,4605,0.0,0,0,0,0.0,1.0
0,0.0,4007,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,112,0,0,1.0,0,0.0,1,0,0.0,2017.0,0.0,0,0,0,0,2578,0.0,0,0,0,0.0,0.0
0,0.0,1993,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,191,0,0,0.0,0,0.0,0,0,0.0,1994.0,0.0,0,0,0,0,4526,0.0,0,0,0,0.0,1.0
0,1.0,1470,0,0,0,0,0,0,0,8420,0,0.0,0,0,0,0.0,96,0,0,0.0,0,0.0,0,0,0.0,2015.0,0.0,0,0,0,0,6209,0.0,0,0,0,0.0,0.0
0,0.0,5527,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,98,0,0,0.0,0,0.0,0,1,0.0,2000.0,0.0,0,0,0,0,2620,0.0,0,0,0,0.0,1.0
0,0.0,4126,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,107,0,0,0.0,0,0.0,0,0,0.0,2006.0,0.0,0,0,0,0,5446,0.0,0,0,0,0.0,1.0
0,0.0,7057,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,117,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,3304,0.0,0,0,0,0.0,1.0
0,0.0,5026,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,114,0,0,0.0,0,0.0,1,0,0.0,2007.0,0.0,0,0,0,0,3157,0.0,0,0,0,0.0,1.0
0,1.0,4643,0,0,0,0,0,0,0,9494,0,0.0,0,0,0,0.0,121,0,0,0.0,0,0.0,0,0,0.0,2015.0,0.0,0,0,0,0,5134,0.0,0,0,0,0.0,0.0
0,0.0,5820,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,138,0,0,0.0,0,0.0,0,0,0.0,2002.0,0.0,0,0,0,0,8050,0.0,0,0,0,0.0,1.0
0,1.0,5318,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,94,0,0,0.0,0,0.0,0,0,0.0,1994.0,0.0,0,0,0,0,6580,0.0,0,0,0,0.0,0.0
0,0.0,5983,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,106,0,0,0.0,0,0.0,0,0,0.0,2003.0,0.0,0,0,0,0,2620,0.0,0,0,0,0.0,1.0
0,0.0,5820,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,138,0,0,0.0,0,0.0,0,0,0.0,2002.0,0.0,0,0,0,0,8050,0.0,0,0,0,0.0,1.0
0,0.0,3853,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,89,0,0,0.0,0,0.0,0,0,0.0,2011.0,0.0,0,0,0,0,4585,0.0,0,0,0,0.0,1.0
0,0.0,8203,0,0,0,0,0,0,0,8457,0,0.0,0,0,0,0.0,105,0,0,0.0,0,0.0,0,0,0.0,2016.0,0.0,0,0,0,0,8496,0.0,0,0,0,0.0,1.0
0,0.0,8413,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,90,0,0,0.0,0,1.0,0,0,0.0,2009.0,0.0,0,0,0,0,1179,0.0,0,0,0,0.0,0.0
0,0.0,3948,0,0,0,0,0,0,0,6044,0,0.0,0,0,0,0.0,119,0,0,0.0,0,0.0,0,0,0.0,2005.0,0.0,0,0,0,0,9070,0.0,0,0,0,0.0,1.0
0,1.0,7700,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,103,0,0,0.0,0,0.0,0,0,0.0,2007.0,0.0,0,0,0,0,6281,0.0,0,0,0,0.0,0.0
0,0.0,9796,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0.0,97,0,1,0.0,0,0.0,0,0,0.0,2013.0,0.0,0,0,0,0,7819,0.0,0,0,0,0.0,1.0
0,1.0,5516,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,124,0,0,0.0,0,0.0,0,0,0.0,2015.0,0.0,0,0,0,0,9646,0.0,0,0,0,0.0,0.0
0,0.0,5041,0,0,0,0,0,0,0,5288,0,0.0,0,0,0,0.0,123,0,0,1.0,0,0.0,0,0,0.0,2013.0,0.0,0,0,0,0,3740,0.0,0,0,0,0.0,0.0
0,0.0,3900,0,0,0,0,0,1,0,9337,0,0.0,0,0,0,0.0,106,0,0,0.0,0,0.0,0,0,0.0,2017.0,0.0,0,0,0,0,2605,0.0,0,0,0,0.0,1.0
0,1.0,1556,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,128,0,0,0.0,0,0.0,0,0,0.0,1992.0,0.0,0,0,0,0,3149,0.0,0,0,0,0.0,0.0
0,1.0,9318,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,90,0,0,0.0,0,0.0,0,0,0.0,2019.0,0.0,0,0,0,0,6073,0.0,0,0,0,0.0,0.0
0,0.0,9660,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,101,0,0,0.0,0,0.0,0,0,0.0,2011.0,0.0,0,0,0,0,7155,0.0,0,0,0,0.0,1.0
0,1.0,8497,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,101,0,0,0.0,0,0.0,0,0,0.0,2008.0,0.0,0,0,0,0,7490,0.0,0,0,0,0.0,0.0
0,0.0,1659,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,117,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,9570,0.0,0,0,0,0.0,1.0
0,0.0,9582,0,0,0,0,0,0,0,1680,0,0.0,0,0,0,0.0,93,0,0,0.0,0,1.0,0,0,0.0,2006.0,0.0,0,0,0,0,3723,0.0,0,0,0,0.0,0.0
0,0.0,5041,0,0,0,0,0,0,0,5057,0,0.0,0,0,0,0.0,123,0,0,1.0,0,0.0,0,0,0.0,2013.0,0.0,0,0,0,0,3740,0.0,0,0,0,0.0,0.0
0,0.0,1970,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,109,0,1,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,7716,0.0,0,0,0,0.0,1.0
0,0.0,2543,0,0,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,123,0,0,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,9070,0.0,0,0,0,0.0,1.0
0,0.0,6502,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,101,0,0,0.0,0,0.0,0,0,0.0,2012.0,0.0,1,0,0,0,6534,0.0,0,0,0,0.0,1.0
0,0.0,9544,0,0,0,0,0,0,0,6044,1,0.0,0,0,0,0.0,108,0,0,0.0,0,0.0,0,0,0.0,2016.0,0.0,0,0,0,0,1901,0.0,0,0,0,0.0,1.0
0,1.0,5860,0,1,0,0,0,0,0,7694,0,0.0,0,0,0,0.0,97,0,0,0.0,0,0.0,0,0,0.0,2010.0,0.0,0,0,0,0,7121,0.0,0,0,0,0.0,0.0
0,0.0,5762,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,97,0,0,0.0,0,0.0,0,0,0.0,2014.0,0.0,0,0,0,0,9257,0.0,0,0,0,0.0,1.0
0,0.0,9273,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,107,0,0,0.0,0,0.0,0,0,0.0,2006.0,0.0,0,0,0,0,5446,0.0,0,0,0,0.0,1.0
0,1.0,6443,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,96,0,0,0.0,0,0.0,0,0,0.0,2013.0,0.0,0,0,0,0,8547,0.0,0,0,0,0.0,0.0
0,1.0,1154,0,1,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,96,0,0,0.0,0,0.0,0,0,0.0,2015.0,0.0,0,0,0,0,1511,0.0,0,0,0,0.0,0.0
0,0.0,8508,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,92,0,0,0.0,0,0.0,0,0,0.0,2017.0,0.0,0,0,0,0,8531,0.0,0,0,0,0.0,1.0
0,1.0,9349,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,97,0,0,0.0,0,0.0,0,0,0.0,2012.0,0.0,0,0,0,0,4563,0.0,0,0,0,0.0,0.0
0,1.0,6633,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,105,0,0,0.0,0,0.0,0,0,0.0,2005.0,0.0,0,0,0,0,8051,0.0,0,0,0,0.0,0.0
0,0.0,6001,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,102,0,0,0.0,0,0.0,0,0,0.0,2014.0,0.0,0,0,0,0,4387,0.0,0,0,0,0.0,1.0
0,0.0,5187,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,94,0,0,0.0,0,1.0,0,0,0.0,2016.0,0.0,0,0,0,0,5188,0.0,0,0,0,0.0,0.0
0,0.0,4310,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,110,0,0,0.0,0,0.0,0,0,0.0,2016.0,0.0,0,0,0,0,1903,0.0,0,0,0,0.0,1.0
0,1.0,4025,0,0,0,0,0,0,0,3543,0,0.0,0,0,0,0.0,81,0,0,0.0,0,0.0,0,0,0.0,2017.0,0.0,0,0,0,0,7895,0.0,0,0,0,0.0,0.0
0,0.0,7361,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,95,0,0,0.0,0,0.0,0,0,0.0,2017.0,0.0,0,0,0,0,4859,0.0,0,0,0,0.0,1.0
0,0.0,8253,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,109,0,1,0.0,0,0.0,0,0,0.0,2009.0,0.0,0,0,0,0,7716,0.0,0,0,0,0.0,1.0
0,0.0,5582,0,0,0,0,0,0,0,9337,0,0.0,0,0,0,0.0,110,0,0,0.0,0,0.0,0,0,0.0,2003.0,0.0,0,0,0,0,9096,0.0,0,0,0,0.0,1.0
